,Date,Open,High,Low,Close,Volume
80,2014-04-28,32550,33200,32550,32750,254345
81,2014-04-29,32700,33650,32700,32800,374071
82,2014-04-30,33150,33450,33000,33300,230745
83,2014-05-02,33400,33400,32050,32050,395876
84,2014-05-07,32000,32750,31100,32400,407060
85,2014-05-08,32500,33350,32500,32850,479368
86,2014-05-09,33000,33200,32800,33000,203591
87,2014-05-12,32950,32950,32100,32350,331091
88,2014-05-13,32350,32800,32300,32750,216675
89,2014-05-14,32900,33550,32850,33550,356984
90,2014-05-15,33550,33700,33150,33450,240233
91,2014-05-16,33500,33500,32900,33400,342111
92,2014-05-19,33300,33600,33100,33400,316777
93,2014-05-20,33450,34250,33450,33750,532529
94,2014-05-21,34050,34200,33550,33950,326176
95,2014-05-22,34550,34600,34000,34200,319388
96,2014-05-23,34400,34400,33800,34000,236246
97,2014-05-26,33950,34200,33750,33800,144971
98,2014-05-27,33750,33950,33150,33700,318049
99,2014-05-28,33500,33700,33450,33600,128284
100,2014-05-29,33600,33600,33200,33300,225549
101,2014-05-30,33450,33900,33150,33350,322657
102,2014-06-02,33600,34350,33600,34150,477334
103,2014-06-03,34150,34450,33700,34050,396262
104,2014-06-05,33900,34300,33600,34250,374257
105,2014-06-09,34350,35150,34250,34900,556741
106,2014-06-10,35050,35350,34750,35000,457972
107,2014-06-11,33900,35050,33100,34950,1131117
108,2014-06-12,34850,35300,34300,34750,388706
109,2014-06-13,34050,35000,33700,34200,546920
110,2014-06-16,33800,34000,33200,33450,540567
111,2014-06-17,33650,33650,33000,33550,366896
112,2014-06-18,33100,33500,32600,32750,314992
113,2014-06-19,32600,33400,32550,33150,170199
114,2014-06-20,33150,33600,32700,33300,412308
115,2014-06-23,33150,33700,33150,33650,175505
116,2014-06-24,33400,33800,33400,33800,138145
117,2014-06-25,33650,33900,33300,33350,158845
118,2014-06-26,33350,33600,32750,32850,253650
119,2014-06-27,33150,33300,32650,32750,199572
120,2014-06-30,32600,33400,32600,33400,159789
121,2014-07-01,33150,33600,33050,33450,133179
122,2014-07-02,33450,33950,33450,33700,241128
123,2014-07-03,35100,35500,34600,34600,777260
124,2014-07-04,34900,35150,34150,34650,433389
125,2014-07-07,34950,34950,34450,34600,143343
126,2014-07-08,34500,35050,34050,34250,226586
127,2014-07-09,34100,34400,33850,34150,137812
128,2014-07-10,34300,34700,34100,34200,158795
129,2014-07-11,34000,34100,33100,33250,277444
130,2014-07-14,33300,33950,32700,33950,217615
131,2014-07-15,33950,34150,33650,33650,220863
132,2014-07-16,33500,33800,33050,33100,161514
133,2014-07-17,33150,34100,33150,34100,332190
134,2014-07-18,33700,34600,33700,34550,277006
135,2014-07-21,34600,35100,34300,35000,292969
136,2014-07-22,35100,35200,34400,34550,229099
137,2014-07-23,34600,35100,34350,34850,290054
138,2014-07-24,35200,35200,34850,34850,170429
139,2014-07-25,34650,35000,34350,34850,179064
140,2014-07-28,34900,35200,34500,35100,229752
141,2014-07-29,35400,36100,35300,35950,568111
142,2014-07-30,36350,36650,35350,35450,574697
143,2014-07-31,35650,36250,35250,36000,436507
144,2014-08-01,35300,36100,34550,34650,669147
145,2014-08-04,34650,34850,33900,34200,466433
146,2014-08-05,34150,34450,33500,33550,399818
147,2014-08-06,33550,33700,32350,32800,727482
148,2014-08-07,33000,33550,32650,33400,309365
149,2014-08-08,33150,33300,32500,32950,309318
150,2014-08-11,33000,33550,33000,33150,188164
151,2014-08-12,33200,33450,32800,33000,238368
152,2014-08-13,32850,33550,32800,33550,229457
153,2014-08-14,33550,33600,33300,33500,172188
154,2014-08-18,33550,34050,33200,33900,250824
155,2014-08-19,34150,34350,33800,33850,228052
156,2014-08-20,34150,34150,33250,33600,271926
157,2014-08-21,33700,33850,33250,33700,235434
158,2014-08-22,33950,36200,33900,36200,1384797
159,2014-08-25,36450,36800,36050,36550,856996
160,2014-08-26,36600,36850,36500,36850,521117
161,2014-08-27,36750,36950,35900,36150,398117
162,2014-08-28,36150,36700,36100,36350,481042
163,2014-08-29,36350,36650,36050,36450,496919
164,2014-09-01,36550,37050,36300,36950,631783
165,2014-09-02,37050,37050,36150,36350,381592
166,2014-09-03,36550,37250,36550,37200,697870
167,2014-09-04,37100,38000,36800,38000,857451
168,2014-09-05,37800,38100,37450,37900,339207
169,2014-09-11,38000,38850,37700,38600,612311
170,2014-09-12,38850,39200,38400,38600,520206
171,2014-09-15,38500,38900,37850,38500,326753
172,2014-09-16,38500,38950,37800,38250,311454
173,2014-09-17,38500,38950,37800,38950,391612
174,2014-09-18,38600,38900,38200,38800,332991
175,2014-09-19,38950,39000,38450,38900,266677
176,2014-09-22,38850,38900,37400,37800,409438
177,2014-09-23,37600,38000,36700,37350,420539
178,2014-09-24,36700,37450,36300,36850,449343
179,2014-09-25,37000,37200,35900,36300,356407
180,2014-09-26,36150,36150,33800,34950,1135303
181,2014-09-29,34900,35950,34300,35650,449168
182,2014-09-30,35300,36150,35300,36000,261577
183,2014-10-01,35700,36200,34800,34900,349313
184,2014-10-02,34450,35300,34200,35150,585594
185,2014-10-06,35150,35500,34950,35050,291996
186,2014-10-07,35150,35200,34550,35100,257938
187,2014-10-08,35000,35200,34300,35200,387367
188,2014-10-10,35500,35650,35000,35500,294203
189,2014-10-13,35800,35900,35100,35800,329099
190,2014-10-14,35450,35850,35250,35400,406073
191,2014-10-15,35950,37300,35800,37200,749138
192,2014-10-16,37200,37550,36700,37400,509325
193,2014-10-17,37500,37500,36600,36600,303629
194,2014-10-20,37150,37200,36100,36300,372497
195,2014-10-21,36100,37150,35850,36850,411580
196,2014-10-22,36900,37250,36500,37000,266444
197,2014-10-23,37000,37450,36600,37300,338349
198,2014-10-24,37500,37500,36600,37000,348016
199,2014-10-27,36900,37650,36800,37500,312258
200,2014-10-28,37200,37700,37200,37550,264308
201,2014-10-29,37700,38100,37250,37950,482861
202,2014-10-30,38000,38050,36450,37500,313066
203,2014-10-31,37250,37950,36800,37950,385572
204,2014-11-03,37950,38150,36500,37300,609099
205,2014-11-04,36950,37700,36000,36100,384104
206,2014-11-05,36100,37400,36100,37200,299547
207,2014-11-06,37200,38150,36400,37000,396747
208,2014-11-07,37000,38400,37000,38400,424583
209,2014-11-10,38650,38900,38150,38850,358195
210,2014-11-11,39400,41850,39350,41600,1583314
211,2014-11-12,41300,41800,40850,41500,622271
212,2014-11-13,41600,42300,41100,41500,438720
213,2014-11-14,41600,42550,41250,41400,665705
214,2014-11-17,41250,42150,40300,40550,515804
215,2014-11-18,40200,41400,40200,40650,364892
216,2014-11-19,40800,41100,39500,40000,457808
217,2014-11-20,40000,40300,39400,40000,455080
218,2014-11-21,39850,40700,39600,40700,358385
219,2014-11-24,40700,40700,39200,39500,616020
220,2014-11-25,39650,41950,39400,41950,701441
221,2014-11-26,41650,41700,39650,39950,832027
222,2014-11-27,40500,41300,39750,40100,557952
223,2014-11-28,41700,42200,41100,42000,1293523
224,2014-12-01,43700,45300,43600,44500,2078884
225,2014-12-02,43500,44250,43150,43500,725639
226,2014-12-03,44800,45400,44350,44900,726967
227,2014-12-04,44250,45300,44250,44750,567703
228,2014-12-05,44800,45900,44250,44450,307634
229,2014-12-08,45250,46300,45200,46200,713023
230,2014-12-09,47000,48800,46850,48800,1250435
231,2014-12-10,47900,49650,47500,48800,1423118
232,2014-12-11,49950,50700,48100,50000,1493423
233,2014-12-12,49750,49950,48200,48600,823575
234,2014-12-15,47500,49800,47350,48600,899922
235,2014-12-16,48900,49300,45700,48450,1140849
236,2014-12-17,48800,49450,47100,47500,656530
237,2014-12-18,47000,47850,45900,47600,612117
238,2014-12-19,48400,49500,48350,48900,623387
239,2014-12-22,48250,48300,47150,47300,430494
240,2014-12-23,47800,48300,47200,47450,350125
241,2014-12-24,47000,47600,46800,47500,176043
242,2014-12-26,47550,47600,46400,46450,304009
243,2014-12-29,46650,47750,46600,46800,298118
244,2014-12-30,47050,48600,46800,47450,626488
245,2015-01-02,47750,48750,45100,45150,965216
246,2015-01-05,45500,46600,44250,46200,828646
247,2015-01-06,46650,47550,45650,45650,861173
248,2015-01-07,43000,44650,40950,43500,2957691
249,2015-01-08,43600,44300,42500,43300,498732
250,2015-01-09,43850,45950,43500,45300,709519
251,2015-01-12,44900,46100,43900,44900,480402
252,2015-01-13,45550,46000,45000,45350,539751
253,2015-01-14,45900,46300,45200,46000,394501
254,2015-01-15,45850,45850,44350,45150,550593
255,2015-01-16,45000,45100,44050,44600,317507
256,2015-01-19,44700,44750,43750,44000,313571
257,2015-01-20,43900,44750,43800,44750,286380
258,2015-01-21,45300,45600,44450,45000,322869
259,2015-01-22,45200,45350,43100,43350,479753
260,2015-01-23,44000,44400,43500,44000,308761
261,2015-01-26,44000,44600,43000,43350,453636
262,2015-01-27,43350,44450,43300,44450,362553
263,2015-01-28,43900,44600,43800,44350,237003
264,2015-01-29,44700,48000,44450,46700,1303447
265,2015-01-30,47300,48000,46850,47500,552428
266,2015-02-02,46250,47850,45750,46750,581713
267,2015-02-03,46550,47350,45500,46900,554111
268,2015-02-04,46900,48550,46150,47950,948474
269,2015-02-05,47000,47100,45900,46400,407977
270,2015-02-06,46400,48300,45700,47500,400939
271,2015-02-09,47500,47800,46650,47500,240159
272,2015-02-10,47300,47300,45400,46250,355685
273,2015-02-11,46550,47450,45700,47050,290598
274,2015-02-12,47150,47250,46150,47000,177090
275,2015-02-13,46950,48050,46400,46600,258026
276,2015-02-16,46400,46500,45450,45550,277117
277,2015-02-17,45750,46400,45550,46000,189737
278,2015-02-23,46050,47150,45850,45950,340225
279,2015-02-24,46000,46000,44700,45050,581997
280,2015-02-25,45200,46850,44900,46300,551444
281,2015-02-26,46000,48100,45100,48100,789060
282,2015-02-27,48150,50200,47500,50200,893818
283,2015-03-02,49800,50400,48800,49400,538319
284,2015-03-03,49000,49450,47350,47600,623724
285,2015-03-04,47600,47950,46500,46700,605404
286,2015-03-05,46950,47550,46450,46500,328394
287,2015-03-06,46550,46850,45850,46650,460948
288,2015-03-09,46550,46800,45850,45900,231694
289,2015-03-10,46000,46400,45050,45100,345670
290,2015-03-11,44900,45250,43950,43950,513069
291,2015-03-12,43700,45300,43200,44850,543509
292,2015-03-13,45500,45850,43400,43850,673128
293,2015-03-16,44500,47250,44250,46500,905859
294,2015-03-17,47250,48400,46850,47350,750349
295,2015-03-18,48000,48200,47100,47400,449255
296,2015-03-19,47400,48250,46650,48050,440415
297,2015-03-20,47200,48200,46750,48150,315098
298,2015-03-23,48450,48500,47150,47200,247904
299,2015-03-24,46750,48900,46750,48750,427848
300,2015-03-25,48850,49450,48250,49300,412762
301,2015-03-26,48900,49000,47700,47700,277537
302,2015-03-27,47100,48200,46950,47650,241533
303,2015-03-30,47900,49950,47900,48750,658736
304,2015-03-31,48800,49300,48350,48550,321400
305,2015-04-01,48750,50900,48450,50700,1351499
306,2015-04-02,50200,52400,50100,51300,942805
307,2015-04-03,52300,53700,51700,52900,804366
308,2015-04-06,53600,53900,52300,53000,356041
309,2015-04-07,52300,52700,50800,52600,596041
310,2015-04-08,52000,52900,51400,52700,395727
311,2015-04-09,54000,54600,51500,52100,421634
312,2015-04-10,51500,52900,51500,52300,341113
313,2015-04-13,52600,53700,52200,53100,328528
314,2015-04-14,53100,54200,52000,52500,360741
315,2015-04-15,52100,52800,50400,51000,559293
316,2015-04-16,50000,50300,49150,49850,627593
317,2015-04-17,49850,50500,48700,49000,844910
318,2015-04-20,48400,49600,48400,49600,497065
319,2015-04-21,49500,49550,48250,48300,594078
320,2015-04-22,48700,49150,47500,48000,505805
321,2015-04-23,48350,49600,48050,49400,532783
322,2015-04-24,48900,49300,47100,47250,755296
323,2015-04-27,47400,48600,47400,48200,342451
324,2015-04-28,48550,48700,47500,48000,322668
325,2015-04-29,48200,48300,46550,47000,397012
326,2015-04-30,46650,46900,45750,45800,359125
327,2015-05-04,46300,46450,44950,45600,316207
328,2015-05-06,44900,45300,42750,42900,617634
329,2015-05-07,42800,43700,42800,43700,359701
330,2015-05-08,44450,45250,44300,44400,360513
331,2015-05-11,44900,45650,44500,45100,353814
332,2015-05-12,45000,45100,43450,43850,392798
333,2015-05-13,43300,44500,43300,44050,157002
334,2015-05-14,43800,44250,43450,43650,196938
335,2015-05-15,44600,44700,43200,43300,407457
336,2015-05-18,43000,43200,41500,41600,534271
337,2015-05-19,41400,42050,40850,41050,460325
338,2015-05-20,41600,43950,41300,43750,700645
339,2015-05-21,43750,43850,42600,43600,514789
340,2015-05-22,43400,43950,42700,43950,389410
341,2015-05-26,44250,44250,41900,42100,504735
342,2015-05-27,42200,42900,41200,41250,611219
343,2015-05-28,41750,41750,40700,41050,456557
344,2015-05-29,40500,41300,40450,40450,424616
345,2015-06-01,39500,39500,38500,38850,801472
346,2015-06-02,38800,39500,38300,38600,568560
347,2015-06-03,37650,39150,37650,38700,488104
348,2015-06-04,38800,38850,38250,38600,498187
349,2015-06-05,38300,39200,38300,39000,342498
350,2015-06-08,38500,39550,38150,38900,433151
351,2015-06-09,39400,40450,39350,39750,608035
352,2015-06-10,39950,40000,37800,38050,1023595
353,2015-06-11,38000,38750,37450,38100,612837
354,2015-06-12,38600,39050,37200,37500,546033
355,2015-06-15,36950,36950,35150,35200,817184
356,2015-06-16,35200,35850,34800,35750,634799
357,2015-06-17,35750,35800,34800,35600,535028
358,2015-06-18,35800,36200,35350,35700,509098
359,2015-06-19,36000,38150,35800,37850,1011687
360,2015-06-22,38750,39700,38750,39350,835818
361,2015-06-23,39350,39750,38650,39700,494949
362,2015-06-24,39750,40450,39300,39950,418957
363,2015-06-25,39650,40250,39300,39800,278766
364,2015-06-26,39800,39800,38800,39100,296970
365,2015-06-29,38400,38750,37750,37900,380538
366,2015-06-30,37750,40600,37700,40500,632715
367,2015-07-01,40600,42300,39650,41850,807066
368,2015-07-02,42500,43850,41900,42900,1340797
369,2015-07-03,42950,43450,41450,41500,583160
370,2015-07-06,40800,42600,40700,41200,587819
371,2015-07-07,42600,44500,42050,43550,1506544
372,2015-07-08,43550,43900,41900,42000,601561
373,2015-07-09,41000,41500,38950,39700,1608675
374,2015-07-10,40100,40150,39500,39750,512702
375,2015-07-13,40050,40550,39750,40450,452255
376,2015-07-14,40700,40800,39400,39450,657775
377,2015-07-15,40450,40500,39400,39450,886940
378,2015-07-16,39000,40300,38700,39450,9033490
379,2015-07-17,39550,40000,38250,39000,1149571
380,2015-07-20,39050,39400,38100,38450,828962
381,2015-07-21,38500,38900,37500,37700,1122812
382,2015-07-22,37900,38200,37250,37500,651850
383,2015-07-23,38100,39350,37800,39350,1077991
384,2015-07-24,39300,39750,38600,39650,1072954
385,2015-07-27,39650,39650,38300,38600,611770
386,2015-07-28,38150,38400,37300,37450,761278
387,2015-07-29,37700,38000,37400,37600,395951
388,2015-07-30,37850,37850,35550,35600,1235398
389,2015-07-31,34700,36000,34600,35100,1054072
390,2015-08-03,35200,35600,33850,34150,914851
391,2015-08-04,34850,38300,34650,38050,2059915
392,2015-08-05,38250,39150,37350,37450,724906
393,2015-08-06,37950,38250,37500,37600,382874
394,2015-08-07,37400,37400,36600,36850,381937
395,2015-08-10,37550,38600,37100,38500,732977
396,2015-08-11,38050,38200,37400,37400,592562
397,2015-08-12,37300,37800,35350,35850,755776
398,2015-08-13,35700,36900,35550,36250,581159
399,2015-08-17,35600,35850,35000,35250,496996
400,2015-08-18,35150,35350,34100,34250,842076
401,2015-08-19,33950,34000,31700,32050,1094556
402,2015-08-20,31700,33350,31700,32200,745590
403,2015-08-21,30700,31350,30600,31000,754632
404,2015-08-24,30500,31450,30000,30750,658028
405,2015-08-25,31400,32500,30600,31750,792416
406,2015-08-26,32000,33300,31950,33250,640932
407,2015-08-27,33700,33800,32600,32750,478931
408,2015-08-28,32600,33050,32500,32850,547909
409,2015-08-31,33000,33300,32300,33300,494088
410,2015-09-01,32300,33000,32000,32000,610735
411,2015-09-02,31450,32150,31400,31650,455128
412,2015-09-03,31800,32050,31100,31150,482429
413,2015-09-04,31200,31550,30450,30550,511665
414,2015-09-07,30500,31250,30200,30550,377940
415,2015-09-08,30550,31100,30250,30650,369043
416,2015-09-09,31100,31950,30900,31800,514108
417,2015-09-10,31700,32500,31400,32500,616400
418,2015-09-11,32200,32650,31550,31550,502156
419,2015-09-14,31800,32350,31750,32050,403675
420,2015-09-15,32200,32300,31550,31700,346469
421,2015-09-16,32000,32450,31900,32400,529200
422,2015-09-17,32600,32700,32100,32150,397717
423,2015-09-18,32200,32550,32050,32250,498563
424,2015-09-21,32650,33450,32500,32750,674408
425,2015-09-22,32900,32900,32400,32600,377257
426,2015-09-23,32300,32300,31250,31400,512154
427,2015-09-24,31800,31850,31450,31600,172553
428,2015-09-25,31800,31900,31350,31650,216082
429,2015-09-30,31150,31650,31000,31350,269111
430,2015-10-01,31500,32100,31500,32000,214126
431,2015-10-02,32250,32800,32250,32550,436955
432,2015-10-05,33050,33150,32550,32700,394427
433,2015-10-06,32950,33000,32200,32300,372463
434,2015-10-07,31700,32050,31500,31700,478289
435,2015-10-08,31750,32000,31550,31750,315368
436,2015-10-12,31800,32750,31750,32650,472015
437,2015-10-13,32900,33200,32100,32100,552252
438,2015-10-14,32200,32350,31700,32200,306650
439,2015-10-15,32150,32500,32000,32100,435042
440,2015-10-16,32350,32450,32050,32100,246746
441,2015-10-19,31950,32100,31700,31950,343061
442,2015-10-20,31950,32100,31800,32100,201818
443,2015-10-21,32100,32550,32000,32200,423758
444,2015-10-22,32350,32400,31800,31800,317946
445,2015-10-23,32000,32400,31900,32150,293095
446,2015-10-26,32150,32300,32000,32300,226331
