,Date,Open,High,Low,Close,Volume
463,2015-11-18,22300,22350,21850,21950,216255
464,2015-11-19,22250,22700,22000,22550,309538
465,2015-11-20,22650,22750,22500,22650,205925
466,2015-11-23,22800,23050,22600,22650,313625
467,2015-11-24,22800,23400,22600,23100,396362
468,2015-11-25,23250,23250,22650,22650,206587
469,2015-11-26,22950,22950,22650,22750,254880
470,2015-11-27,22900,22950,22600,22650,195407
471,2015-11-30,22650,22700,21900,21900,496638
472,2015-12-01,21900,22350,21900,22200,227305
473,2015-12-02,22250,22450,21950,22000,176963
474,2015-12-03,21850,22150,21350,21850,385845
475,2015-12-04,21650,21950,21550,21650,201736
476,2015-12-07,21850,22000,21300,21300,240710
477,2015-12-08,21150,21500,20900,21000,298143
478,2015-12-09,20800,21000,20300,20400,487737
479,2015-12-10,20100,20550,19850,20250,823724
480,2015-12-11,20400,20500,19900,20150,377897
481,2015-12-14,19800,19900,19300,19350,517971
482,2015-12-15,19200,19900,19050,19150,485841
483,2015-12-16,19550,20050,19450,19750,524116
484,2015-12-17,20050,20350,19550,19650,436203
485,2015-12-18,19600,19950,19350,19600,379403
486,2015-12-21,19700,20000,19350,19650,493693
487,2015-12-22,19800,20150,19450,20100,394637
488,2015-12-23,20100,20700,19950,20150,475181
489,2015-12-24,20450,20600,20200,20200,281399
490,2015-12-28,20100,20200,19550,19600,430176
491,2015-12-29,19700,20250,19500,20000,241938
492,2015-12-30,20050,20200,19650,19750,267551
493,2016-01-04,19750,19800,19100,19150,312584
494,2016-01-05,19000,19850,19000,19650,280910
495,2016-01-06,19650,19900,19250,19550,254572
496,2016-01-07,19300,19800,19000,19100,366792
497,2016-01-08,18700,19100,18650,18950,466444
498,2016-01-11,18750,21100,18700,20800,1066042
499,2016-01-12,21250,21550,20150,20800,853388
500,2016-01-13,21200,24150,21150,23600,2983365
501,2016-01-14,23000,24450,22800,23800,1419514
502,2016-01-15,24400,24400,22800,22850,874100
503,2016-01-18,23900,24700,22550,22800,1487667
504,2016-01-19,22950,23050,21950,22450,663814
505,2016-01-20,22450,22650,20900,21700,979058
506,2016-01-21,21700,22450,21250,21750,874186
507,2016-01-22,22200,22850,21600,22700,911573
508,2016-01-25,23100,24150,22700,23450,987522
509,2016-01-26,23100,23600,22650,23050,577032
510,2016-01-27,23800,25600,23700,25400,2929374
511,2016-01-28,26050,26450,24800,25800,1731528
512,2016-01-29,25900,26200,25050,25300,1245885
513,2016-02-01,25750,25800,25000,25700,838144
514,2016-02-02,25600,25600,24700,25200,762808
515,2016-02-03,24600,25800,24350,25550,741800
516,2016-02-04,25800,26400,25250,25450,840878
517,2016-02-05,25700,25800,25350,25350,533768
518,2016-02-11,24150,24900,24150,24350,670206
519,2016-02-12,24200,24950,23550,23900,859551
520,2016-02-15,24550,25150,24350,25100,630122
521,2016-02-16,25300,25400,24550,24950,378614
522,2016-02-17,24950,25500,24400,25150,443622
523,2016-02-18,25900,26050,25300,25800,668456
524,2016-02-19,25550,26000,25450,25700,355893
525,2016-02-22,25700,25700,25000,25200,444185
526,2016-02-23,25800,25900,25050,25100,378294
527,2016-02-24,24850,24850,24000,24400,707453
528,2016-02-25,24550,24900,24300,24300,342597
529,2016-02-26,24700,25250,24400,25250,413601
530,2016-02-29,25250,25350,24650,25100,358541
531,2016-03-02,25550,25950,25350,25850,552726
532,2016-03-03,25850,26950,25850,26900,1135584
533,2016-03-04,27000,27100,26350,26900,388865
534,2016-03-07,26900,27700,26850,27100,929057
535,2016-03-08,27400,27550,26550,27150,616418
536,2016-03-09,26900,27600,26500,27400,578038
537,2016-03-10,27650,28750,27550,28700,1319671
538,2016-03-11,28700,28900,28150,28650,750471
539,2016-03-14,29000,29200,27600,27600,672319
540,2016-03-15,27750,28200,27450,27950,422323
541,2016-03-16,27550,27750,26050,26200,1352361
542,2016-03-17,26600,27300,26550,27050,974182
543,2016-03-18,27350,28450,27350,28200,909709
544,2016-03-21,28050,28500,27500,28350,517661
545,2016-03-22,28650,29000,27550,27950,1223108
546,2016-03-23,28050,28100,27200,27400,533653
547,2016-03-24,27050,27550,27000,27050,383288
548,2016-03-25,27300,28000,27050,27600,561497
549,2016-03-28,27300,27400,26650,27000,402710
550,2016-03-29,27150,27650,26800,27650,286109
551,2016-03-30,27900,28200,27450,27850,406215
552,2016-03-31,28000,28000,26900,27300,603277
553,2016-04-01,27300,27450,26500,26900,469433
554,2016-04-04,26650,26750,25300,25800,1082535
555,2016-04-05,25800,26200,25400,25900,420605
556,2016-04-06,25950,27200,25950,27200,579918
557,2016-04-07,27200,27400,26300,26500,556473
558,2016-04-08,26400,26750,26050,26550,450558
559,2016-04-11,26350,26750,26050,26150,761140
560,2016-04-12,25950,28300,25900,28250,1867461
561,2016-04-14,28450,29150,28050,29150,1161908
562,2016-04-15,29000,29000,27900,28200,765792
563,2016-04-18,27800,28050,27300,28050,710557
564,2016-04-19,28700,29400,28500,28600,990546
565,2016-04-20,29050,29250,28300,28450,646228
566,2016-04-21,28900,29500,28250,29400,1091892
567,2016-04-22,29200,29200,28300,28500,779048
568,2016-04-25,29300,29450,28300,28350,700322
569,2016-04-26,28100,28250,27700,28000,470350
570,2016-04-27,28150,28600,27800,28300,504266
571,2016-04-28,28400,30050,28150,30000,2464074
572,2016-04-29,29800,31350,29250,31000,2174338
573,2016-05-02,31250,31600,30800,30950,1124340
574,2016-05-03,31350,31450,30050,30750,1152589
575,2016-05-04,30700,30850,29350,29750,1115135
576,2016-05-09,29650,29950,28950,29400,820448
577,2016-05-10,29350,30200,28850,30100,640596
578,2016-05-11,30350,31150,30300,31050,1153599
579,2016-05-12,30800,31500,30550,31500,769717
580,2016-05-13,31100,31550,30800,31500,473710
581,2016-05-16,31200,31800,30700,31250,553757
582,2016-05-17,31300,31600,30150,30300,726649
583,2016-05-18,29850,30950,29800,30450,498036
584,2016-05-19,30350,30450,28750,29150,928161
585,2016-05-20,29050,29700,29000,29500,409287
586,2016-05-23,29150,29750,28750,29450,344959
587,2016-05-24,29150,29450,28400,28600,392658
588,2016-05-25,29300,29800,29150,29200,331971
589,2016-05-26,29450,29450,28550,28600,240414
590,2016-05-27,28500,29300,28500,28600,315409
