,Date,Open,High,Low,Close,Volume
562,2016-04-15,33850,34300,33600,34200,1746143
563,2016-04-18,33600,34500,33600,34250,1107801
564,2016-04-19,34250,35150,34250,34500,945586
565,2016-04-20,34850,35100,34650,34800,736510
566,2016-04-21,35000,35450,34850,35400,966479
567,2016-04-22,35550,36150,35350,35900,1645260
568,2016-04-25,35900,36600,35550,36500,1110006
569,2016-04-26,35900,36200,35500,35700,1101442
570,2016-04-27,35300,36250,35200,35650,1207171
571,2016-04-28,36050,36050,34950,35250,1059990
572,2016-04-29,35250,35250,34350,34800,1009891
573,2016-05-02,34400,34750,34000,34100,900767
574,2016-05-03,34100,34550,33750,33950,962139
575,2016-05-04,33650,33900,33150,33500,988306
576,2016-05-09,33550,33600,32800,33450,905311
577,2016-05-10,33250,33700,33250,33650,578315
578,2016-05-11,33750,34000,33400,33700,587948
579,2016-05-12,33700,33900,33200,33350,594668
580,2016-05-13,33150,33700,33150,33250,652052
581,2016-05-16,33050,33550,32900,33100,864056
582,2016-05-17,33250,33650,33200,33400,607303
583,2016-05-18,32750,33100,32500,32900,846568
584,2016-05-19,33050,34350,33050,33800,1029642
585,2016-05-20,33850,33900,33250,33600,611022
586,2016-05-23,33600,33600,33000,33200,463928
587,2016-05-24,33150,33300,33000,33050,478448
588,2016-05-25,33750,34300,33650,34150,739409
589,2016-05-26,34550,34550,33750,33900,423674
590,2016-05-27,34000,34400,33650,33650,770653
591,2016-05-30,33400,33650,32700,33350,860223
592,2016-05-31,33050,34350,33000,34100,1647794
593,2016-06-01,33950,34350,33550,33800,818892
594,2016-06-02,33850,34350,33450,33900,669095
595,2016-06-03,33650,34050,33650,33800,585101
596,2016-06-07,33850,34150,33650,33750,844460
597,2016-06-08,33550,34650,33550,34650,983384
598,2016-06-09,34450,35900,34400,35500,1612991
599,2016-06-10,35250,35600,34950,35000,944779
600,2016-06-13,34550,34900,33900,34200,736233
601,2016-06-14,33900,34600,33850,34150,709937
602,2016-06-15,33900,34050,33100,33100,825968
603,2016-06-16,33250,33550,33000,33250,477281
604,2016-06-17,33400,33800,33150,33250,622811
605,2016-06-20,34000,34500,33700,34300,535612
606,2016-06-21,33850,34150,33500,33600,461274
607,2016-06-22,33750,34500,33600,34100,601653
608,2016-06-23,33800,34650,33800,34450,557214
609,2016-06-24,34950,35000,32650,33150,1659363
610,2016-06-27,32000,33100,32000,32350,1589258
611,2016-06-28,31600,32300,31150,32300,1181026
612,2016-06-29,32650,32850,32150,32700,574611
613,2016-06-30,33350,33350,32400,32600,792541
614,2016-07-01,32700,33000,32600,32850,426818
615,2016-07-04,32800,32950,32500,32600,415412
616,2016-07-05,32450,32800,32350,32600,435670
617,2016-07-06,32300,32650,31700,31850,978976
618,2016-07-07,32100,32350,31800,32200,351600
619,2016-07-08,31900,32100,31500,31800,1412601
620,2016-07-11,32250,32350,31850,32150,669612
621,2016-07-12,32200,33000,32050,33000,736590
622,2016-07-13,32850,33450,32850,33400,772604
623,2016-07-14,33600,33600,32950,33350,539303
624,2016-07-15,33350,34150,33350,34150,1151072
625,2016-07-18,33900,34250,33600,34100,473033
626,2016-07-19,34200,34550,33950,34550,666781
627,2016-07-20,34250,34350,33550,34100,736784
628,2016-07-21,34150,34600,34100,34350,431189
629,2016-07-22,35300,35500,34900,35300,1317618
630,2016-07-25,35300,36750,35250,36750,1850792
631,2016-07-26,36200,36550,35800,36550,3310594
632,2016-07-27,36250,36750,36200,36350,805079
633,2016-07-28,36200,36350,35450,35800,729555
634,2016-07-29,35450,35800,35150,35200,764372
635,2016-08-01,35200,35850,35100,35650,739538
636,2016-08-02,35300,35400,34800,35200,501684
637,2016-08-03,36050,36200,34850,35300,1530115
638,2016-08-04,35500,35800,35050,35500,781565
639,2016-08-05,35400,36300,35400,36200,792221
640,2016-08-08,36650,37500,36250,37400,1993745
641,2016-08-09,37400,38050,37050,38000,1418098
642,2016-08-10,37800,38200,37600,37900,1165553
643,2016-08-11,37700,37850,37250,37650,804055
644,2016-08-12,37700,38150,37500,37700,935917
645,2016-08-16,37800,38000,37500,37600,670740
646,2016-08-17,37550,37600,36950,37400,747528
647,2016-08-18,37150,37500,36850,37200,707673
648,2016-08-19,37100,37400,36900,37200,654877
649,2016-08-22,37200,37350,36700,37100,579085
650,2016-08-23,37150,37550,36900,37300,606948
651,2016-08-24,36950,37200,36450,36850,733505
652,2016-08-25,37450,38100,37100,38100,1263432
653,2016-08-26,37750,37900,37150,37350,917423
654,2016-08-29,37700,38750,37350,38400,2027132
655,2016-08-30,38550,38850,38200,38750,986991
656,2016-08-31,38750,38900,38250,38900,1276616
657,2016-09-01,38600,39700,38450,39550,1109051
658,2016-09-02,39300,39450,38700,39000,731762
659,2016-09-05,39050,39800,38950,39750,559715
660,2016-09-06,39650,39700,39100,39500,625461
661,2016-09-07,39500,40000,39300,39900,597987
662,2016-09-08,39900,39900,39400,39400,753947
663,2016-09-09,39100,40200,39100,39750,845945
664,2016-09-12,39500,39800,39300,39300,760925
665,2016-09-13,39500,39500,38150,38350,1194869
666,2016-09-19,37550,38450,37250,38400,1288939
667,2016-09-20,38300,38500,37800,38500,791929
668,2016-09-21,38100,38900,38000,38900,748268
669,2016-09-22,38700,39100,38450,38550,924546
670,2016-09-23,38850,38950,38600,38950,831099
671,2016-09-26,38900,38900,38500,38650,451174
672,2016-09-27,38300,38850,38050,38650,767273
673,2016-09-28,38150,38600,38150,38250,984983
674,2016-09-29,38300,38550,38000,38000,927586
675,2016-09-30,37650,38350,37450,37850,1025908
676,2016-10-04,38550,38550,38050,38400,1170024
677,2016-10-05,37850,38300,37800,38100,810212
678,2016-10-06,38100,38750,37900,38750,1216141
679,2016-10-07,38250,38500,38000,38400,932552
680,2016-10-10,38600,39400,38300,39200,1125830
681,2016-10-11,39650,40000,39400,40000,1160461
682,2016-10-12,40050,40100,39450,39500,1126605
683,2016-10-13,39400,39500,38900,38950,1057340
684,2016-10-14,39000,39950,38800,39150,2226264
685,2016-10-17,39950,40200,39750,39800,1206420
686,2016-10-18,40050,41500,39950,41200,1888593
687,2016-10-19,40850,41750,40750,41100,1458298
688,2016-10-20,41150,41950,41050,41700,1081806
689,2016-10-21,42500,42700,42000,42400,1424402
690,2016-10-24,42650,43350,42350,43350,1025361
691,2016-10-25,42750,43950,42700,43900,1144229
692,2016-10-26,43750,43800,42450,42950,971668
693,2016-10-27,43150,43650,42100,42800,635121
694,2016-10-28,42050,43100,41850,41950,1352349
695,2016-10-31,42200,43200,42100,42300,1245175
696,2016-11-01,42250,42500,41300,41950,1202041
697,2016-11-02,41300,41650,40850,41000,1525792
698,2016-11-03,41000,41350,40650,41000,1258303
699,2016-11-04,40900,41000,40350,40400,1068796
700,2016-11-07,40800,41150,40450,40850,891322
701,2016-11-08,41200,41400,40650,40650,938120
702,2016-11-09,40750,41850,39850,40650,2082848
703,2016-11-10,41850,42350,41500,41950,1612870
704,2016-11-11,42500,43350,42500,42500,1484067
705,2016-11-14,42650,42850,41450,41900,962273
706,2016-11-15,41750,42700,41050,41900,1132853
707,2016-11-16,42550,42550,41200,41200,858940
708,2016-11-17,40550,41000,40200,40500,1052747
709,2016-11-18,40950,41350,40750,40800,697345
710,2016-11-21,40550,40900,40250,40350,635371
711,2016-11-22,40450,41400,40200,40750,1003882
712,2016-11-23,40650,42200,40650,41850,953312
713,2016-11-24,42200,42500,41600,41800,776116
714,2016-11-25,42000,42350,41800,41950,701075
715,2016-11-28,41700,42300,41100,41950,798845
716,2016-11-29,41850,42350,41550,42050,1006321
717,2016-11-30,41700,42550,41700,42100,1533606
718,2016-12-01,42150,42550,41650,41850,975296
719,2016-12-02,41900,42500,41750,42000,893801
720,2016-12-05,41750,42100,41350,41400,745829
