,Date,Open,High,Low,Close,Volume
54,2014-03-21,1200000,1212000,1192000,1204000,26362
55,2014-03-24,1204000,1247000,1200000,1235000,13664
56,2014-03-25,1247000,1268000,1238000,1256000,10645
57,2014-03-26,1250000,1270000,1229000,1235000,15378
58,2014-03-27,1245000,1271000,1237000,1271000,13547
59,2014-03-28,1271000,1279000,1250000,1266000,8537
60,2014-03-31,1254000,1270000,1240000,1260000,8254
61,2014-04-01,1243000,1265000,1240000,1265000,11199
62,2014-04-02,1260000,1296000,1252000,1283000,18686
63,2014-04-03,1274000,1292000,1266000,1272000,9884
64,2014-04-04,1270000,1274000,1254000,1260000,13303
65,2014-04-07,1260000,1290000,1260000,1284000,8693
66,2014-04-08,1284000,1294000,1259000,1271000,8934
67,2014-04-09,1270000,1285000,1266000,1275000,16809
68,2014-04-10,1295000,1335000,1281000,1335000,20571
69,2014-04-11,1309000,1343000,1297000,1343000,12488
70,2014-04-14,1329000,1334000,1310000,1311000,8127
71,2014-04-15,1325000,1366000,1315000,1347000,17962
72,2014-04-16,1351000,1371000,1304000,1304000,14758
73,2014-04-17,1304000,1343000,1295000,1297000,15294
74,2014-04-18,1299000,1299000,1253000,1258000,20444
75,2014-04-21,1260000,1265000,1235000,1235000,15130
76,2014-04-22,1243000,1251000,1231000,1248000,20995
77,2014-04-23,1246000,1253000,1233000,1237000,13854
78,2014-04-24,1245000,1266000,1244000,1256000,17846
79,2014-04-25,1255000,1263000,1248000,1252000,16149
80,2014-04-28,1259000,1270000,1254000,1266000,5500
81,2014-04-29,1258000,1286000,1253000,1280000,9105
82,2014-04-30,1281000,1349000,1280000,1335000,20213
83,2014-05-02,1324000,1350000,1313000,1340000,9259
84,2014-05-07,1359000,1359000,1260000,1296000,14662
85,2014-05-08,1297000,1307000,1247000,1271000,14546
86,2014-05-09,1350000,1458000,1335000,1410000,28460
87,2014-05-12,1410000,1569000,1390000,1437000,36183
88,2014-05-13,1441000,1517000,1411000,1459000,18200
89,2014-05-14,1446000,1523000,1446000,1499000,13863
90,2014-05-15,1491000,1492000,1446000,1456000,15066
91,2014-05-16,1452000,1456000,1444000,1450000,16592
92,2014-05-19,1450000,1453000,1393000,1393000,24260
93,2014-05-20,1400000,1453000,1395000,1452000,21001
94,2014-05-21,1450000,1464000,1435000,1436000,13617
95,2014-05-22,1446000,1467000,1446000,1459000,9321
96,2014-05-23,1451000,1466000,1448000,1459000,13712
97,2014-05-26,1452000,1480000,1450000,1480000,12101
98,2014-05-27,1500000,1500000,1448000,1473000,11269
99,2014-05-28,1460000,1503000,1458000,1501000,13900
100,2014-05-29,1500000,1515000,1470000,1475000,12339
101,2014-05-30,1471000,1475000,1449000,1449000,17786
102,2014-06-02,1451000,1470000,1438000,1452000,11726
103,2014-06-03,1452000,1471000,1412000,1470000,18463
104,2014-06-05,1470000,1470000,1443000,1450000,9159
105,2014-06-09,1437000,1457000,1432000,1450000,12443
106,2014-06-10,1458000,1458000,1421000,1422000,11992
107,2014-06-11,1419000,1464000,1417000,1450000,15154
108,2014-06-12,1450000,1465000,1444000,1460000,12151
109,2014-06-13,1460000,1461000,1438000,1460000,14229
110,2014-06-16,1445000,1461000,1410000,1452000,10102
111,2014-06-17,1460000,1473000,1450000,1461000,18062
112,2014-06-18,1465000,1497000,1442000,1485000,17199
113,2014-06-19,1495000,1529000,1474000,1500000,14381
114,2014-06-20,1508000,1724000,1508000,1551000,26529
115,2014-06-23,1548000,1569000,1503000,1506000,19717
116,2014-06-24,1520000,1542000,1511000,1520000,21206
117,2014-06-25,1520000,1536000,1511000,1511000,12816
118,2014-06-26,1520000,1528000,1511000,1517000,10937
119,2014-06-27,1527000,1536000,1494000,1501000,12080
120,2014-06-30,1515000,1541000,1502000,1524000,8721
121,2014-07-01,1530000,1530000,1508000,1511000,6067
122,2014-07-02,1517000,1530000,1510000,1523000,10539
123,2014-07-03,1516000,1528000,1511000,1513000,8672
124,2014-07-04,1525000,1600000,1523000,1580000,22555
125,2014-07-07,1600000,1640000,1581000,1590000,14800
126,2014-07-08,1596000,1647000,1561000,1640000,15310
127,2014-07-09,1618000,1680000,1591000,1642000,24744
128,2014-07-10,1642000,1674000,1641000,1660000,14884
129,2014-07-11,1657000,1730000,1630000,1711000,27301
130,2014-07-14,1749000,1749000,1678000,1678000,13966
131,2014-07-15,1682000,1719000,1674000,1675000,15485
132,2014-07-16,1674000,1674000,1610000,1649000,20800
133,2014-07-17,1658000,1670000,1639000,1640000,10664
134,2014-07-18,1638000,1686000,1634000,1668000,16209
135,2014-07-21,1672000,1695000,1660000,1669000,7699
136,2014-07-22,1660000,1676000,1638000,1660000,14540
137,2014-07-23,1660000,1682000,1654000,1667000,11257
138,2014-07-24,1660000,1671000,1621000,1630000,22035
139,2014-07-25,1625000,1655000,1617000,1646000,23398
140,2014-07-28,1647000,1720000,1643000,1693000,19293
141,2014-07-29,1714000,1718000,1659000,1659000,16434
142,2014-07-30,1669000,1720000,1669000,1708000,14614
143,2014-07-31,1735000,1783000,1716000,1770000,15847
144,2014-08-01,1758000,1847000,1755000,1806000,15840
145,2014-08-04,1812000,1830000,1781000,1790000,7858
146,2014-08-05,1783000,1802000,1778000,1784000,14236
147,2014-08-06,1806000,1900000,1800000,1851000,22368
148,2014-08-07,1856000,1898000,1849000,1869000,17790
149,2014-08-08,1862000,1895000,1842000,1876000,10738
150,2014-08-11,1884000,1968000,1884000,1926000,23424
151,2014-08-12,1940000,1995000,1875000,1980000,31416
152,2014-08-13,2000000,2149000,1998000,2068000,32940
153,2014-08-14,2068000,2087000,2038000,2057000,15053
154,2014-08-18,2041000,2078000,2013000,2046000,16664
155,2014-08-19,2035000,2135000,2035000,2126000,19681
156,2014-08-20,2141000,2150000,2088000,2110000,13989
157,2014-08-21,2100000,2180000,2089000,2164000,16613
158,2014-08-22,2147000,2245000,2147000,2168000,15475
159,2014-08-25,2178000,2338000,2178000,2288000,15837
160,2014-08-26,2338000,2340000,2220000,2244000,26398
161,2014-08-27,2244000,2244000,2121000,2167000,36006
162,2014-08-28,2152000,2171000,2109000,2156000,25966
163,2014-08-29,2143000,2171000,2110000,2110000,18321
164,2014-09-01,2105000,2158000,2093000,2126000,10187
165,2014-09-02,2121000,2270000,2100000,2237000,27413
166,2014-09-03,2237000,2268000,2184000,2224000,12060
167,2014-09-04,2222000,2222000,2160000,2210000,13894
168,2014-09-05,2184000,2226000,2126000,2126000,18171
169,2014-09-11,2103000,2151000,2103000,2111000,10477
170,2014-09-12,2127000,2139000,2011000,2029000,16762
171,2014-09-15,2022000,2179000,2022000,2099000,17436
172,2014-09-16,2136000,2173000,2118000,2170000,16141
173,2014-09-17,2191000,2225000,2162000,2189000,20114
174,2014-09-18,2160000,2235000,2111000,2232000,10804
175,2014-09-19,2250000,2330000,2245000,2315000,17812
176,2014-09-22,2315000,2320000,2225000,2298000,12020
177,2014-09-23,2265000,2314000,2245000,2264000,18910
178,2014-09-24,2242000,2301000,2242000,2265000,19798
179,2014-09-25,2250000,2302000,2247000,2267000,18086
180,2014-09-26,2267000,2375000,2263000,2355000,13352
181,2014-09-29,2370000,2520000,2347000,2381000,19446
182,2014-09-30,2406000,2460000,2392000,2392000,16831
183,2014-10-01,2372000,2418000,2361000,2375000,10381
184,2014-10-02,2355000,2375000,2300000,2343000,22002
185,2014-10-06,2323000,2406000,2307000,2357000,10892
186,2014-10-07,2370000,2372000,2317000,2319000,11710
187,2014-10-08,2310000,2380000,2300000,2347000,26474
188,2014-10-10,2394000,2394000,2340000,2340000,15091
189,2014-10-13,2341000,2354000,2237000,2237000,18109
190,2014-10-14,2237000,2240000,2183000,2189000,31757
191,2014-10-15,2190000,2340000,2190000,2318000,26353
192,2014-10-16,2318000,2407000,2282000,2289000,27699
193,2014-10-17,2298000,2334000,2240000,2277000,22141
194,2014-10-20,2277000,2307000,2263000,2271000,14172
195,2014-10-21,2293000,2493000,2282000,2439000,36279
196,2014-10-22,2439000,2534000,2400000,2500000,22487
197,2014-10-23,2500000,2654000,2428000,2462000,29896
198,2014-10-24,2493000,2520000,2396000,2430000,18339
199,2014-10-27,2478000,2504000,2434000,2447000,12448
200,2014-10-28,2466000,2539000,2417000,2424000,15889
201,2014-10-29,2431000,2443000,2346000,2375000,25548
202,2014-10-30,2372000,2375000,2262000,2346000,27131
203,2014-10-31,2351000,2369000,2274000,2300000,22060
204,2014-11-03,2300000,2425000,2300000,2425000,21550
205,2014-11-04,2430000,2430000,2349000,2363000,16159
206,2014-11-05,2385000,2404000,2347000,2373000,15638
207,2014-11-06,2379000,2397000,2251000,2273000,30847
208,2014-11-07,2273000,2301000,2245000,2274000,21071
209,2014-11-10,2298000,2299000,2163000,2167000,36316
210,2014-11-11,2233000,2368000,2200000,2368000,44917
211,2014-11-12,2356000,2377000,2281000,2315000,17107
212,2014-11-13,2309000,2344000,2266000,2275000,12412
213,2014-11-14,2289000,2316000,2177000,2224000,23968
214,2014-11-17,2200000,2215000,2088000,2152000,31772
215,2014-11-18,2163000,2272000,2163000,2270000,22842
216,2014-11-19,2280000,2349000,2225000,2281000,26077
217,2014-11-20,2339000,2339000,2300000,2320000,14522
218,2014-11-21,2337000,2357000,2294000,2298000,17838
219,2014-11-24,2329000,2330000,2224000,2285000,21439
220,2014-11-25,2284000,2360000,2244000,2330000,36594
221,2014-11-26,2329000,2410000,2325000,2410000,17896
222,2014-11-27,2405000,2436000,2377000,2425000,15284
223,2014-11-28,2449000,2505000,2445000,2500000,26736
224,2014-12-01,2465000,2510000,2389000,2500000,17171
225,2014-12-02,2490000,2529000,2476000,2480000,15998
226,2014-12-03,2474000,2510000,2455000,2489000,12370
227,2014-12-04,2479000,2493000,2458000,2470000,8915
228,2014-12-05,2466000,2490000,2450000,2476000,10988
229,2014-12-08,2441000,2476000,2360000,2370000,25937
230,2014-12-09,2371000,2379000,2294000,2313000,23244
231,2014-12-10,2330000,2397000,2300000,2323000,20891
232,2014-12-11,2315000,2358000,2222000,2226000,33471
233,2014-12-12,2242000,2280000,2228000,2275000,13689
234,2014-12-15,2250000,2274000,2184000,2232000,14880
235,2014-12-16,2204000,2266000,2203000,2238000,15505
236,2014-12-17,2268000,2268000,2230000,2252000,12237
237,2014-12-18,2280000,2285000,2230000,2253000,15579
238,2014-12-19,2275000,2280000,2244000,2260000,14230
239,2014-12-22,2250000,2295000,2250000,2290000,9027
240,2014-12-23,2290000,2308000,2232000,2272000,8901
241,2014-12-24,2274000,2287000,2253000,2268000,6747
242,2014-12-26,2252000,2287000,2237000,2245000,9249
243,2014-12-29,2249000,2260000,2225000,2239000,6978
244,2014-12-30,2254000,2254000,2215000,2220000,15588
245,2015-01-02,2211000,2330000,2211000,2330000,12060
246,2015-01-05,2300000,2331000,2276000,2307000,11547
247,2015-01-06,2279000,2303000,2219000,2239000,16052
248,2015-01-07,2245000,2246000,2125000,2144000,24564
249,2015-01-08,2128000,2160000,2069000,2160000,37942
250,2015-01-09,2161000,2215000,2145000,2166000,25083
251,2015-01-12,2152000,2225000,2151000,2223000,15277
252,2015-01-13,2245000,2341000,2234000,2335000,29205
253,2015-01-14,2350000,2384000,2294000,2314000,15744
254,2015-01-15,2301000,2393000,2301000,2372000,10720
255,2015-01-16,2351000,2431000,2337000,2363000,15512
256,2015-01-19,2341000,2395000,2340000,2365000,8797
257,2015-01-20,2385000,2494000,2382000,2450000,21934
258,2015-01-21,2451000,2498000,2420000,2453000,13448
259,2015-01-22,2493000,2520000,2464000,2495000,12721
260,2015-01-23,2501000,2600000,2501000,2600000,22194
261,2015-01-26,2611000,2682000,2603000,2679000,14947
262,2015-01-27,2709000,2761000,2634000,2677000,16122
263,2015-01-28,2678000,2690000,2600000,2655000,15466
264,2015-01-29,2660000,2710000,2620000,2680000,18772
265,2015-01-30,2710000,2750000,2651000,2651000,14512
266,2015-02-02,2625000,2685000,2608000,2670000,8830
267,2015-02-03,2672000,2696000,2646000,2696000,13121
268,2015-02-04,2737000,2777000,2699000,2730000,24918
269,2015-02-05,2749000,2849000,2743000,2835000,19222
270,2015-02-06,2866000,2930000,2835000,2840000,14803
271,2015-02-09,2864000,2889000,2790000,2850000,13790
272,2015-02-10,2857000,2858000,2744000,2800000,20389
273,2015-02-11,2803000,2858000,2801000,2822000,14008
274,2015-02-12,2803000,2845000,2752000,2772000,14394
275,2015-02-13,2760000,2880000,2760000,2880000,14055
276,2015-02-16,2865000,2898000,2801000,2804000,9155
277,2015-02-17,2805000,2805000,2761000,2783000,6600
278,2015-02-23,2823000,2879000,2791000,2874000,15062
279,2015-02-24,2853000,3000000,2853000,2973000,19257
280,2015-02-25,3025000,3040000,2902000,2935000,17881
281,2015-02-26,2900000,2933000,2838000,2855000,15258
282,2015-02-27,2855000,2879000,2820000,2855000,14858
283,2015-03-02,2858000,2879000,2822000,2849000,11452
284,2015-03-03,2808000,3266000,2775000,2860000,41363
285,2015-03-04,2861000,2890000,2737000,2780000,31811
286,2015-03-05,2720000,2797000,2712000,2741000,21690
287,2015-03-06,2738000,2839000,2738000,2825000,16139
288,2015-03-09,2801000,2869000,2776000,2808000,11918
289,2015-03-10,2834000,2834000,2761000,2762000,10739
290,2015-03-11,2787000,2900000,2765000,2862000,23696
291,2015-03-12,2832000,2929000,2832000,2890000,14694
292,2015-03-13,2910000,2940000,2880000,2900000,10028
293,2015-03-16,2906000,3050000,2882000,3039000,19649
294,2015-03-17,3078000,3123000,3046000,3123000,18983
295,2015-03-18,3070000,3153000,3047000,3084000,15370
296,2015-03-19,3138000,3238000,3055000,3190000,18365
297,2015-03-20,3171000,3260000,3171000,3221000,18551
298,2015-03-23,3231000,3244000,3134000,3151000,14256
299,2015-03-24,3162000,3289000,3130000,3279000,16836
300,2015-03-25,3280000,3390000,3280000,3374000,19371
301,2015-03-26,3420000,3449000,3203000,3268000,26338
302,2015-03-27,3274000,3329000,3198000,3260000,18743
303,2015-03-30,3229000,3333000,3221000,3241000,14332
304,2015-03-31,3282000,3363000,3257000,3355000,20968
305,2015-04-01,3338000,3410000,3305000,3337000,16123
306,2015-04-02,3320000,3358000,3221000,3252000,21471
307,2015-04-03,3253000,3288000,3212000,3248000,13643
308,2015-04-06,3249000,3275000,3180000,3254000,14786
309,2015-04-07,3278000,3280000,3225000,3239000,11082
310,2015-04-08,3230000,3320000,3220000,3320000,15250
311,2015-04-09,3342000,3369000,3282000,3296000,21081
312,2015-04-10,3318000,3600000,3286000,3553000,35165
313,2015-04-13,3601000,3830000,3561000,3700000,28118
314,2015-04-14,3696000,3700000,3550000,3578000,26251
315,2015-04-15,3578000,3786000,3575000,3750000,26651
316,2015-04-16,3762000,3863000,3721000,3750000,29462
317,2015-04-17,3800000,3958000,3788000,3910000,30089
318,2015-04-20,4000000,4030000,3887000,3905000,33233
319,2015-04-21,3827000,3891000,3807000,3884000,49676
320,2015-04-22,0,0,0,3884000,0
321,2015-04-23,0,0,0,3884000,0
322,2015-04-24,0,0,0,3884000,0
323,2015-04-27,0,0,0,3884000,0
324,2015-04-28,0,0,0,3884000,0
325,2015-04-29,0,0,0,3884000,0
326,2015-04-30,0,0,0,3884000,0
327,2015-05-04,0,0,0,3884000,0
328,2015-05-06,0,0,0,3884000,0
329,2015-05-07,0,0,0,3884000,0
330,2015-05-08,386000,391500,368500,376500,1106817
331,2015-05-11,385000,401500,381000,388000,722519
332,2015-05-12,383500,388500,376000,376500,343900
333,2015-05-13,381000,395500,379000,389000,377037
334,2015-05-14,400000,401500,383500,387000,391122
335,2015-05-15,388000,397000,387000,395000,293197
336,2015-05-18,399000,444000,388500,436500,819787
337,2015-05-19,443000,449000,423500,428000,484498
338,2015-05-20,427000,434000,420500,426500,298185
339,2015-05-21,425000,432000,421500,422500,223083
340,2015-05-22,421000,424500,405000,406000,326737
341,2015-05-26,408000,418000,392000,402500,310163
342,2015-05-27,398500,409500,391000,406500,261818
343,2015-05-28,405000,414000,396500,400000,212377
344,2015-05-29,399000,419000,399000,404000,302037
345,2015-06-01,401000,402000,380000,387500,309752
346,2015-06-02,380500,386500,368500,370000,420963
347,2015-06-03,362000,384500,356000,381000,461541
348,2015-06-04,383000,407000,382000,400000,439093
349,2015-06-05,393500,399000,386000,387500,275249
350,2015-06-08,388500,399500,382000,399500,175165
351,2015-06-09,395500,404000,395000,399000,120966
352,2015-06-10,402500,405000,385000,389000,197574
353,2015-06-11,390500,393000,380000,380000,210576
354,2015-06-12,381000,393000,380500,382500,221367
355,2015-06-15,383000,383000,364000,378500,206877
356,2015-06-16,374500,392500,373500,387500,194109
357,2015-06-17,395000,406500,387500,390000,223487
358,2015-06-18,399000,404500,393000,402500,208603
359,2015-06-19,408000,408000,391500,395000,176072
360,2015-06-22,403000,404500,390500,394000,97590
361,2015-06-23,398000,398500,390500,394500,100408
362,2015-06-24,397500,403500,395000,403500,172854
363,2015-06-25,400500,403500,396500,401500,119434
364,2015-06-26,403000,422500,398500,419000,284852
365,2015-06-29,412000,426500,409500,418500,206177
366,2015-06-30,418000,424000,417000,418000,192839
367,2015-07-01,415500,432500,415000,431000,235768
368,2015-07-02,438000,455500,435500,445000,373048
369,2015-07-03,445500,452000,434500,444000,161079
370,2015-07-06,435500,440000,426500,427000,170558
371,2015-07-07,418000,420000,370000,384000,869039
372,2015-07-08,386000,393500,368500,380000,377747
373,2015-07-09,370000,382500,366000,380000,333999
374,2015-07-10,380000,387500,375500,382000,291465
375,2015-07-13,382500,400000,381500,398000,179298
376,2015-07-14,403500,405000,394500,400000,167988
377,2015-07-15,400500,403000,399500,402000,124462
378,2015-07-16,403500,404000,391500,398000,181281
379,2015-07-17,396000,403000,393500,402000,146812
380,2015-07-20,398500,412000,398500,410000,129378
381,2015-07-21,414000,421000,399500,403000,100289
382,2015-07-22,400000,400000,386000,391500,201444
383,2015-07-23,392000,402500,391500,400000,114518
384,2015-07-24,400500,403500,391500,394000,101440
385,2015-07-27,410000,413500,401500,404500,227317
386,2015-07-28,406000,411500,398000,411500,188537
387,2015-07-29,415000,428000,412000,423500,268038
388,2015-07-30,423500,427000,404500,406000,136413
389,2015-07-31,412000,416500,401000,411000,104749
390,2015-08-03,412000,413000,404000,410000,74444
391,2015-08-04,409500,410000,399000,407000,115346
392,2015-08-05,402500,415000,401500,408000,126752
393,2015-08-06,410500,410500,400000,403000,154172
394,2015-08-07,403000,409000,397000,407500,85398
395,2015-08-10,406000,415500,405500,415500,78844
396,2015-08-11,418000,420500,398500,401000,173822
397,2015-08-12,397500,398500,355000,376000,512494
398,2015-08-13,376000,396000,374000,378000,421188
399,2015-08-17,378500,383500,366000,380500,258166
400,2015-08-18,378500,383000,355500,362000,251348
401,2015-08-19,355000,366500,335500,346000,407147
402,2015-08-20,344000,353000,337000,340000,250952
403,2015-08-21,328000,346500,320000,344000,273934
404,2015-08-24,340500,342500,330000,335500,309920
405,2015-08-25,335500,345500,327500,340500,345858
406,2015-08-26,345000,366500,339000,361000,348405
407,2015-08-27,371000,392000,367500,380000,438602
408,2015-08-28,380500,382000,372500,379000,236450
409,2015-08-31,384000,384000,370500,378500,164046
410,2015-09-01,374000,381000,362500,363500,223526
411,2015-09-02,355000,368500,354500,362000,246546
412,2015-09-03,364000,367500,343000,345500,352736
413,2015-09-04,343000,346000,331000,332000,361949
414,2015-09-07,334500,338000,325000,331500,236996
415,2015-09-08,331500,336500,311500,320500,243109
416,2015-09-09,327000,347000,327000,346500,344005
417,2015-09-10,343000,359000,338000,357000,366816
418,2015-09-11,351000,356500,344500,351000,194093
419,2015-09-14,349000,361000,345000,350000,127015
420,2015-09-15,350000,352500,345000,349500,121559
421,2015-09-16,351500,354000,347500,350000,216427
422,2015-09-17,358500,359500,353000,354500,186204
423,2015-09-18,361000,373000,358500,373000,378818
424,2015-09-21,372000,372000,363000,366000,155566
425,2015-09-22,370000,375000,366500,375000,127563
426,2015-09-23,369000,374000,366000,370500,179259
427,2015-09-24,374500,378500,371500,376000,116054
428,2015-09-25,375000,375500,365000,366500,199555
429,2015-09-30,366500,385000,366500,385000,306624
430,2015-10-01,385500,389000,380500,388500,188995
431,2015-10-02,388000,400000,381500,396500,277771
432,2015-10-05,399000,404000,382500,389000,216705
433,2015-10-06,395500,397500,389000,396000,127850
434,2015-10-07,392000,395500,373500,379000,239513
435,2015-10-08,380000,382000,368000,382000,223714
436,2015-10-12,377500,379000,365000,365000,244388
437,2015-10-13,363000,367500,354500,358500,295634
438,2015-10-14,355500,366000,354500,362500,127205
439,2015-10-15,360500,370500,358000,367000,124082
440,2015-10-16,370000,373000,366500,373000,122855
441,2015-10-19,372000,373000,365000,369500,88756
442,2015-10-20,369500,370000,363500,367500,112622
443,2015-10-21,368000,368000,363500,364500,87541
444,2015-10-22,364500,369000,362500,367500,117356
445,2015-10-23,371000,380000,371000,376000,202761
446,2015-10-26,376500,379500,370000,377000,104028
447,2015-10-27,376500,381500,371000,375500,95436
448,2015-10-28,379000,386000,376000,385500,288311
449,2015-10-29,388500,391500,380000,381500,107370
450,2015-10-30,381500,386000,367500,377500,286690
451,2015-11-02,377500,395000,377000,392500,267499
452,2015-11-03,395000,399500,392500,399500,209334
453,2015-11-04,398500,403000,396000,400000,112036
454,2015-11-05,396000,396000,385500,388500,119551
455,2015-11-06,385500,394000,384000,388000,92575
456,2015-11-09,387000,387000,376500,379000,85772
457,2015-11-10,374500,379000,371000,373000,74680
458,2015-11-11,373000,379500,372500,374500,68217
459,2015-11-12,377000,378500,370500,373500,54375
460,2015-11-13,373500,386000,372500,385500,118532
461,2015-11-16,378000,388500,375000,387500,159044
462,2015-11-17,388000,391500,385500,390000,149100
463,2015-11-18,390000,391500,383000,386500,115260
464,2015-11-19,387000,395000,384000,394500,146362
465,2015-11-20,395000,399000,391500,398500,126217
466,2015-11-23,400000,410000,399500,409500,197894
467,2015-11-24,409500,417000,404500,415500,150439
468,2015-11-25,415000,418500,408000,408500,112346
469,2015-11-26,412500,417000,410500,414000,70262
470,2015-11-27,416000,417000,408500,412500,74684
471,2015-11-30,413500,413500,401000,403500,173323
472,2015-12-01,410000,420000,407000,418500,156465
473,2015-12-02,423500,432000,419000,426000,166938
474,2015-12-03,425000,425000,412000,415500,83624
475,2015-12-04,406500,413500,406000,407000,89656
476,2015-12-07,415500,415500,405000,405000,57815
477,2015-12-08,402000,413500,401500,403000,73920
478,2015-12-09,408000,413000,404500,409000,75426
479,2015-12-10,409500,410000,400000,403000,149631
480,2015-12-11,402000,405500,399500,403000,97457
481,2015-12-14,400000,401500,392000,401500,96293
482,2015-12-15,405000,405000,397000,400500,107043
483,2015-12-16,407000,413000,402500,412500,114644
484,2015-12-17,416000,418000,408000,414000,124532
485,2015-12-18,412000,412000,405000,407000,80206
486,2015-12-21,409000,415000,406000,411000,87407
487,2015-12-22,411500,415500,408500,414000,77681
488,2015-12-23,414500,415500,410500,414500,57752
489,2015-12-24,414500,418000,410000,412000,63094
490,2015-12-28,412000,414000,407500,410000,66665
491,2015-12-29,406500,416500,406500,414000,55420
492,2015-12-30,414000,423500,412500,414500,86540
493,2016-01-04,415000,422500,411500,412500,88054
494,2016-01-05,412500,414000,408000,410500,127181
495,2016-01-06,413000,418500,406000,417000,127826
496,2016-01-07,410500,426500,409500,410000,144797
497,2016-01-08,406500,415000,401000,413000,95813
498,2016-01-11,410500,416500,405500,405500,74387
499,2016-01-12,410000,410500,403500,405500,85924
500,2016-01-13,409000,414500,405500,412000,85208
501,2016-01-14,405500,409500,387500,392000,256823
502,2016-01-15,398500,399000,378500,382000,269355
503,2016-01-18,381000,387500,372000,381000,148846
504,2016-01-19,378500,383500,375000,380500,101497
505,2016-01-20,383500,393000,373000,384500,196800
506,2016-01-21,387500,391000,382000,385000,117806
507,2016-01-22,392000,393000,385500,392500,84627
508,2016-01-25,392500,399500,391000,399000,99145
509,2016-01-26,398500,403500,388000,393500,96459
510,2016-01-27,400000,400000,389000,399500,147771
511,2016-01-28,393500,399500,393500,396500,75231
512,2016-01-29,398500,406000,395500,405500,147889
513,2016-02-01,407000,414500,407000,411500,114460
514,2016-02-02,412000,414000,385000,389000,192085
515,2016-02-03,396500,407000,394000,399000,329114
516,2016-02-04,404000,404500,394500,401500,122335
517,2016-02-05,403000,404500,396500,402500,94566
518,2016-02-11,388000,399500,386500,393500,104650
519,2016-02-12,389000,389500,366000,371000,364478
520,2016-02-15,371500,376000,357000,363000,269856
521,2016-02-16,363500,370000,362500,365500,177122
522,2016-02-17,364500,365500,341000,346500,358157
523,2016-02-18,355000,370000,352500,367500,288020
524,2016-02-19,367000,376000,361000,372500,144590
525,2016-02-22,372500,376500,366000,368500,107586
526,2016-02-23,371000,376000,352500,361500,228516
527,2016-02-24,358000,361500,354000,355000,104854
528,2016-02-25,355500,370000,355500,369500,171849
529,2016-02-26,369500,374000,367000,371000,150463
530,2016-02-29,373000,376000,364000,367500,127254
