,Date,Open,High,Low,Close,Volume
205,2014-11-04,188500,190500,177500,179000,604269
206,2014-11-05,178500,179500,172500,174000,491508
207,2014-11-06,176500,186000,175500,184500,535073
208,2014-11-07,184500,191500,183000,188500,311403
209,2014-11-10,190000,195000,190000,192500,240020
210,2014-11-11,193000,194000,188500,190000,208905
211,2014-11-12,190000,203500,190000,202000,445037
212,2014-11-13,203000,210000,202500,203500,493590
213,2014-11-14,203500,203500,197000,202500,211186
214,2014-11-17,202500,211000,198000,207500,334706
215,2014-11-18,206000,210500,206000,208500,264183
216,2014-11-19,209500,210000,200000,203000,260618
217,2014-11-20,204500,206000,201000,204000,175285
218,2014-11-21,205000,210500,205000,208000,248906
219,2014-11-24,217500,226500,216000,219000,599885
220,2014-11-25,219000,223500,213500,214500,314609
221,2014-11-26,213500,218500,210000,214000,201687
222,2014-11-27,212000,214000,206000,209500,274851
223,2014-11-28,202500,208500,200500,206500,342142
224,2014-12-01,201500,202500,193500,195500,453197
225,2014-12-02,198000,200000,194000,194500,235777
226,2014-12-03,195500,198000,195000,196000,157162
227,2014-12-04,196000,201000,196000,198000,176961
228,2014-12-05,198000,199500,196000,198500,123914
229,2014-12-08,200500,203000,199000,201000,152348
230,2014-12-09,198500,202500,196000,198000,241166
231,2014-12-10,198000,198500,186500,188500,376000
232,2014-12-11,183000,187500,180000,186500,433830
233,2014-12-12,187000,189000,183000,184000,198816
234,2014-12-15,181500,191000,180000,190000,215013
235,2014-12-16,188500,193000,187500,189500,185582
236,2014-12-17,195000,195000,190000,191500,178729
237,2014-12-18,196000,197000,191000,193000,175784
238,2014-12-19,196000,197000,187000,190500,248795
239,2014-12-22,190500,192000,188500,189500,187653
240,2014-12-23,188500,189000,182000,184500,407095
241,2014-12-24,184500,186500,183000,185500,168930
242,2014-12-26,185000,188000,185000,185500,186117
243,2014-12-29,183000,184500,180500,183500,161694
244,2014-12-30,183000,185000,179000,181000,173787
245,2015-01-02,179500,180500,177000,180000,231092
246,2015-01-05,179000,179500,173500,174500,318170
247,2015-01-06,170500,171000,163500,166000,567304
248,2015-01-07,164000,167500,163000,164500,335124
249,2015-01-08,167500,169500,166500,168000,274598
250,2015-01-09,173500,179500,172000,178500,429244
251,2015-01-12,178500,182000,177000,180500,202770
252,2015-01-13,178000,180500,174500,180000,212888
253,2015-01-14,180500,181500,176000,177500,160434
254,2015-01-15,179500,180000,176500,178500,126385
255,2015-01-16,177000,177500,173500,175000,166914
256,2015-01-19,178000,182500,178000,180000,160144
257,2015-01-20,181000,185000,180000,183000,235374
258,2015-01-21,182000,186500,182000,184500,200089
259,2015-01-22,186500,193000,186000,193000,350725
260,2015-01-23,196000,199500,193000,195000,452331
261,2015-01-26,194500,194500,186500,187000,429528
262,2015-01-27,188500,199000,185500,199000,522631
263,2015-01-28,199500,202000,196500,199000,290261
264,2015-01-29,195500,201000,192000,199000,318412
265,2015-01-30,202000,202000,198000,198500,252912
266,2015-02-02,202500,208500,201500,205500,336294
267,2015-02-03,209000,211000,206000,208000,305131
268,2015-02-04,214500,217000,209500,213500,512438
269,2015-02-05,211000,211000,202000,202000,296204
270,2015-02-06,206500,209500,204000,209500,243525
271,2015-02-09,213000,216500,211000,215500,311884
272,2015-02-10,213000,223000,213000,217000,367022
273,2015-02-11,217000,220000,212000,214500,258649
274,2015-02-12,213500,214500,208500,211000,207556
275,2015-02-13,216000,220000,215000,219500,277709
276,2015-02-16,222000,226000,215500,216000,269835
277,2015-02-17,218500,219500,213000,218500,151867
278,2015-02-23,221500,224000,221000,221500,236889
279,2015-02-24,221500,222000,217500,222000,144149
280,2015-02-25,223500,231500,222000,230500,289979
281,2015-02-26,233000,233500,228000,232000,270781
282,2015-02-27,228500,231000,225500,230000,257110
