,Date,Open,High,Low,Close,Volume
746,2017-01-11,12200,12500,12200,12450,1471653
747,2017-01-12,12400,12500,12350,12400,1551588
748,2017-01-13,12400,12400,12200,12250,1530939
749,2017-01-16,12300,12800,12250,12700,2810431
750,2017-01-17,12750,12850,12650,12800,1555618
751,2017-01-18,12700,13000,12650,12900,1551101
752,2017-01-19,12900,13000,12750,12850,870251
753,2017-01-20,12800,13000,12800,12900,907771
754,2017-01-23,13000,13050,12550,12550,1417612
755,2017-01-24,12600,12700,12500,12650,917718
756,2017-01-25,12700,12750,12550,12600,1147205
757,2017-01-26,12650,12800,12550,12750,1010794
758,2017-01-31,12750,12950,12700,12700,1371808
759,2017-02-01,12750,13000,12700,12900,1225578
760,2017-02-02,12900,12950,12700,12800,1108852
761,2017-02-03,12800,12950,12750,12850,896513
762,2017-02-06,13000,13150,12800,12800,1757738
763,2017-02-07,12850,13050,12700,13050,1071758
764,2017-02-08,13000,13100,12800,12850,1351631
765,2017-02-09,12850,13250,12850,13250,1629090
766,2017-02-10,13250,13300,13100,13300,957490
767,2017-02-13,13300,13400,13200,13250,951362
768,2017-02-14,13300,13350,13150,13300,793295
769,2017-02-15,13300,13300,12650,12750,4712661
770,2017-02-16,12750,12850,12400,12500,2747282
771,2017-02-17,12500,12650,12450,12550,984715
772,2017-02-20,12550,12600,12450,12450,827115
773,2017-02-21,12450,12600,12450,12550,847395
774,2017-02-22,12600,12600,12450,12550,1169133
775,2017-02-23,12600,12650,12450,12500,897530
776,2017-02-24,12600,12700,12550,12550,1249283
777,2017-02-27,12600,12650,12350,12400,1038493
778,2017-02-28,12400,12500,12300,12350,1529445
779,2017-03-02,12500,12650,12400,12500,2002357
780,2017-03-03,12450,12550,12350,12350,1434847
781,2017-03-06,12400,12500,12250,12250,1221768
782,2017-03-07,12200,12300,12200,12250,1304421
783,2017-03-08,12300,12450,12250,12400,1449146
784,2017-03-09,12400,12600,12400,12400,1508159
785,2017-03-10,12450,12550,12350,12500,1208840
786,2017-03-13,12550,12650,12500,12600,2016528
787,2017-03-14,12700,12900,12550,12600,3034167
788,2017-03-15,12600,12700,12500,12700,1402508
789,2017-03-16,12700,12750,12450,12550,2319789
790,2017-03-17,12550,12800,12500,12800,1629864
791,2017-03-20,12750,12800,12550,12650,868991
792,2017-03-21,12700,12700,12500,12550,1115810
793,2017-03-22,12450,12500,12300,12400,1959546
794,2017-03-23,12450,12500,12350,12450,1298517
795,2017-03-24,12450,12550,12400,12500,1013092
796,2017-03-27,12400,12450,12300,12350,1565145
797,2017-03-28,12350,12350,12200,12300,1502888
798,2017-03-29,12350,12350,12150,12200,1189219
799,2017-03-30,12200,12300,12150,12250,1295113
800,2017-03-31,12250,12250,12150,12200,813558
801,2017-04-03,12200,12250,12150,12200,777452
802,2017-04-04,12200,12250,12050,12100,1080794
803,2017-04-05,12100,12250,12100,12200,836908
804,2017-04-06,12150,12250,12100,12200,800363
805,2017-04-07,12200,12300,12150,12200,748657
806,2017-04-10,12250,12250,11950,12000,1167370
807,2017-04-11,12000,12100,11950,12050,676880
808,2017-04-12,12050,12100,11900,11950,920267
809,2017-04-13,11950,12200,11900,12100,1061989
810,2017-04-14,12150,12200,12050,12150,629286
811,2017-04-17,12150,12350,12150,12300,984273
812,2017-04-18,12350,12400,12200,12250,696013
813,2017-04-19,12250,12350,12100,12300,1296445
814,2017-04-20,12300,12300,12200,12300,1194377
815,2017-04-21,12350,12400,12250,12350,1339755
816,2017-04-24,12400,12550,12350,12500,2090946
817,2017-04-25,12550,12600,12500,12550,1775500
818,2017-04-26,12650,12700,12600,12700,1623963
819,2017-04-27,12650,12750,12500,12500,1310302
820,2017-04-28,12450,12550,12400,12500,1175020
821,2017-05-02,12500,12650,12500,12600,1117420
822,2017-05-04,12550,12700,12550,12650,1335801
823,2017-05-08,12700,12800,12600,12800,1898155
824,2017-05-10,12850,13000,12650,12700,1986018
825,2017-05-11,12750,12900,12650,12850,1302757
826,2017-05-12,12850,12850,12750,12800,992659
827,2017-05-15,12850,12900,12750,12800,890987
828,2017-05-16,12850,12900,12600,12700,1517401
829,2017-05-17,12650,12700,12450,12500,1667010
