,Date,Open,High,Low,Close,Volume
222,2014-11-27,239500,249500,238500,249000,305174
223,2014-11-28,251500,251500,244500,247000,130882
224,2014-12-01,245000,249000,241500,249000,154666
225,2014-12-02,247500,248000,241500,241500,171413
226,2014-12-03,241500,248500,240500,242000,140733
227,2014-12-04,242500,254000,242500,253500,273353
228,2014-12-05,254000,256500,251000,255500,155292
229,2014-12-08,255000,258000,250000,251500,106984
230,2014-12-09,249000,249500,245500,246000,121419
231,2014-12-10,245000,249000,243000,245000,152898
232,2014-12-11,241000,247000,241000,243500,256298
233,2014-12-12,243500,248000,242000,245000,197663
234,2014-12-15,243500,247000,241000,247000,128297
235,2014-12-16,243000,245500,241000,242500,193520
236,2014-12-17,244000,245000,235500,236500,262776
237,2014-12-18,240000,240000,233500,235000,160040
238,2014-12-19,238500,239500,235500,237000,120849
239,2014-12-22,239500,240000,236500,237500,159193
240,2014-12-23,236500,237000,232000,233500,266814
241,2014-12-24,235000,241000,232000,238500,164677
242,2014-12-26,238000,240500,237500,239500,87209
243,2014-12-29,240000,241000,236500,237000,113951
244,2014-12-30,239500,239500,233500,236000,110288
245,2015-01-02,233500,240000,232500,239500,137678
246,2015-01-05,237000,239500,232000,238000,167481
247,2015-01-06,236000,236000,226500,229000,358672
248,2015-01-07,229000,231000,226000,230500,200603
249,2015-01-08,230500,232500,229000,230500,190750
250,2015-01-09,233000,238000,231000,238000,313468
251,2015-01-12,237000,239000,234000,238000,250696
252,2015-01-13,255500,271500,254000,265500,1755713
253,2015-01-14,265500,267000,251500,255000,834722
254,2015-01-15,259000,261500,253000,259000,422930
255,2015-01-16,251500,258500,250000,254000,278196
256,2015-01-19,253000,255000,249500,251500,175842
257,2015-01-20,250000,252000,247000,250000,160436
258,2015-01-21,251500,256500,249000,252000,444653
259,2015-01-22,247000,255500,246500,250500,276798
260,2015-01-23,253500,257500,248500,255000,469112
261,2015-01-26,253000,258500,252000,255000,301366
262,2015-01-27,258500,262500,256000,258500,284750
263,2015-01-28,255000,257500,253000,254000,281405
264,2015-01-29,252500,256000,249000,250000,296269
265,2015-01-30,249000,252500,246500,248000,276129
266,2015-02-02,248500,252500,247500,249500,168396
267,2015-02-03,250000,251500,243000,246000,241541
268,2015-02-04,246500,249000,245000,248500,133234
269,2015-02-05,248500,257000,248500,253500,247314
270,2015-02-06,259500,260000,240000,242500,779016
271,2015-02-09,243000,243000,236000,236500,253824
272,2015-02-10,236500,239500,235500,236000,213813
273,2015-02-11,235500,237000,234500,236500,155709
274,2015-02-12,239500,243000,237000,241500,226668
275,2015-02-13,241500,243500,238500,241000,163987
276,2015-02-16,240000,241000,236500,240000,115698
277,2015-02-17,240000,243500,239000,243000,109885
278,2015-02-23,246500,248500,243500,248500,199088
279,2015-02-24,251500,252000,247500,249500,150246
280,2015-02-25,250000,252500,248000,251000,125196
281,2015-02-26,251000,251000,248000,249500,153726
282,2015-02-27,251000,252000,247000,249500,283435
283,2015-03-02,251000,251500,247000,247500,176837
284,2015-03-03,248000,259500,248000,256000,293418
285,2015-03-04,256500,261500,253000,254500,210231
286,2015-03-05,252500,257000,251500,254500,107739
287,2015-03-06,258000,258000,255500,257000,130488
288,2015-03-09,255000,260500,254500,257000,165233
289,2015-03-10,256500,258500,255000,256500,140506
290,2015-03-11,255000,259500,251500,258000,245549
291,2015-03-12,253000,258500,250000,251000,276044
292,2015-03-13,252500,253000,249000,250500,130841
293,2015-03-16,249000,254000,246000,252000,137079
294,2015-03-17,253500,261500,252500,258500,221810
295,2015-03-18,261000,262000,257500,260000,175711
296,2015-03-19,261500,262000,257000,261000,200188
297,2015-03-20,258000,260000,251500,253500,277306
298,2015-03-23,254500,255000,248500,249500,223751
299,2015-03-24,251500,252000,249000,250000,201265
300,2015-03-25,249500,251500,245000,246500,252991
301,2015-03-26,246500,247500,244500,246500,128473
302,2015-03-27,246500,248000,245000,246000,111258
303,2015-03-30,245500,247000,244500,245500,86183
304,2015-03-31,246500,248500,245000,246500,156318
305,2015-04-01,247000,247500,241000,243500,193939
306,2015-04-02,243500,245500,239500,240500,128012
307,2015-04-03,241000,243500,239000,241000,113740
308,2015-04-06,241000,241500,235000,235500,189660
309,2015-04-07,235500,236500,231500,236500,227809
310,2015-04-08,236500,241500,236000,240500,199163
311,2015-04-09,240500,240500,232500,233000,337676
312,2015-04-10,234000,237500,233500,234000,447926
313,2015-04-13,235000,235500,230000,231000,339497
314,2015-04-14,231500,235000,229500,235000,374728
315,2015-04-15,236000,238000,233500,236000,304052
316,2015-04-16,236000,237500,234000,236000,267707
317,2015-04-17,237500,242000,237500,240500,280113
318,2015-04-20,237500,242000,236000,241000,192441
319,2015-04-21,242500,243000,237000,238000,226910
320,2015-04-22,239000,241500,238500,239500,229249
321,2015-04-23,241000,247000,240500,246000,316044
322,2015-04-24,248500,256500,247500,252500,477986
323,2015-04-27,252500,254500,243000,243500,351365
324,2015-04-28,243500,245000,240000,240500,200440
325,2015-04-29,240000,240500,237000,239500,179653
326,2015-04-30,236500,238500,235000,236500,178279
327,2015-05-04,237000,238500,236500,237500,109331
328,2015-05-06,238500,241000,235500,237000,157437
329,2015-05-07,237000,239000,235500,238000,177507
330,2015-05-08,237500,239000,237500,237500,200640
331,2015-05-11,238500,241500,235500,236000,167375
332,2015-05-12,236000,237500,235000,236000,173992
333,2015-05-13,236000,237500,234500,235000,249306
334,2015-05-14,235000,235500,233500,234500,193460
335,2015-05-15,234500,236500,229000,230500,252687
336,2015-05-18,228500,231500,226000,227000,210451
337,2015-05-19,227500,228500,225500,226000,145194
338,2015-05-20,228000,233000,227500,232000,242552
339,2015-05-21,233000,233500,230000,232000,223723
340,2015-05-22,232000,233000,230000,231500,282824
341,2015-05-26,229500,230500,226000,227000,310581
342,2015-05-27,226500,230000,224000,225500,295843
343,2015-05-28,224000,227500,224000,226500,207181
344,2015-05-29,224000,226000,222000,223500,366439
345,2015-06-01,221500,223000,217000,218500,407987
346,2015-06-02,216000,216500,197500,200000,1184163
347,2015-06-03,200000,206500,198000,204500,668240
348,2015-06-04,204500,206500,202000,203500,332155
349,2015-06-05,206500,216000,206000,214000,566114
350,2015-06-08,210500,214500,204500,209000,195004
351,2015-06-09,209500,212500,205000,206500,176653
352,2015-06-10,209500,213000,205000,208000,177628
353,2015-06-11,211500,223000,210500,217500,522307
354,2015-06-12,217000,218000,210000,213000,234569
355,2015-06-15,213000,218500,210500,215000,166768
356,2015-06-16,219000,220000,208000,211500,328509
357,2015-06-17,212500,214500,207000,211000,173881
358,2015-06-18,211000,213500,203500,205000,293916
359,2015-06-19,206500,206500,202500,205000,241948
360,2015-06-22,209500,210000,204000,205500,154281
361,2015-06-23,209500,209500,201000,201000,217969
362,2015-06-24,203500,210000,203000,210000,326214
363,2015-06-25,209500,209500,206500,208000,159282
364,2015-06-26,207000,212500,207000,209000,319535
365,2015-06-29,209000,210000,205500,210000,217526
366,2015-06-30,209500,213500,209000,212000,305240
367,2015-07-01,210000,212500,206000,208500,256230
368,2015-07-02,210000,210500,202000,205000,457138
369,2015-07-03,206000,206500,201000,205500,247225
370,2015-07-06,202000,204000,201500,202500,192336
371,2015-07-07,202000,204500,199500,202500,219655
372,2015-07-08,203500,206000,201500,202500,275239
373,2015-07-09,200000,202000,198500,200000,238170
374,2015-07-10,200500,202000,195000,195500,266150
375,2015-07-13,196000,196000,191000,194000,207419
376,2015-07-14,193500,198000,193500,197000,142816
377,2015-07-15,195500,203000,195500,201000,160707
378,2015-07-16,205000,206000,197000,197000,274479
379,2015-07-17,197000,197500,185500,185500,412811
380,2015-07-20,186500,191000,186000,190500,199559
381,2015-07-21,192000,198500,190000,194500,365878
382,2015-07-22,197000,199000,191500,198000,298675
383,2015-07-23,200000,202500,199000,201000,223060
384,2015-07-24,200000,202500,199500,201500,290028
385,2015-07-27,201500,216500,201500,214000,506037
386,2015-07-28,212000,216000,211000,214000,446244
387,2015-07-29,214500,215500,206000,210500,357868
388,2015-07-30,210500,217500,207500,211000,183367
389,2015-07-31,216000,216000,210500,213500,233318
390,2015-08-03,213000,213000,206500,207500,220371
391,2015-08-04,207000,211500,205500,210000,168538
392,2015-08-05,214500,214500,206000,210000,143299
393,2015-08-06,208000,209000,205000,206500,230792
394,2015-08-07,206000,207500,204000,206000,152087
395,2015-08-10,205000,209500,203500,208500,102924
396,2015-08-11,209500,209500,204000,207000,116813
397,2015-08-12,204000,214500,204000,212000,255098
398,2015-08-13,210000,212000,205000,205000,226383
399,2015-08-17,205000,207000,202500,204000,153548
400,2015-08-18,206000,210500,205000,209500,173025
401,2015-08-19,209000,211000,205500,208500,247791
402,2015-08-20,205500,207500,201000,204500,245844
403,2015-08-21,200000,203000,196000,200500,234566
404,2015-08-24,197500,200500,190500,194500,196927
405,2015-08-25,195000,205000,191000,198000,263719
406,2015-08-26,196500,204500,196000,203500,247975
407,2015-08-27,204500,206000,200000,200500,210775
408,2015-08-28,200000,203000,198000,201500,215120
409,2015-08-31,201000,206500,200000,206500,238969
410,2015-09-01,204500,206500,201500,203000,125550
411,2015-09-02,200500,209500,200000,207000,169752
412,2015-09-03,208000,209000,205500,207000,139759
413,2015-09-04,209000,209000,204000,204500,135586
414,2015-09-07,203500,209000,203500,208500,154407
415,2015-09-08,210000,212500,208500,211500,239802
416,2015-09-09,214000,216500,211500,216000,254858
417,2015-09-10,215000,219000,213500,217000,225768
418,2015-09-11,213500,216500,213000,214500,156216
419,2015-09-14,215500,215500,209500,214500,108861
420,2015-09-15,214500,215500,212000,213500,122502
421,2015-09-16,212500,220000,212500,219000,306579
422,2015-09-17,221000,221000,211500,213000,298287
423,2015-09-18,213000,213000,209000,210000,238752
424,2015-09-21,209500,211500,206500,207500,138428
425,2015-09-22,208500,218500,208500,218000,292900
426,2015-09-23,215500,217500,211500,212500,177152
427,2015-09-24,221000,225000,215000,215000,454289
428,2015-09-25,217500,224500,217500,222500,344487
429,2015-09-30,222500,232500,219000,231500,436261
430,2015-10-01,229000,236500,229000,234500,210914
431,2015-10-02,234000,237000,231500,234500,170466
432,2015-10-05,233000,235500,229000,231000,175135
433,2015-10-06,227000,230000,220500,229000,201753
434,2015-10-07,223000,231500,222500,228500,138499
435,2015-10-08,231500,236500,229000,236500,161712
436,2015-10-12,237000,237000,230000,231500,193639
437,2015-10-13,233500,235000,231000,235000,179950
438,2015-10-14,235500,238000,232500,237000,170512
439,2015-10-15,237000,239000,232500,238000,156542
440,2015-10-16,238000,238500,232000,234000,212948
441,2015-10-19,234500,236000,233500,235000,102215
442,2015-10-20,236000,236500,234000,236000,117657
443,2015-10-21,236500,237000,234500,236000,120231
444,2015-10-22,233500,239500,233500,235000,165119
445,2015-10-23,238500,239000,235500,237500,139895
446,2015-10-26,238500,242000,234500,241500,150479
447,2015-10-27,240000,245000,240000,243500,111350
448,2015-10-28,243500,243500,238000,240500,117963
449,2015-10-29,236500,240500,236000,238500,74019
450,2015-10-30,239000,243000,237500,240000,132089
451,2015-11-02,238000,241000,236000,240000,83819
452,2015-11-03,239000,248000,238500,247000,227891
453,2015-11-04,250000,255500,248500,252500,234795
454,2015-11-05,254000,254000,250000,252000,131376
455,2015-11-06,252000,252500,249000,250500,75450
456,2015-11-09,255500,255500,250000,253500,117692
457,2015-11-10,254500,256500,252000,255000,172322
458,2015-11-11,255500,255500,249500,253000,136449
459,2015-11-12,255000,256000,252000,254000,79103
460,2015-11-13,248500,252500,247500,247500,136696
461,2015-11-16,240000,250500,240000,247000,231355
462,2015-11-17,251500,252000,240500,242500,209611
463,2015-11-18,246500,251500,242500,250500,160697
464,2015-11-19,249000,254500,249000,252000,106447
465,2015-11-20,252500,254000,251000,253000,84152
466,2015-11-23,247500,251000,245500,247500,163258
467,2015-11-24,246000,249000,245500,247000,144662
468,2015-11-25,247000,250000,246500,247000,100830
469,2015-11-26,248000,252500,247000,251000,85553
