Date,Open,High,Low,Close,Volume,Category,count,pos,neg
2014-08-20,365000,376000,364500,371500,51033,8,,,
2014-08-20,365000,376000,364500,371500,51033,9,,,
2014-08-20,365000,376000,364500,371500,51033,10,,,
2014-08-20,365000,376000,364500,371500,51033,11,,,
2014-08-21,372500,378000,368500,373000,44385,2,,,
2014-08-21,372500,378000,368500,373000,44385,3,,,
2014-08-21,372500,378000,368500,373000,44385,4,,,
2014-08-21,372500,378000,368500,373000,44385,5,,,
2014-08-21,372500,378000,368500,373000,44385,6,,,
2014-08-21,372500,378000,368500,373000,44385,7,,,
2014-08-21,372500,378000,368500,373000,44385,8,,,
2014-08-21,372500,378000,368500,373000,44385,9,,,
2014-08-21,372500,378000,368500,373000,44385,10,,,
2014-08-21,372500,378000,368500,373000,44385,11,,,
2014-08-22,370500,378500,366500,372000,36287,2,,,
2014-08-22,370500,378500,366500,372000,36287,3,,,
2014-08-22,370500,378500,366500,372000,36287,4,,,
2014-08-22,370500,378500,366500,372000,36287,5,,,
2014-08-22,370500,378500,366500,372000,36287,6,,,
2014-08-22,370500,378500,366500,372000,36287,7,,,
2014-08-22,370500,378500,366500,372000,36287,8,,,
2014-08-22,370500,378500,366500,372000,36287,9,,,
2014-08-22,370500,378500,366500,372000,36287,10,,,
2014-08-22,370500,378500,366500,372000,36287,11,,,
2014-08-25,374500,376000,369000,373500,21074,2,3.0,2.0,1.0
2014-08-25,374500,376000,369000,373500,21074,3,3.0,2.0,1.0
2014-08-25,374500,376000,369000,373500,21074,4,3.0,2.0,1.0
2014-08-25,374500,376000,369000,373500,21074,5,3.0,2.0,1.0
2014-08-25,374500,376000,369000,373500,21074,6,3.0,2.0,1.0
2014-08-25,374500,376000,369000,373500,21074,7,3.0,2.0,1.0
2014-08-25,374500,376000,369000,373500,21074,8,3.0,2.0,1.0
2014-08-25,374500,376000,369000,373500,21074,9,3.0,2.0,1.0
2014-08-25,374500,376000,369000,373500,21074,10,3.0,2.0,1.0
2014-08-25,374500,376000,369000,373500,21074,11,3.0,2.0,1.0
2014-08-26,374000,388000,370500,383500,71078,2,1.0,0.0,0.0
2014-08-26,374000,388000,370500,383500,71078,3,1.0,0.0,0.0
2014-08-26,374000,388000,370500,383500,71078,4,1.0,0.0,0.0
2014-08-26,374000,388000,370500,383500,71078,5,1.0,0.0,0.0
2014-08-26,374000,388000,370500,383500,71078,6,1.0,0.0,0.0
2014-08-26,374000,388000,370500,383500,71078,7,1.0,0.0,0.0
2014-08-26,374000,388000,370500,383500,71078,8,1.0,0.0,0.0
2014-08-26,374000,388000,370500,383500,71078,9,1.0,0.0,0.0
2014-08-26,374000,388000,370500,383500,71078,10,1.0,0.0,0.0
2014-08-26,374000,388000,370500,383500,71078,11,1.0,0.0,0.0
2014-08-27,383500,390000,376500,384000,57037,2,,,
2014-08-27,383500,390000,376500,384000,57037,3,,,
2014-08-27,383500,390000,376500,384000,57037,4,,,
2014-08-27,383500,390000,376500,384000,57037,5,,,
2014-08-27,383500,390000,376500,384000,57037,6,,,
2014-08-27,383500,390000,376500,384000,57037,7,,,
2014-08-27,383500,390000,376500,384000,57037,8,,,
2014-08-27,383500,390000,376500,384000,57037,9,,,
2014-08-27,383500,390000,376500,384000,57037,10,,,
2014-08-27,383500,390000,376500,384000,57037,11,,,
2014-08-28,386000,396000,377500,381000,55103,2,1.0,1.0,0.0
2014-08-28,386000,396000,377500,381000,55103,3,1.0,1.0,0.0
2014-08-28,386000,396000,377500,381000,55103,4,1.0,1.0,0.0
2014-08-28,386000,396000,377500,381000,55103,5,1.0,1.0,0.0
2014-08-28,386000,396000,377500,381000,55103,6,1.0,1.0,0.0
2014-08-28,386000,396000,377500,381000,55103,7,1.0,1.0,0.0
2014-08-28,386000,396000,377500,381000,55103,8,1.0,1.0,0.0
2014-08-28,386000,396000,377500,381000,55103,9,1.0,1.0,0.0
2014-08-28,386000,396000,377500,381000,55103,10,1.0,1.0,0.0
2014-08-28,386000,396000,377500,381000,55103,11,1.0,1.0,0.0
2014-08-29,380000,381000,370000,378000,45460,2,,,
2014-08-29,380000,381000,370000,378000,45460,3,,,
2014-08-29,380000,381000,370000,378000,45460,4,,,
2014-08-29,380000,381000,370000,378000,45460,5,,,
2014-08-29,380000,381000,370000,378000,45460,6,,,
2014-08-29,380000,381000,370000,378000,45460,7,,,
2014-08-29,380000,381000,370000,378000,45460,8,,,
2014-08-29,380000,381000,370000,378000,45460,9,,,
2014-08-29,380000,381000,370000,378000,45460,10,,,
2014-08-29,380000,381000,370000,378000,45460,11,,,
2014-09-01,374500,379000,370500,375000,36004,2,1.0,0.0,0.0
2014-09-01,374500,379000,370500,375000,36004,3,1.0,0.0,0.0
2014-09-01,374500,379000,370500,375000,36004,4,1.0,0.0,0.0
2014-09-01,374500,379000,370500,375000,36004,5,1.0,0.0,0.0
2014-09-01,374500,379000,370500,375000,36004,6,1.0,0.0,0.0
2014-09-01,374500,379000,370500,375000,36004,7,1.0,0.0,0.0
2014-09-01,374500,379000,370500,375000,36004,8,1.0,0.0,0.0
2014-09-01,374500,379000,370500,375000,36004,9,1.0,0.0,0.0
2014-09-01,374500,379000,370500,375000,36004,10,1.0,0.0,0.0
2014-09-01,374500,379000,370500,375000,36004,11,1.0,0.0,0.0
2014-09-02,373000,378500,370000,375500,22437,2,1.0,1.0,0.0
2014-09-02,373000,378500,370000,375500,22437,3,1.0,1.0,0.0
2014-09-02,373000,378500,370000,375500,22437,4,1.0,1.0,0.0
2014-09-02,373000,378500,370000,375500,22437,5,1.0,1.0,0.0
2014-09-02,373000,378500,370000,375500,22437,6,1.0,1.0,0.0
2014-09-02,373000,378500,370000,375500,22437,7,1.0,1.0,0.0
2014-09-02,373000,378500,370000,375500,22437,8,1.0,1.0,0.0
2014-09-02,373000,378500,370000,375500,22437,9,1.0,1.0,0.0
2014-09-02,373000,378500,370000,375500,22437,10,1.0,1.0,0.0
2014-09-02,373000,378500,370000,375500,22437,11,1.0,1.0,0.0
2014-09-03,374000,388000,374000,384500,46591,2,,,
2014-09-03,374000,388000,374000,384500,46591,3,,,
2014-09-03,374000,388000,374000,384500,46591,4,,,
2014-09-03,374000,388000,374000,384500,46591,5,,,
2014-09-03,374000,388000,374000,384500,46591,6,,,
2014-09-03,374000,388000,374000,384500,46591,7,,,
2014-09-03,374000,388000,374000,384500,46591,8,,,
2014-09-03,374000,388000,374000,384500,46591,9,,,
2014-09-03,374000,388000,374000,384500,46591,10,,,
2014-09-03,374000,388000,374000,384500,46591,11,,,
2014-09-04,388500,399500,388000,398500,75612,2,3.0,2.0,0.0
2014-09-04,388500,399500,388000,398500,75612,3,3.0,2.0,0.0
2014-09-04,388500,399500,388000,398500,75612,4,3.0,2.0,0.0
2014-09-04,388500,399500,388000,398500,75612,5,3.0,2.0,0.0
2014-09-04,388500,399500,388000,398500,75612,6,3.0,2.0,0.0
2014-09-04,388500,399500,388000,398500,75612,7,3.0,2.0,0.0
2014-09-04,388500,399500,388000,398500,75612,8,3.0,2.0,0.0
2014-09-04,388500,399500,388000,398500,75612,9,3.0,2.0,0.0
2014-09-04,388500,399500,388000,398500,75612,10,3.0,2.0,0.0
2014-09-04,388500,399500,388000,398500,75612,11,3.0,2.0,0.0
2014-09-05,396500,400000,394000,394500,45640,2,,,
2014-09-05,396500,400000,394000,394500,45640,3,,,
2014-09-05,396500,400000,394000,394500,45640,4,,,
2014-09-05,396500,400000,394000,394500,45640,5,,,
2014-09-05,396500,400000,394000,394500,45640,6,,,
2014-09-05,396500,400000,394000,394500,45640,7,,,
2014-09-05,396500,400000,394000,394500,45640,8,,,
2014-09-05,396500,400000,394000,394500,45640,9,,,
2014-09-05,396500,400000,394000,394500,45640,10,,,
2014-09-05,396500,400000,394000,394500,45640,11,,,
2014-09-11,394500,399500,391000,392000,34714,2,5.0,1.0,0.0
2014-09-11,394500,399500,391000,392000,34714,3,5.0,1.0,0.0
2014-09-11,394500,399500,391000,392000,34714,4,5.0,1.0,0.0
2014-09-11,394500,399500,391000,392000,34714,5,5.0,1.0,0.0
2014-09-11,394500,399500,391000,392000,34714,6,5.0,1.0,0.0
2014-09-11,394500,399500,391000,392000,34714,7,5.0,1.0,0.0
2014-09-11,394500,399500,391000,392000,34714,8,5.0,1.0,0.0
2014-09-11,394500,399500,391000,392000,34714,9,5.0,1.0,0.0
2014-09-11,394500,399500,391000,392000,34714,10,5.0,1.0,0.0
2014-09-11,394500,399500,391000,392000,34714,11,5.0,1.0,0.0
2014-09-12,394000,398000,382000,384500,33358,2,1.0,0.0,1.0
2014-09-12,394000,398000,382000,384500,33358,3,1.0,0.0,1.0
2014-09-12,394000,398000,382000,384500,33358,4,1.0,0.0,1.0
2014-09-12,394000,398000,382000,384500,33358,5,1.0,0.0,1.0
2014-09-12,394000,398000,382000,384500,33358,6,1.0,0.0,1.0
2014-09-12,394000,398000,382000,384500,33358,7,1.0,0.0,1.0
2014-09-12,394000,398000,382000,384500,33358,8,1.0,0.0,1.0
2014-09-12,394000,398000,382000,384500,33358,9,1.0,0.0,1.0
2014-09-12,394000,398000,382000,384500,33358,10,1.0,0.0,1.0
2014-09-12,394000,398000,382000,384500,33358,11,1.0,0.0,1.0
2014-09-15,380000,390000,375500,387500,33683,2,2.0,1.0,0.0
2014-09-15,380000,390000,375500,387500,33683,3,2.0,1.0,0.0
2014-09-15,380000,390000,375500,387500,33683,4,2.0,1.0,0.0
2014-09-15,380000,390000,375500,387500,33683,5,2.0,1.0,0.0
2014-09-15,380000,390000,375500,387500,33683,6,2.0,1.0,0.0
2014-09-15,380000,390000,375500,387500,33683,7,2.0,1.0,0.0
2014-09-15,380000,390000,375500,387500,33683,8,2.0,1.0,0.0
2014-09-15,380000,390000,375500,387500,33683,9,2.0,1.0,0.0
2014-09-15,380000,390000,375500,387500,33683,10,2.0,1.0,0.0
2014-09-15,380000,390000,375500,387500,33683,11,2.0,1.0,0.0
2014-09-16,387500,393000,381000,386000,34567,2,,,
2014-09-16,387500,393000,381000,386000,34567,3,,,
2014-09-16,387500,393000,381000,386000,34567,4,,,
2014-09-16,387500,393000,381000,386000,34567,5,,,
2014-09-16,387500,393000,381000,386000,34567,6,,,
2014-09-16,387500,393000,381000,386000,34567,7,,,
2014-09-16,387500,393000,381000,386000,34567,8,,,
2014-09-16,387500,393000,381000,386000,34567,9,,,
2014-09-16,387500,393000,381000,386000,34567,10,,,
2014-09-16,387500,393000,381000,386000,34567,11,,,
2014-09-17,386000,398000,384000,398000,39514,2,,,
2014-09-17,386000,398000,384000,398000,39514,3,,,
2014-09-17,386000,398000,384000,398000,39514,4,,,
2014-09-17,386000,398000,384000,398000,39514,5,,,
2014-09-17,386000,398000,384000,398000,39514,6,,,
2014-09-17,386000,398000,384000,398000,39514,7,,,
2014-09-17,386000,398000,384000,398000,39514,8,,,
2014-09-17,386000,398000,384000,398000,39514,9,,,
2014-09-17,386000,398000,384000,398000,39514,10,,,
2014-09-17,386000,398000,384000,398000,39514,11,,,
2014-09-18,394000,399000,387500,398000,31786,2,1.0,0.0,0.0
2014-09-18,394000,399000,387500,398000,31786,3,1.0,0.0,0.0
2014-09-18,394000,399000,387500,398000,31786,4,1.0,0.0,0.0
2014-09-18,394000,399000,387500,398000,31786,5,1.0,0.0,0.0
2014-09-18,394000,399000,387500,398000,31786,6,1.0,0.0,0.0
2014-09-18,394000,399000,387500,398000,31786,7,1.0,0.0,0.0
2014-09-18,394000,399000,387500,398000,31786,8,1.0,0.0,0.0
2014-09-18,394000,399000,387500,398000,31786,9,1.0,0.0,0.0
2014-09-18,394000,399000,387500,398000,31786,10,1.0,0.0,0.0
2014-09-18,394000,399000,387500,398000,31786,11,1.0,0.0,0.0
2014-09-19,399000,402000,389000,390000,40793,2,2.0,1.0,0.0
2014-09-19,399000,402000,389000,390000,40793,3,2.0,1.0,0.0
2014-09-19,399000,402000,389000,390000,40793,4,2.0,1.0,0.0
2014-09-19,399000,402000,389000,390000,40793,5,2.0,1.0,0.0
2014-09-19,399000,402000,389000,390000,40793,6,2.0,1.0,0.0
2014-09-19,399000,402000,389000,390000,40793,7,2.0,1.0,0.0
2014-09-19,399000,402000,389000,390000,40793,8,2.0,1.0,0.0
2014-09-19,399000,402000,389000,390000,40793,9,2.0,1.0,0.0
2014-09-19,399000,402000,389000,390000,40793,10,2.0,1.0,0.0
2014-09-19,399000,402000,389000,390000,40793,11,2.0,1.0,0.0
2014-09-22,394000,395500,388000,395500,27254,2,2.0,1.0,0.0
2014-09-22,394000,395500,388000,395500,27254,3,2.0,1.0,0.0
2014-09-22,394000,395500,388000,395500,27254,4,2.0,1.0,0.0
2014-09-22,394000,395500,388000,395500,27254,5,2.0,1.0,0.0
2014-09-22,394000,395500,388000,395500,27254,6,2.0,1.0,0.0
2014-09-22,394000,395500,388000,395500,27254,7,2.0,1.0,0.0
2014-09-22,394000,395500,388000,395500,27254,8,2.0,1.0,0.0
2014-09-22,394000,395500,388000,395500,27254,9,2.0,1.0,0.0
2014-09-22,394000,395500,388000,395500,27254,10,2.0,1.0,0.0
2014-09-22,394000,395500,388000,395500,27254,11,2.0,1.0,0.0
2014-09-23,395500,404500,393000,396500,63343,2,1.0,1.0,0.0
2014-09-23,395500,404500,393000,396500,63343,3,1.0,1.0,0.0
2014-09-23,395500,404500,393000,396500,63343,4,1.0,1.0,0.0
2014-09-23,395500,404500,393000,396500,63343,5,1.0,1.0,0.0
2014-09-23,395500,404500,393000,396500,63343,6,1.0,1.0,0.0
2014-09-23,395500,404500,393000,396500,63343,7,1.0,1.0,0.0
2014-09-23,395500,404500,393000,396500,63343,8,1.0,1.0,0.0
2014-09-23,395500,404500,393000,396500,63343,9,1.0,1.0,0.0
2014-09-23,395500,404500,393000,396500,63343,10,1.0,1.0,0.0
2014-09-23,395500,404500,393000,396500,63343,11,1.0,1.0,0.0
2014-09-24,399000,404500,396500,398500,42992,2,3.0,1.0,1.0
2014-09-24,399000,404500,396500,398500,42992,3,3.0,1.0,1.0
2014-09-24,399000,404500,396500,398500,42992,4,3.0,1.0,1.0
2014-09-24,399000,404500,396500,398500,42992,5,3.0,1.0,1.0
2014-09-24,399000,404500,396500,398500,42992,6,3.0,1.0,1.0
2014-09-24,399000,404500,396500,398500,42992,7,3.0,1.0,1.0
2014-09-24,399000,404500,396500,398500,42992,8,3.0,1.0,1.0
2014-09-24,399000,404500,396500,398500,42992,9,3.0,1.0,1.0
2014-09-24,399000,404500,396500,398500,42992,10,3.0,1.0,1.0
2014-09-24,399000,404500,396500,398500,42992,11,3.0,1.0,1.0
2014-09-25,402000,402500,397500,399500,33795,2,,,
2014-09-25,402000,402500,397500,399500,33795,3,,,
2014-09-25,402000,402500,397500,399500,33795,4,,,
2014-09-25,402000,402500,397500,399500,33795,5,,,
2014-09-25,402000,402500,397500,399500,33795,6,,,
2014-09-25,402000,402500,397500,399500,33795,7,,,
2014-09-25,402000,402500,397500,399500,33795,8,,,
2014-09-25,402000,402500,397500,399500,33795,9,,,
2014-09-25,402000,402500,397500,399500,33795,10,,,
2014-09-25,402000,402500,397500,399500,33795,11,,,
2014-09-26,399500,400500,390500,394500,19865,2,1.0,0.0,0.0
2014-09-26,399500,400500,390500,394500,19865,3,1.0,0.0,0.0
2014-09-26,399500,400500,390500,394500,19865,4,1.0,0.0,0.0
2014-09-26,399500,400500,390500,394500,19865,5,1.0,0.0,0.0
2014-09-26,399500,400500,390500,394500,19865,6,1.0,0.0,0.0
2014-09-26,399500,400500,390500,394500,19865,7,1.0,0.0,0.0
2014-09-26,399500,400500,390500,394500,19865,8,1.0,0.0,0.0
2014-09-26,399500,400500,390500,394500,19865,9,1.0,0.0,0.0
2014-09-26,399500,400500,390500,394500,19865,10,1.0,0.0,0.0
2014-09-26,399500,400500,390500,394500,19865,11,1.0,0.0,0.0
2014-09-29,391000,394000,384000,389000,46699,2,3.0,2.0,0.0
2014-09-29,391000,394000,384000,389000,46699,3,3.0,2.0,0.0
2014-09-29,391000,394000,384000,389000,46699,4,3.0,2.0,0.0
2014-09-29,391000,394000,384000,389000,46699,5,3.0,2.0,0.0
2014-09-29,391000,394000,384000,389000,46699,6,3.0,2.0,0.0
2014-09-29,391000,394000,384000,389000,46699,7,3.0,2.0,0.0
2014-09-29,391000,394000,384000,389000,46699,8,3.0,2.0,0.0
2014-09-29,391000,394000,384000,389000,46699,9,3.0,2.0,0.0
2014-09-29,391000,394000,384000,389000,46699,10,3.0,2.0,0.0
2014-09-29,391000,394000,384000,389000,46699,11,3.0,2.0,0.0
2014-09-30,391500,395000,380500,387500,42518,2,,,
2014-09-30,391500,395000,380500,387500,42518,3,,,
2014-09-30,391500,395000,380500,387500,42518,4,,,
2014-09-30,391500,395000,380500,387500,42518,5,,,
2014-09-30,391500,395000,380500,387500,42518,6,,,
2014-09-30,391500,395000,380500,387500,42518,7,,,
2014-09-30,391500,395000,380500,387500,42518,8,,,
2014-09-30,391500,395000,380500,387500,42518,9,,,
2014-09-30,391500,395000,380500,387500,42518,10,,,
2014-09-30,391500,395000,380500,387500,42518,11,,,
2014-10-01,385500,387500,375000,378000,60800,2,1.0,1.0,0.0
2014-10-01,385500,387500,375000,378000,60800,3,1.0,1.0,0.0
2014-10-01,385500,387500,375000,378000,60800,4,1.0,1.0,0.0
2014-10-01,385500,387500,375000,378000,60800,5,1.0,1.0,0.0
2014-10-01,385500,387500,375000,378000,60800,6,1.0,1.0,0.0
2014-10-01,385500,387500,375000,378000,60800,7,1.0,1.0,0.0
2014-10-01,385500,387500,375000,378000,60800,8,1.0,1.0,0.0
2014-10-01,385500,387500,375000,378000,60800,9,1.0,1.0,0.0
2014-10-01,385500,387500,375000,378000,60800,10,1.0,1.0,0.0
2014-10-01,385500,387500,375000,378000,60800,11,1.0,1.0,0.0
2014-10-02,378000,386500,367500,384500,68597,2,3.0,1.0,0.0
2014-10-02,378000,386500,367500,384500,68597,3,3.0,1.0,0.0
2014-10-02,378000,386500,367500,384500,68597,4,3.0,1.0,0.0
2014-10-02,378000,386500,367500,384500,68597,5,3.0,1.0,0.0
2014-10-02,378000,386500,367500,384500,68597,6,3.0,1.0,0.0
2014-10-02,378000,386500,367500,384500,68597,7,3.0,1.0,0.0
2014-10-02,378000,386500,367500,384500,68597,8,3.0,1.0,0.0
2014-10-02,378000,386500,367500,384500,68597,9,3.0,1.0,0.0
2014-10-02,378000,386500,367500,384500,68597,10,3.0,1.0,0.0
2014-10-02,378000,386500,367500,384500,68597,11,3.0,1.0,0.0
2014-10-06,388500,390500,377000,381000,46336,2,2.0,0.0,0.0
2014-10-06,388500,390500,377000,381000,46336,3,2.0,0.0,0.0
2014-10-06,388500,390500,377000,381000,46336,4,2.0,0.0,0.0
2014-10-06,388500,390500,377000,381000,46336,5,2.0,0.0,0.0
2014-10-06,388500,390500,377000,381000,46336,6,2.0,0.0,0.0
2014-10-06,388500,390500,377000,381000,46336,7,2.0,0.0,0.0
2014-10-06,388500,390500,377000,381000,46336,8,2.0,0.0,0.0
2014-10-06,388500,390500,377000,381000,46336,9,2.0,0.0,0.0
2014-10-06,388500,390500,377000,381000,46336,10,2.0,0.0,0.0
2014-10-06,388500,390500,377000,381000,46336,11,2.0,0.0,0.0
2014-10-07,381000,383000,369000,380500,44576,2,,,
2014-10-07,381000,383000,369000,380500,44576,3,,,
2014-10-07,381000,383000,369000,380500,44576,4,,,
2014-10-07,381000,383000,369000,380500,44576,5,,,
2014-10-07,381000,383000,369000,380500,44576,6,,,
2014-10-07,381000,383000,369000,380500,44576,7,,,
2014-10-07,381000,383000,369000,380500,44576,8,,,
2014-10-07,381000,383000,369000,380500,44576,9,,,
2014-10-07,381000,383000,369000,380500,44576,10,,,
2014-10-07,381000,383000,369000,380500,44576,11,,,
2014-10-08,381000,391000,379500,383000,68627,2,2.0,2.0,0.0
2014-10-08,381000,391000,379500,383000,68627,3,2.0,2.0,0.0
2014-10-08,381000,391000,379500,383000,68627,4,2.0,2.0,0.0
2014-10-08,381000,391000,379500,383000,68627,5,2.0,2.0,0.0
2014-10-08,381000,391000,379500,383000,68627,6,2.0,2.0,0.0
2014-10-08,381000,391000,379500,383000,68627,7,2.0,2.0,0.0
2014-10-08,381000,391000,379500,383000,68627,8,2.0,2.0,0.0
2014-10-08,381000,391000,379500,383000,68627,9,2.0,2.0,0.0
2014-10-08,381000,391000,379500,383000,68627,10,2.0,2.0,0.0
2014-10-08,381000,391000,379500,383000,68627,11,2.0,2.0,0.0
2014-10-10,390000,392500,379000,385500,51065,2,1.0,0.0,0.0
2014-10-10,390000,392500,379000,385500,51065,3,1.0,0.0,0.0
2014-10-10,390000,392500,379000,385500,51065,4,1.0,0.0,0.0
2014-10-10,390000,392500,379000,385500,51065,5,1.0,0.0,0.0
2014-10-10,390000,392500,379000,385500,51065,6,1.0,0.0,0.0
2014-10-10,390000,392500,379000,385500,51065,7,1.0,0.0,0.0
2014-10-10,390000,392500,379000,385500,51065,8,1.0,0.0,0.0
2014-10-10,390000,392500,379000,385500,51065,9,1.0,0.0,0.0
2014-10-10,390000,392500,379000,385500,51065,10,1.0,0.0,0.0
2014-10-10,390000,392500,379000,385500,51065,11,1.0,0.0,0.0
2014-10-13,380000,388000,370000,375500,48005,2,2.0,0.0,0.0
2014-10-13,380000,388000,370000,375500,48005,3,2.0,0.0,0.0
2014-10-13,380000,388000,370000,375500,48005,4,2.0,0.0,0.0
2014-10-13,380000,388000,370000,375500,48005,5,2.0,0.0,0.0
2014-10-13,380000,388000,370000,375500,48005,6,2.0,0.0,0.0
2014-10-13,380000,388000,370000,375500,48005,7,2.0,0.0,0.0
2014-10-13,380000,388000,370000,375500,48005,8,2.0,0.0,0.0
2014-10-13,380000,388000,370000,375500,48005,9,2.0,0.0,0.0
2014-10-13,380000,388000,370000,375500,48005,10,2.0,0.0,0.0
2014-10-13,380000,388000,370000,375500,48005,11,2.0,0.0,0.0
2014-10-14,378500,378500,371000,373000,33852,2,1.0,1.0,0.0
2014-10-14,378500,378500,371000,373000,33852,3,1.0,1.0,0.0
2014-10-14,378500,378500,371000,373000,33852,4,1.0,1.0,0.0
2014-10-14,378500,378500,371000,373000,33852,5,1.0,1.0,0.0
2014-10-14,378500,378500,371000,373000,33852,6,1.0,1.0,0.0
2014-10-14,378500,378500,371000,373000,33852,7,1.0,1.0,0.0
2014-10-14,378500,378500,371000,373000,33852,8,1.0,1.0,0.0
2014-10-14,378500,378500,371000,373000,33852,9,1.0,1.0,0.0
2014-10-14,378500,378500,371000,373000,33852,10,1.0,1.0,0.0
2014-10-14,378500,378500,371000,373000,33852,11,1.0,1.0,0.0
2014-10-15,378000,389500,376000,384000,68724,2,,,
2014-10-15,378000,389500,376000,384000,68724,3,,,
2014-10-15,378000,389500,376000,384000,68724,4,,,
2014-10-15,378000,389500,376000,384000,68724,5,,,
2014-10-15,378000,389500,376000,384000,68724,6,,,
2014-10-15,378000,389500,376000,384000,68724,7,,,
2014-10-15,378000,389500,376000,384000,68724,8,,,
2014-10-15,378000,389500,376000,384000,68724,9,,,
2014-10-15,378000,389500,376000,384000,68724,10,,,
2014-10-15,378000,389500,376000,384000,68724,11,,,
2014-10-16,383000,407500,381500,394500,83085,2,2.0,1.0,0.0
2014-10-16,383000,407500,381500,394500,83085,3,2.0,1.0,0.0
2014-10-16,383000,407500,381500,394500,83085,4,2.0,1.0,0.0
2014-10-16,383000,407500,381500,394500,83085,5,2.0,1.0,0.0
2014-10-16,383000,407500,381500,394500,83085,6,2.0,1.0,0.0
2014-10-16,383000,407500,381500,394500,83085,7,2.0,1.0,0.0
2014-10-16,383000,407500,381500,394500,83085,8,2.0,1.0,0.0
2014-10-16,383000,407500,381500,394500,83085,9,2.0,1.0,0.0
2014-10-16,383000,407500,381500,394500,83085,10,2.0,1.0,0.0
2014-10-16,383000,407500,381500,394500,83085,11,2.0,1.0,0.0
2014-10-17,399000,401000,392000,394000,43008,2,1.0,0.0,1.0
2014-10-17,399000,401000,392000,394000,43008,3,1.0,0.0,1.0
2014-10-17,399000,401000,392000,394000,43008,4,1.0,0.0,1.0
2014-10-17,399000,401000,392000,394000,43008,5,1.0,0.0,1.0
2014-10-17,399000,401000,392000,394000,43008,6,1.0,0.0,1.0
2014-10-17,399000,401000,392000,394000,43008,7,1.0,0.0,1.0
2014-10-17,399000,401000,392000,394000,43008,8,1.0,0.0,1.0
2014-10-17,399000,401000,392000,394000,43008,9,1.0,0.0,1.0
2014-10-17,399000,401000,392000,394000,43008,10,1.0,0.0,1.0
2014-10-17,399000,401000,392000,394000,43008,11,1.0,0.0,1.0
2014-10-20,391000,399500,391000,398500,23361,2,3.0,0.0,2.0
2014-10-20,391000,399500,391000,398500,23361,3,3.0,0.0,2.0
2014-10-20,391000,399500,391000,398500,23361,4,3.0,0.0,2.0
2014-10-20,391000,399500,391000,398500,23361,5,3.0,0.0,2.0
2014-10-20,391000,399500,391000,398500,23361,6,3.0,0.0,2.0
2014-10-20,391000,399500,391000,398500,23361,7,3.0,0.0,2.0
2014-10-20,391000,399500,391000,398500,23361,8,3.0,0.0,2.0
2014-10-20,391000,399500,391000,398500,23361,9,3.0,0.0,2.0
2014-10-20,391000,399500,391000,398500,23361,10,3.0,0.0,2.0
2014-10-20,391000,399500,391000,398500,23361,11,3.0,0.0,2.0
2014-10-21,400000,407000,391500,406500,50151,2,,,
2014-10-21,400000,407000,391500,406500,50151,3,,,
2014-10-21,400000,407000,391500,406500,50151,4,,,
2014-10-21,400000,407000,391500,406500,50151,5,,,
2014-10-21,400000,407000,391500,406500,50151,6,,,
2014-10-21,400000,407000,391500,406500,50151,7,,,
2014-10-21,400000,407000,391500,406500,50151,8,,,
2014-10-21,400000,407000,391500,406500,50151,9,,,
2014-10-21,400000,407000,391500,406500,50151,10,,,
2014-10-21,400000,407000,391500,406500,50151,11,,,
2014-10-22,410000,419000,408000,416500,64373,2,2.0,0.0,0.0
2014-10-22,410000,419000,408000,416500,64373,3,2.0,0.0,0.0
2014-10-22,410000,419000,408000,416500,64373,4,2.0,0.0,0.0
2014-10-22,410000,419000,408000,416500,64373,5,2.0,0.0,0.0
2014-10-22,410000,419000,408000,416500,64373,6,2.0,0.0,0.0
2014-10-22,410000,419000,408000,416500,64373,7,2.0,0.0,0.0
2014-10-22,410000,419000,408000,416500,64373,8,2.0,0.0,0.0
2014-10-22,410000,419000,408000,416500,64373,9,2.0,0.0,0.0
2014-10-22,410000,419000,408000,416500,64373,10,2.0,0.0,0.0
2014-10-22,410000,419000,408000,416500,64373,11,2.0,0.0,0.0
2014-10-23,413500,418500,412500,413500,20187,2,,,
2014-10-23,413500,418500,412500,413500,20187,3,,,
2014-10-23,413500,418500,412500,413500,20187,4,,,
2014-10-23,413500,418500,412500,413500,20187,5,,,
2014-10-23,413500,418500,412500,413500,20187,6,,,
2014-10-23,413500,418500,412500,413500,20187,7,,,
2014-10-23,413500,418500,412500,413500,20187,8,,,
2014-10-23,413500,418500,412500,413500,20187,9,,,
2014-10-23,413500,418500,412500,413500,20187,10,,,
2014-10-23,413500,418500,412500,413500,20187,11,,,
2014-10-24,413000,415500,400500,407500,27630,2,1.0,1.0,0.0
2014-10-24,413000,415500,400500,407500,27630,3,1.0,1.0,0.0
2014-10-24,413000,415500,400500,407500,27630,4,1.0,1.0,0.0
2014-10-24,413000,415500,400500,407500,27630,5,1.0,1.0,0.0
2014-10-24,413000,415500,400500,407500,27630,6,1.0,1.0,0.0
2014-10-24,413000,415500,400500,407500,27630,7,1.0,1.0,0.0
2014-10-24,413000,415500,400500,407500,27630,8,1.0,1.0,0.0
2014-10-24,413000,415500,400500,407500,27630,9,1.0,1.0,0.0
2014-10-24,413000,415500,400500,407500,27630,10,1.0,1.0,0.0
2014-10-24,413000,415500,400500,407500,27630,11,1.0,1.0,0.0
