date,open,high,low,close,volume,ROE,PER,PBR,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio,label,economics,IT,finance,social,politics
2014-01-15,268500,270000,263500,265500,49881,8.6,22.2,1.1,268700,58260.6,-0.01190919240789,-0.143829620704215,272850,60632.2,-0.02693787795492,-0.177318322607459,,,,,,,,,,,,,0.001865671641791,0.016949152542373,-0.007532956685499,-0.009328358208955,0.133916799272562,3,0,1,0,0,0
2014-01-15,268500,270000,263500,265500,49881,8.6,22.2,1.1,268700,58260.6,-0.01190919240789,-0.143829620704215,272850,60632.2,-0.02693787795492,-0.177318322607459,,,,,,,,,,,,,0.001865671641791,0.016949152542373,-0.007532956685499,-0.009328358208955,0.133916799272562,,0,0,1,0,0
2014-01-15,268500,270000,263500,265500,49881,8.6,22.2,1.1,268700,58260.6,-0.01190919240789,-0.143829620704215,272850,60632.2,-0.02693787795492,-0.177318322607459,,,,,,,,,,,,,0.001865671641791,0.016949152542373,-0.007532956685499,-0.009328358208955,0.133916799272562,,0,0,0,1,0
2014-01-16,265500,271000,264500,267000,57204,8.6,22.2,1.1,267500,54691.6,-0.001869158878505,0.045937584565089,271600,56189.6,-0.016936671575847,0.018053162862879,,,,,,,,,,,,,0,0.01498127340824,-0.00936329588015,0.005649717514124,0.146809406387202,,0,0,0,0,1
2014-01-16,265500,271000,264500,267000,57204,8.6,22.2,1.1,267500,54691.6,-0.001869158878505,0.045937584565089,271600,56189.6,-0.016936671575847,0.018053162862879,,,,,,,,,,,,,0,0.01498127340824,-0.00936329588015,0.005649717514124,0.146809406387202,,1,0,0,0,0
2014-01-16,265500,271000,264500,267000,57204,8.6,22.2,1.1,267500,54691.6,-0.001869158878505,0.045937584565089,271600,56189.6,-0.016936671575847,0.018053162862879,,,,,,,,,,,,,0,0.01498127340824,-0.00936329588015,0.005649717514124,0.146809406387202,,0,1,0,0,0
2014-01-16,265500,271000,264500,267000,57204,8.6,22.2,1.1,267500,54691.6,-0.001869158878505,0.045937584565089,271600,56189.6,-0.016936671575847,0.018053162862879,,,,,,,,,,,,,0,0.01498127340824,-0.00936329588015,0.005649717514124,0.146809406387202,,0,0,1,0,0
2014-01-16,265500,271000,264500,267000,57204,8.6,22.2,1.1,267500,54691.6,-0.001869158878505,0.045937584565089,271600,56189.6,-0.016936671575847,0.018053162862879,,,,,,,,,,,,,0,0.01498127340824,-0.00936329588015,0.005649717514124,0.146809406387202,,0,0,0,1,0
2014-01-17,267000,269500,265000,266500,55377,8.6,22.2,1.1,266800,55319,-0.001124437781109,0.00104846436125,270400,53836.3,-0.014423076923077,0.028618237137396,,,,,,,,,,,,,0,0.01125703564728,-0.00562851782364,-0.00187265917603,-0.03193832599119,,0,0,0,0,1
2014-01-17,267000,269500,265000,266500,55377,8.6,22.2,1.1,266800,55319,-0.001124437781109,0.00104846436125,270400,53836.3,-0.014423076923077,0.028618237137396,,,,,,,,,,,,,0,0.01125703564728,-0.00562851782364,-0.00187265917603,-0.03193832599119,,1,0,0,0,0
2014-01-17,267000,269500,265000,266500,55377,8.6,22.2,1.1,266800,55319,-0.001124437781109,0.00104846436125,270400,53836.3,-0.014423076923077,0.028618237137396,,,,,,,,,,,,,0,0.01125703564728,-0.00562851782364,-0.00187265917603,-0.03193832599119,,0,1,0,0,0
2014-01-17,267000,269500,265000,266500,55377,8.6,22.2,1.1,266800,55319,-0.001124437781109,0.00104846436125,270400,53836.3,-0.014423076923077,0.028618237137396,,,,,,,,,,,,,0,0.01125703564728,-0.00562851782364,-0.00187265917603,-0.03193832599119,,0,0,1,0,0
2014-01-17,267000,269500,265000,266500,55377,8.6,22.2,1.1,266800,55319,-0.001124437781109,0.00104846436125,270400,53836.3,-0.014423076923077,0.028618237137396,,,,,,,,,,,,,0,0.01125703564728,-0.00562851782364,-0.00187265917603,-0.03193832599119,,0,0,0,1,0
2014-01-20,266500,271000,264500,269000,53286,8.6,22.2,1.1,267200,51947.6,0.006736526946108,0.02576442415049,269600,54922.3,-0.002225519287834,-0.029792998472387,,,,,,,,,,,,,0,0.007434944237918,-0.016728624535316,0.0093808630394,-0.037759358578471,,0,0,0,0,1
2014-01-20,266500,271000,264500,269000,53286,8.6,22.2,1.1,267200,51947.6,0.006736526946108,0.02576442415049,269600,54922.3,-0.002225519287834,-0.029792998472387,,,,,,,,,,,,,0,0.007434944237918,-0.016728624535316,0.0093808630394,-0.037759358578471,,1,0,0,0,0
2014-01-20,266500,271000,264500,269000,53286,8.6,22.2,1.1,267200,51947.6,0.006736526946108,0.02576442415049,269600,54922.3,-0.002225519287834,-0.029792998472387,,,,,,,,,,,,,0,0.007434944237918,-0.016728624535316,0.0093808630394,-0.037759358578471,,0,1,0,0,0
2014-01-20,266500,271000,264500,269000,53286,8.6,22.2,1.1,267200,51947.6,0.006736526946108,0.02576442415049,269600,54922.3,-0.002225519287834,-0.029792998472387,,,,,,,,,,,,,0,0.007434944237918,-0.016728624535316,0.0093808630394,-0.037759358578471,,0,0,1,0,0
2014-01-20,266500,271000,264500,269000,53286,8.6,22.2,1.1,267200,51947.6,0.006736526946108,0.02576442415049,269600,54922.3,-0.002225519287834,-0.029792998472387,,,,,,,,,,,,,0,0.007434944237918,-0.016728624535316,0.0093808630394,-0.037759358578471,,0,0,0,1,0
2014-01-21,269000,269500,265000,265500,48243,8.6,22.2,1.1,266700,52798.2,-0.004499437570304,-0.086275668488699,268600,54756.8,-0.011541325390916,-0.11895874119744,,,,,,,,,,,,,0,0.015065913370998,-0.001883239171375,-0.013011152416357,-0.094640243215854,,0,0,0,0,1
2014-01-21,269000,269500,265000,265500,48243,8.6,22.2,1.1,266700,52798.2,-0.004499437570304,-0.086275668488699,268600,54756.8,-0.011541325390916,-0.11895874119744,,,,,,,,,,,,,0,0.015065913370998,-0.001883239171375,-0.013011152416357,-0.094640243215854,,1,0,0,0,0
2014-01-21,269000,269500,265000,265500,48243,8.6,22.2,1.1,266700,52798.2,-0.004499437570304,-0.086275668488699,268600,54756.8,-0.011541325390916,-0.11895874119744,,,,,,,,,,,,,0,0.015065913370998,-0.001883239171375,-0.013011152416357,-0.094640243215854,,0,1,0,0,0
2014-01-21,269000,269500,265000,265500,48243,8.6,22.2,1.1,266700,52798.2,-0.004499437570304,-0.086275668488699,268600,54756.8,-0.011541325390916,-0.11895874119744,,,,,,,,,,,,,0,0.015065913370998,-0.001883239171375,-0.013011152416357,-0.094640243215854,,0,0,1,0,0
2014-01-21,269000,269500,265000,265500,48243,8.6,22.2,1.1,266700,52798.2,-0.004499437570304,-0.086275668488699,268600,54756.8,-0.011541325390916,-0.11895874119744,,,,,,,,,,,,,0,0.015065913370998,-0.001883239171375,-0.013011152416357,-0.094640243215854,,0,0,0,1,0
2014-01-22,265000,268000,261000,267000,50141,8.6,22.2,1.1,267000,52850.2,0,-0.051261868450829,267850,55555.4,-0.003173417957812,-0.097459472886524,,,,,,,,,,,,,-0.001883239171375,0.00374531835206,-0.02247191011236,0.005649717514124,0.03934249528429,,0,0,0,0,1
2014-01-22,265000,268000,261000,267000,50141,8.6,22.2,1.1,267000,52850.2,0,-0.051261868450829,267850,55555.4,-0.003173417957812,-0.097459472886524,,,,,,,,,,,,,-0.001883239171375,0.00374531835206,-0.02247191011236,0.005649717514124,0.03934249528429,,1,0,0,0,0
2014-01-22,265000,268000,261000,267000,50141,8.6,22.2,1.1,267000,52850.2,0,-0.051261868450829,267850,55555.4,-0.003173417957812,-0.097459472886524,,,,,,,,,,,,,-0.001883239171375,0.00374531835206,-0.02247191011236,0.005649717514124,0.03934249528429,3,0,1,0,0,0
2014-01-22,265000,268000,261000,267000,50141,8.6,22.2,1.1,267000,52850.2,0,-0.051261868450829,267850,55555.4,-0.003173417957812,-0.097459472886524,,,,,,,,,,,,,-0.001883239171375,0.00374531835206,-0.02247191011236,0.005649717514124,0.03934249528429,,0,0,1,0,0
2014-01-22,265000,268000,261000,267000,50141,8.6,22.2,1.1,267000,52850.2,0,-0.051261868450829,267850,55555.4,-0.003173417957812,-0.097459472886524,,,,,,,,,,,,,-0.001883239171375,0.00374531835206,-0.02247191011236,0.005649717514124,0.03934249528429,,0,0,0,1,0
2014-01-23,267000,267000,261500,263500,36418,8.6,22.2,1.1,266300,48693,-0.010514457378896,-0.252089622738381,266900,51692.3,-0.012738853503185,-0.295485014209079,,,,,,,,,,,,,0,0.013282732447818,-0.007590132827324,-0.01310861423221,-0.273688199278036,,0,0,0,0,1
2014-01-23,267000,267000,261500,263500,36418,8.6,22.2,1.1,266300,48693,-0.010514457378896,-0.252089622738381,266900,51692.3,-0.012738853503185,-0.295485014209079,,,,,,,,,,,,,0,0.013282732447818,-0.007590132827324,-0.01310861423221,-0.273688199278036,,1,0,0,0,0
2014-01-23,267000,267000,261500,263500,36418,8.6,22.2,1.1,266300,48693,-0.010514457378896,-0.252089622738381,266900,51692.3,-0.012738853503185,-0.295485014209079,,,,,,,,,,,,,0,0.013282732447818,-0.007590132827324,-0.01310861423221,-0.273688199278036,15,0,1,0,0,0
2014-01-23,267000,267000,261500,263500,36418,8.6,22.2,1.1,266300,48693,-0.010514457378896,-0.252089622738381,266900,51692.3,-0.012738853503185,-0.295485014209079,,,,,,,,,,,,,0,0.013282732447818,-0.007590132827324,-0.01310861423221,-0.273688199278036,,0,0,1,0,0
2014-01-23,267000,267000,261500,263500,36418,8.6,22.2,1.1,266300,48693,-0.010514457378896,-0.252089622738381,266900,51692.3,-0.012738853503185,-0.295485014209079,,,,,,,,,,,,,0,0.013282732447818,-0.007590132827324,-0.01310861423221,-0.273688199278036,,0,0,0,1,0
2014-01-24,263000,267000,262000,264500,26507,8.6,22.2,1.1,265900,42919,-0.00526513726965,-0.382394743586757,266350,49119,-0.00694574807584,-0.460351391518557,,,,,,,,,,,,,-0.001897533206831,0.00945179584121,-0.00945179584121,0.003795066413662,-0.272145642264814,,0,0,0,0,1
2014-01-24,263000,267000,262000,264500,26507,8.6,22.2,1.1,265900,42919,-0.00526513726965,-0.382394743586757,266350,49119,-0.00694574807584,-0.460351391518557,,,,,,,,,,,,,-0.001897533206831,0.00945179584121,-0.00945179584121,0.003795066413662,-0.272145642264814,,1,0,0,0,0
2014-01-24,263000,267000,262000,264500,26507,8.6,22.2,1.1,265900,42919,-0.00526513726965,-0.382394743586757,266350,49119,-0.00694574807584,-0.460351391518557,,,,,,,,,,,,,-0.001897533206831,0.00945179584121,-0.00945179584121,0.003795066413662,-0.272145642264814,,0,1,0,0,0
2014-01-24,263000,267000,262000,264500,26507,8.6,22.2,1.1,265900,42919,-0.00526513726965,-0.382394743586757,266350,49119,-0.00694574807584,-0.460351391518557,,,,,,,,,,,,,-0.001897533206831,0.00945179584121,-0.00945179584121,0.003795066413662,-0.272145642264814,,0,0,1,0,0
2014-01-24,263000,267000,262000,264500,26507,8.6,22.2,1.1,265900,42919,-0.00526513726965,-0.382394743586757,266350,49119,-0.00694574807584,-0.460351391518557,,,,,,,,,,,,,-0.001897533206831,0.00945179584121,-0.00945179584121,0.003795066413662,-0.272145642264814,,0,0,0,1,0
2014-01-27,260500,261000,254500,260000,63705,8.6,22.2,1.1,264100,45002.8,-0.015524422567209,0.415578586221302,265650,48475.2,-0.021268586485978,0.314177146252104,,,,,,,,,,,,,-0.015122873345936,0.003846153846154,-0.021153846153846,-0.017013232514178,1.40332742294488,,0,0,0,0,1
2014-01-27,260500,261000,254500,260000,63705,8.6,22.2,1.1,264100,45002.8,-0.015524422567209,0.415578586221302,265650,48475.2,-0.021268586485978,0.314177146252104,,,,,,,,,,,,,-0.015122873345936,0.003846153846154,-0.021153846153846,-0.017013232514178,1.40332742294488,,1,0,0,0,0
2014-01-27,260500,261000,254500,260000,63705,8.6,22.2,1.1,264100,45002.8,-0.015524422567209,0.415578586221302,265650,48475.2,-0.021268586485978,0.314177146252104,,,,,,,,,,,,,-0.015122873345936,0.003846153846154,-0.021153846153846,-0.017013232514178,1.40332742294488,,0,1,0,0,0
2014-01-27,260500,261000,254500,260000,63705,8.6,22.2,1.1,264100,45002.8,-0.015524422567209,0.415578586221302,265650,48475.2,-0.021268586485978,0.314177146252104,,,,,,,,,,,,,-0.015122873345936,0.003846153846154,-0.021153846153846,-0.017013232514178,1.40332742294488,,0,0,1,0,0
2014-01-27,260500,261000,254500,260000,63705,8.6,22.2,1.1,264100,45002.8,-0.015524422567209,0.415578586221302,265650,48475.2,-0.021268586485978,0.314177146252104,,,,,,,,,,,,,-0.015122873345936,0.003846153846154,-0.021153846153846,-0.017013232514178,1.40332742294488,,0,0,0,1,0
2014-01-28,261500,261500,257000,260000,24908,8.6,22.2,1.1,263000,40335.8,-0.011406844106464,-0.382484046430218,264850,46567,-0.018312252218237,-0.465114780853394,,,,,,,,,,,,,0.005769230769231,0.005769230769231,-0.011538461538462,0,-0.609010281767522,,0,0,0,0,1
2014-01-28,261500,261500,257000,260000,24908,8.6,22.2,1.1,263000,40335.8,-0.011406844106464,-0.382484046430218,264850,46567,-0.018312252218237,-0.465114780853394,,,,,,,,,,,,,0.005769230769231,0.005769230769231,-0.011538461538462,0,-0.609010281767522,,1,0,0,0,0
2014-01-28,261500,261500,257000,260000,24908,8.6,22.2,1.1,263000,40335.8,-0.011406844106464,-0.382484046430218,264850,46567,-0.018312252218237,-0.465114780853394,,,,,,,,,,,,,0.005769230769231,0.005769230769231,-0.011538461538462,0,-0.609010281767522,,0,1,0,0,0
2014-01-28,261500,261500,257000,260000,24908,8.6,22.2,1.1,263000,40335.8,-0.011406844106464,-0.382484046430218,264850,46567,-0.018312252218237,-0.465114780853394,,,,,,,,,,,,,0.005769230769231,0.005769230769231,-0.011538461538462,0,-0.609010281767522,,0,0,1,0,0
2014-01-28,261500,261500,257000,260000,24908,8.6,22.2,1.1,263000,40335.8,-0.011406844106464,-0.382484046430218,264850,46567,-0.018312252218237,-0.465114780853394,,,,,,,,,,,,,0.005769230769231,0.005769230769231,-0.011538461538462,0,-0.609010281767522,,0,0,0,1,0
2014-01-29,261500,265500,258000,265500,53579,8.6,22.2,1.1,262700,41023.4,0.010658545869814,0.306059468498467,264850,46936.8,0.002454219369454,0.141513695011164,268850,53784.5,-0.012460479821462,-0.003820803391312,,,,,,,,,0.005769230769231,0,-0.028248587570622,0.021153846153846,1.15107595953107,,0,0,0,0,1
2014-01-29,261500,265500,258000,265500,53579,8.6,22.2,1.1,262700,41023.4,0.010658545869814,0.306059468498467,264850,46936.8,0.002454219369454,0.141513695011164,268850,53784.5,-0.012460479821462,-0.003820803391312,,,,,,,,,0.005769230769231,0,-0.028248587570622,0.021153846153846,1.15107595953107,,1,0,0,0,0
2014-01-29,261500,265500,258000,265500,53579,8.6,22.2,1.1,262700,41023.4,0.010658545869814,0.306059468498467,264850,46936.8,0.002454219369454,0.141513695011164,268850,53784.5,-0.012460479821462,-0.003820803391312,,,,,,,,,0.005769230769231,0,-0.028248587570622,0.021153846153846,1.15107595953107,,0,1,0,0,0
2014-01-29,261500,265500,258000,265500,53579,8.6,22.2,1.1,262700,41023.4,0.010658545869814,0.306059468498467,264850,46936.8,0.002454219369454,0.141513695011164,268850,53784.5,-0.012460479821462,-0.003820803391312,,,,,,,,,0.005769230769231,0,-0.028248587570622,0.021153846153846,1.15107595953107,,0,0,1,0,0
2014-01-29,261500,265500,258000,265500,53579,8.6,22.2,1.1,262700,41023.4,0.010658545869814,0.306059468498467,264850,46936.8,0.002454219369454,0.141513695011164,268850,53784.5,-0.012460479821462,-0.003820803391312,,,,,,,,,0.005769230769231,0,-0.028248587570622,0.021153846153846,1.15107595953107,2,0,0,0,1,0
