Date,Open,High,Low,Close,Volume,ROE,PBR,PER ,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
2014-01-02,268000,273000,266500,270000,92523,4.3,0.9,19.5,,,,,,,,,,,,,,,,,,,,,0.0,0.011111111111111112,-0.012962962962962963,0.0,0.0
2014-01-03,269000,272500,256500,258000,79640,4.3,0.9,19.5,,,,,,,,,,,,,,,,,,,,,-0.003703703703703704,0.0562015503875969,-0.005813953488372093,-0.044444444444444446,-0.13924105357586763
2014-01-06,260500,262000,255000,258500,76791,4.3,0.9,19.5,,,,,,,,,,,,,,,,,,,,,0.009689922480620155,0.013539651837524178,-0.013539651837524178,0.001937984496124031,-0.03577348066298343
2014-01-07,258000,268500,257000,268500,91734,4.3,0.9,19.5,,,,,,,,,,,,,,,,,,,,,-0.0019342359767891683,0.0,-0.04283054003724395,0.03868471953578337,0.19459311638082588
2014-01-08,265500,272000,262000,267500,102796,4.3,0.9,19.5,264500.0,88696.8,0.011342155009451797,0.15895951150436088,,,,,,,,,,,,,,,,,-0.0111731843575419,0.016822429906542057,-0.020560747663551402,-0.0037243947858473,0.12058778642597075
2014-01-09,270000,272000,266500,269000,95466,4.3,0.9,19.5,264300.0,89285.4,0.017782822550132426,0.06922296366483217,,,,,,,,,,,,,,,,,0.009345794392523364,0.011152416356877323,-0.00929368029739777,0.005607476635514018,-0.07130627650881358
2014-01-10,268000,271000,256000,256000,70178,4.3,0.9,19.5,263900.0,87393.0,-0.02993558165971959,-0.1969837401164853,,,,,,,,,,,,,,,,,-0.0037174721189591076,0.05859375,0.0,-0.048327137546468404,-0.264890117947751
2014-01-13,257000,261000,256000,258500,54818,4.3,0.9,19.5,263900.0,82998.4,-0.02046229632436529,-0.33952943671203295,,,,,,,,,,,,,,,,,0.00390625,0.009671179883945842,-0.009671179883945842,0.009765625,-0.21887201117159225
2014-01-14,256500,262500,256000,261000,40130,4.3,0.9,19.5,262400.0,72677.6,-0.005335365853658537,-0.4478353715587747,,,,,,,,,,,,,,,,,-0.007736943907156673,0.005747126436781609,-0.019157088122605363,0.009671179883945842,-0.26794118720128424
2014-01-15,260500,263500,257500,261500,37052,4.3,0.9,19.5,261200.0,59528.8,0.0011485451761102604,-0.37757858381153325,262850.0,74112.8,-0.005136009130682899,-0.5000593689619067,,,,,,,,,,,,,-0.0019157088122605363,0.0076481835564053535,-0.015296367112810707,0.0019157088122605363,-0.076700722651383
2014-01-16,260000,266000,260000,265000,35977,4.3,0.9,19.5,260400.0,47631.0,0.017665130568356373,-0.24467258718061766,262350.0,68458.2,0.010101010101010102,-0.47446763134292164,,,,,,,,,,,,,-0.0057361376673040155,0.0037735849056603774,-0.018867924528301886,0.01338432122370937,-0.029013278635431287
2014-01-17,263500,267000,253000,253000,61293,4.3,0.9,19.5,259800.0,45854.0,-0.02617397998460354,0.33669908841104373,261850.0,66623.5,-0.033797975940423906,-0.08000930602565161,,,,,,,,,,,,,-0.005660377358490566,0.05533596837944664,0.0,-0.045283018867924525,0.7036717903104761
2014-01-20,253500,257500,252000,252500,46724,4.3,0.9,19.5,258600.0,44235.2,-0.023588553750966745,0.05626288566571425,261250.0,63616.8,-0.03349282296650718,-0.2655399202726324,,,,,,,,,,,,,0.001976284584980237,0.019801980198019802,-0.0019801980198019802,-0.001976284584980237,-0.2376943533519325
