Date,Open,High,Low,Close,Volume,ROE ,PBR ,PER ,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
2014-01-02,35400,36150,34750,34900,1170022,7.3,1.3,18.5,,,,,,,,,,,,,,,,,,,,,0.0,0.03581661891117478,-0.004297994269340974,0.0,0.0
2014-01-03,34750,34850,33600,34600,804903,7.3,1.3,18.5,,,,,,,,,,,,,,,,,,,,,-0.004297994269340974,0.0072254335260115606,-0.028901734104046242,-0.008595988538681949,-0.31206165354155735
2014-01-06,34800,35500,34650,35350,882971,7.3,1.3,18.5,,,,,,,,,,,,,,,,,,,,,0.005780346820809248,0.004243281471004243,-0.019801980198019802,0.02167630057803468,0.09699056904993521
2014-01-07,35350,36850,35050,36800,1523023,7.3,1.3,18.5,,,,,,,,,,,,,,,,,,,,,0.0,0.001358695652173913,-0.04755434782608696,0.04101838755304102,0.7248845092307675
2014-01-08,36800,37200,36250,36800,1014941,7.3,1.3,18.5,35690.0,1079172.0,0.031101148781171196,-0.05951877921221084,,,,,,,,,,,,,,,,,0.0,0.010869565217391304,-0.014945652173913044,0.0,-0.3336010027425719
2014-01-09,36800,37350,36500,36500,719537,7.3,1.3,18.5,36010.0,989075.0,0.013607331296861983,-0.2725152288754644,,,,,,,,,,,,,,,,,0.0,0.023287671232876714,0.0,-0.008152173913043478,-0.291055342133188
2014-01-10,36750,36750,35100,35400,1113086,7.3,1.3,18.5,36170.0,1050711.6,-0.021288360519767763,0.059363958673340905,,,,,,,,,,,,,,,,,0.00684931506849315,0.038135593220338986,-0.00847457627118644,-0.030136986301369864,0.5469475509945979
2014-01-13,35500,35750,34550,35350,702637,7.3,1.3,18.5,36170.0,1014644.8,-0.022670721592479955,-0.30750445870318366,,,,,,,,,,,,,,,,,0.002824858757062147,0.011315417256011316,-0.02263083451202263,-0.0014124293785310734,-0.3687486860853519
2014-01-14,35050,35850,35000,35400,519915,7.3,1.3,18.5,35890.0,814023.2,-0.013652828085817777,-0.3613019874617824,,,,,,,,,,,,,,,,,-0.008486562942008486,0.012711864406779662,-0.011299435028248588,0.0014144271570014145,-0.260051776379553
2014-01-15,35800,36900,35350,36800,1144826,7.3,1.3,18.5,35890.0,840000.2,0.025355252159375872,0.36288777074100703,35790.0,959586.1,0.028220173232746577,0.19304145818702462,,,,,,,,,,,,,0.011299435028248588,0.002717391304347826,-0.03940217391304348,0.03954802259887006,1.2019483954107884
2014-01-16,36600,37000,36350,36800,1889010,7.3,1.3,18.5,35950.0,1073894.8,0.02364394993045897,0.7590270480870193,35980.0,1031484.9,0.022790439132851583,0.8313501244661943,,,,,,,,,,,,,-0.005434782608695652,0.005434782608695652,-0.012228260869565218,0.0,0.6500411416232685
2014-01-17,37100,37500,36650,37000,1563693,7.3,1.3,18.5,36270.0,1164016.2,0.02012682657843948,0.3433601697295966,36220.0,1107363.9,0.02153506350082827,0.41208594573111884,,,,,,,,,,,,,0.008152173913043478,0.013513513513513514,-0.00945945945945946,0.005434782608695652,-0.17221560499944416
2014-01-20,36700,36750,35800,36400,965333,7.3,1.3,18.5,36480.0,1216555.4,-0.0021929824561403508,-0.20650304951176077,36325.0,1115600.1,0.0020646937370956643,-0.13469620520830008,,,,,,,,,,,,,-0.008108108108108109,0.009615384615384616,-0.016483516483516484,-0.016216216216216217,-0.38265823278610317
2014-01-21,36500,37750,36300,37200,1376809,7.3,1.3,18.5,36840.0,1387934.2,0.009771986970684038,-0.008015653768024416,36365.0,1100978.7,0.022961638938539804,0.25053191310603923,,,,,,,,,,,,,0.0027472527472527475,0.01478494623655914,-0.024193548387096774,0.02197802197802198,0.4262529096177174
2014-01-22,36950,37300,36600,36700,640242,7.3,1.3,18.5,36820.0,1287017.4,-0.0032590983161325366,-0.5025381941223172,36355.0,1063508.8,0.009489753816531426,-0.39799087699133284,,,,,,,,,,,,,-0.006720430107526882,0.01634877384196185,-0.0027247956403269754,-0.013440860215053764,-0.534981250122566
2014-01-23,36950,37050,36100,36100,598754,7.3,1.3,18.5,36680.0,1028966.2,-0.015812431842966195,-0.4181013914742778,36315.0,1051430.5,-0.005920418559823764,-0.43053392497174087,,,,,,,,,,,,,0.006811989100817439,0.02631578947368421,0.0,-0.01634877384196185,-0.06480049731195392
2014-01-24,36450,36450,35100,35950,1135318,7.3,1.3,18.5,36470.0,943291.2,-0.014258294488620784,0.20357107116021017,36370.0,1053653.7,-0.01154797910365686,0.07750582568067672,,,,,,,,,,,,,0.009695290858725761,0.013908205841446454,-0.02364394993045897,-0.004155124653739612,0.8961343055745765
2014-01-27,34750,35000,34200,34450,1480773,7.3,1.3,18.5,36080.0,1046379.2,-0.045177383592017735,0.4151399416196347,36280.0,1131467.3,-0.05044101433296582,0.30871921795707213,,,,,,,,,,,,,-0.03337969401947149,0.015965166908563134,-0.00725689404934688,-0.04172461752433936,0.30428038664057117
2014-01-28,34200,34400,33150,34050,1768702,7.3,1.3,18.5,35450.0,1124757.8,-0.039492242595204514,0.572518101230327,36145.0,1256346.0,-0.057960990455111355,0.4078144078144078,,,,,,,,,,,,,-0.00725689404934688,0.010279001468428781,-0.02643171806167401,-0.011611030478955007,0.19444506349048774
2014-01-29,34050,34850,34000,34500,853144,7.3,1.3,18.5,35010.0,1167338.2,-0.01456726649528706,-0.2691543890193947,35915.0,1227177.8,-0.03939857998050954,-0.3047918565671576,35852.5,1093381.95,-0.03772400808869674,-0.2197200621429684,,,,,,,,,0.0,0.010144927536231883,-0.014492753623188406,0.013215859030837005,-0.5176440123887461
2014-02-03,33550,33900,32700,32800,1673438,7.3,1.3,18.5,34350.0,1382275.0,-0.04512372634643377,0.2106404297263569,35515.0,1205620.6,-0.07644657187104041,0.3880303637811098,35747.5,1118552.75,-0.0824533184138751,0.4960742799121454,,,,,,,,,-0.02753623188405797,0.03353658536585366,-0.003048780487804878,-0.04927536231884058,0.9614953630336731
2014-02-04,32800,32850,31800,32300,1478219,7.3,1.3,18.5,33620.0,1450855.2,-0.039262343842950624,0.018860462436223854,35045.0,1197073.2,-0.07832786417463261,0.23486099262768564,35632.5,1152218.55,-0.09352417035010173,0.28293282554772264,,,,,,,,,0.0,0.017027863777089782,-0.015479876160990712,-0.01524390243902439,-0.1166574441359644
2014-02-05,32750,33150,32450,32500,752604,7.3,1.3,18.5,33230.0,1305221.4,-0.0219681011134517,-0.4233897789294597,34655.0,1175800.3,-0.062184388977059586,-0.3599219187135775,35490.0,1145700.2,-0.08424908424908426,-0.3431056396778145,,,,,,,,,0.01393188854489164,0.02,-0.0015384615384615385,0.006191950464396285,-0.4908711090846485
2014-02-06,32600,33500,32600,33050,599031,7.3,1.3,18.5,33030.0,1071287.2,0.0006055101422948834,-0.4408306194641362,34240.0,1098022.5,-0.03475467289719626,-0.4544456056228356,35302.5,1099500.6,-0.06380567948445577,-0.45517901490913243,,,,,,,,,0.003076923076923077,0.01361573373676248,-0.01361573373676248,0.016923076923076923,-0.2040555192372084
2014-02-07,33550,33750,32500,32550,1000381,7.3,1.3,18.5,32640.0,1100734.6,-0.0027573529411764708,-0.09116966069750154,33825.0,1134036.4,-0.037694013303769404,-0.1178581216617032,35090.0,1098772.6,-0.07238529495582788,-0.08954682706867653,,,,,,,,,0.015128593040847202,0.03686635944700461,-0.0015360983102918587,-0.015128593040847202,0.6699987145907307
2014-02-10,32850,34100,32650,34000,996122,7.3,1.3,18.5,32880.0,965271.4,0.0340632603406326,0.03196054498247848,33615.0,1173773.2,0.011453220288561654,-0.1513505334761434,34965.0,1112601.85,-0.0275990275990276,-0.10469140420717446,,,,,,,,,0.009216589861751152,0.0029411764705882353,-0.039705882352941174,0.0445468509984639,-0.004257377939005239
2014-02-11,34000,34550,33550,34000,760859,7.3,1.3,18.5,33220.0,821799.4,0.023479831426851294,-0.0741548363262373,33420.0,1136327.3,0.017354877318970677,-0.330422669595283,34895.0,1094990.5,-0.02564837369250609,-0.30514556975608464,,,,,,,,,0.0,0.016176470588235296,-0.013235294117647059,0.0,-0.23617890178110712
2014-02-12,34550,34550,33700,33900,623976,7.3,1.3,18.5,33500.0,796073.8,0.011940298507462687,-0.2161832232137272,33365.0,1050647.6,0.016034766971377193,-0.4061034356334132,34822.5,1091057.45,-0.0264914925694594,-0.4280997760475399,,,,,,,,,0.016176470588235296,0.019174041297935103,-0.0058997050147492625,-0.0029411764705882353,-0.17990586955007432
2014-02-13,33950,34200,33200,33250,516762,7.3,1.3,18.5,33540.0,779620.0,-0.0086463923673226,-0.3371616941586927,33285.0,925453.6,-0.0010515247108307045,-0.4416121996824044,34715.0,1090899.8,-0.04220077776177445,-0.5262974656334156,,,,,,,,,0.0014749262536873156,0.02857142857142857,-0.0015037593984962407,-0.019174041297935103,-0.17182391630447325
2014-02-14,33350,33750,32800,32950,1577822,7.3,1.3,18.5,33620.0,895108.2,-0.019928613920285543,0.7627165073451456,33130.0,997921.4,-0.005433142167220043,0.5811084921117033,34522.5,1112549.6,-0.045550003620827,0.41820373671430006,,,,,,,,,0.0030075187969924814,0.024279210925644917,-0.004552352048558422,-0.009022556390977444,2.053285651808763
2014-02-17,33500,34450,33450,34300,1278221,7.3,1.3,18.5,33680.0,951528.0,0.01840855106888361,0.34333514095223683,33280.0,958399.7,0.03064903846153846,0.3337034642227038,34397.5,1082010.15,-0.002834508321825714,0.1813391953855517,,,,,,,,,0.01669195751138088,0.004373177842565598,-0.02478134110787172,0.0409711684370258,-0.1898826356838731
2014-02-18,34300,34400,33750,34250,758761,7.3,1.3,18.5,33730.0,951108.4,0.015416543136673585,-0.20223499235208103,33475.0,886453.9,0.02315160567587752,-0.14404911524445888,34260.0,1041763.55,-0.0002918855808523059,-0.2716571817088437,,,,,,,,,0.0,0.004379562043795621,-0.014598540145985401,-0.0014577259475218659,-0.40639294769840273
2014-02-19,34000,34900,33900,34800,1231970,7.3,1.3,18.5,33910.0,1072707.2,0.02624594514892362,0.14846810014885709,33705.0,934390.5,0.032487761459724075,0.3184744493870603,34180.0,1055095.4,0.018139262726740785,0.16763849032040146,,,,,,,,,-0.0072992700729927005,0.0028735632183908046,-0.02586206896551724,0.016058394160583942,0.6236601512202129
2014-02-20,34500,35250,34050,34050,887670,7.3,1.3,18.5,34070.0,1146888.8,-0.000587026709715292,-0.22601912234211374,33805.0,963254.4,0.007247448602277769,-0.07846774434666483,34022.5,1030638.45,0.0008082886325225954,-0.138718335222211,,,,,,,,,-0.008620689655172414,0.03524229074889868,0.0,-0.021551724137931036,-0.2794710910168267
2014-02-21,34550,35300,34200,35250,852629,7.3,1.3,18.5,34530.0,1001850.2,0.020851433536055605,-0.14894562081237292,34075.0,948479.2,0.034482758620689655,-0.10105672322598108,33950.0,1041257.8,0.03829160530191458,-0.1811547534145723,,,,,,,,,0.014684287812041116,0.0014184397163120568,-0.029787234042553193,0.03524229074889868,-0.03947525544402762
2014-02-24,35200,36000,34950,35700,1072357,7.3,1.3,18.5,34810.0,960677.4,0.025567365699511634,0.1162508871344324,34245.0,956102.7,0.04248795444590451,0.1215918540968455,33930.0,1064937.95,0.052166224580017684,0.006966650028764631,,,,,,,,,-0.0014184397163120568,0.008403361344537815,-0.02100840336134454,0.01276595744680851,0.2577064584948436
2014-02-25,36200,36300,35350,35650,1153476,7.3,1.3,18.5,35090.0,1039620.4,0.015958962667426618,0.10951651198841421,34410.0,995364.4,0.036036036036036036,0.15884795558290007,33915.0,1065845.85,0.051157305027274065,0.08221653253141616,,,,,,,,,0.014005602240896359,0.0182328190743338,-0.008415147265077139,-0.0014005602240896359,0.07564551730440515
2014-02-26,35450,36350,34700,36100,1254907,7.3,1.3,18.5,35350.0,1044207.8,0.021216407355021217,0.20177899456410875,34630.0,1058457.5,0.042448743863701996,0.18559979970853813,33997.5,1054552.55,0.061842782557541,0.18999001045514513,,,,,,,,,-0.005610098176718092,0.006925207756232687,-0.038781163434903045,0.012622720897615708,0.08793507623912418
2014-02-27,35850,35950,34300,34600,1758918,7.3,1.3,18.5,35460.0,1218457.4,-0.024252679075014102,0.44356134239900397,34765.0,1182673.1,-0.004746152739824536,0.4872393732469267,34025.0,1054063.35,0.01689933872152829,0.6687023602518766,,,,,,,,,-0.006925207756232687,0.03901734104046243,-0.008670520231213872,-0.04155124653739612,0.4016321528208863
2014-02-28,34600,34750,32750,32850,2734497,7.3,1.3,18.5,34980.0,1594831.0,-0.060891938250428816,0.7145998541538257,34755.0,1298340.6,-0.05481225722917566,1.1061476472352476,33942.5,1148131.0,-0.03218678647713044,1.381694249175399,,,,,,,,,0.0,0.0578386605783866,-0.0030441400304414,-0.05057803468208093,0.5546472319914857
2014-03-03,32600,33300,32250,33000,1111343,7.3,1.3,18.5,34440.0,1602628.2,-0.041811846689895474,-0.3065497037928073,34625.0,1281652.8,-0.04693140794223827,-0.13288294614578927,33952.5,1120026.25,-0.02805389882924674,-0.007752720081337379,,,,,,,,,-0.0076103500761035,0.00909090909090909,-0.022727272727272728,0.0045662100456621,-0.5935841216867307
2014-03-04,32750,33550,32750,33300,1223815,7.3,1.3,18.5,33970.0,1616696.0,-0.01972328525169267,-0.24301476591764934,34530.0,1328158.2,-0.035621198957428324,-0.0785623278913611,34002.5,1107306.05,-0.020660245570178662,0.10521838113320156,,,,,,,,,-0.007575757575757576,0.0075075075075075074,-0.016516516516516516,0.00909090909090909,0.10120367879223606
2014-03-05,33700,34400,33650,34100,1214099,7.3,1.3,18.5,33570.0,1608534.4,0.015787905868334822,-0.24521415270944777,34460.0,1326371.1,-0.01044689495066744,-0.08464606926372271,34082.5,1130380.8,0.0005134599867967432,0.07406194443500805,,,,,,,,,0.012012012012012012,0.008797653958944282,-0.013196480938416423,0.024024024024024024,-0.007939108443678171
2014-03-06,34100,34150,33650,33700,506266,7.3,1.3,18.5,33390.0,1358004.0,0.009284216831386643,-0.6271984471327036,34425.0,1288230.7,-0.021060275962236745,-0.6070067263573209,34115.0,1125742.55,-0.012164736919243734,-0.5502826112417977,,,,,,,,,0.0,0.013353115727002967,-0.001483679525222552,-0.011730205278592375,-0.5830109406234583
2014-03-07,34000,34400,33500,33650,557815,7.3,1.3,18.5,33550.0,922667.6,0.0029806259314456036,-0.39543233121006954,34265.0,1258749.3,-0.01794834379104042,-0.556849803213396,34170.0,1103614.25,-0.015218027509511267,-0.49455618210801466,,,,,,,,,0.008902077151335312,0.022288261515601784,-0.004457652303120356,-0.001483679525222552,0.10182196710820003
2014-03-10,33300,33600,32500,32600,942896,7.3,1.3,18.5,33470.0,888978.2,-0.02599342694950702,0.060651431047465565,33955.0,1245803.2,-0.039905757620379914,-0.2431420949954214,34100.0,1100952.95,-0.04398826979472141,-0.1435637644642307,,,,,,,,,-0.010401188707280832,0.03067484662576687,-0.003067484662576687,-0.031203566121842496,0.6903381945627134
2014-03-11,32800,32950,31900,32200,1117046,7.3,1.3,18.5,33250.0,867624.4,-0.031578947368421054,0.28747647023297174,33610.0,1242160.2,-0.0419518000595061,-0.10072307903602125,34010.0,1118762.3,-0.05321964128197589,-0.0015341060384319765,,,,,,,,,0.006134969325153374,0.023291925465838508,-0.009316770186335404,-0.012269938650306749,0.18469693370212623
2014-03-12,32000,32150,30300,30850,2448488,7.3,1.3,18.5,32600.0,1114502.2,-0.05368098159509203,1.1969342007579709,33085.0,1361518.3,-0.06755327187547226,0.7983511495952716,33857.5,1209987.9,-0.088828176917965,1.0235640372932657,,,,,,,,,-0.006211180124223602,0.04213938411669368,-0.017828200972447326,-0.04192546583850932,1.1919312185890285
