Date,Open,High,Low,Close,Volume,ROE,PBR,PER,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
2014-01-02,38750,39350,38450,38550,399548,10.1,3.4,37.4,,,,,,,,,,,,,,,,,,,,,0.0,0.020752269779507133,-0.0025940337224383916,0.0,0.0
2014-01-03,39900,41300,39800,40900,1283322,10.1,3.4,37.4,,,,,,,,,,,,,,,,,,,,,0.03501945525291829,0.009779951100244499,-0.02689486552567237,0.0609597924773022,2.211934485969145
2014-01-06,41150,41150,40250,40500,346786,10.1,3.4,37.4,,,,,,,,,,,,,,,,,,,,,0.006112469437652812,0.016049382716049384,-0.006172839506172839,-0.009779951100244499,-0.7297747564523946
2014-01-07,40500,43600,40450,43300,1377761,10.1,3.4,37.4,,,,,,,,,,,,,,,,,,,,,0.0,0.006928406466512702,-0.06581986143187067,0.0691358024691358,2.9729429677091925
2014-01-08,43700,49300,43300,47400,3617740,10.1,3.4,37.4,42130.0,1405031.4,0.12508901020650368,1.5748463699814825,,,,,,,,,,,,,,,,,0.009237875288683603,0.04008438818565401,-0.08649789029535865,0.09468822170900693,1.6258110078598538
2014-01-09,47250,47750,45100,46000,2044918,10.1,3.4,37.4,43620.0,1734105.4,0.05456212746446584,0.17923512607711165,,,,,,,,,,,,,,,,,-0.0031645569620253164,0.03804347826086957,-0.01956521739130435,-0.029535864978902954,-0.434752635623345
2014-01-10,46600,47300,45050,46000,1450711,10.1,3.4,37.4,44640.0,1767583.2,0.03046594982078853,-0.1792686194347174,,,,,,,,,,,,,,,,,0.013043478260869565,0.02826086956521739,-0.020652173913043477,0.0,-0.29057742168634637
2014-01-13,45550,46750,45550,46450,591073,10.1,3.4,37.4,45830.0,1816440.6,0.013528256600480034,-0.6745982224797221,,,,,,,,,,,,,,,,,-0.009782608695652175,0.006458557588805167,-0.0193756727664155,0.009782608695652175,-0.5925632327872333
2014-01-14,46100,46300,45150,45150,756940,10.1,3.4,37.4,46200.0,1692276.4,-0.022727272727272728,-0.5527090019100899,,,,,,,,,,,,,,,,,-0.007534983853606028,0.02547065337763012,0.0,-0.02798708288482239,0.2806201602847702
2014-01-15,45850,48200,45850,46150,2151388,10.1,3.4,37.4,45950.0,1399006.0,0.004352557127312296,0.5377975505466024,44040.0,1402018.7,0.04791099000908265,0.5344930848639894,,,,,,,,,,,,,0.015503875968992248,0.044420368364030335,-0.0065005417118093175,0.0221483942414175,1.8422173487991123
2014-01-16,46750,47550,45500,45500,1346123,10.1,3.4,37.4,45850.0,1259247.0,-0.007633587786259542,0.0689904363480715,44735.0,1496676.2,0.017100704146641332,-0.10059169779007641,,,,,,,,,,,,,0.013001083423618635,0.045054945054945054,0.0,-0.014084507042253521,-0.37430021920732104
2014-01-17,45800,46800,44800,45650,1028468,10.1,3.4,37.4,45780.0,1174798.4,-0.002839667977282656,-0.12455788159057751,45210.0,1471190.8,0.009732360097323601,-0.3009282004754244,,,,,,,,,,,,,0.006593406593406593,0.025191675794085433,-0.018619934282584884,0.0032967032967032967,-0.23597769297456472
2014-01-20,45300,45850,44850,45100,464942,10.1,3.4,37.4,45510.0,1149572.2,-0.009009009009009009,-0.5955521540969763,45670.0,1483006.4,-0.012480840814539085,-0.686486855350051,,,,,,,,,,,,,-0.007667031763417305,0.01662971175166297,-0.005543237250554324,-0.012048192771084338,-0.547927597163937
2014-01-21,45250,45650,44850,45150,399323,10.1,3.4,37.4,45510.0,1078048.8,-0.007910349373764008,-0.6295872691477418,45855.0,1385162.6,-0.015374550212626759,-0.7117139893901265,,,,,,,,,,,,,0.0033259423503325942,0.01107419712070875,-0.006644518272425249,0.0011086474501108647,-0.14113373280968378
