Date,Open,High,Low,Close,Volume,ROE,PER,PBR,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
2014-01-02,68400,68700,66500,67000,625810,3.4,24.7,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.025373134328358207,-0.007462686567164179,0.0,0.0
2014-01-03,66500,66800,65500,66100,695158,3.4,24.7,1.0,,,,,,,,,,,,,,,,,,,,,-0.007462686567164179,0.01059001512859304,-0.009077155824508321,-0.013432835820895522,0.1108131861108004
2014-01-06,66000,66200,65000,65400,527497,3.4,24.7,1.0,,,,,,,,,,,,,,,,,,,,,-0.0015128593040847202,0.012232415902140673,-0.0061162079510703364,-0.01059001512859304,-0.241184018597211
2014-01-07,65000,66500,65000,66200,424284,3.4,24.7,1.0,,,,,,,,,,,,,,,,,,,,,-0.0061162079510703364,0.004531722054380665,-0.01812688821752266,0.012232415902140673,-0.19566556776626218
2014-01-08,66400,66700,65600,65600,423811,3.4,24.7,1.0,66060.0,539312.0,-0.00696336663639116,-0.2141636010324265,,,,,,,,,,,,,,,,,0.0030211480362537764,0.01676829268292683,0.0,-0.00906344410876133,-0.001114819319135296
2014-01-09,65500,66700,65500,65900,494817,3.4,24.7,1.0,65840.0,513113.4,0.0009113001215066828,-0.03565761486642138,,,,,,,,,,,,,,,,,-0.001524390243902439,0.012139605462822459,-0.006069802731411229,0.004573170731707317,0.16754166361892447
2014-01-10,66200,66500,65300,65500,431856,3.4,24.7,1.0,65720.0,460453.0,-0.0033475349969567863,-0.06210623016898576,,,,,,,,,,,,,,,,,0.004552352048558422,0.015267175572519083,-0.0030534351145038168,-0.006069802731411229,-0.12724097999866618
2014-01-13,65600,66400,65600,65900,256533,3.4,24.7,1.0,65820.0,406260.2,0.001215436037678517,-0.3685500080982582,,,,,,,,,,,,,,,,,0.0015267175572519084,0.007587253414264037,-0.004552352048558422,0.0061068702290076335,-0.4059756029787707
2014-01-14,65700,66900,65600,66900,554178,3.4,24.7,1.0,65960.0,432239.0,0.014251061249241965,0.2821101288870278,,,,,,,,,,,,,,,,,-0.0030349013657056147,0.0,-0.01943198804185351,0.015174506828528073,1.1602600834980294
2014-01-15,67200,69000,66800,68700,1541887,3.4,24.7,1.0,66580.0,655854.2,0.03184139381195554,1.3509600151985002,66320.0,597583.1,0.035886610373944514,1.5802051630978187,,,,,,,,,,,,,0.004484304932735426,0.004366812227074236,-0.027656477438136828,0.026905829596412557,1.7822955801204667
