Date,Open,High,Low,Close,Volume,ROE,PBR,PER,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
2014-01-02,34800,34950,34050,34550,1218232,5.8,10.6,0.6,,,,,,,,,,,,,,,,,,,,,0.0,0.011577424023154847,-0.01447178002894356,0.0,0.0
2014-01-03,34550,35000,34100,34250,1855008,5.8,10.6,0.6,,,,,,,,,,,,,,,,,,,,,0.0,0.021897810218978103,-0.004379562043795621,-0.008683068017366137,0.5227050348373709
2014-01-06,34250,35450,34250,35250,1643420,5.8,10.6,0.6,,,,,,,,,,,,,,,,,,,,,0.0,0.005673758865248227,-0.028368794326241134,0.029197080291970802,-0.11406311994341803
2014-01-07,35400,35850,34950,35600,1829014,5.8,10.6,0.6,,,,,,,,,,,,,,,,,,,,,0.00425531914893617,0.007022471910112359,-0.018258426966292134,0.009929078014184398,0.11293156953182996
2014-01-08,35700,35800,35250,35400,1077984,5.8,10.6,0.6,35010.0,1524731.6,0.011139674378748929,-0.2930008140449113,,,,,,,,,,,,,,,,,0.0028089887640449437,0.011299435028248588,-0.00423728813559322,-0.0056179775280898875,-0.41062014834222155
2014-01-09,35800,36500,35550,36100,2111793,5.8,10.6,0.6,35320.0,1703443.8,0.022083805209513023,0.23971979586294537,,,,,,,,,,,,,,,,,0.011299435028248588,0.0110803324099723,-0.015235457063711912,0.01977401129943503,0.9590207275803723
2014-01-10,36150,36400,35800,36400,1737741,5.8,10.6,0.6,35750.0,1679990.4,0.01818181818181818,0.03437555357459191,,,,,,,,,,,,,,,,,0.0013850415512465374,0.0,-0.016483516483516484,0.008310249307479225,-0.17712531483909644
2014-01-13,36300,36400,35050,35300,1425051,5.8,10.6,0.6,35760.0,1636316.6,-0.012863534675615212,-0.12911046676419471,,,,,,,,,,,,,,,,,-0.0027472527472527475,0.031161473087818695,-0.007082152974504249,-0.03021978021978022,-0.17994050897112976
2014-01-14,35350,35450,34650,35250,1415719,5.8,10.6,0.6,35690.0,1553657.6,-0.012328383300644438,-0.08878313986299174,,,,,,,,,,,,,,,,,0.00141643059490085,0.005673758865248227,-0.01702127659574468,-0.00141643059490085,-0.006548537561111848
2014-01-15,35300,36050,34900,35100,1195718,5.8,10.6,0.6,35630.0,1577204.4,-0.014875105248386191,-0.2418750543683494,35320.0,1550968.0,-0.00622876557191393,-0.2290505026538265,,,,,,,,,,,,,0.0014184397163120568,0.027065527065527065,-0.005698005698005698,-0.00425531914893617,-0.1553987761695647
2014-01-16,35100,35550,34950,35450,875581,5.8,10.6,0.6,35500.0,1329962.0,-0.0014084507042253522,-0.3416496110415185,35410.0,1516702.9,0.0011296243998870376,-0.4227076377318194,,,,,,,,,,,,,0.0,0.0028208744710860366,-0.014104372355430184,0.009971509971509971,-0.2677362053594577
2014-01-17,35550,35750,34750,34750,1061316,5.8,10.6,0.6,35170.0,1194677.0,-0.01194199601933466,-0.1116293357953656,35460.0,1437333.7,-0.02002256063169769,-0.26160779504439363,,,,,,,,,,,,,0.0028208744710860366,0.02877697841726619,0.0,-0.019746121297602257,0.2121277186234055
2014-01-20,34600,34800,34050,34800,1172631,5.8,10.6,0.6,35070.0,1144193.0,-0.007698887938408896,0.024854198548671422,35415.0,1390254.8,-0.01736552308343922,-0.15653519052766446,,,,,,,,,,,,,-0.004316546762589928,0.0,-0.021551724137931036,0.0014388489208633094,0.1048839365467024
