Date,Open,High,Low,Close,Volume,ROE,PER,PBR,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
2014-01-21,12500,12700,12400,12600,766280,6.9,8.3,0.56,12520.0,1294708.0,0.006389776357827476,-0.40814453915477467,12290.0,1228433.3,0.025223759153783564,-0.37621358847891867,,,,,,,,,,,,,0.004016064257028112,0.007936507936507936,-0.015873015873015872,0.012048192771084338,0.35053014494388357
2014-01-22,12700,12700,12100,12300,2638032,6.9,8.3,0.56,12510.0,1447269.6,-0.016786570743405275,0.822764742657484,12315.0,1388503.1,-0.001218026796589525,0.8999107744159879,,,,,,,,,,,,,0.007936507936507936,0.032520325203252036,-0.016260162601626018,-0.023809523809523808,2.4426475961789422
2014-01-23,12350,12450,12200,12250,869256,6.9,8.3,0.56,12420.0,1144997.8,-0.013687600644122383,-0.24082299546776426,12330.0,1360145.8,-0.006488240064882401,-0.3609096907110988,,,,,,,,,,,,,0.0040650406504065045,0.0163265306122449,-0.004081632653061225,-0.0040650406504065045,-0.6704907294528648
2014-01-24,12200,12450,12150,12350,1110939,6.9,8.3,0.56,12390.0,1190379.8,-0.003228410008071025,-0.06673567545417021,12370.0,1307964.2,-0.0016168148746968471,-0.1506350097349759,,,,,,,,,,,,,-0.004081632653061225,0.008097165991902834,-0.016194331983805668,0.00816326530612245,0.27803431900383774
2014-01-27,12100,12300,12100,12200,921073,6.9,8.3,0.56,12340.0,1261116.0,-0.011345218800648298,-0.2696365758582081,12370.0,1291832.5,-0.0137429264349232,-0.28700276545140335,,,,,,,,,,,,,-0.020242914979757085,0.00819672131147541,-0.00819672131147541,-0.012145748987854251,-0.17090587331977725
2014-01-28,12250,12350,12100,12300,704378,6.9,8.3,0.56,12280.0,1248735.6,0.0016286644951140066,-0.43592702890828133,12400.0,1271721.8,-0.008064516129032258,-0.4461225717763115,,,,,,,,,,,,,0.004098360655737705,0.0040650406504065045,-0.016260162601626018,0.00819672131147541,-0.23526365445518432
2014-01-29,12350,12700,12350,12500,1038336,6.9,8.3,0.56,12320.0,928796.4,0.01461038961038961,0.11793714962719491,12415.0,1188033.0,0.00684655658477648,-0.12600407564436342,12235.0,1200123.65,0.021659174499387004,-0.13480915070709582,,,,,,,,,0.0040650406504065045,0.016,-0.012,0.016260162601626018,0.4741175902711328
2014-02-03,12400,12550,12300,12350,443283,6.9,8.3,0.56,12340.0,843601.8,0.0008103727714748784,-0.47453526059332735,12380.0,994299.8,-0.0024232633279483036,-0.5541757123957985,12247.5,1164713.8,0.008369054909165136,-0.6194060721183179,,,,,,,,,-0.008,0.016194331983805668,-0.004048582995951417,-0.012,-0.5730832794008875
2014-02-04,12200,12300,12150,12150,1294662,6.9,8.3,0.56,12300.0,880346.4,-0.012195121951219513,0.4706279255529414,12345.0,1035363.1,-0.015795868772782502,0.25044247761968724,12260.0,1169870.1,-0.00897226753670473,0.10667158687105509,,,,,,,,,-0.012145748987854251,0.012345679012345678,0.0,-0.016194331983805668,1.9206218149579388
2014-02-05,12250,12550,12100,12150,1004949,6.9,8.3,0.56,12290.0,897121.6,-0.011391375101708706,0.12019262494627264,12315.0,1079118.8,-0.013398294762484775,-0.06873182081528006,12272.5,1165917.3,-0.009981666327154207,-0.13806150744997098,,,,,,,,,0.00823045267489712,0.03292181069958848,-0.00411522633744856,0.0,-0.22377500845780599
2014-02-06,12200,12400,12200,12200,439664,6.9,8.3,0.56,12270.0,844178.8,-0.0057049714751426246,-0.4791814245986751,12275.0,1046457.2,-0.006109979633401222,-0.5798547709356866,12282.5,1137445.25,-0.006716873600651333,-0.6134635930828319,,,,,,,,,0.00411522633744856,0.01639344262295082,0.0,0.00411522633744856,-0.5625011816520042
2014-02-07,12300,12300,12050,12100,620377,6.9,8.3,0.56,12190.0,760587.0,-0.007383100902378999,-0.18434446026555804,12255.0,844691.7,-0.012647898816809465,-0.2655580728448024,12285.0,1116597.4,-0.015059015059015059,-0.44440404392845617,,,,,,,,,0.00819672131147541,0.01652892561983471,-0.004132231404958678,-0.00819672131147541,0.41102523745405584
2014-02-10,12200,12450,12150,12200,1186430,6.9,8.3,0.56,12160.0,909216.4,0.003289473684210526,0.30489287258786796,12250.0,876409.1,-0.004081632653061225,0.3537399372051249,12290.0,1118277.45,-0.007323026851098454,0.06094422274186075,,,,,,,,,0.008264462809917356,0.020491803278688523,-0.004098360655737705,0.008264462809917356,0.9124338910049857
2014-02-11,12250,12550,12200,12500,847455,6.9,8.3,0.56,12230.0,819775.0,0.022076860179885527,0.0337653624470129,12265.0,850060.7,0.019160211985324093,-0.00306531051253158,12317.5,1079012.45,0.014816318246397403,-0.21460127730685588,,,,,,,,,0.004098360655737705,0.004,-0.024,0.02459016393442623,-0.28571007139064253
2014-02-12,12500,12700,12450,12600,861366,6.9,8.3,0.56,12320.0,791058.4,0.022727272727272728,0.08887788815591867,12305.0,844090.0,0.023973994311255586,0.020467011811536685,12337.5,1067961.25,0.02127659574468085,-0.19344826415752445,,,,,,,,,0.0,0.007936507936507936,-0.011904761904761904,0.008,0.01641503088659575
2014-02-13,12600,12700,12400,12650,1418400,6.9,8.3,0.56,12410.0,986805.6,0.019339242546333603,0.43736517101240613,12340.0,915492.2,0.025121555915721232,0.5493305131381786,12370.0,1093607.0,0.02263540824575586,0.2969924296388008,,,,,,,,,0.0,0.003952569169960474,-0.019762845849802372,0.003968253968253968,0.6466867742632052
2014-02-14,12700,12800,12550,12650,784171,6.9,8.3,0.56,12520.0,1019564.4,0.010383386581469648,-0.23087644095851131,12355.0,890075.7,0.02387697288547147,-0.11898392462573684,12385.0,1039054.35,0.021396851029471135,-0.24530319323527203,,,,,,,,,0.003952569169960474,0.011857707509881422,-0.007905138339920948,0.0,-0.4471439650310209
2014-02-17,12700,12950,12650,12850,1279248,6.9,8.3,0.56,12650.0,1038128.0,0.015810276679841896,0.23226422945918038,12405.0,973672.2,0.035872632003224506,0.31383847664542547,12392.5,983986.0,0.036917490417591285,0.30006727737996275,,,,,,,,,0.003952569169960474,0.007782101167315175,-0.01556420233463035,0.015810276679841896,0.6313380627439679
2014-02-18,12900,13100,12800,13100,1113055,6.9,8.3,0.56,12770.0,1091248.0,0.025841816758026624,0.01998354177968711,12500.0,955511.5,0.048,0.16487870632640214,12422.5,995437.3,0.05453813644596498,0.11815681409567429,,,,,,,,,0.0038910505836575876,0.0,-0.022900763358778626,0.019455252918287938,-0.12991460608107264
2014-02-19,13100,13400,12950,13400,1434115,6.9,8.3,0.56,12930.0,1205797.8,0.03634957463263728,0.18934949126628026,12625.0,998428.1,0.061386138613861385,0.43637283445848535,12470.0,1038773.45,0.07457898957497995,0.380584958154254,,,,,,,,,0.0,0.0,-0.033582089552238806,0.022900763358778626,0.28844935784844417
2014-02-20,13250,13300,12950,13050,802385,6.9,8.3,0.56,13010.0,1082594.8,0.0030745580322828594,-0.2588316515098724,12710.0,1034700.2,0.02675059008654603,-0.22452416651702586,12492.5,1040578.7,0.04462677606563938,-0.22890503140223797,,,,,,,,,-0.011194029850746268,0.019157088122605363,-0.007662835249042145,-0.026119402985074626,-0.44050163341154647
