Date,Open,High,Low,Close,Volume,ROE,PBR ,PER ,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
2014-01-02,1002000,1014000,995000,1007000,11498,14.0,5.7,35.1,,,,,,,,,,,,,,,,,,,,,0.0,0.006951340615690168,-0.011916583912611719,0.0,0.0
2014-01-03,1000000,1007000,974000,974000,11267,14.0,5.7,35.1,,,,,,,,,,,,,,,,,,,,,-0.006951340615690168,0.033880903490759756,0.0,-0.03277060575968222,-0.02009045051313272
2014-01-06,970000,989000,957000,980000,7582,14.0,5.7,35.1,,,,,,,,,,,,,,,,,,,,,-0.004106776180698152,0.009183673469387756,-0.02346938775510204,0.006160164271047228,-0.3270613295464631
2014-01-07,971000,990000,971000,972000,5314,14.0,5.7,35.1,,,,,,,,,,,,,,,,,,,,,-0.009183673469387756,0.018518518518518517,-0.00102880658436214,-0.00816326530612245,-0.2991295172777631
2014-01-08,976000,989000,972000,985000,8725,14.0,5.7,35.1,983600.0,8877.2,0.0014233428222854819,-0.017145045735141792,,,,,,,,,,,,,,,,,0.00411522633744856,0.0040609137055837565,-0.013197969543147208,0.013374485596707819,0.6418893488897253
2014-01-09,980000,991000,977000,982000,11413,14.0,5.7,35.1,978600.0,8860.2,0.0034743511138360926,0.28811990699984186,,,,,,,,,,,,,,,,,-0.005076142131979695,0.009164969450101833,-0.0050916496945010185,-0.003045685279187817,0.308080229226361
2014-01-10,983000,991000,973000,982000,19797,14.0,5.7,35.1,980200.0,10566.2,0.001836359926545603,0.8736158694705759,,,,,,,,,,,,,,,,,0.0010183299389002036,0.009164969450101833,-0.009164969450101833,0.0,0.7346008937176903
2014-01-13,990000,990000,977000,982000,12567,14.0,5.7,35.1,980600.0,11563.2,0.0014276973281664286,0.08680987961809873,,,,,,,,,,,,,,,,,0.008146639511201629,0.008146639511201629,-0.0050916496945010185,0.0,-0.365206849522655
2014-01-14,977000,985000,965000,979000,19280,14.0,5.7,35.1,982000.0,14356.4,-0.003054989816700611,0.34295505837117946,,,,,,,,,,,,,,,,,-0.0050916496945010185,0.006128702757916241,-0.014300306435137897,-0.003054989816700611,0.5341768122861462
2014-01-15,971000,980000,971000,977000,14842,14.0,5.7,35.1,980400.0,15579.8,-0.00346797225622195,-0.04735619199219498,982000.0,12228.5,-0.0050916496945010185,0.2137220427689414,,,,,,,,,,,,,-0.008171603677221655,0.0030706243602865915,-0.006141248720573183,-0.0020429009193054137,-0.23018672199170123
2014-01-16,978000,989000,977000,980000,17273,14.0,5.7,35.1,980000.0,16751.8,0.0,0.03111307441588371,979300.0,12806.0,0.0007147962830593281,0.3488208652194284,,,,,,,,,,,,,0.0010235414534288639,0.009183673469387756,-0.003061224489795918,0.0030706243602865915,0.1637919417868212
2014-01-17,980000,987000,978000,984000,15663,14.0,5.7,35.1,980400.0,15925.0,0.0036719706242350062,-0.016452119309262166,980300.0,13245.6,0.003774354789350199,0.18250588874796156,,,,,,,,,,,,,0.0,0.003048780487804878,-0.006097560975609756,0.004081632653061225,-0.09320905459387484
2014-01-20,989000,1020000,985000,1019000,18920,14.0,5.7,35.1,987800.0,17195.6,0.03158534116217858,0.10028146735211342,984200.0,14379.4,0.0353586669376143,0.3157711726497629,,,,,,,,,,,,,0.00508130081300813,0.0009813542688910696,-0.033366045142296366,0.03556910569105691,0.20794228436442572
2014-01-21,1019000,1054000,1019000,1040000,18645,14.0,5.7,35.1,1000000.0,17068.6,0.04,0.09235672521472187,991000.0,15712.5,0.04944500504540868,0.18663484486873508,,,,,,,,,,,,,0.0,0.013461538461538462,-0.020192307692307693,0.020608439646712464,-0.014534883720930232
2014-01-22,1040000,1050000,1035000,1039000,9282,14.0,5.7,35.1,1012400.0,15956.6,0.02627419992097985,-0.41829713096775,996400.0,15768.2,0.04275391409072662,-0.4113468880404866,,,,,,,,,,,,,0.0,0.010587102983638113,-0.0038498556304138597,-0.0009615384615384616,-0.5021721641190667
2014-01-23,1042000,1042000,1018000,1037000,6730,14.0,5.7,35.1,1023800.0,13848.0,0.012893143192029694,-0.5140092432120161,1001900.0,15299.9,0.035033436470705656,-0.5601278439728364,,,,,,,,,,,,,0.0028873917228103944,0.0048216007714561235,-0.01832208293153327,-0.0019249278152069298,-0.27494074552898085
2014-01-24,1023000,1046000,1022000,1030000,11295,14.0,5.7,35.1,1033000.0,12974.4,-0.002904162633107454,-0.12943951165371806,1006700.0,14449.7,0.023144928975861727,-0.218322871755123,,,,,,,,,,,,,-0.013500482160077145,0.015533980582524271,-0.007766990291262136,-0.006750241080038573,0.6783060921248143
2014-01-27,1030000,1035000,983000,1024000,13301,14.0,5.7,35.1,1034000.0,11850.6,-0.009671179883945842,0.12239042748890348,1010900.0,14523.1,0.012958749629043427,-0.08414870103490305,,,,,,,,,,,,,0.0,0.0107421875,-0.0400390625,-0.005825242718446602,0.17760070827799912
2014-01-28,1038000,1038000,996000,1022000,11511,14.0,5.7,35.1,1030400.0,10423.8,-0.008152173913043478,0.10429977551372828,1015200.0,13746.2,0.006698187549251379,-0.16260493809198182,,,,,,,,,,,,,0.013671875,0.015655577299412915,-0.025440313111545987,-0.001953125,-0.13457634764303436
2014-01-29,1015000,1033000,1001000,1012000,10721,14.0,5.7,35.1,1025000.0,10711.6,-0.012682926829268294,0.000877553306695511,1018700.0,13334.1,-0.006577009914597035,-0.1959712316541799,1000350.0,12781.3,0.011645923926625681,-0.1611964354173675,,,,,,,,,-0.00684931506849315,0.020750988142292492,-0.010869565217391304,-0.009784735812133072,-0.06863000608113978
2014-02-03,1012000,1018000,998000,1013000,10824,14.0,5.7,35.1,1020200.0,11530.4,-0.007057439717702411,-0.06126413654339829,1022000.0,12689.2,-0.008806262230919765,-0.14699114207357442,1000650.0,12747.6,0.012341977714485584,-0.15089899275157678,,,,,,,,,0.0,0.004935834155972359,-0.014807502467917079,0.0009881422924901185,0.009607312750676243
2014-02-04,1008000,1027000,995000,1024000,15034,14.0,5.7,35.1,1019000.0,12278.2,0.004906771344455349,0.22444658011760674,1026000.0,12626.3,-0.001949317738791423,0.1906892755597444,1003150.0,12935.95,0.020784528734486368,0.16218754710709296,,,,,,,,,-0.004935834155972359,0.0029296875,-0.0283203125,0.01085883514313919,0.38895048041389507
2014-02-05,1017000,1019000,997000,1002000,12897,14.0,5.7,35.1,1014600.0,12197.4,-0.012418687167356593,0.05735648580845101,1024300.0,12024.0,-0.021770965537440203,0.07260479041916168,1004250.0,13201.7,-0.0022404779686333084,-0.023080360862616233,,,,,,,,,-0.0068359375,0.016966067864271458,-0.00499001996007984,-0.021484375,-0.14214447252893442
2014-02-06,996000,1062000,992000,1060000,26299,14.0,5.7,35.1,1022200.0,15155.0,0.03697906476227744,0.7353348729792147,1026300.0,12789.4,0.03283640261132222,1.0563122585891442,1008650.0,14250.95,0.05090963168591682,0.8454208315936831,,,,,,,,,-0.005988023952095809,0.0018867924528301887,-0.06415094339622641,0.05788423153692615,1.039156392959603
2014-02-07,1062000,1160000,1059000,1133000,61645,14.0,5.7,35.1,1046400.0,25339.8,0.08275993883792049,1.4327342757243544,1035700.0,18025.7,0.09394612339480544,2.4198394514498744,1016050.0,16896.95,0.11510260321834555,2.648291555576598,,,,,,,,,0.0018867924528301887,0.02383053839364519,-0.06531332744924978,0.06886792452830189,1.3440054754933648
2014-02-10,1144000,1159000,1130000,1146000,21489,14.0,5.7,35.1,1073000.0,27472.8,0.06803355079217148,-0.2178081593430593,1046600.0,19501.6,0.09497420217848271,0.10190958690568987,1024250.0,17400.75,0.11886746399804735,0.23494676953579588,,,,,,,,,0.009708737864077669,0.011343804537521814,-0.013961605584642234,0.01147396293027361,-0.6514072511963663
2014-02-11,1146000,1151000,1130000,1146000,23871,14.0,5.7,35.1,1097400.0,29240.2,0.04428649535265172,-0.18362391502110112,1058200.0,20759.2,0.08297108297108297,0.14989980346063428,1032450.0,17604.45,0.10998111288682261,0.3559639750176801,,,,,,,,,0.0,0.004363001745200698,-0.013961605584642234,0.0,0.11084741030294569
2014-02-12,1144000,1145000,1125000,1141000,11929,14.0,5.7,35.1,1125200.0,29046.6,0.01404194809811589,-0.5893151005625443,1069900.0,20622.0,0.06645480886064119,-0.42154010280283194,1040400.0,17572.55,0.09669357939254133,-0.3211571456618419,,,,,,,,,-0.0017452006980802793,0.0035056967572304996,-0.014022787028921999,-0.004363001745200698,-0.5002722969293285
2014-02-13,1142000,1145000,1107000,1107000,7656,14.0,5.7,35.1,1134600.0,25318.0,-0.024325753569539928,-0.6976064460067936,1078400.0,20236.5,0.026520771513353116,-0.6216737083981914,1046800.0,16991.35,0.05750859763087505,-0.5494177919941617,,,,,,,,,0.0008764241893076249,0.03432700993676603,0.0,-0.029798422436459245,-0.3582026993042166
2014-02-14,1110000,1141000,1110000,1130000,15823,14.0,5.7,35.1,1134000.0,16153.6,-0.003527336860670194,-0.02046602614896991,1090200.0,20746.7,0.036507062924234085,-0.23732449015988089,1054450.0,17040.4,0.07164872682441083,-0.0714419849299313,,,,,,,,,0.0027100271002710027,0.009734513274336283,-0.017699115044247787,0.02077687443541102,1.0667450365726228
