Date,Open,High,Low,Close,Volume,ROE,PER,PBR,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
2014-01-02,37100,37350,35550,35550,4503101,27.0,8.2,1.9,,,,,,,,,,,,,,,,,,,,,0.0,0.05063291139240506,0.0,0.0,0.0
2014-01-03,35700,36450,35600,36300,3866819,27.0,8.2,1.9,,,,,,,,,,,,,,,,,,,,,0.004219409282700422,0.004132231404958678,-0.01928374655647383,0.02109704641350211,-0.14129862954439618
2014-01-06,36400,37700,36350,37650,5489696,27.0,8.2,1.9,,,,,,,,,,,,,,,,,,,,,0.0027548209366391185,0.0013280212483399733,-0.034528552456839307,0.0371900826446281,0.41969303450717504
2014-01-07,37350,37950,37200,37800,3365854,27.0,8.2,1.9,,,,,,,,,,,,,,,,,,,,,-0.00796812749003984,0.003968253968253968,-0.015873015873015872,0.00398406374501992,-0.3868778890488654
2014-01-08,38550,39100,38150,39000,6541929,27.0,8.2,1.9,37260.0,4753479.8,0.04669887278582931,0.37623999159520993,,,,,,,,,,,,,,,,,0.01984126984126984,0.002564102564102564,-0.021794871794871794,0.031746031746031744,0.9436163897780474
2014-01-09,39150,39250,38500,38850,4456686,27.0,8.2,1.9,37920.0,4744196.8,0.0245253164556962,-0.06060262930070688,,,,,,,,,,,,,,,,,0.0038461538461538464,0.010296010296010296,-0.009009009009009009,-0.0038461538461538464,-0.31875047864322587
2014-01-10,38450,38700,37700,38500,4661839,27.0,8.2,1.9,38360.0,4903200.8,0.0036496350364963502,-0.04922535499667887,,,,,,,,,,,,,,,,,-0.010296010296010296,0.005194805194805195,-0.02077922077922078,-0.009009009009009009,0.04603263501175537
2014-01-13,38350,39000,38150,38150,2173830,27.0,8.2,1.9,38460.0,4240027.6,-0.008060322412896516,-0.4873075826204527,,,,,,,,,,,,,,,,,-0.003896103896103896,0.022280471821756225,0.0,-0.00909090909090909,-0.5336968951523208
2014-01-14,37750,38400,37350,38400,2373406,27.0,8.2,1.9,38580.0,4041538.0,-0.004665629860031105,-0.41274683053827527,,,,,,,,,,,,,,,,,-0.010484927916120577,0.0,-0.02734375,0.00655307994757536,0.09180846708344259
2014-01-15,38700,38750,36450,36650,11312073,27.0,8.2,1.9,38110.0,4995566.8,-0.038310154815009184,1.264422327412377,37685.0,4874523.3,-0.027464508425102827,1.3206521548476342,,,,,,,,,,,,,0.0078125,0.0572987721691678,-0.005457025920873124,-0.045572916666666664,3.7661769625592925
2014-01-16,36900,37000,36050,36550,5058860,27.0,8.2,1.9,37650.0,5116001.6,-0.029216467463479414,-0.01116919119024506,37785.0,4930099.2,-0.032684927881434435,0.026117283806378542,,,,,,,,,,,,,0.0068212824010914054,0.012311901504787962,-0.013679890560875513,-0.002728512960436562,-0.5527910755172813
2014-01-17,36600,36850,36000,36000,3390054,27.0,8.2,1.9,37150.0,4861644.6,-0.03095558546433378,-0.3026939896017903,37755.0,4882422.7,-0.04648390941597139,-0.305661511036314,,,,,,,,,,,,,0.0013679890560875513,0.02361111111111111,0.0,-0.015047879616963064,-0.3298778776246032
2014-01-20,36050,36850,36050,36850,3038514,27.0,8.2,1.9,36890.0,5034581.4,-0.0010843046896177825,-0.39647137297253754,37675.0,4637304.5,-0.021897810218978103,-0.3447672025850362,,,,,,,,,,,,,0.001388888888888889,0.0,-0.021709633649932156,0.02361111111111111,-0.1036974632262495
2014-01-21,36950,37100,36400,36400,2458095,27.0,8.2,1.9,36490.0,5051519.2,-0.002466429158673609,-0.5133949010824308,37535.0,4546528.6,-0.03023844411882243,-0.45934685201364395,,,,,,,,,,,,,0.0027137042062415195,0.019230769230769232,0.0,-0.012211668928086838,-0.19102067655439467
2014-01-22,36100,36350,35000,36300,8866139,27.0,8.2,1.9,36420.0,4562332.4,-0.0032948929159802307,0.9433347294028815,37265.0,4778949.6,-0.025895612505031532,0.8552484838927786,,,,,,,,,,,,,-0.008241758241758242,0.0013774104683195593,-0.03581267217630854,-0.0027472527472527475,2.6069147042730245
2014-01-23,36300,36650,35400,35400,5413166,27.0,8.2,1.9,36190.0,4633193.6,-0.02182923459519204,0.1683444438842358,36920.0,4874597.6,-0.041170097508125676,0.11048468903361386,,,,,,,,,,,,,0.0,0.03531073446327684,0.0,-0.024793388429752067,-0.3894562221503633
2014-01-24,35350,36150,35350,35900,4696232,27.0,8.2,1.9,36170.0,4894429.2,-0.007464749792645839,-0.04049444621652719,36660.0,4878036.9,-0.020731042007637753,-0.037270095271317104,,,,,,,,,,,,,-0.0014124293785310734,0.006963788300835654,-0.01532033426183844,0.014124293785310734,-0.13244264077621118
2014-01-27,35100,35550,35000,35250,3810292,27.0,8.2,1.9,35850.0,5048784.8,-0.016736401673640166,-0.2453051276814175,36370.0,5041683.1,-0.03079461094308496,-0.2442420667018916,,,,,,,,,,,,,-0.022284122562674095,0.00851063829787234,-0.0070921985815602835,-0.018105849582172703,-0.18864911273548665
2014-01-28,35550,36800,35250,36800,5134501,27.0,8.2,1.9,35930.0,5584066.0,0.024213748956303925,-0.08050853983459365,36210.0,5317792.6,0.016293841480254073,-0.03446760973716795,,,,,,,,,,,,,0.00851063829787234,0.0,-0.042119565217391304,0.04397163120567376,0.34753478211118727
2014-01-29,37100,37900,37000,37850,5768140,27.0,8.2,1.9,36240.0,4964466.2,0.04442604856512141,0.1618852395449887,36330.0,4763399.3,0.04183870079823837,0.21092934619190967,37007.5,4818961.3,0.022765655610349253,0.19696748757870294,,,,,,,,,0.008152173913043478,0.001321003963011889,-0.022457067371202115,0.028532608695652172,0.12340809749574497
2014-02-03,37500,38200,37450,37950,3258954,27.0,8.2,1.9,36750.0,4533623.8,0.0326530612244898,-0.2811591469058372,36470.0,4583408.7,0.040581299698382235,-0.2889671828741784,37127.5,4756753.95,0.022153390344084572,-0.3148785843758011,,,,,,,,,-0.009247027741083224,0.006587615283267457,-0.013175230566534914,0.002642007926023778,-0.43500781881161
2014-02-04,37350,37400,36500,36500,5123321,27.0,8.2,1.9,36870.0,4619041.6,-0.010035259018171955,0.10917403298554411,36520.0,4756735.4,-0.000547645125958379,0.07706663692077545,37137.5,4819579.05,-0.01716593739481656,0.06302250608380419,,,,,,,,,-0.015810276679841896,0.024657534246575342,0.0,-0.03820816864295125,0.5720752732318406
2014-02-05,36900,37000,36000,36650,3722340,27.0,8.2,1.9,37150.0,4601451.2,-0.013458950201884253,-0.1910508580423498,36500.0,4825118.0,0.00410958904109589,-0.22854943651118997,37087.5,4731211.25,-0.011796427367711493,-0.2132374135693053,,,,,,,,,0.010958904109589041,0.009549795361527967,-0.017735334242837655,0.00410958904109589,-0.27345173179662174
2014-02-06,37050,38600,37000,38600,6520048,27.0,8.2,1.9,37510.0,4878560.6,0.029058917621967474,0.3364696135987325,36720.0,5231313.3,0.05119825708061002,0.246350127796781,37127.5,4888920.95,0.03966062891387785,0.3336374358844971,,,,,,,,,0.010914051841746248,0.0,-0.04145077720207254,0.05320600272851296,0.7515992628292956
2014-02-07,39300,39500,38900,39300,6263133,27.0,8.2,1.9,37800.0,4977559.2,0.03968253968253968,0.2582739347429559,37020.0,4971012.7,0.06158833063209076,0.2599309995727832,37142.5,4874981.15,0.05808709699131723,0.2847501984699981,,,,,,,,,0.018134715025906734,0.005089058524173028,-0.010178117048346057,0.018134715025906734,-0.03940385101459376
2014-02-10,39400,39950,39000,39000,2749618,27.0,8.2,1.9,38010.0,4875692.0,0.026045777426992895,-0.4360558460214468,37380.0,4704657.9,0.04333868378812199,-0.41555410436962914,37150.0,4789627.75,0.04979811574697174,-0.4259224007544219,,,,,,,,,0.002544529262086514,0.02435897435897436,0.0,-0.007633587786259542,-0.5609836163466432
2014-02-11,39200,39600,38950,39000,1922133,27.0,8.2,1.9,38510.0,4235454.4,0.01272396780057128,-0.5461802162242616,37690.0,4427248.0,0.03475723003449191,-0.5658402239946803,37175.0,4652642.45,0.04909213180901143,-0.5868728318033551,,,,,,,,,0.005128205128205128,0.015384615384615385,-0.001282051282051282,0.0,-0.3009454404211785
2014-02-12,39600,39850,39200,39850,3365602,27.0,8.2,1.9,39150.0,4164106.8,0.017879948914431672,-0.19175896257031635,38150.0,4382779.0,0.04456094364351245,-0.23208493971518984,37260.0,4712231.05,0.06951154052603328,-0.28577313712153396,,,,,,,,,0.015384615384615385,0.0,-0.01631116687578419,0.021794871794871794,0.7509724873356839
2014-02-13,39850,40200,39700,39900,3408592,27.0,8.2,1.9,39410.0,3541815.6,0.012433392539964476,-0.037614493538285866,38460.0,4210188.1,0.0374414976599064,-0.19039436741555554,37335.0,4763990.35,0.06870229007633588,-0.2845090460773078,,,,,,,,,0.0,0.007518796992481203,-0.005012531328320802,0.0012547051442910915,0.012773346343388196
2014-02-14,39950,40100,39000,39050,3144548,27.0,8.2,1.9,39360.0,2918098.6,-0.007876016260162601,0.0776016958439992,38580.0,3947828.9,0.012182477967858995,-0.20347409179764603,37455.0,4355614.1,0.042584434654919234,-0.2780471529835482,,,,,,,,,0.0012531328320802004,0.026888604353393086,-0.0012804097311139564,-0.021303258145363407,-0.07746424330045955
2014-02-17,39450,39700,38400,38700,3462266,27.0,8.2,1.9,39300.0,3060628.2,-0.015267175572519083,0.13122724282550877,38655.0,3968160.1,0.0011641443538998836,-0.12748832891092274,37562.5,4275784.4,0.0302828618968386,-0.19026179149725142,,,,,,,,,0.010243277848911651,0.025839793281653745,-0.007751937984496124,-0.008962868117797696,0.1010377326089473
2014-02-18,38800,39000,38550,38800,1740161,27.0,8.2,1.9,39260.0,3024233.8,-0.011716760061130923,-0.4245944212381992,38885.0,3629844.1,-0.002185932879002186,-0.5205962151377245,37702.5,4193289.75,0.029109475498972217,-0.5850129364420859,,,,,,,,,0.002583979328165375,0.005154639175257732,-0.006443298969072165,0.002583979328165375,-0.4973924591582507
2014-02-19,38650,39400,38500,39150,2779561,27.0,8.2,1.9,39120.0,2907025.6,0.0007668711656441718,-0.04384708548834248,39135.0,3535566.2,0.0003832886163280951,-0.2138286082721348,37817.5,4180342.1,0.03523501024657896,-0.3350876714133037,,,,,,,,,-0.003865979381443299,0.006385696040868455,-0.016602809706257982,0.00902061855670103,0.5973010543277317
2014-02-20,39400,39650,38700,38800,2634888,27.0,8.2,1.9,38900.0,2752284.8,-0.002570694087403599,-0.04265430670546879,39155.0,3147050.2,-0.009066530455880475,-0.1627435749197773,37937.5,4189181.75,0.02273476112026359,-0.3710256185471065,,,,,,,,,0.006385696040868455,0.02190721649484536,-0.002577319587628866,-0.008939974457215836,-0.05204886670952715
2014-02-21,39250,39700,39050,39300,3222452,27.0,8.2,1.9,38950.0,2767865.6,0.008985879332477536,0.16423716527276466,39155.0,2842982.1,0.0037032307495849827,0.13347600746413418,38087.5,3906997.4,0.031834591401378405,-0.17521009868089493,,,,,,,,,0.011597938144329897,0.010178117048346057,-0.006361323155216285,0.01288659793814433,0.2229939185270873
2014-02-24,39100,39350,38700,38850,1853563,27.0,8.2,1.9,38980.0,2446125.0,-0.0033350436121087736,-0.2422451837089274,39140.0,2753376.6,-0.00740929994890138,-0.32680367807295235,38260.0,3729017.25,0.015420805018295871,-0.5029352572718724,,,,,,,,,-0.005089058524173028,0.01287001287001287,-0.003861003861003861,-0.011450381679389313,-0.42479732824569616
2014-02-25,39000,39100,37850,38650,5377950,27.0,8.2,1.9,38950.0,3173682.8,-0.007702182284980745,0.6945455292507494,39105.0,3098958.3,-0.0116353407492648,0.7354057329522634,38397.5,3763103.15,0.006575948955010092,0.42912638469663,,,,,,,,,0.003861003861003861,0.01164294954721863,-0.02069857697283312,-0.005148005148005148,1.9014120372493408
2014-02-26,38500,39700,38450,39250,3372770,27.0,8.2,1.9,38970.0,3292324.6,0.00718501411342058,0.024434224984984744,39045.0,3099675.1,0.00525035215776668,0.08810436293790917,38597.5,3741227.05,0.01690523997668243,-0.09848561583558524,,,,,,,,,-0.0038809831824062097,0.011464968152866241,-0.02038216560509554,0.015523932729624839,-0.3728521090750193
2014-02-27,39650,39650,39100,39500,2537038,27.0,8.2,1.9,39110.0,3272754.6,0.009971874200971618,-0.22480041736095951,39005.0,3012519.7,0.012690680681963851,-0.15783521681202622,38732.5,3611353.9,0.019815400503453172,-0.2974828636982933,,,,,,,,,0.01019108280254777,0.0037974683544303796,-0.010126582278481013,0.006369426751592357,-0.24778801993613558
2014-02-28,39700,39700,38550,38750,3571285,27.0,8.2,1.9,39000.0,3342521.2,-0.00641025641025641,0.06844049336171744,38975.0,3055193.4,-0.005772931366260423,0.16892272679038914,38777.5,3501511.15,-0.000709174134485204,0.01992678218374375,,,,,,,,,0.005063291139240506,0.024516129032258065,-0.005161290322580645,-0.0189873417721519,0.4076592467278772
2014-03-03,38300,38950,38200,38950,2334413,27.0,8.2,1.9,39020.0,3438691.2,-0.0017939518195797027,-0.3211332846636535,39000.0,2942408.1,-0.001282051282051282,-0.20663180610466647,38827.5,3455284.1,0.0031549803618569315,-0.32439332557343115,,,,,,,,,-0.011612903225806452,0.0,-0.019255455712451863,0.005161290322580645,-0.3463380827909282
2014-03-04,38600,39050,38550,38950,1659174,27.0,8.2,1.9,39080.0,2694936.0,-0.0033265097236438077,-0.3843363998254504,39015.0,2934309.4,-0.0016660258874791746,-0.4345606499437312,38950.0,3282076.75,0.0,-0.494474344635603,,,,,,,,,-0.008985879332477536,0.0025673940949935813,-0.010269576379974325,0.0,-0.28925430075997693
2014-03-05,39600,39600,39200,39450,2287413,27.0,8.2,1.9,39120.0,2477864.6,0.00843558282208589,-0.07686118119609929,39045.0,2885094.6,0.010372646945831733,-0.20716187261242666,39090.0,3210330.4,0.00920951650038373,-0.28748361850854975,,,,,,,,,0.01668806161745828,0.0038022813688212928,-0.0063371356147021544,0.012836970474967908,0.3786456393361998
2014-03-06,39450,39450,38900,39100,1894702,27.0,8.2,1.9,39040.0,2349397.4,0.0015368852459016393,-0.19353703209171846,39075.0,2811076.0,0.0006397952655150352,-0.3259869174650561,39115.0,2979063.1,-0.0003834845967020325,-0.3639940020068726,,,,,,,,,0.0,0.008951406649616368,-0.005115089514066497,-0.008871989860583017,-0.17168346949151728
2014-03-07,39300,39350,38300,38550,3360351,27.0,8.2,1.9,39000.0,2307210.6,-0.011538461538461539,0.4564561206506246,39000.0,2824865.9,-0.011538461538461539,0.1895612460754332,39077.5,2833924.0,-0.013498816454481479,0.1857590394096666,,,,,,,,,0.005115089514066497,0.020752269779507133,-0.00648508430609598,-0.014066496163682864,0.7735511969692331
2014-03-10,38350,38650,37650,37700,3290391,27.0,8.2,1.9,38750.0,2498406.2,-0.027096774193548386,0.316996011297122,38885.0,2968548.7,-0.030474476019030475,0.10841738927847126,39012.5,2860962.65,-0.03364306312079462,0.15009925068403115,,,,,,,,,-0.005188067444876783,0.025198938992042442,-0.001326259946949602,-0.02204928664072633,-0.020819253702961386
2014-03-11,37700,38200,37650,37750,2570762,27.0,8.2,1.9,38510.0,2680723.8,-0.019735133731498312,-0.0410194440770063,38795.0,2687829.9,-0.026936460884134553,-0.0435548023332875,38950.0,2893394.1,-0.03080872913992298,-0.11150644843023634,,,,,,,,,0.0,0.011920529801324504,-0.0026490066225165563,0.001326259946949602,-0.21870622670679563
2014-03-12,37550,38050,37350,37400,3136809,27.0,8.2,1.9,38100.0,2850603.0,-0.01837270341207349,0.10040191496325514,38610.0,2664233.8,-0.03133903133903134,0.17737752595136366,38827.5,2881954.45,-0.036765179318781795,0.08843115129734261,,,,,,,,,-0.005298013245033113,0.017379679144385027,-0.001336898395721925,-0.009271523178807948,0.2201864661139382
2014-03-13,37800,38600,37700,38050,2831772,27.0,8.2,1.9,37890.0,3038017.0,0.00422275006598047,-0.06788803354293277,38465.0,2693707.2,-0.010789028987391135,0.051254568425254166,38735.0,2853113.45,-0.017684264876726474,-0.007480056567677035,,,,,,,,,0.0106951871657754,0.01445466491458607,-0.009198423127463863,0.017379679144385027,-0.0972443652131832
2014-03-14,37550,38300,37000,37950,4047773,27.0,8.2,1.9,37770.0,3175501.4,0.004765687053216839,0.2746878335496877,38385.0,2741356.0,-0.011332551778038297,0.4765586811782198,38680.0,2898274.7,-0.018872802481902793,0.3966146825212944,,,,,,,,,-0.013140604467805518,0.00922266139657444,-0.025032938076416336,-0.002628120893561104,0.4294134556030641
2014-03-17,37400,37450,36600,36700,4053729,27.0,8.2,1.9,37570.0,3328169.0,-0.023156774021825925,0.21800575631826388,38160.0,2913287.6,-0.03825995807127883,0.39146200327080644,38580.0,2927847.85,-0.04872991187143598,0.3845422329579045,,,,,,,,,-0.014492753623188406,0.020435967302452316,-0.0027247956403269754,-0.03293807641633729,0.001471426386805782
2014-03-18,37200,37400,36350,36350,4067115,27.0,8.2,1.9,37290.0,3627439.6,-0.02520783051756503,0.12120819323911,37900.0,3154081.7,-0.040897097625329816,0.2894767437381219,38457.5,3044195.55,-0.05480075407917832,0.3360229108803474,,,,,,,,,0.013623978201634877,0.02888583218707015,0.0,-0.009536784741144414,0.003302144765967335
2014-03-19,36850,37150,36550,37000,3174111,27.0,8.2,1.9,37210.0,3634900.0,-0.005643644181671593,-0.12676799911964565,37655.0,3242751.5,-0.017394768291063605,-0.02116736357997213,38350.0,3063923.05,-0.035202086049543675,0.03596302785737396,,,,,,,,,0.013755158184319119,0.004054054054054054,-0.012162162162162163,0.017881705639614855,-0.2195669411855824
2014-03-20,36900,37400,36700,36950,1966739,27.0,8.2,1.9,36990.0,3461893.4,-0.0010813733441470668,-0.43188920837366046,37440.0,3249955.2,-0.013087606837606838,-0.39484119658018674,38257.5,3030515.6,-0.034176305299614455,-0.35102165453297784,,,,,,,,,-0.002702702702702703,0.012178619756427604,-0.006765899864682003,-0.0013513513513513514,-0.3803811523919611
2014-03-21,37400,38750,37400,38700,4027721,27.0,8.2,1.9,37140.0,3457883.0,0.0420032310177706,0.16479389267942265,37455.0,3316692.2,0.03323988786543853,0.21437889231928117,38227.5,3070779.05,0.012360211889346674,0.31162839605799714,,,,,,,,,0.012178619756427604,0.0012919896640826874,-0.03359173126614987,0.04736129905277402,1.047918407068757
2014-03-24,38750,38800,38000,38150,2911594,27.0,8.2,1.9,37430.0,3229456.0,0.01923590702644937,-0.0984258649134715,37500.0,3278812.5,0.017333333333333333,-0.1119974075980252,38192.5,3123680.6,-0.0011127839235451987,-0.06789637839412906,,,,,,,,,0.0012919896640826874,0.01703800786369594,-0.003931847968545216,-0.014211886304909561,-0.27711129941721385
2014-03-25,38250,38300,37500,37600,2484259,27.0,8.2,1.9,37680.0,2912884.8,-0.0021231422505307855,-0.14714821540487968,37485.0,3270162.2,0.003067893824196345,-0.2403254493003436,38140.0,2978996.05,-0.01415836392239119,-0.16607509432582157,,,,,,,,,0.002621231979030144,0.018617021276595744,-0.0026595744680851063,-0.014416775884665793,-0.14677011973510043
2014-03-26,38100,38400,37650,38400,2520441,27.0,8.2,1.9,37960.0,2782150.8,0.011591148577449948,-0.09406743875996938,37585.0,3208525.4,0.02168418251962219,-0.21445502659882323,38097.5,2936379.6,0.007940153553382769,-0.14165014632304354,,,,,,,,,0.013297872340425532,0.0,-0.01953125,0.02127659574468085,0.01456450394262434
2014-03-27,38050,38400,37550,37700,2539853,27.0,8.2,1.9,38110.0,2896773.6,-0.010758331146680662,-0.12321314996795057,37550.0,3179333.5,0.0039946737683089215,-0.20113665332686867,38007.5,2936520.35,-0.008090508452279155,-0.13508074275732504,,,,,,,,,-0.009114583333333334,0.01856763925729443,-0.003978779840848806,-0.018229166666666668,0.007701826783487493
2014-03-28,37850,37900,37000,37050,3497637,27.0,8.2,1.9,37780.0,2790756.8,-0.019322392800423506,0.2532933718910943,37460.0,3124319.9,-0.010945008008542445,0.11948747629844182,37922.5,2932837.95,-0.02300744940338849,0.19257765332721496,37902.5,3751103.466666667,-0.022491920058043666,-0.06757117443414698,,,,,0.003978779840848806,0.022941970310391364,-0.001349527665317139,-0.017241379310344827,0.3771021393757828
2014-03-31,37000,37100,35550,36000,8110589,27.0,8.2,1.9,37350.0,3830555.8,-0.03614457831325301,1.1173399954126761,37390.0,3530005.9,-0.037175715431933674,1.2976134402494908,37775.0,3221646.75,-0.04698874917273329,1.5175289624785833,37910.0,3811228.2666666666,-0.05038248483249802,1.128077468079232,,,,,-0.001349527665317139,0.030555555555555555,-0.0125,-0.02834008097165992,1.3188767159084833
2014-04-01,36650,37100,36600,37000,4963237,27.0,8.2,1.9,37230.0,4326351.4,-0.006177813591189901,0.14721078828686907,37455.0,3619618.1,-0.012147910826324923,0.3712046030491448,37677.5,3386849.9,-0.01798155397783823,0.4654434493834522,37921.666666666664,3829501.9,-0.0243044873203533,0.29605288875819596,,,,,0.018055555555555554,0.002702702702702703,-0.010810810810810811,0.027777777777777776,-0.3880546776565796
2014-04-02,37450,37700,36800,37050,3128863,27.0,8.2,1.9,36960.0,4448035.8,0.002435064935064935,-0.2965742317091962,37460.0,3615093.3,-0.010945008008542445,-0.1345000694726191,37557.5,3428922.4,-0.013512613991879118,-0.08750836706015859,37911.666666666664,3790154.683333333,-0.022728271860025434,-0.17447617276447036,,,,,0.012162162162162163,0.017543859649122806,-0.006747638326585695,0.0013513513513513514,-0.3695922640808811
2014-04-03,37300,37350,36500,36550,2239712,27.0,8.2,1.9,36730.0,4388007.6,-0.004900626191124422,-0.48958338176077904,37420.0,3642390.6,-0.023249599144842332,-0.3850983472228377,37430.0,3446172.9,-0.02351055303232701,-0.35008716480824276,37890.833333333336,3771385.65,-0.035386747014449466,-0.40613021105386027,,,,,0.006747638326585695,0.02188782489740082,-0.0013679890560875513,-0.01349527665317139,-0.28417703172046843
2014-04-04,36750,37250,36600,37250,3042845,27.0,8.2,1.9,36770.0,4297049.2,0.013054120206690237,-0.2918756899502105,37275.0,3543903.0,-0.0006706908115358819,-0.1413859239375344,37365.0,3430297.6,-0.00307774655426201,-0.11295014170199112,37861.666666666664,3713067.5833333335,-0.016155302196592797,-0.18050373937219164,,,,,0.005471956224350205,0.0,-0.0174496644295302,0.019151846785225718,0.35858762197996885
2014-04-07,36800,37000,36500,37000,2614349,27.0,8.2,1.9,36970.0,3197801.2,0.0008114687584527996,-0.182454181329346,37160.0,3514178.5,-0.004305705059203444,-0.2560568565313344,37330.0,3396495.5,-0.008840075006697026,-0.2302804464189633,37830.833333333336,3682361.966666667,-0.021961803643412624,-0.290034759302451,,,,,-0.012080536912751677,0.0,-0.013513513513513514,-0.006711409395973154,-0.140820843651254
2014-04-08,36650,37200,36650,36750,2287296,27.0,8.2,1.9,36920.0,2662613.0,-0.004604550379198266,-0.14095814900625814,37075.0,3494482.2,-0.008766014834794335,-0.3454549575327641,37280.0,3382322.2,-0.014216738197424892,-0.32374981898531136,37801.666666666664,3642786.25,-0.027820642828799372,-0.37210260415362006,,,,,-0.00945945945945946,0.012244897959183673,-0.0027210884353741495,-0.006756756756756757,-0.125099212079183
