Date,Open,High,Low,Close,Volume,ROE,PER,PBR,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
2014-01-02,42600,43150,41450,42100,1123603,5.3,10.5,0.54,,,,,,,,,,,,,,,,,,,,,0.0,0.02494061757719715,-0.015439429928741092,0.0,0.0
2014-01-03,41750,41850,40250,40700,1032878,5.3,10.5,0.54,,,,,,,,,,,,,,,,,,,,,-0.00831353919239905,0.028255528255528257,-0.011056511056511056,-0.0332541567695962,-0.08074471143277474
2014-01-06,40650,40900,39950,40250,817289,5.3,10.5,0.54,,,,,,,,,,,,,,,,,,,,,-0.0012285012285012285,0.016149068322981366,-0.007453416149068323,-0.011056511056511056,-0.2087264904470809
2014-01-07,40050,40650,39850,40300,621960,5.3,10.5,0.54,,,,,,,,,,,,,,,,,,,,,-0.004968944099378882,0.008684863523573201,-0.011166253101736972,0.0012422360248447205,-0.2389962424552392
2014-01-08,40450,41400,40200,40750,752629,5.3,10.5,0.54,40820.0,869671.8,-0.0017148456638902498,-0.1345827241954954,,,,,,,,,,,,,,,,,0.0037220843672456576,0.015950920245398775,-0.013496932515337423,0.011166253101736972,0.2100922888931764
2014-01-09,40900,41250,40400,40600,848412,5.3,10.5,0.54,40520.0,814633.6,0.0019743336623889436,0.04146453080255961,,,,,,,,,,,,,,,,,0.0036809815950920245,0.01600985221674877,-0.0049261083743842365,-0.0036809815950920245,0.12726456195549202
2014-01-10,40450,40650,39500,39600,806108,5.3,10.5,0.54,40300.0,769279.6,-0.017369727047146403,0.04787388096603631,,,,,,,,,,,,,,,,,-0.003694581280788177,0.026515151515151516,-0.0025252525252525255,-0.024630541871921183,-0.04986256677180426
2014-01-13,39800,40100,39650,39850,527477,5.3,10.5,0.54,40220.0,711317.2,-0.009199403281949278,-0.2584503790995072,,,,,,,,,,,,,,,,,0.005050505050505051,0.006273525721455458,-0.005018820577164366,0.006313131313131313,-0.3456497144303245
2014-01-14,39700,39950,39000,39300,731067,5.3,10.5,0.54,40020.0,733138.6,-0.017991004497751123,-0.002825659431927301,,,,,,,,,,,,,,,,,-0.0037641154328732747,0.01653944020356234,-0.007633587786259542,-0.013801756587202008,0.38596943563416036
2014-01-15,39500,40050,39400,40000,704364,5.3,10.5,0.54,39870.0,723485.6,0.0032605969400551793,-0.026429828043571257,40345.0,796578.7,-0.008551245507497831,-0.1157634518723636,,,,,,,,,,,,,0.005089058524173028,0.00125,-0.015,0.017811704834605598,-0.036526063958570144
2014-01-16,40050,40250,39400,39500,722335,5.3,10.5,0.54,39650.0,698270.2,-0.0037831021437578815,0.03446344982214628,40085.0,756451.9,-0.014593987775976052,-0.0451012152920761,,,,,,,,,,,,,0.00125,0.0189873417721519,-0.002531645569620253,-0.0125,0.025513796843677418
2014-01-17,39750,39750,39000,39100,590308,5.3,10.5,0.54,39550.0,655110.2,-0.011378002528445006,-0.0989180140990019,39925.0,712194.9,-0.020663744520976832,-0.17114261840403522,,,,,,,,,,,,,0.006329113924050633,0.016624040920716114,-0.0025575447570332483,-0.010126582278481013,-0.18277807388538558
2014-01-20,38800,39050,38400,39050,785306,5.3,10.5,0.54,39390.0,706676.0,-0.008631632394008631,0.11126739835511607,39805.0,708996.6,-0.018967466398693632,0.10763013532081822,,,,,,,,,,,,,-0.0076726342710997444,0.0,-0.016645326504481434,-0.0012787723785166241,0.3303326399100131
2014-01-21,39050,39400,38800,39250,1062137,5.3,10.5,0.54,39380.0,772890.0,-0.003301168105637379,0.3742408363415234,39700.0,753014.3,-0.011335012594458438,0.4105137179997776,,,,,,,,,,,,,0.0,0.003821656050955414,-0.011464968152866241,0.005121638924455826,0.3525135424917166
