Date,Open,High,Low,Close,Volume,ROE,PER,PBR,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
2014-01-02,30850,31500,30100,30400,757228,5.4,15.6,0.8,,,,,,,,,,,,,,,,,,,,,0.0,0.03618421052631579,-0.009868421052631578,0.0,0.0
2014-01-03,30400,30400,29250,29650,508786,5.4,15.6,0.8,,,,,,,,,,,,,,,,,,,,,0.0,0.025295109612141653,-0.013490725126475547,-0.024671052631578948,-0.32809404829192795
2014-01-06,29550,29650,28800,29100,610361,5.4,15.6,0.8,,,,,,,,,,,,,,,,,,,,,-0.003372681281618887,0.018900343642611683,-0.010309278350515464,-0.01854974704890388,0.19964189266214086
2014-01-07,29200,30300,29200,30000,606992,5.4,15.6,0.8,,,,,,,,,,,,,,,,,,,,,0.003436426116838488,0.01,-0.02666666666666667,0.030927835051546393,-0.005519684252434215
2014-01-08,30500,31400,30350,31200,921633,5.4,15.6,0.8,30070.0,681000.0,0.03757898237445959,0.35335242290748897,,,,,,,,,,,,,,,,,0.016666666666666666,0.00641025641025641,-0.027243589743589744,0.04,0.518361032764847
2014-01-09,31400,33450,30700,33100,1389162,5.4,15.6,0.8,30610.0,807386.8,0.08134596537079386,0.7205656570060347,,,,,,,,,,,,,,,,,0.00641025641025641,0.010574018126888218,-0.07250755287009064,0.060897435897435896,0.507283267851737
2014-01-10,33100,34450,32950,33500,1192486,5.4,15.6,0.8,31380.0,944126.8,0.06755895474824729,0.2630570385249099,,,,,,,,,,,,,,,,,0.0,0.028358208955223882,-0.016417910447761194,0.012084592145015106,-0.14157887992905074
2014-01-13,33700,36100,33200,35700,1131279,5.4,15.6,0.8,32700.0,1048310.4,0.09174311926605505,0.0791450700097986,,,,,,,,,,,,,,,,,0.005970149253731343,0.011204481792717087,-0.0700280112044818,0.06567164179104477,-0.051327227321746334
2014-01-14,35400,36600,35000,35500,930421,5.4,15.6,0.8,33800.0,1112996.2,0.05029585798816568,-0.1640393740787255,,,,,,,,,,,,,,,,,-0.008403361344537815,0.030985915492957747,-0.014084507042253521,-0.0056022408963585435,-0.17754948160444947
2014-01-15,35900,36800,35750,36150,722357,5.4,15.6,0.8,34790.0,1073141.0,0.03909169301523426,-0.3268759650409406,32430.0,877070.5,0.1147086031452359,-0.17639802045559622,,,,,,,,,,,,,0.011267605633802818,0.017980636237897647,-0.011065006915629323,0.018309859154929577,-0.22362349946959495
