Date,Open,High,Low,Close,Volume,ROE,PBR,PER,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
2014-02-27,308500,311500,306500,308000,175227,15.8,1.0,6.7,311300.0,130602.8,-0.01060070671378092,0.34167873889380623,309900.0,150475.0,-0.006131010003226848,0.16449244060475163,308850.0,182946.95,-0.002752145054233447,-0.04219775186194693,,,,,,,,,-0.009630818619582664,0.011363636363636364,-0.00487012987012987,-0.011235955056179775,0.0829517011217206
2014-02-28,309500,313500,308500,313500,166105,15.8,1.0,6.7,311500.0,139547.2,0.006420545746388443,0.19031410160863124,309500.0,157257.4,0.012924071082390954,0.05626189928105136,309025.0,176499.7,0.014481029042957689,-0.05889358452167347,,,,,,,,,0.00487012987012987,0.0,-0.01594896331738437,0.017857142857142856,-0.052058187379798775
2014-03-03,309500,313000,307000,312000,128067,15.8,1.0,6.7,311600.0,150277.2,0.0012836970474967907,-0.1477948750708691,310050.0,145555.5,0.006289308176100629,-0.12015004585879613,309575.0,165903.7,0.007833319874020835,-0.2280642324432789,,,,,,,,,-0.012759170653907496,0.003205128205128205,-0.016025641025641024,-0.004784688995215311,-0.22899972908702326
2014-03-04,305000,308000,302500,303000,203119,15.8,1.0,6.7,309600.0,166864.6,-0.02131782945736434,0.2172683720813162,309750.0,149062.1,-0.021791767554479417,0.3626468431613401,309950.0,161285.25,-0.022422971447007584,0.25937740741946336,,,,,,,,,-0.022435897435897436,0.0165016501650165,-0.0016501650165016502,-0.028846153846153848,0.5860369962597702
2014-03-05,306500,307000,301000,302000,176813,15.8,1.0,6.7,307700.0,169866.2,-0.018524536886577837,0.040895716746474506,309450.0,148607.1,-0.0240749717240265,0.1898018331560201,309675.0,159017.95,-0.02478404779204004,0.11190592005493712,,,,,,,,,0.01155115511551155,0.016556291390728478,-0.0033112582781456954,-0.0033003300330033004,-0.1295102870730951
2014-03-06,303500,305500,301500,304000,113246,15.8,1.0,6.7,306900.0,157470.0,-0.009449332029977192,-0.2808407950720772,309100.0,144036.4,-0.01649951472015529,-0.2137681863751107,309575.0,153938.95,-0.01800856012274893,-0.264344728868165,,,,,,,,,0.004966887417218543,0.004934210526315789,-0.008223684210526315,0.006622516556291391,-0.3595154202462489
2014-03-07,305000,305000,301500,303500,96695,15.8,1.0,6.7,304900.0,143588.0,-0.0045916693998032145,-0.3265802156169039,308200.0,141567.6,-0.015249837767683322,-0.3169694195564522,309275.0,150227.45,-0.018672702287608117,-0.3563426657378529,,,,,,,,,0.003289473684210526,0.004942339373970346,-0.006589785831960461,-0.001644736842105263,-0.14615085742542783
2014-03-10,302000,304000,299000,301000,98645,15.8,1.0,6.7,302700.0,137703.6,-0.0056161215725140405,-0.2836425481977233,307150.0,143990.4,-0.02002279016767052,-0.3149196057514945,308675.0,148181.85,-0.024864339515671824,-0.334297688954484,,,,,,,,,-0.004942339373970346,0.009966777408637873,-0.006644518272425249,-0.008237232289950576,0.020166502921557476
2014-03-11,301500,304000,298000,303500,102047,15.8,1.0,6.7,302800.0,117489.2,0.002311756935270806,-0.1314350595629215,306200.0,142176.9,-0.008817766165904637,-0.28225330556510936,308250.0,145772.3,-0.015409570154095702,-0.2999561645113646,,,,,,,,,0.0016611295681063123,0.0016474464579901153,-0.018121911037891267,0.008305647840531562,0.0344873029550408
2014-03-12,303500,305000,298000,299500,129551,15.8,1.0,6.7,302300.0,108036.8,-0.009262322196493549,0.19913770122772978,305000.0,138951.5,-0.018032786885245903,-0.06765310198162668,307725.0,141422.9,-0.026728410106426192,-0.08394609359587446,,,,,,,,,0.0,0.018363939899833055,-0.005008347245409015,-0.013179571663920923,0.26952286691426497
2014-03-13,301500,301500,295500,295500,133774,15.8,1.0,6.7,300600.0,112142.4,-0.016966067864271458,0.19289403472727537,303750.0,134806.2,-0.027160493827160494,-0.007656917856893908,306825.0,142640.6,-0.03691029088242483,-0.06216042276883303,,,,,,,,,0.00667779632721202,0.02030456852791878,0.0,-0.01335559265442404,0.0325972011022686
2014-03-14,294000,298500,291500,296000,147983,15.8,1.0,6.7,299100.0,122400.0,-0.010364426613172852,0.20901143790849674,302000.0,132994.0,-0.019867549668874173,0.11270433252627939,305750.0,145125.7,-0.03188879803761243,0.01968844939249208,,,,,,,,,-0.005076142131979695,0.008445945945945946,-0.015202702702702704,0.001692047377326565,0.1062164546174892
2014-03-17,294500,303500,294500,301000,105594,15.8,1.0,6.7,299100.0,123789.8,0.006352390504847877,-0.14698949348007673,300900.0,130746.7,0.00033233632436025255,-0.19237732195152915,305475.0,138151.1,-0.014649316638022752,-0.23566298060601765,,,,,,,,,-0.005067567567567568,0.008305647840531562,-0.02159468438538206,0.016891891891891893,-0.28644506463580277
2014-03-18,301500,303500,299000,302000,79798,15.8,1.0,6.7,298800.0,119340.0,0.0107095046854083,-0.33133903133903136,300800.0,118414.6,0.003989361702127659,-0.3261135028957578,305275.0,133738.35,-0.010728032102202932,-0.4033274674018335,,,,,,,,,0.0016611295681063123,0.004966887417218543,-0.009933774834437087,0.0033222591362126247,-0.24429418338163153
