Date,Open,High,Low,Close,Volume,ROE,PER,PBR,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
2014-01-22,273000,276000,270000,276000,150834,7.2,14.3,1.2,271700.0,141652.0,0.01582627898417372,0.0648208285093045,270050.0,184966.4,0.02203295685984077,-0.18453297463755577,,,,,,,,,,,,,0.0,0.0,-0.021739130434782608,0.01098901098901099,-0.0663728591147397
2014-01-23,276000,277000,271500,272000,167963,7.2,14.3,1.2,272000.0,149779.4,0.0,0.12140254267275745,270400.0,169931.1,0.005917159763313609,-0.01158175283982747,,,,,,,,,,,,,0.0,0.01838235294117647,-0.001838235294117647,-0.014492753623188406,0.11356192900804858
2014-01-24,271000,271000,267000,268500,245940,7.2,14.3,1.2,271700.0,165016.2,-0.011777695988222304,0.4903991244495994,270550.0,158651.1,-0.0075771576418406945,0.550194105177966,,,,,,,,,,,,,-0.003676470588235294,0.00931098696461825,-0.00558659217877095,-0.012867647058823529,0.4642510552919393
2014-01-27,261000,262000,259000,262000,274790,7.2,14.3,1.2,270300.0,200216.8,-0.03070662227155013,0.3724622509200028,269750.0,173128.9,-0.028730305838739572,0.5871989020897147,,,,,,,,,,,,,-0.027932960893854747,0.0,-0.011450381679389313,-0.024208566108007448,0.11730503374806864
2014-01-28,260000,264000,256000,260000,254571,7.2,14.3,1.2,267700.0,218819.6,-0.028763541277549497,0.1633829876299929,269000.0,180618.4,-0.03345724907063197,0.40944112006307226,,,,,,,,,,,,,-0.007633587786259542,0.015384615384615385,-0.015384615384615385,-0.007633587786259542,-0.07357982459332581
2014-01-29,262000,263000,259000,260000,170631,7.2,14.3,1.2,264500.0,222779.0,-0.017013232514177693,-0.23407951377822864,268100.0,182215.5,-0.03021260723610593,-0.06357582093729677,271900.0,213726.25,-0.043766090474439134,-0.20163760885712448,,,,,,,,,0.007692307692307693,0.011538461538461539,-0.0038461538461538464,0.0,-0.3297311948336613
2014-02-03,256000,259500,253000,254000,268619,7.2,14.3,1.2,260900.0,242910.2,-0.026446914526638558,0.10583664251233578,266450.0,196344.8,-0.04672546443985738,0.3680983657321203,270000.0,218141.95,-0.05925925925925926,0.23139542852715853,,,,,,,,,-0.015384615384615385,0.021653543307086614,-0.003937007874015748,-0.023076923076923078,0.5742684506332378
2014-02-04,249000,250500,246000,249500,341480,7.2,14.3,1.2,257100.0,262018.2,-0.02956048230260599,0.3032682462515962,264400.0,213517.2,-0.05635400907715583,0.5993090954733389,268175.0,223967.95,-0.06963736366178801,0.5246824378220186,,,,,,,,,-0.01968503937007874,0.004008016032064128,-0.014028056112224449,-0.017716535433070866,0.27124291282448376
2014-02-05,250000,254500,248500,250000,236721,7.2,14.3,1.2,254700.0,254404.4,-0.01845308205732234,-0.06950901792579058,262500.0,227310.6,-0.047619047619047616,0.04139886129375398,266450.0,229765.2,-0.06173766185025333,0.030273514004731734,,,,,,,,,0.002004008016032064,0.018,-0.006,0.002004008016032064,-0.30677931357619775
2014-02-06,250500,253500,246500,248500,304377,7.2,14.3,1.2,252400.0,264365.6,-0.015451664025356577,0.15134873826246692,260050.0,241592.6,-0.04441453566621804,0.2598771651118453,265000.0,223529.5,-0.062264150943396226,0.3616860414397205,,,,,,,,,0.002,0.02012072434607646,-0.008048289738430584,-0.006,0.2858048081919221
2014-02-07,252000,253000,248500,249500,149940,7.2,14.3,1.2,250300.0,260227.4,-0.0031961646024770275,-0.4238116355157066,257400.0,241503.2,-0.030691530691530692,-0.37913866151670045,263725.0,213234.8,-0.05393876196795905,-0.29683147403707083,,,,,,,,,0.014084507042253521,0.014028056112224449,-0.004008016032064128,0.004024144869215292,-0.5073872204535822
2014-02-10,250500,254500,250500,252500,146625,7.2,14.3,1.2,250000.0,235828.6,0.01,-0.3782560724186973,255450.0,239369.4,-0.011548248189469564,-0.38745303284379706,262925.0,204650.25,-0.039650090329941996,-0.2835337362158121,,,,,,,,,0.004008016032064128,0.007920792079207921,-0.007920792079207921,0.012024048096192385,-0.022108843537414966
2014-02-11,252000,257500,251000,254000,175995,7.2,14.3,1.2,250900.0,202731.6,0.012355520127540853,-0.13188175893644605,254000.0,232374.9,0.0,-0.2426247413124223,262275.0,195513.0,-0.0315508531121914,-0.099829678844885,,,,,,,,,-0.0019801980198019802,0.013779527559055118,-0.011811023622047244,0.005940594059405941,0.200306905370844
2014-02-12,256000,259000,254000,257000,178416,7.2,14.3,1.2,252300.0,191070.6,0.0186286167261197,-0.06622996944584884,253500.0,222737.5,0.013806706114398421,-0.19898535271339582,261625.0,197933.2,-0.017677974199713332,-0.09860498390366047,,,,,,,,,0.007874015748031496,0.007782101167315175,-0.011673151750972763,0.011811023622047244,0.01375607261569931
2014-02-13,256000,257500,253000,254500,103141,7.2,14.3,1.2,253500.0,150823.4,0.0039447731755424065,-0.3161472291434883,252950.0,207594.5,0.0061276932200039535,-0.503161210918401,260975.0,194106.45,-0.02481080563272344,-0.46863692576933946,,,,,,,,,-0.0038910505836575876,0.011787819253438114,-0.005893909626719057,-0.009727626459143969,-0.4219072280512958
2014-02-14,255000,259000,254000,256000,112896,7.2,14.3,1.2,254800.0,143414.6,0.004709576138147566,-0.21279981257138397,252550.0,201821.0,0.013660661255196991,-0.44061321666228986,260325.0,192018.25,-0.016613848074522233,-0.4120558853129846,,,,,,,,,0.0019646365422396855,0.01171875,-0.0078125,0.005893909626719057,0.09457926527762965
2014-02-17,259000,259500,256500,256500,112365,7.2,14.3,1.2,255600.0,136562.6,0.0035211267605633804,-0.17719053386505532,252800.0,186195.6,0.014636075949367089,-0.3965217223178206,259625.0,191270.2,-0.01203659123736158,-0.4125326370757181,,,,,,,,,0.01171875,0.011695906432748537,0.0,0.001953125,-0.00470344387755102
2014-02-18,258000,258000,251500,254000,162536,7.2,14.3,1.2,255600.0,133870.8,-0.006259780907668232,0.21412585866372663,253250.0,168301.2,0.0029615004935834156,-0.03425525189362887,258825.0,190909.2,-0.018641939534434465,-0.14862143888298734,,,,,,,,,0.005847953216374269,0.015748031496062992,-0.00984251968503937,-0.009746588693957114,0.4465002447381302
2014-02-19,252000,254500,251500,253000,107308,7.2,14.3,1.2,254800.0,119649.2,-0.00706436420722135,-0.10314486014114593,253550.0,155359.9,-0.0021691973969631237,-0.3092940971254487,258025.0,191335.25,-0.019474857087491523,-0.43916241257165106,,,,,,,,,-0.007874015748031496,0.005928853754940711,-0.005928853754940711,-0.003937007874015748,-0.3397893389772112
2014-02-20,251500,252500,248000,249500,243701,7.2,14.3,1.2,253800.0,147761.2,-0.0169424743892829,0.6492895293216351,253650.0,149292.3,-0.01636112753794599,0.6323748780077741,256850.0,195442.45,-0.028615923690870158,0.24691948959911209,,,,,,,,,-0.005928853754940711,0.012024048096192385,-0.006012024048096192,-0.01383399209486166,1.2710422335706564
2014-02-21,249000,251500,249000,251000,109327,7.2,14.3,1.2,252800.0,147047.4,-0.007120253164556962,-0.2565186463684499,253800.0,145231.0,-0.01103230890464933,-0.24721994615474657,255600.0,193367.1,-0.017996870109546165,-0.4346142647844437,,,,,,,,,-0.002004008016032064,0.00199203187250996,-0.00796812749003984,0.006012024048096192,-0.5513887920033156
2014-02-24,250000,251500,248000,249000,117235,7.2,14.3,1.2,251300.0,148021.4,-0.00915240748109829,-0.2079861425442537,253450.0,142292.0,-0.01755770368909055,-0.17609563432940714,254450.0,190830.7,-0.02141874631558263,-0.38565964491038396,,,,,,,,,-0.00398406374501992,0.010040160642570281,-0.004016064257028112,-0.00796812749003984,0.0723334583405746
2014-02-25,251500,257500,251000,257000,315925,7.2,14.3,1.2,251900.0,178699.2,0.020246129416435093,0.7679150214438564,253750.0,156285.0,0.012807881773399015,1.0214671913491378,253875.0,194329.95,0.012309207287050714,0.6257144099507049,,,,,,,,,0.010040160642570281,0.0019455252918287938,-0.023346303501945526,0.0321285140562249,1.6948010406448586
2014-02-26,257000,261000,257000,259000,249860,7.2,14.3,1.2,253100.0,207209.6,0.023310944290794153,0.20583216221642237,253950.0,163429.4,0.0198858042921835,0.5288558851712116,253725.0,193083.45,0.02079022563799389,0.29405187238989144,,,,,,,,,0.0,0.007722007722007722,-0.007722007722007722,0.007782101167315175,-0.20911608767903775
2014-02-27,258500,260000,256000,257500,144203,7.2,14.3,1.2,254700.0,187310.0,0.01099332548095799,-0.23013720570177781,254250.0,167535.6,0.012782694198623401,-0.13926950451128,253600.0,187565.05,0.015378548895899053,-0.2311840612096976,,,,,,,,,-0.0019305019305019305,0.009708737864077669,-0.005825242718446602,-0.005791505791505791,-0.42286480429040263
2014-02-28,257500,258500,253500,254500,194922,7.2,14.3,1.2,255400.0,204429.0,-0.003523884103367267,-0.046505143595086805,254100.0,175738.2,0.0015741833923652105,0.10916124098232477,253325.0,188779.6,0.004638310470739169,0.03253741400024152,,,,,,,,,0.0,0.015717092337917484,-0.003929273084479371,-0.011650485436893204,0.3517194510516425
2014-03-03,253500,254000,250000,252500,173453,7.2,14.3,1.2,256100.0,215672.6,-0.014057008980866849,-0.19575782922819127,253700.0,181847.0,-0.004729996058336618,-0.046159683690135116,253250.0,184021.3,-0.0029615004935834156,-0.05742976492395168,,,,,,,,,-0.003929273084479371,0.005940594059405941,-0.009900990099009901,-0.007858546168958742,-0.11014149249443367
2014-03-04,250500,251500,248500,250000,172347,7.2,14.3,1.2,254700.0,186957.0,-0.01845308205732234,-0.07814631171873747,253300.0,182828.1,-0.013028030003947888,-0.0573276208635325,253275.0,175564.65,-0.012930609021814234,-0.018327436645133255,,,,,,,,,-0.007920792079207921,0.006,-0.006,-0.009900990099009901,-0.0063763670850316805
2014-03-05,252500,254000,249000,249500,182008,7.2,14.3,1.2,252800.0,173386.6,-0.01305379746835443,0.049723565719611514,252950.0,190298.1,-0.013639059102589444,-0.043563756022787434,253250.0,172829.0,-0.014807502467917079,0.05311029977607925,,,,,,,,,0.01,0.018036072144288578,-0.002004008016032064,-0.002,0.05605551590686232
2014-03-06,250500,252500,249500,251500,145928,7.2,14.3,1.2,251600.0,173731.6,-0.000397456279809221,-0.16003766729829233,253150.0,180520.8,-0.006517874777799724,-0.19162777918112478,253400.0,164906.55,-0.00749802683504341,-0.11508669607119905,,,,,,,,,0.004008016032064128,0.003976143141153081,-0.007952286282306162,0.008016032064128256,-0.19823304470133182
2014-03-07,253000,254000,250000,251000,136373,7.2,14.3,1.2,250900.0,162021.8,0.00039856516540454366,-0.15830462320502545,253150.0,183225.4,-0.008492988346829943,-0.25570908836875234,253475.0,164228.2,-0.00976427655587336,-0.1696127705229675,,,,,,,,,0.005964214711729622,0.01195219123505976,-0.00398406374501992,-0.0019880715705765406,-0.06547749575132943
2014-03-10,252500,253500,245000,246000,297159,7.2,14.3,1.2,249600.0,186763.0,-0.014423076923076924,0.5911020919561155,252850.0,201217.8,-0.027091160767253313,0.47680274806702,253150.0,171754.9,-0.028244124037132137,0.7301340456662372,,,,,,,,,0.00597609561752988,0.03048780487804878,-0.0040650406504065045,-0.0199203187250996,1.179016374208971
2014-03-11,245000,245500,241500,244000,273928,7.2,14.3,1.2,248400.0,207079.2,-0.017713365539452495,0.3228175500001931,251550.0,197018.1,-0.030013913734843967,0.3903697173000856,252650.0,176651.55,-0.03423708687908173,0.5506685336188673,,,,,,,,,-0.0040650406504065045,0.006147540983606557,-0.010245901639344262,-0.008130081300813009,-0.07817700288397794
2014-03-12,242500,245500,240000,241000,248579,7.2,14.3,1.2,246700.0,220393.4,-0.02310498581272801,0.12788767721719438,249750.0,196890.0,-0.035035035035035036,0.2625272995073391,251850.0,180159.7,-0.043081199126464166,0.37977028158905674,,,,,,,,,-0.006147540983606557,0.01867219917012448,-0.004149377593360996,-0.012295081967213115,-0.09253891533541661
2014-03-13,241500,242500,239000,241000,248077,7.2,14.3,1.2,244600.0,240823.2,-0.014717906786590351,0.030120852143813336,248100.0,207277.4,-0.028617492946392584,0.1968357380013451,251175.0,187406.5,-0.0405096048571713,0.32373743706861824,,,,,,,,,0.002074688796680498,0.006224066390041493,-0.008298755186721992,0.0,-0.0020194787170275848
2014-03-14,236500,240500,235500,239500,175918,7.2,14.3,1.2,242300.0,248732.2,-0.011555922410235245,-0.29274134993378426,246600.0,205377.0,-0.02879156528791565,-0.14343865184514332,250350.0,190557.6,-0.04333932494507689,-0.07682506496723303,,,,,,,,,-0.01867219917012448,0.0041753653444676405,-0.016701461377870562,-0.006224066390041493,-0.29087339817879126
2014-03-17,238500,242500,238000,241500,98037,7.2,14.3,1.2,241400.0,208907.8,0.00041425020712510354,-0.5307164213112195,245500.0,197835.4,-0.016293279022403257,-0.5044516805384678,249600.0,189841.2,-0.03245192307692308,-0.48358417456273983,,,,,,,,,-0.0041753653444676405,0.004140786749482402,-0.014492753623188406,0.008350730688935281,-0.44271194533816893
2014-03-18,243500,246000,242500,244500,196104,7.2,14.3,1.2,241500.0,193343.0,0.012422360248447204,0.014280320466735283,244950.0,200211.1,-0.001837109614206981,-0.020513847633822527,249125.0,191519.6,-0.018564977420973405,0.023936975641135394,,,,,,,,,0.008281573498964804,0.006134969325153374,-0.0081799591002045,0.012422360248447204,1.0003060069157563
2014-03-19,245000,246000,242500,243500,118483,7.2,14.3,1.2,242000.0,167323.8,0.006198347107438017,-0.29189392064966246,244350.0,193858.6,-0.0034786167382852467,-0.3888174164055657,248650.0,192078.35,-0.0207118439573698,-0.3831527603189011,,,,,,,,,0.002044989775051125,0.01026694045174538,-0.004106776180698152,-0.00408997955010225,-0.3958154856606699
2014-03-20,242000,242500,236500,238500,255637,7.2,14.3,1.2,241500.0,168835.8,-0.012422360248447204,0.5141160820157811,243050.0,204829.5,-0.018720427895494753,0.24804776655706332,248100.0,192675.15,-0.03869407496977025,0.3267772206223792,,,,,,,,,-0.006160164271047228,0.016771488469601678,-0.008385744234800839,-0.02053388090349076,1.1575837883915836
2014-03-21,237500,241500,237000,239500,191786,7.2,14.3,1.2,241500.0,172009.4,-0.008281573498964804,0.11497394909813072,241900.0,210370.8,-0.009921455146754857,-0.08834305901769632,247525.0,196798.1,-0.03242096757903242,-0.025468233687215507,,,,,,,,,-0.0041928721174004195,0.008350730688935281,-0.010438413361169102,0.0041928721174004195,-0.24977213783607224
2014-03-24,244000,249500,242000,248000,386819,7.2,14.3,1.2,242800.0,229765.8,0.0214168039538715,0.6835360179800476,242100.0,219336.8,0.024370095002065262,0.7635845877208021,247475.0,210277.3,0.0021214264067077482,0.8395661348134108,,,,,,,,,0.018789144050104383,0.006048387096774193,-0.024193548387096774,0.03549060542797495,1.0169303285954137
2014-03-25,248500,256500,246500,254000,440930,7.2,14.3,1.2,244700.0,278731.0,0.0380057212913772,0.5819194850949482,243100.0,236037.0,0.04483751542575072,0.8680545846625741,247325.0,216527.55,0.02698877994541595,1.0363690440315794,,,,,,,,,0.0020161290322580645,0.00984251968503937,-0.02952755905511811,0.024193548387096774,0.13988713067351913
2014-03-26,257000,258500,253000,254000,231536,7.2,14.3,1.2,246800.0,301341.6,0.029173419773095625,-0.23164939722892552,244400.0,234332.7,0.03927986906710311,-0.011934740648658985,247075.0,215611.35,0.028027926742891833,0.07385812481578541,,,,,,,,,0.011811023622047244,0.017716535433070866,-0.003937007874015748,0.0,-0.4748917061665117
2014-03-27,254000,255000,250000,253500,182131,7.2,14.3,1.2,249800.0,286640.4,0.014811849479583666,-0.36460108205263464,245650.0,227738.1,0.031956035009159375,-0.20026117720311185,246875.0,217507.75,0.026835443037974683,-0.1626459287082874,,,,,,,,,0.0,0.005917159763313609,-0.013806706114398421,-0.001968503937007874,-0.21337934489668994
2014-03-28,252500,253500,250000,252000,155685,7.2,14.3,1.2,252300.0,279420.2,-0.0011890606420927466,-0.44282839966473436,246900.0,225714.8,0.020656136087484813,-0.31025790067820097,246750.0,215545.9,0.02127659574468085,-0.27771764621827644,257325.0,206017.25,-0.020693675313319733,-0.24431085261064303,,,,,-0.0039447731755424065,0.005952380952380952,-0.007936507936507936,-0.005917159763313609,-0.14520317793236737
2014-03-31,256000,257000,253500,254000,265413,7.2,14.3,1.2,253500.0,255139.0,0.0019723865877712033,0.04026824593652872,248150.0,242452.4,0.023574450936933306,0.09470147542362957,246825.0,220143.9,0.029069178567811202,0.20563413294667718,256691.66666666666,207435.71666666667,-0.010485991624192411,0.27949518176032523,,,,,0.015873015873015872,0.011811023622047244,-0.001968503937007874,0.007936507936507936,0.7048077849503805
2014-04-01,254000,263500,254000,263500,579438,7.2,14.3,1.2,255400.0,282840.6,0.031714956930305405,1.0486379961009842,250050.0,280785.8,0.05378924215156969,1.0636299983831092,247500.0,240498.45,0.06464646464646465,1.4093211411549638,256316.66666666666,213343.68333333332,0.0280252292086612,1.715983857345671,,,,,0.0,0.0,-0.036053130929791274,0.03740157480314961,1.183156062438539
2014-04-02,267000,268000,264500,264500,315965,7.2,14.3,1.2,257500.0,299726.4,0.027184466019417475,0.054178077072957125,252150.0,300534.0,0.04897878247075153,0.05134527208236007,248250.0,247196.3,0.06545820745216516,0.2781946978979864,255983.33333333334,216596.83333333334,0.03327039520802132,0.45877017284801785,,,,,0.013282732447817837,0.013232514177693762,0.0,0.003795066413662239,-0.4547043859739955
2014-04-03,265000,268500,262000,262000,145261,7.2,14.3,1.2,259200.0,292352.4,0.010802469135802469,-0.5031304685714911,254500.0,289496.4,0.029469548133595286,-0.4982286480937242,248775.0,247162.95,0.05316048638327806,-0.4122865097701739,255725.0,211866.33333333334,0.024538078013491053,-0.31437431462289905,,,,,0.001890359168241966,0.02480916030534351,0.0,-0.00945179584120983,-0.5402623708322124
2014-04-04,264000,265000,262000,262500,184432,7.2,14.3,1.2,261300.0,298101.8,0.004592422502870264,-0.381312021597991,256800.0,288761.0,0.02219626168224299,-0.3612987903491122,249350.0,249565.9,0.052737116502907556,-0.26098878091918803,255516.66666666666,209009.63333333333,0.027330245906985885,-0.11759091167887158,,,,,0.007633587786259542,0.009523809523809525,-0.0019047619047619048,0.0019083969465648854,0.26965944059313923
2014-04-07,260000,270500,260000,269500,357244,7.2,14.3,1.2,264400.0,316468.0,0.019288956127080183,0.12884715042279157,258950.0,285803.5,0.040741455879513416,0.24996369883503877,250525.0,252570.15,0.07574094401756312,0.4144347619859275,255533.33333333334,209658.43333333332,0.05465692668927729,0.7039333659048298,,,,,-0.009523809523809525,0.0037105751391465678,-0.03525046382189239,0.02666666666666667,0.9369957491107834
2014-04-08,270000,274000,268000,272000,318481,7.2,14.3,1.2,266100.0,264276.6,0.022172115745960164,0.20510480307374934,260750.0,273558.6,0.04314477468839885,0.1642149067877962,251925.0,254797.8,0.07968641460752209,0.24993622393913925,255616.66666666666,208987.45,0.06409336897698381,0.523924044242848,,,,,0.0018552875695732839,0.007352941176470588,-0.014705882352941176,0.00927643784786642,-0.10850567119391788
2014-04-09,272000,272500,268500,271000,178244,7.2,14.3,1.2,267400.0,236732.4,0.013462976813762155,-0.24706546294465817,262450.0,268229.4,0.0325776338350162,-0.3354792576801798,253425.0,251281.05,0.06934990628391043,-0.29065880614554895,255633.33333333334,209791.31666666668,0.0601121397835441,-0.15037474938389178,,,,,0.0,0.005535055350553505,-0.00922509225092251,-0.003676470588235294,-0.4403308203629102
2014-04-10,272500,272500,265000,270000,207506,7.2,14.3,1.2,269000.0,249181.4,0.0037174721189591076,-0.16724924091445026,264100.0,270766.9,0.022340022718667172,-0.23363601681003113,254875.0,249252.5,0.05934281510544385,-0.16748678548861096,255675.0,210255.15,0.056028160750953356,-0.013075303981852499,,,,,0.005535055350553505,0.009259259259259259,-0.018518518518518517,-0.0036900369003690036,0.16416821884607616
2014-04-11,266000,270000,265000,267000,212958,7.2,14.3,1.2,269900.0,254886.6,-0.010744720266765468,-0.16449903604191043,265600.0,276494.2,0.005271084337349397,-0.22979216200556832,256250.0,251104.5,0.041951219512195125,-0.15191484023583807,255641.66666666666,211226.78333333333,0.044430680966196213,0.00819600923399317,,,,,-0.014814814814814815,0.011235955056179775,-0.00749063670411985,-0.011111111111111112,0.026273939066822165
2014-04-14,265500,266000,261000,261000,245058,7.2,14.3,1.2,268200.0,232449.4,-0.026845637583892617,0.0542423426345691,266300.0,274458.7,-0.019902365752910253,-0.10712249238227832,257225.0,258455.55,0.014675867431237244,-0.05183695997242075,255483.33333333334,213188.98333333334,0.021593058907952208,0.14948716471356124,,,,,-0.0056179775280898875,0.019157088122605363,0.0,-0.02247191011235955,0.15073394753895134
2014-04-15,263000,264500,261000,261000,128038,7.2,14.3,1.2,266000.0,194360.8,-0.018796992481203006,-0.3412354754662462,266050.0,229318.7,-0.018981394474722798,-0.44165914075040547,258050.0,255052.25,0.011431893043983725,-0.4979930582851161,255333.33333333334,212493.68333333332,0.022193211488250614,-0.3974503242096373,,,,,0.007662835249042145,0.013409961685823755,0.0,0.0,-0.47751960760309803
2014-04-16,262000,264000,261000,261500,117935,7.2,14.3,1.2,264100.0,182299.0,-0.009844755774327906,-0.353068310851952,265750.0,209515.7,-0.01599247412982126,-0.4371066225585959,258950.0,255024.85,0.009847460899787604,-0.5375548696528986,255208.33333333334,212812.81666666668,0.024653061224489757,-0.4458275500167636,,,,,0.0038314176245210726,0.009560229445506692,-0.0019120458891013384,0.0019157088122605363,-0.07890626220340836
2014-04-17,261500,265000,261500,262500,90175,7.2,14.3,1.2,262600.0,158832.8,-0.0003808073115003808,-0.4322646204058607,265800.0,204007.1,-0.012415349887133182,-0.5579810702666721,260150.0,246751.75,0.009033250048049203,-0.6345517306361556,255033.33333333334,211623.11666666667,0.029277218664226858,-0.573888706392898,,,,,0.0,0.009523809523809525,-0.0038095238095238095,0.0038240917782026767,-0.2353838979098656
2014-04-18,264000,269000,263000,268000,204614,7.2,14.3,1.2,262800.0,157164.0,0.0197869101978691,0.3019139243083658,266350.0,206025.3,0.006194856391965459,-0.006850129571465196,261575.0,247393.15,0.024562744910637483,-0.172919702910125,254900.0,212519.45,0.05139270302079247,-0.03719871287075141,,,,,0.005714285714285714,0.0037313432835820895,-0.018656716417910446,0.02095238095238095,1.2690767951205988
2014-04-21,272000,276000,271000,274000,395963,7.2,14.3,1.2,265400.0,187345.0,0.03240391861341371,1.1135498678907898,266800.0,209897.2,0.026986506746626688,0.8864615630889787,262875.0,247850.35,0.04232049453162149,0.5975890290249741,254933.33333333334,216319.45,0.07479079497907945,0.830454912861511,,,,,0.014925373134328358,0.0072992700729927005,-0.010948905109489052,0.022388059701492536,0.9351706139364853
2014-04-22,274500,275500,270000,274500,169427,7.2,14.3,1.2,268100.0,195622.8,0.023871689668034317,-0.13390974876139178,267050.0,194991.8,0.027897397491106535,-0.13110705168114756,263900.0,234275.2,0.04016672982190224,-0.27680351996284713,255033.33333333334,215044.23333333334,0.07632989151744866,-0.2121295355203666,,,,,0.0018248175182481751,0.0036429872495446266,-0.01639344262295082,0.0018248175182481751,-0.5721140611622804
2014-04-23,278000,278500,273000,275500,208473,7.2,14.3,1.2,270900.0,213730.4,0.01698043558508675,-0.024598278953298146,267500.0,198014.7,0.029906542056074768,0.05281577579846339,264975.0,233122.05,0.039720728370601,-0.1057345283296882,255258.33333333334,213938.95,0.07929874963272497,-0.025549111089869382,,,,,0.012750455373406194,0.010889292196007259,-0.009074410163339383,0.0036429872495446266,0.2304591357929964
