2079674176,-0.012152633268726,399200,35501.25,-0.001753507014028,-0.06397662054153,379516.666666667,40475.5666666667,0.050019761977954,-0.179010876520568,368433.333333333,35669.7,0.081606803582738,-0.068396986798319,0,0.023839397741531,-0.005018820577164,-0.006234413965087,-0.268496709005657,,0,0,0,0,1
2017-12-18,401000,408000,396500,398500,33230,10.91,14.33,1.53,393900,39249.6,0.011678090886012,-0.15336716807305,392850,33638.8,0.014382079674176,-0.012152633268726,399200,35501.25,-0.001753507014028,-0.06397662054153,379516.666666667,40475.5666666667,0.050019761977954,-0.179010876520568,368433.333333333,35669.7,0.081606803582738,-0.068396986798319,0,0.023839397741531,-0.005018820577164,-0.006234413965087,-0.268496709005657,5,1,0,0,0,0
2017-12-18,401000,408000,396500,398500,33230,10.91,14.33,1.53,393900,39249.6,0.011678090886012,-0.15336716807305,392850,33638.8,0.014382079674176,-0.012152633268726,399200,35501.25,-0.001753507014028,-0.06397662054153,379516.666666667,40475.5666666667,0.050019761977954,-0.179010876520568,368433.333333333,35669.7,0.081606803582738,-0.068396986798319,0,0.023839397741531,-0.005018820577164,-0.006234413965087,-0.268496709005657,,0,1,0,0,0
2017-12-18,401000,408000,396500,398500,33230,10.91,14.33,1.53,393900,39249.6,0.011678090886012,-0.15336716807305,392850,33638.8,0.014382079674176,-0.012152633268726,399200,35501.25,-0.001753507014028,-0.06397662054153,379516.666666667,40475.5666666667,0.050019761977954,-0.179010876520568,368433.333333333,35669.7,0.081606803582738,-0.068396986798319,0,0.023839397741531,-0.005018820577164,-0.006234413965087,-0.268496709005657,,0,0,1,0,0
2017-12-18,401000,408000,396500,398500,33230,10.91,14.33,1.53,393900,39249.6,0.011678090886012,-0.15336716807305,392850,33638.8,0.014382079674176,-0.012152633268726,399200,35501.25,-0.001753507014028,-0.06397662054153,379516.666666667,40475.5666666667,0.050019761977954,-0.179010876520568,368433.333333333,35669.7,0.081606803582738,-0.068396986798319,0,0.023839397741531,-0.005018820577164,-0.006234413965087,-0.268496709005657,,0,0,0,1,0
2017-12-19,380000,380000,358500,370500,231869,10.91,14.33,1.53,389900,80445.4,-0.049756347781483,1.88231521006795,390100,54143.4,-0.050243527300692,3.28249795912337,396925,44906.5,-0.066574289853247,4.16337278567691,379850,43819.2666666667,-0.02461497959721,4.29148517623146,368433.333333333,37302.0916666667,0.005609336831629,5.21597850522681,-0.04642409033877,0.025641025641026,-0.032388663967611,-0.070263488080301,5.97770087270539,,0,0,0,0,1
2017-12-19,380000,380000,358500,370500,231869,10.91,14.33,1.53,389900,80445.4,-0.049756347781483,1.88231521006795,390100,54143.4,-0.050243527300692,3.28249795912337,396925,44906.5,-0.066574289853247,4.16337278567691,379850,43819.2666666667,-0.02461497959721,4.29148517623146,368433.333333333,37302.0916666667,0.005609336831629,5.21597850522681,-0.04642409033877,0.025641025641026,-0.032388663967611,-0.070263488080301,5.97770087270539,5,1,0,0,0,0
2017-12-19,380000,380000,358500,370500,231869,10.91,14.33,1.53,389900,80445.4,-0.049756347781483,1.88231521006795,390100,54143.4,-0.050243527300692,3.28249795912337,396925,44906.5,-0.066574289853247,4.16337278567691,379850,43819.2666666667,-0.02461497959721,4.29148517623146,368433.333333333,37302.0916666667,0.005609336831629,5.21597850522681,-0.04642409033877,0.025641025641026,-0.032388663967611,-0.070263488080301,5.97770087270539,,0,1,0,0,0
2017-12-19,380000,380000,358500,370500,231869,10.91,14.33,1.53,389900,80445.4,-0.049756347781483,1.88231521006795,390100,54143.4,-0.050243527300692,3.28249795912337,396925,44906.5,-0.066574289853247,4.16337278567691,379850,43819.2666666667,-0.02461497959721,4.29148517623146,368433.333333333,37302.0916666667,0.005609336831629,5.21597850522681,-0.04642409033877,0.025641025641026,-0.032388663967611,-0.070263488080301,5.97770087270539,9,0,0,1,0,0
2017-12-19,380000,380000,358500,370500,231869,10.91,14.33,1.53,389900,80445.4,-0.049756347781483,1.88231521006795,390100,54143.4,-0.050243527300692,3.28249795912337,396925,44906.5,-0.066574289853247,4.16337278567691,379850,43819.2666666667,-0.02461497959721,4.29148517623146,368433.333333333,37302.0916666667,0.005609336831629,5.21597850522681,-0.04642409033877,0.025641025641026,-0.032388663967611,-0.070263488080301,5.97770087270539,,0,0,0,1,0
2017-12-20,368000,373500,365500,366000,74386,10.91,14.33,1.53,382900,89424.6,-0.044136850352573,-0.168170727070627,387650,58558.9,-0.055849348639237,0.270276593310325,394825,46428.65,-0.073007028430317,0.602157288656896,380108.333333333,44862.6833333333,-0.037116611492338,0.658081828215804,368420.833333333,37684.5333333333,-0.006570837244546,0.973913258843593,-0.006747638326586,0.020491803278689,-0.001366120218579,-0.012145748987854,-0.679189542370908,,0,0,0,0,1
