date,open,high,low,close,volume,roe,per,pbr,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio,Date,SA,economics,IT,finance,social,politics
2015-05-04,418500,427500,414000,421000,35022,6.18,28.8,1.7,414400.0,38863.2,0.015926640926641,-0.098839004508121,413950.0,49365.3,0.017031042396425,-0.290554296236425,403200.0,50226.2,0.044146825396825004,-0.30271451951371997,375508.33333333296,50647.85,0.12114688977164301,-0.30851951267427896,356283.33333333296,52167.9166666667,0.18164382280020602,-0.32866784342228195,0.0,0.015439429928741002,-0.016627078384798002,0.005973715651135,-0.49429635833309293,2015-05-04,,0,0,0,0,1
2015-05-04,418500,427500,414000,421000,35022,6.18,28.8,1.7,414400.0,38863.2,0.015926640926641,-0.098839004508121,413950.0,49365.3,0.017031042396425,-0.290554296236425,403200.0,50226.2,0.044146825396825004,-0.30271451951371997,375508.33333333296,50647.85,0.12114688977164301,-0.30851951267427896,356283.33333333296,52167.9166666667,0.18164382280020602,-0.32866784342228195,0.0,0.015439429928741002,-0.016627078384798002,0.005973715651135,-0.49429635833309293,2015-05-04,,1,0,0,0,0
2015-05-04,418500,427500,414000,421000,35022,6.18,28.8,1.7,414400.0,38863.2,0.015926640926641,-0.098839004508121,413950.0,49365.3,0.017031042396425,-0.290554296236425,403200.0,50226.2,0.044146825396825004,-0.30271451951371997,375508.33333333296,50647.85,0.12114688977164301,-0.30851951267427896,356283.33333333296,52167.9166666667,0.18164382280020602,-0.32866784342228195,0.0,0.015439429928741002,-0.016627078384798002,0.005973715651135,-0.49429635833309293,2015-05-04,1.0,0,1,0,0,0
2015-05-04,418500,427500,414000,421000,35022,6.18,28.8,1.7,414400.0,38863.2,0.015926640926641,-0.098839004508121,413950.0,49365.3,0.017031042396425,-0.290554296236425,403200.0,50226.2,0.044146825396825004,-0.30271451951371997,375508.33333333296,50647.85,0.12114688977164301,-0.30851951267427896,356283.33333333296,52167.9166666667,0.18164382280020602,-0.32866784342228195,0.0,0.015439429928741002,-0.016627078384798002,0.005973715651135,-0.49429635833309293,2015-05-04,,0,0,1,0,0
2015-05-04,418500,427500,414000,421000,35022,6.18,28.8,1.7,414400.0,38863.2,0.015926640926641,-0.098839004508121,413950.0,49365.3,0.017031042396425,-0.290554296236425,403200.0,50226.2,0.044146825396825004,-0.30271451951371997,375508.33333333296,50647.85,0.12114688977164301,-0.30851951267427896,356283.33333333296,52167.9166666667,0.18164382280020602,-0.32866784342228195,0.0,0.015439429928741002,-0.016627078384798002,0.005973715651135,-0.49429635833309293,2015-05-04,,0,0,0,1,0
2015-05-06,418000,426000,413000,421500,31190,6.18,28.8,1.7,415700.0,37921.2,0.013952369497234,-0.177504931278546,414650.0,43845.0,0.016519956589895,-0.288630402554453,404700.0,50414.8,0.041512231282432,-0.381332465863199,376375.0,49278.6333333333,0.11989372301560901,-0.36706848607138,356854.16666666704,50780.4,0.18115476676980605,-0.38578664209025504,-0.007125890736341999,0.01067615658363,-0.020166073546856997,0.0011876484560569998,-0.10941693792473299,2015-05-06,,0,0,0,0,1
2015-05-06,418000,426000,413000,421500,31190,6.18,28.8,1.7,415700.0,37921.2,0.013952369497234,-0.177504931278546,414650.0,43845.0,0.016519956589895,-0.288630402554453,404700.0,50414.8,0.041512231282432,-0.381332465863199,376375.0,49278.6333333333,0.11989372301560901,-0.36706848607138,356854.16666666704,50780.4,0.18115476676980605,-0.38578664209025504,-0.007125890736341999,0.01067615658363,-0.020166073546856997,0.0011876484560569998,-0.10941693792473299,2015-05-06,,1,0,0,0,0
2015-05-06,418000,426000,413000,421500,31190,6.18,28.8,1.7,415700.0,37921.2,0.013952369497234,-0.177504931278546,414650.0,43845.0,0.016519956589895,-0.288630402554453,404700.0,50414.8,0.041512231282432,-0.381332465863199,376375.0,49278.6333333333,0.11989372301560901,-0.36706848607138,356854.16666666704,50780.4,0.18115476676980605,-0.38578664209025504,-0.007125890736341999,0.01067615658363,-0.020166073546856997,0.0011876484560569998,-0.10941693792473299,2015-05-06,1.0,0,1,0,0,0
2015-05-06,418000,426000,413000,421500,31190,6.18,28.8,1.7,415700.0,37921.2,0.013952369497234,-0.177504931278546,414650.0,43845.0,0.016519956589895,-0.288630402554453,404700.0,50414.8,0.041512231282432,-0.381332465863199,376375.0,49278.6333333333,0.11989372301560901,-0.36706848607138,356854.16666666704,50780.4,0.18115476676980605,-0.38578664209025504,-0.007125890736341999,0.01067615658363,-0.020166073546856997,0.0011876484560569998,-0.10941693792473299,2015-05-06,,0,0,1,0,0
2015-05-06,418000,426000,413000,421500,31190,6.18,28.8,1.7,415700.0,37921.2,0.013952369497234,-0.177504931278546,414650.0,43845.0,0.016519956589895,-0.288630402554453,404700.0,50414.8,0.041512231282432,-0.381332465863199,376375.0,49278.6333333333,0.11989372301560901,-0.36706848607138,356854.16666666704,50780.4,0.18115476676980605,-0.38578664209025504,-0.007125890736341999,0.01067615658363,-0.020166073546856997,0.0011876484560569998,-0.10941693792473299,2015-05-06,,0,0,0,1,0
2015-05-07,418000,434000,405000,419000,77887,6.18,28.8,1.7,417700.0,48201.6,0.0031122815417759992,0.615859224590055,414900.0,47563.1,0.009881899252831998,0.637550958621284,405925.0,52925.55,0.032210383691569,0.471633265974562,377166.66666666704,49591.8166666667,0.110914714980115,0.570561540899389,357458.33333333296,50632.125,0.172164587947313,0.538292141599824,-0.008303677342823002,0.035799522673031,-0.033412887828162,-0.005931198102016999,1.49717858287913,2015-05-07,,0,0,0,0,1
2015-05-07,418000,434000,405000,419000,77887,6.18,28.8,1.7,417700.0,48201.6,0.0031122815417759992,0.615859224590055,414900.0,47563.1,0.009881899252831998,0.637550958621284,405925.0,52925.55,0.032210383691569,0.471633265974562,377166.66666666704,49591.8166666667,0.110914714980115,0.570561540899389,357458.33333333296,50632.125,0.172164587947313,0.538292141599824,-0.008303677342823002,0.035799522673031,-0.033412887828162,-0.005931198102016999,1.49717858287913,2015-05-07,,1,0,0,0,0
2015-05-07,418000,434000,405000,419000,77887,6.18,28.8,1.7,417700.0,48201.6,0.0031122815417759992,0.615859224590055,414900.0,47563.1,0.009881899252831998,0.637550958621284,405925.0,52925.55,0.032210383691569,0.471633265974562,377166.66666666704,49591.8166666667,0.110914714980115,0.570561540899389,357458.33333333296,50632.125,0.172164587947313,0.538292141599824,-0.008303677342823002,0.035799522673031,-0.033412887828162,-0.005931198102016999,1.49717858287913,2015-05-07,0.0,0,1,0,0,0
2015-05-07,418000,434000,405000,419000,77887,6.18,28.8,1.7,417700.0,48201.6,0.0031122815417759992,0.615859224590055,414900.0,47563.1,0.009881899252831998,0.637550958621284,405925.0,52925.55,0.032210383691569,0.471633265974562,377166.66666666704,49591.8166666667,0.110914714980115,0.570561540899389,357458.33333333296,50632.125,0.172164587947313,0.538292141599824,-0.008303677342823002,0.035799522673031,-0.033412887828162,-0.005931198102016999,1.49717858287913,2015-05-07,1.0,0,0,1,0,0
2015-05-07,418000,434000,405000,419000,77887,6.18,28.8,1.7,417700.0,48201.6,0.0031122815417759992,0.615859224590055,414900.0,47563.1,0.009881899252831998,0.637550958621284,405925.0,52925.55,0.032210383691569,0.471633265974562,377166.66666666704,49591.8166666667,0.110914714980115,0.570561540899389,357458.33333333296,50632.125,0.172164587947313,0.538292141599824,-0.008303677342823002,0.035799522673031,-0.033412887828162,-0.005931198102016999,1.49717858287913,2015-05-07,,0,0,0,1,0
2015-05-08,422000,445500,418500,443500,110004,6.18,28.8,1.7,424700.0,64671.4,0.044266541087827,0.700968279641387,418250.0,52727.1,0.06037059175134501,1.08628959301763,408675.0,56391.7,0.08521441243041498,0.9507126048691559,378333.33333333296,50284.5,0.172246696035242,1.18763237180443,358266.66666666704,50896.675,0.237904726460737,1.1613199683476398,0.007159904534606,0.004509582863585,-0.056369785794814005,0.058472553699284,0.41235379459986893,2015-05-08,,0,0,0,0,1
2015-05-08,422000,445500,418500,443500,110004,6.18,28.8,1.7,424700.0,64671.4,0.044266541087827,0.700968279641387,418250.0,52727.1,0.06037059175134501,1.08628959301763,408675.0,56391.7,0.08521441243041498,0.9507126048691559,378333.33333333296,50284.5,0.172246696035242,1.18763237180443,358266.66666666704,50896.675,0.237904726460737,1.1613199683476398,0.007159904534606,0.004509582863585,-0.056369785794814005,0.058472553699284,0.41235379459986893,2015-05-08,,1,0,0,0,0
2015-05-08,422000,445500,418500,443500,110004,6.18,28.8,1.7,424700.0,64671.4,0.044266541087827,0.700968279641387,418250.0,52727.1,0.06037059175134501,1.08628959301763,408675.0,56391.7,0.08521441243041498,0.9507126048691559,378333.33333333296,50284.5,0.172246696035242,1.18763237180443,358266.66666666704,50896.675,0.237904726460737,1.1613199683476398,0.007159904534606,0.004509582863585,-0.056369785794814005,0.058472553699284,0.41235379459986893,2015-05-08,0.0,0,1,0,0,0
2015-05-08,422000,445500,418500,443500,110004,6.18,28.8,1.7,424700.0,64671.4,0.044266541087827,0.700968279641387,418250.0,52727.1,0.06037059175134501,1.08628959301763,408675.0,56391.7,0.08521441243041498,0.9507126048691559,378333.33333333296,50284.5,0.172246696035242,1.18763237180443,358266.66666666704,50896.675,0.237904726460737,1.1613199683476398,0.007159904534606,0.004509582863585,-0.056369785794814005,0.058472553699284,0.41235379459986893,2015-05-08,0.0,0,0,1,0,0
2015-05-08,422000,445500,418500,443500,110004,6.18,28.8,1.7,424700.0,64671.4,0.044266541087827,0.700968279641387,418250.0,52727.1,0.06037059175134501,1.08628959301763,408675.0,56391.7,0.08521441243041498,0.9507126048691559,378333.33333333296,50284.5,0.172246696035242,1.18763237180443,358266.66666666704,50896.675,0.237904726460737,1.1613199683476398,0.007159904534606,0.004509582863585,-0.056369785794814005,0.058472553699284,0.41235379459986893,2015-05-08,,0,0,0,1,0
2015-05-11,445000,469500,444500,455500,64280,6.18,28.8,1.7,432100.0,63676.6,0.054154130988197,0.009476008455225,421850.0,53966.6,0.079767689937182,0.191107092164413,412275.0,58529.35,0.104845067006246,0.098252415241242,379575.0,50179.2,0.200026345254561,0.281008864230598,359162.5,50693.783333333304,0.26822816970034496,0.268005577278213,0.003382187147689,0.030735455543358995,-0.024149286498354,0.027057497181511,-0.415657612450456,2015-05-11,,0,0,0,0,1
2015-05-11,445000,469500,444500,455500,64280,6.18,28.8,1.7,432100.0,63676.6,0.054154130988197,0.009476008455225,421850.0,53966.6,0.079767689937182,0.191107092164413,412275.0,58529.35,0.104845067006246,0.098252415241242,379575.0,50179.2,0.200026345254561,0.281008864230598,359162.5,50693.783333333304,0.26822816970034496,0.268005577278213,0.003382187147689,0.030735455543358995,-0.024149286498354,0.027057497181511,-0.415657612450456,2015-05-11,,1,0,0,0,0
2015-05-11,445000,469500,444500,455500,64280,6.18,28.8,1.7,432100.0,63676.6,0.054154130988197,0.009476008455225,421850.0,53966.6,0.079767689937182,0.191107092164413,412275.0,58529.35,0.104845067006246,0.098252415241242,379575.0,50179.2,0.200026345254561,0.281008864230598,359162.5,50693.783333333304,0.26822816970034496,0.268005577278213,0.003382187147689,0.030735455543358995,-0.024149286498354,0.027057497181511,-0.415657612450456,2015-05-11,1.0,0,1,0,0,0
2015-05-11,445000,469500,444500,455500,64280,6.18,28.8,1.7,432100.0,63676.6,0.054154130988197,0.009476008455225,421850.0,53966.6,0.079767689937182,0.191107092164413,412275.0,58529.35,0.104845067006246,0.098252415241242,379575.0,50179.2,0.200026345254561,0.281008864230598,359162.5,50693.783333333304,0.26822816970034496,0.268005577278213,0.003382187147689,0.030735455543358995,-0.024149286498354,0.027057497181511,-0.415657612450456,2015-05-11,0.0,0,0,1,0,0
2015-05-11,445000,469500,444500,455500,64280,6.18,28.8,1.7,432100.0,63676.6,0.054154130988197,0.009476008455225,421850.0,53966.6,0.079767689937182,0.191107092164413,412275.0,58529.35,0.104845067006246,0.098252415241242,379575.0,50179.2,0.200026345254561,0.281008864230598,359162.5,50693.783333333304,0.26822816970034496,0.268005577278213,0.003382187147689,0.030735455543358995,-0.024149286498354,0.027057497181511,-0.415657612450456,2015-05-11,,0,0,0,1,0
2015-05-12,452000,457000,445000,451500,37810,6.18,28.8,1.7,438200.0,64234.2,0.030351437699681,-0.411372757814373,426300.0,51548.7,0.059113300492610994,-0.266518845286108,415225.0,58650.9,0.08736227346619299,-0.355338110753629,380850.0,49995.95,0.185506104765656,-0.24373874283817,359920.83333333296,50393.2416666667,0.25444252787071203,-0.249700976767883,-0.00768386388584,0.01218161683278,-0.014396456256921,-0.008781558726673999,-0.411792159303049,2015-05-12,,0,0,0,0,1
2015-05-12,452000,457000,445000,451500,37810,6.18,28.8,1.7,438200.0,64234.2,0.030351437699681,-0.411372757814373,426300.0,51548.7,0.059113300492610994,-0.266518845286108,415225.0,58650.9,0.08736227346619299,-0.355338110753629,380850.0,49995.95,0.185506104765656,-0.24373874283817,359920.83333333296,50393.2416666667,0.25444252787071203,-0.249700976767883,-0.00768386388584,0.01218161683278,-0.014396456256921,-0.008781558726673999,-0.411792159303049,2015-05-12,,1,0,0,0,0
2015-05-12,452000,457000,445000,451500,37810,6.18,28.8,1.7,438200.0,64234.2,0.030351437699681,-0.411372757814373,426300.0,51548.7,0.059113300492610994,-0.266518845286108,415225.0,58650.9,0.08736227346619299,-0.355338110753629,380850.0,49995.95,0.185506104765656,-0.24373874283817,359920.83333333296,50393.2416666667,0.25444252787071203,-0.249700976767883,-0.00768386388584,0.01218161683278,-0.014396456256921,-0.008781558726673999,-0.411792159303049,2015-05-12,,0,1,0,0,0
2015-05-12,452000,457000,445000,451500,37810,6.18,28.8,1.7,438200.0,64234.2,0.030351437699681,-0.411372757814373,426300.0,51548.7,0.059113300492610994,-0.266518845286108,415225.0,58650.9,0.08736227346619299,-0.355338110753629,380850.0,49995.95,0.185506104765656,-0.24373874283817,359920.83333333296,50393.2416666667,0.25444252787071203,-0.249700976767883,-0.00768386388584,0.01218161683278,-0.014396456256921,-0.008781558726673999,-0.411792159303049,2015-05-12,0.0,0,0,1,0,0
2015-05-12,452000,457000,445000,451500,37810,6.18,28.8,1.7,438200.0,64234.2,0.030351437699681,-0.411372757814373,426300.0,51548.7,0.059113300492610994,-0.266518845286108,415225.0,58650.9,0.08736227346619299,-0.355338110753629,380850.0,49995.95,0.185506104765656,-0.24373874283817,359920.83333333296,50393.2416666667,0.25444252787071203,-0.249700976767883,-0.00768386388584,0.01218161683278,-0.014396456256921,-0.008781558726673999,-0.411792159303049,2015-05-12,,0,0,0,1,0
2015-05-13,449500,456500,446000,450500,30609,6.18,28.8,1.7,444000.0,64118.0,0.014639639639639998,-0.522614554415297,429850.0,51019.6,0.048040013958358004,-0.40005409685689397,418600.0,57693.1,0.07620640229335901,-0.469451286202336,382150.0,49902.5,0.17885646997252397,-0.386623916637443,360800.0,50050.0833333333,0.24861419068736101,-0.38843258669233,-0.004429678848284001,0.013318534961154,-0.009988901220865999,-0.0022148394241420003,-0.19045226130653303,2015-05-13,,0,0,0,0,1
2015-05-13,449500,456500,446000,450500,30609,6.18,28.8,1.7,444000.0,64118.0,0.014639639639639998,-0.522614554415297,429850.0,51019.6,0.048040013958358004,-0.40005409685689397,418600.0,57693.1,0.07620640229335901,-0.469451286202336,382150.0,49902.5,0.17885646997252397,-0.386623916637443,360800.0,50050.0833333333,0.24861419068736101,-0.38843258669233,-0.004429678848284001,0.013318534961154,-0.009988901220865999,-0.0022148394241420003,-0.19045226130653303,2015-05-13,,1,0,0,0,0
2015-05-13,449500,456500,446000,450500,30609,6.18,28.8,1.7,444000.0,64118.0,0.014639639639639998,-0.522614554415297,429850.0,51019.6,0.048040013958358004,-0.40005409685689397,418600.0,57693.1,0.07620640229335901,-0.469451286202336,382150.0,49902.5,0.17885646997252397,-0.386623916637443,360800.0,50050.0833333333,0.24861419068736101,-0.38843258669233,-0.004429678848284001,0.013318534961154,-0.009988901220865999,-0.0022148394241420003,-0.19045226130653303,2015-05-13,,0,1,0,0,0
2015-05-13,449500,456500,446000,450500,30609,6.18,28.8,1.7,444000.0,64118.0,0.014639639639639998,-0.522614554415297,429850.0,51019.6,0.048040013958358004,-0.40005409685689397,418600.0,57693.1,0.07620640229335901,-0.469451286202336,382150.0,49902.5,0.17885646997252397,-0.386623916637443,360800.0,50050.0833333333,0.24861419068736101,-0.38843258669233,-0.004429678848284001,0.013318534961154,-0.009988901220865999,-0.0022148394241420003,-0.19045226130653303,2015-05-13,,0,0,1,0,0
2015-05-13,449500,456500,446000,450500,30609,6.18,28.8,1.7,444000.0,64118.0,0.014639639639639998,-0.522614554415297,429850.0,51019.6,0.048040013958358004,-0.40005409685689397,418600.0,57693.1,0.07620640229335901,-0.469451286202336,382150.0,49902.5,0.17885646997252397,-0.386623916637443,360800.0,50050.0833333333,0.24861419068736101,-0.38843258669233,-0.004429678848284001,0.013318534961154,-0.009988901220865999,-0.0022148394241420003,-0.19045226130653303,2015-05-13,,0,0,0,1,0
2015-05-14,453000,454000,440500,447000,41340,6.18,28.8,1.7,449600.0,56808.6,-0.005782918149466,-0.272293279538661,433650.0,52505.1,0.030785195434106002,-0.21264791420261997,421750.0,57681.8,0.05986959098992299,-0.283309466764213,383533.33333333296,49990.6333333333,0.165478880584043,-0.17304508377902802,361679.16666666704,49905.7416666667,0.23590198495443698,-0.17163840032434502,0.005549389567148001,0.015659955257271003,-0.014541387024609,-0.0077691453940070005,0.3505831618151519,2015-05-14,,0,0,0,0,1
2015-05-14,453000,454000,440500,447000,41340,6.18,28.8,1.7,449600.0,56808.6,-0.005782918149466,-0.272293279538661,433650.0,52505.1,0.030785195434106002,-0.21264791420261997,421750.0,57681.8,0.05986959098992299,-0.283309466764213,383533.33333333296,49990.6333333333,0.165478880584043,-0.17304508377902802,361679.16666666704,49905.7416666667,0.23590198495443698,-0.17163840032434502,0.005549389567148001,0.015659955257271003,-0.014541387024609,-0.0077691453940070005,0.3505831618151519,2015-05-14,,1,0,0,0,0
2015-05-14,453000,454000,440500,447000,41340,6.18,28.8,1.7,449600.0,56808.6,-0.005782918149466,-0.272293279538661,433650.0,52505.1,0.030785195434106002,-0.21264791420261997,421750.0,57681.8,0.05986959098992299,-0.283309466764213,383533.33333333296,49990.6333333333,0.165478880584043,-0.17304508377902802,361679.16666666704,49905.7416666667,0.23590198495443698,-0.17163840032434502,0.005549389567148001,0.015659955257271003,-0.014541387024609,-0.0077691453940070005,0.3505831618151519,2015-05-14,1.0,0,1,0,0,0
2015-05-14,453000,454000,440500,447000,41340,6.18,28.8,1.7,449600.0,56808.6,-0.005782918149466,-0.272293279538661,433650.0,52505.1,0.030785195434106002,-0.21264791420261997,421750.0,57681.8,0.05986959098992299,-0.283309466764213,383533.33333333296,49990.6333333333,0.165478880584043,-0.17304508377902802,361679.16666666704,49905.7416666667,0.23590198495443698,-0.17163840032434502,0.005549389567148001,0.015659955257271003,-0.014541387024609,-0.0077691453940070005,0.3505831618151519,2015-05-14,0.0,0,0,1,0,0
2015-05-14,453000,454000,440500,447000,41340,6.18,28.8,1.7,449600.0,56808.6,-0.005782918149466,-0.272293279538661,433650.0,52505.1,0.030785195434106002,-0.21264791420261997,421750.0,57681.8,0.05986959098992299,-0.283309466764213,383533.33333333296,49990.6333333333,0.165478880584043,-0.17304508377902802,361679.16666666704,49905.7416666667,0.23590198495443698,-0.17163840032434502,0.005549389567148001,0.015659955257271003,-0.014541387024609,-0.0077691453940070005,0.3505831618151519,2015-05-14,,0,0,0,1,0
2015-05-15,449000,451000,440000,443500,33971,6.18,28.8,1.7,449600.0,41602.0,-0.013567615658363001,-0.18342868131339798,437150.0,53136.7,0.014525906439437,-0.360686681709628,424100.0,53419.0,0.045743928318793,-0.364065220239989,384808.33333333296,50008.6333333333,0.15252181822119198,-0.320697292934087,362475.0,49582.7333333333,0.22353265742465,-0.314862297493348,0.004474272930649,0.016910935738444,-0.007891770011274,-0.007829977628635,-0.17825350749879104,2015-05-15,,0,0,0,0,1
2015-05-15,449000,451000,440000,443500,33971,6.18,28.8,1.7,449600.0,41602.0,-0.013567615658363001,-0.18342868131339798,437150.0,53136.7,0.014525906439437,-0.360686681709628,424100.0,53419.0,0.045743928318793,-0.364065220239989,384808.33333333296,50008.6333333333,0.15252181822119198,-0.320697292934087,362475.0,49582.7333333333,0.22353265742465,-0.314862297493348,0.004474272930649,0.016910935738444,-0.007891770011274,-0.007829977628635,-0.17825350749879104,2015-05-15,,1,0,0,0,0
2015-05-15,449000,451000,440000,443500,33971,6.18,28.8,1.7,449600.0,41602.0,-0.013567615658363001,-0.18342868131339798,437150.0,53136.7,0.014525906439437,-0.360686681709628,424100.0,53419.0,0.045743928318793,-0.364065220239989,384808.33333333296,50008.6333333333,0.15252181822119198,-0.320697292934087,362475.0,49582.7333333333,0.22353265742465,-0.314862297493348,0.004474272930649,0.016910935738444,-0.007891770011274,-0.007829977628635,-0.17825350749879104,2015-05-15,1.0,0,1,0,0,0
2015-05-15,449000,451000,440000,443500,33971,6.18,28.8,1.7,449600.0,41602.0,-0.013567615658363001,-0.18342868131339798,437150.0,53136.7,0.014525906439437,-0.360686681709628,424100.0,53419.0,0.045743928318793,-0.364065220239989,384808.33333333296,50008.6333333333,0.15252181822119198,-0.320697292934087,362475.0,49582.7333333333,0.22353265742465,-0.314862297493348,0.004474272930649,0.016910935738444,-0.007891770011274,-0.007829977628635,-0.17825350749879104,2015-05-15,0.0,0,0,1,0,0
2015-05-15,449000,451000,440000,443500,33971,6.18,28.8,1.7,449600.0,41602.0,-0.013567615658363001,-0.18342868131339798,437150.0,53136.7,0.014525906439437,-0.360686681709628,424100.0,53419.0,0.045743928318793,-0.364065220239989,384808.33333333296,50008.6333333333,0.15252181822119198,-0.320697292934087,362475.0,49582.7333333333,0.22353265742465,-0.314862297493348,0.004474272930649,0.016910935738444,-0.007891770011274,-0.007829977628635,-0.17825350749879104,2015-05-15,,0,0,0,1,0
2015-05-18,443500,450500,440000,447000,37232,6.18,28.8,1.7,447900.0,36192.4,-0.002009377093101,0.028724262552358996,440000.0,49934.5,0.015909090909091,-0.254383242047082,426350.0,51529.85,0.048434384895039005,-0.277467332041525,386300.0,49842.7,0.15713176287859199,-0.253009969363618,363308.33333333296,49503.1666666667,0.230359887148198,-0.247886498843508,0.0,0.007829977628635,-0.015659955257271003,0.007891770011274,0.09599364163551301,2015-05-18,,0,0,0,0,1
2015-05-18,443500,450500,440000,447000,37232,6.18,28.8,1.7,447900.0,36192.4,-0.002009377093101,0.028724262552358996,440000.0,49934.5,0.015909090909091,-0.254383242047082,426350.0,51529.85,0.048434384895039005,-0.277467332041525,386300.0,49842.7,0.15713176287859199,-0.253009969363618,363308.33333333296,49503.1666666667,0.230359887148198,-0.247886498843508,0.0,0.007829977628635,-0.015659955257271003,0.007891770011274,0.09599364163551301,2015-05-18,,1,0,0,0,0
2015-05-18,443500,450500,440000,447000,37232,6.18,28.8,1.7,447900.0,36192.4,-0.002009377093101,0.028724262552358996,440000.0,49934.5,0.015909090909091,-0.254383242047082,426350.0,51529.85,0.048434384895039005,-0.277467332041525,386300.0,49842.7,0.15713176287859199,-0.253009969363618,363308.33333333296,49503.1666666667,0.230359887148198,-0.247886498843508,0.0,0.007829977628635,-0.015659955257271003,0.007891770011274,0.09599364163551301,2015-05-18,1.0,0,1,0,0,0
2015-05-18,443500,450500,440000,447000,37232,6.18,28.8,1.7,447900.0,36192.4,-0.002009377093101,0.028724262552358996,440000.0,49934.5,0.015909090909091,-0.254383242047082,426350.0,51529.85,0.048434384895039005,-0.277467332041525,386300.0,49842.7,0.15713176287859199,-0.253009969363618,363308.33333333296,49503.1666666667,0.230359887148198,-0.247886498843508,0.0,0.007829977628635,-0.015659955257271003,0.007891770011274,0.09599364163551301,2015-05-18,1.0,0,0,1,0,0
2015-05-18,443500,450500,440000,447000,37232,6.18,28.8,1.7,447900.0,36192.4,-0.002009377093101,0.028724262552358996,440000.0,49934.5,0.015909090909091,-0.254383242047082,426350.0,51529.85,0.048434384895039005,-0.277467332041525,386300.0,49842.7,0.15713176287859199,-0.253009969363618,363308.33333333296,49503.1666666667,0.230359887148198,-0.247886498843508,0.0,0.007829977628635,-0.015659955257271003,0.007891770011274,0.09599364163551301,2015-05-18,,0,0,0,1,0
2015-05-19,448000,455000,443500,445000,44781,6.18,28.8,1.7,446600.0,37586.6,-0.003582624272279,0.191408640313303,442400.0,50910.4,0.005877034358047,-0.12039583267858801,428175.0,50137.85,0.039294680913178004,-0.106842435405587,387716.66666666704,50161.3166666667,0.14774534668787304,-0.107260275929759,364191.66666666704,49471.2916666667,0.221884081184358,-0.09480835265570699,0.002237136465324,0.022471910112359997,-0.003370786516854,-0.004474272930649,0.20275569402664398,2015-05-19,,0,0,0,0,1
2015-05-19,448000,455000,443500,445000,44781,6.18,28.8,1.7,446600.0,37586.6,-0.003582624272279,0.191408640313303,442400.0,50910.4,0.005877034358047,-0.12039583267858801,428175.0,50137.85,0.039294680913178004,-0.106842435405587,387716.66666666704,50161.3166666667,0.14774534668787304,-0.107260275929759,364191.66666666704,49471.2916666667,0.221884081184358,-0.09480835265570699,0.002237136465324,0.022471910112359997,-0.003370786516854,-0.004474272930649,0.20275569402664398,2015-05-19,,1,0,0,0,0
2015-05-19,448000,455000,443500,445000,44781,6.18,28.8,1.7,446600.0,37586.6,-0.003582624272279,0.191408640313303,442400.0,50910.4,0.005877034358047,-0.12039583267858801,428175.0,50137.85,0.039294680913178004,-0.106842435405587,387716.66666666704,50161.3166666667,0.14774534668787304,-0.107260275929759,364191.66666666704,49471.2916666667,0.221884081184358,-0.09480835265570699,0.002237136465324,0.022471910112359997,-0.003370786516854,-0.004474272930649,0.20275569402664398,2015-05-19,,0,1,0,0,0
2015-05-19,448000,455000,443500,445000,44781,6.18,28.8,1.7,446600.0,37586.6,-0.003582624272279,0.191408640313303,442400.0,50910.4,0.005877034358047,-0.12039583267858801,428175.0,50137.85,0.039294680913178004,-0.106842435405587,387716.66666666704,50161.3166666667,0.14774534668787304,-0.107260275929759,364191.66666666704,49471.2916666667,0.221884081184358,-0.09480835265570699,0.002237136465324,0.022471910112359997,-0.003370786516854,-0.004474272930649,0.20275569402664398,2015-05-19,0.0,0,0,1,0,0
2015-05-19,448000,455000,443500,445000,44781,6.18,28.8,1.7,446600.0,37586.6,-0.003582624272279,0.191408640313303,442400.0,50910.4,0.005877034358047,-0.12039583267858801,428175.0,50137.85,0.039294680913178004,-0.106842435405587,387716.66666666704,50161.3166666667,0.14774534668787304,-0.107260275929759,364191.66666666704,49471.2916666667,0.221884081184358,-0.09480835265570699,0.002237136465324,0.022471910112359997,-0.003370786516854,-0.004474272930649,0.20275569402664398,2015-05-19,,0,0,0,1,0
2015-05-20,445000,453000,444000,447500,43723,6.18,28.8,1.7,446000.0,40209.4,0.003363228699552,0.087382552338508,445000.0,52163.7,0.005617977528089999,-0.161811757984959,429825.0,48004.35,0.04112138661083,-0.08918670912115302,389208.33333333296,50382.95,0.14976983192377696,-0.132186582961101,365037.5,49495.6916666667,0.22590144848132,-0.11663018481574901,0.0,0.012290502793296,-0.007821229050279,0.005617977528089999,-0.023626091422702004,2015-05-20,,0,0,0,0,1
