Date,Unnamed: 0.1,Title,politics,economics,IT,finance,realEstate,international,social,life,golf,ent
2014-01-24,,,0,0,0,0,1,0,0,0,0,0
2014-01-24,,,0,0,0,0,0,1,0,0,0,0
2014-01-24,987.0,"설 선물세트 1위, '한우·사과 제친 이것은?'",0,0,0,0,0,0,1,0,0,0
2014-01-24,1006.0,"이마트 문화센터 회원모집 시작 ""50% 할인받으려면?""",0,0,0,0,0,0,0,1,0,0
2014-01-24,1007.0,이마트·홈플러스·롯데마트 문화센터 회원 모집에 사이트 '북적',0,0,0,0,0,0,0,1,0,0
2014-01-24,,,0,0,0,0,0,0,0,0,1,0
2014-01-24,,,0,0,0,0,0,0,0,0,0,1
2014-01-27,,,1,0,0,0,0,0,0,0,0,0
2014-01-27,,,0,1,0,0,0,0,0,0,0,0
2014-01-27,528.0,"유통업계, 설 맞아 27~29일 일제히 '연장영업'",0,0,1,0,0,0,0,0,0,0
2014-01-27,529.0,"짧은 설 연휴, 지하철로 찾아가는 '몰링 명소'",0,0,1,0,0,0,0,0,0,0
2014-01-27,530.0,"이마트, 귀성길 인기 아이템 최대 30% 할인",0,0,1,0,0,0,0,0,0,0
2014-01-27,526.0,"[르포]알뜰폰, 정말 쓸만한가요?",0,0,1,0,0,0,0,0,0,0
2014-01-27,527.0,1~2인가구·맞벌이 증가에 '간편가정식' 불티,0,0,1,0,0,0,0,0,0,0
2014-01-27,525.0,"""체중조절용 시리얼, 일반제품과 열량 차이 없어""",0,0,1,0,0,0,0,0,0,0
2014-01-27,,,0,0,0,1,0,0,0,0,0,0
2014-01-27,871.0,일산·파주 전세금 오르자 역세권 신규분양 '일산 요진와이시티' 수요 몰려,0,0,0,0,1,0,0,0,0,0
2014-01-27,,,0,0,0,0,0,1,0,0,0,0
2014-01-27,,,0,0,0,0,0,0,1,0,0,0
2014-01-27,,,0,0,0,0,0,0,0,1,0,0
2014-01-27,,,0,0,0,0,0,0,0,0,1,0
2014-01-27,,,0,0,0,0,0,0,0,0,0,1
2014-01-28,,,1,0,0,0,0,0,0,0,0,0
2014-01-28,,,0,1,0,0,0,0,0,0,0,0
2014-01-28,524.0,"팬택 이마트 서비스센터, 설 연휴에도 오픈",0,0,1,0,0,0,0,0,0,0
2014-01-28,522.0,"허인철 이마트 대표, 전격 사의 표명",0,0,1,0,0,0,0,0,0,0
2014-01-28,521.0,"허인철 이마트 대표, 잇단 악재에 사의 표명했나",0,0,1,0,0,0,0,0,0,0
2014-01-28,674.0,"이마트, 작년 영업익 7592억원 전년比 2% 감소",0,0,0,1,0,0,0,0,0,0
2014-01-28,673.0,"이마트, 1주당 1500원 현금배당 실시",0,0,0,1,0,0,0,0,0,0
2014-01-28,675.0,"[특징주]이마트, 외국인 '사자'…'강세'",0,0,0,1,0,0,0,0,0,0
2014-01-28,676.0,회사채 양극화 여전…A급도 AA 앞에선 찬밥,0,0,0,1,0,0,0,0,0,0
2014-01-28,,,0,0,0,0,1,0,0,0,0,0
2014-01-28,,,0,0,0,0,0,1,0,0,0,0
2014-01-28,986.0,노숙인 상시급식시설 '수원역'에 문열어…전국 최초,0,0,0,0,0,0,1,0,0,0
2014-01-28,,,0,0,0,0,0,0,0,1,0,0
2014-01-28,,,0,0,0,0,0,0,0,0,1,0
2014-01-28,,,0,0,0,0,0,0,0,0,0,1
2014-01-29,,,1,0,0,0,0,0,0,0,0,0
2014-01-29,,,0,1,0,0,0,0,0,0,0,0
2014-01-29,520.0,대형마트 성장주역 퇴장…1.5세대 노병용 대표는 건재,0,0,1,0,0,0,0,0,0,0
2014-01-29,,,0,0,0,1,0,0,0,0,0,0
2014-01-29,868.0,"돈 버는 귀성·귀경길 ""고향길 따라 견본주택 들러볼까""",0,0,0,0,1,0,0,0,0,0
2014-01-29,,,0,0,0,0,0,1,0,0,0,0
2014-01-29,984.0,올해 세종시 편의시설 크게 는다,0,0,0,0,0,0,1,0,0,0
2014-01-29,,,0,0,0,0,0,0,0,1,0,0
2014-01-29,,,0,0,0,0,0,0,0,0,1,0
2014-01-29,,,0,0,0,0,0,0,0,0,0,1
2014-02-03,,,1,0,0,0,0,0,0,0,0,0
2014-02-03,73.0,민족 최대 명절 설 맞이 카드사 혜택 풍성,0,1,0,0,0,0,0,0,0,0
2014-02-03,74.0,"레고 잡은 뽀로로·또봇, 韓장난감 산업 살린 비결은?",0,1,0,0,0,0,0,0,0,0
2014-02-03,519.0,귀성길 도우미상품 판매 2배↑…'휴대용소변기·목베개' 인기,0,0,1,0,0,0,0,0,0,0
2014-02-03,518.0,"""이번 설엔 부모님께 알뜰폰 선물해야 겠어요""",0,0,1,0,0,0,0,0,0,0
2014-02-03,517.0,"이마트, 병행수입 백팩 '반값 판매'",0,0,1,0,0,0,0,0,0,0
2014-02-03,516.0,"이마트, 소치올림픽 겨냥 'TV마케팅' 돌입",0,0,1,0,0,0,0,0,0,0
2014-02-03,515.0,"대형마트 설 판매 실적, 한 자릿수 신장",0,0,1,0,0,0,0,0,0,0
2014-02-03,514.0,'50만 황금돼지띠' 입학에 유통가 들썩…3월까지 '특수',0,0,1,0,0,0,0,0,0,0
2014-02-03,513.0,'빙상삼성'·'피겨KB'…韓 기업 소치올림픽 전 종목 후원,0,0,1,0,0,0,0,0,0,0
2014-02-03,671.0,유통업계 핫이슈 '병행수입·해외직구'…수혜株는?,0,0,0,1,0,0,0,0,0,0
2014-02-03,866.0,"[2014 분양이슈] 벌써부터 뜨거운 세종시, 올해 분양계획은?",0,0,0,0,1,0,0,0,0,0
2014-02-03,852.0,'별그대' 천송이네집…'럭셔리 하우스'의 모든 것,0,0,0,0,1,0,0,0,0,0
2014-02-03,,,0,0,0,0,0,1,0,0,0,0
2014-02-03,983.0,"양천구, 대형마트 영업시간 제한  오전 10시까지 연장",0,0,0,0,0,0,1,0,0,0
2014-02-03,982.0,지역사회와 함께하는 광주시 광산구 교복 나눔 ‘눈길’,0,0,0,0,0,0,1,0,0,0
2014-02-03,,,0,0,0,0,0,0,0,1,0,0
2014-02-03,,,0,0,0,0,0,0,0,0,1,0
2014-02-03,,,0,0,0,0,0,0,0,0,0,1
2014-02-04,,,1,0,0,0,0,0,0,0,0,0
2014-02-04,,,0,1,0,0,0,0,0,0,0,0
2014-02-04,510.0,"[포토]이마트, 주요 이온음료 '반값 판매'",0,0,1,0,0,0,0,0,0,0
2014-02-04,511.0,"[아시아블로그]스포츠 특수, 내수 활성화 기회다",0,0,1,0,0,0,0,0,0,0
2014-02-04,512.0,"이마트, 골프공 '아이즈 온' 상시 판매",0,0,1,0,0,0,0,0,0,0
2014-02-04,670.0,"롯데하이마트, 지난해 영업익 1848억…전년比 14.4%↑",0,0,0,1,0,0,0,0,0,0
2014-02-04,669.0,"신세계, 위드미에프에스 계열사로 추가",0,0,0,1,0,0,0,0,0,0
2014-02-04,,,0,0,0,0,1,0,0,0,0,0
2014-02-04,,,0,0,0,0,0,1,0,0,0,0
2014-02-04,981.0,"은평구, 구청사 내 무인민원발급기 24시간 운영",0,0,0,0,0,0,1,0,0,0
2014-02-04,980.0,"이마트, 인천 구월지구 부지 매입… 롯데와 상권경쟁 불 붙나?",0,0,0,0,0,0,1,0,0,0
2014-02-04,,,0,0,0,0,0,0,0,1,0,0
2014-02-04,,,0,0,0,0,0,0,0,0,1,0
2014-02-04,,,0,0,0,0,0,0,0,0,0,1
2014-02-05,,,1,0,0,0,0,0,0,0,0,0
2014-02-05,,,0,1,0,0,0,0,0,0,0,0
2014-02-05,509.0,"이마트, 동계올림픽 응원 '먹거리 모음전'",0,0,1,0,0,0,0,0,0,0
2014-02-05,508.0,"롯데하이마트, 1분기 실적도 물음표..투자의견 '중립'",0,0,1,0,0,0,0,0,0,0
2014-02-05,507.0,"롯데하이마트, 자체브랜드 '일렉시온(ELEXION)' 론칭",0,0,1,0,0,0,0,0,0,0
2014-02-05,505.0,"모나미, 어린이 회화용품·아트북 세트 출시",0,0,1,0,0,0,0,0,0,0
2014-02-05,506.0,"유통가, 스포츠마케팅 본격 돌입…TV·먹거리 행사",0,0,1,0,0,0,0,0,0,0
2014-02-05,667.0,"장 종료 후 ""이 공시 눈에 띄네""(코스피-4일)",0,0,0,1,0,0,0,0,0,0
2014-02-05,,,0,0,0,0,1,0,0,0,0,0
2014-02-05,,,0,0,0,0,0,1,0,0,0,0
2014-02-05,,,0,0,0,0,0,0,1,0,0,0
2014-02-05,,,0,0,0,0,0,0,0,1,0,0
2014-02-05,,,0,0,0,0,0,0,0,0,1,0
2014-02-05,,,0,0,0,0,0,0,0,0,0,1
2014-02-06,,,1,0,0,0,0,0,0,0,0,0
2014-02-06,,,0,1,0,0,0,0,0,0,0,0
2014-02-06,504.0,"""날 풀린다!""…인테리어 용품 판매 쑥↑",0,0,1,0,0,0,0,0,0,0
2014-02-06,503.0,이마트표 '반값 소시지' 나온다,0,0,1,0,0,0,0,0,0,0
2014-02-06,,,0,0,0,1,0,0,0,0,0,0
2014-02-06,,,0,0,0,0,1,0,0,0,0,0
2014-02-06,,,0,0,0,0,0,1,0,0,0,0
2014-02-06,,,0,0,0,0,0,0,1,0,0,0
2014-02-06,,,0,0,0,0,0,0,0,1,0,0
2014-02-06,,,0,0,0,0,0,0,0,0,1,0
2014-02-06,,,0,0,0,0,0,0,0,0,0,1
2014-02-07,,,1,0,0,0,0,0,0,0,0,0
2014-02-07,,,0,1,0,0,0,0,0,0,0,0
2014-02-07,502.0,이마트 신임 대표에 이갑수 부사장 내정,0,0,1,0,0,0,0,0,0,0
2014-02-07,,,0,0,0,1,0,0,0,0,0,0
2014-02-07,865.0,제주 수익형부동산 물망 올라··· '호텔 리젠트마린 블루 제주' 분양,0,0,0,0,1,0,0,0,0,0
2014-02-07,,,0,0,0,0,0,1,0,0,0,0
2014-02-07,,,0,0,0,0,0,0,1,0,0,0
2014-02-07,,,0,0,0,0,0,0,0,1,0,0
2014-02-07,,,0,0,0,0,0,0,0,0,1,0
2014-02-07,,,0,0,0,0,0,0,0,0,0,1
2014-02-10,,,1,0,0,0,0,0,0,0,0,0
2014-02-10,72.0,"농식품부, 방역-소비촉진…AI 투트랙 대응",0,1,0,0,0,0,0,0,0,0
2014-02-10,501.0,"롯데홈쇼핑, 하이마트 인기제품 최대 46% 할인",0,0,1,0,0,0,0,0,0,0
2014-02-10,496.0,"[포토]이마트 ""발렌타인데이 초콜릿으로 마음 전하세요""",0,0,1,0,0,0,0,0,0,0
2014-02-10,498.0,"아영FBC, '빌라엠 스페셜 패키지' 2종 출시",0,0,1,0,0,0,0,0,0,0
2014-02-10,497.0,"""러 소치특수, 안 생겨요"" 2題",0,0,1,0,0,0,0,0,0,0
2014-02-10,500.0,"이마트, 주부봉사단 1만명 모집",0,0,1,0,0,0,0,0,0,0
