,Date,Category,Title
184,2014-01-22,3,
185,2014-01-22,4,
186,2014-01-22,5,"코스피, 장 막판 기관·外人 동반 '사자'…올해 첫 1970선"
187,2014-01-22,5,"코스피, 일본 금융정책 발표 앞둔 관망세…1960선 약보합"
188,2014-01-22,5,"실적발표 앞둔 현대·기아차, 기관 실탄 쏠까"
189,2014-01-22,5,"코스피, '日 통화정책 유지' 발표 영향 미미…보합세 유지"
190,2014-01-22,6,
191,2014-01-22,7,
192,2014-01-22,8,
193,2014-01-22,9,
194,2014-01-22,10,
195,2014-01-22,11,
196,2014-01-23,2,
197,2014-01-23,3,
198,2014-01-23,4,
199,2014-01-23,5,"코스피, 나흘 만에 약세, 1960선 정체…투자자 '관망'"
200,2014-01-23,6,
201,2014-01-23,7,
202,2014-01-23,8,
203,2014-01-23,9,
204,2014-01-23,10,
205,2014-01-23,11,
206,2014-01-24,2,
207,2014-01-24,3,
208,2014-01-24,4,
209,2014-01-24,5,"코스피, 기관·外人 '팔자'…2거래일 연속 약세"
210,2014-01-24,5,"코스피, 기업 실적 부진에 낙폭확대…1930선 후퇴"
211,2014-01-24,5,"코스피, 1920선 후퇴…연기금 매도세 강화, 車↓"
212,2014-01-24,5,"코스피, '어닝쇼크' 속 1940선 턱걸이 마감…車↓"
213,2014-01-24,6,
214,2014-01-24,7,
215,2014-01-24,8,
216,2014-01-24,9,
217,2014-01-24,10,
218,2014-01-24,11,
219,2014-01-27,2,
220,2014-01-27,3,
221,2014-01-27,4,
222,2014-01-27,5,"'아르헨티나 쇼크'…코스피 2% 급락, 장중 1900 붕괴"
223,2014-01-27,5,"현대모비스, 4분기 영업익 8707억원… 전년比 5.2% ↑"
224,2014-01-27,5,"""車 담는 기관"" 코스피 낙폭 축소…1910 회복"
225,2014-01-27,5,"""아르헨티나 쇼크"", 코스피 30p 급락…1910 턱걸이 마감"
226,2014-01-27,5,"현대證, 최고 연 10.4% ELS·ELB 및 DLS·DLB 8종 공모"
227,2014-01-27,6,
228,2014-01-27,7,
229,2014-01-27,8,
230,2014-01-27,9,
231,2014-01-27,10,
232,2014-01-27,11,
233,2014-01-28,2,
234,2014-01-28,3,
235,2014-01-28,4,
236,2014-01-28,5,"현대모비스, 업종 내 가장 두드러진 실적"
237,2014-01-28,5,"코스피, 1910 전후 혼조 지속…외국인vs기관"
238,2014-01-28,5,"""車 담는 기관"", 코스피 상승 가닥…1910선"
239,2014-01-28,5,"""車 담은 기관"" 코스피, 신흥국 우려 딛고 상승마감"
240,2014-01-28,6,
241,2014-01-28,7,
242,2014-01-28,8,
243,2014-01-28,9,
244,2014-01-28,10,
245,2014-01-28,11,
246,2014-01-29,2,
247,2014-01-29,3,
248,2014-01-29,4,
249,2014-01-29,5,"설 앞둔 코스피, 2거래일 연속 상승마감…1940선 회복"
250,2014-01-29,5,'신흥국 금융위기 완화' 코스피 상승출발…1930선 회복
251,2014-01-29,5,"코스피, 기관 '사자'…1930선 안착시도"
252,2014-01-29,6,
253,2014-01-29,7,
254,2014-01-29,8,
255,2014-01-29,9,
256,2014-01-29,10,
257,2014-01-29,11,
258,2014-02-03,2,
259,2014-02-03,3,
260,2014-02-03,4,
261,2014-02-03,5,"올들어 1.6조 던진 외국인, ""이 종목은 샀다"""
262,2014-02-03,5,"외국인, 올들어 코스피서 1.6조원 순매도"
263,2014-02-03,5,코스피 '연휴 후유증'…美 '테이퍼링' 여파 1930 '약세'
264,2014-02-03,5,"코스피 낙폭확대, 1% 약세…1920선 하회"
265,2014-02-03,5,"코스피, 외국인 '팔자'…1920 전후 공방 지속"
266,2014-02-03,5,"코스피 '연휴 후유증' 美·中 악재 한번에 반영, 1% 하락"
267,2014-02-03,6,
268,2014-02-03,7,
269,2014-02-03,8,
270,2014-02-03,9,
271,2014-02-03,10,
272,2014-02-03,11,
273,2014-02-04,2,
274,2014-02-04,3,
275,2014-02-04,4,
276,2014-02-04,5,"코스피, 올 들어 처음 1900선 붕괴…美·中 악재 겹쳐↓"
277,2014-02-04,5,"코스피, 외인 기관 매도세에 낙폭 확대…1890선"
278,2014-02-04,5,"코스피, 기관 '사자'에도 낙폭 커져…1880선"
279,2014-02-04,6,
280,2014-02-04,7,
281,2014-02-04,8,
282,2014-02-04,9,
283,2014-02-04,10,
284,2014-02-04,11,
285,2014-02-05,2,
286,2014-02-05,3,
287,2014-02-05,4,
288,2014-02-05,5,"코스피, 3거래일만에 소폭 반등…1890선 회복"
289,2014-02-05,5,"코스피, 사흘만에 소폭 반등…外人은 매도 지속"
290,2014-02-05,5,"코스피, 외인 '팔자'에 상승폭 둔화... 1890선 중반 등락"
291,2014-02-05,5,"[특징주]현대모비스, 외인 매수세에 상승폭 확대"
292,2014-02-05,6,"한국토지신탁, '울산 번영로 코아루' 400여가구 분양"
293,2014-02-05,7,
294,2014-02-05,8,
295,2014-02-05,9,
296,2014-02-05,10,
297,2014-02-05,11,
298,2014-02-06,2,
299,2014-02-06,3,
300,2014-02-06,4,
301,2014-02-06,5,"코스피, 外人·기관 동반 '사자'…1900선 회복"
302,2014-02-06,5,"코스피, 기관 매수 강화에 상승세 유지…1900선 중반"
303,2014-02-06,5,"코스피, 개인·외국인vs기관 매매공방…電↑·車↓"
304,2014-02-06,5,"코스피, 이틀째 상승 이어가며 1900선 탈환"
305,2014-02-06,6,
306,2014-02-06,7,
307,2014-02-06,8,
308,2014-02-06,9,
309,2014-02-06,10,
310,2014-02-06,11,
311,2014-02-07,2,
312,2014-02-07,3,
313,2014-02-07,4,
314,2014-02-07,5,"한국투자證, 연 11.2% 수익 추구 지수 연계 ELS 모집"
315,2014-02-07,5,"코스피, 中증시 하락출발에 상승폭 둔화…1910선"
316,2014-02-07,5,"연기금, 올 7200억 순매수…먹구름 증시 버팀목"
317,2014-02-07,5,"코스피, 外人 '사자' 강화…1920선 회복"
318,2014-02-07,5,"코스피, 5일만에 돌아선 外人 덕에 1920선 탈환"
319,2014-02-07,6,
320,2014-02-07,7,
321,2014-02-07,8,
322,2014-02-07,9,
323,2014-02-07,10,
324,2014-02-07,11,
325,2014-02-10,2,
326,2014-02-10,3,
327,2014-02-10,4,
328,2014-02-10,5,낙폭과대株보다 성장성 높은 저평가株 주목<우리투자證>
329,2014-02-10,5,"코스피, 외국인 '팔자'에도 나흘째 상승"
330,2014-02-10,5,"코스피, 외국인 '팔자'에도 ↑…1924.20"
331,2014-02-10,5,"코스피, 개인·기관vs 외국인…보합권 내 등락"
332,2014-02-10,5,"코스피, 外人 '팔자' 전환…1920선 약보합"
333,2014-02-10,6,
334,2014-02-10,7,
335,2014-02-10,8,
336,2014-02-10,9,
337,2014-02-10,10,
338,2014-02-10,11,
339,2014-02-11,2,
340,2014-02-11,3,
341,2014-02-11,4,
342,2014-02-11,5,"코스피, 옐런 발언 앞둔 관망세…보합권 내 등락"
343,2014-02-11,6,
344,2014-02-11,7,
345,2014-02-11,8,
346,2014-02-11,9,
347,2014-02-11,10,
348,2014-02-11,11,
349,2014-02-12,2,
350,2014-02-12,3,
351,2014-02-12,4,
352,2014-02-12,5,"코스피, 6거래일째 상승세 지속…1937.42"
353,2014-02-12,5,"코스피, '옐런 효과' 미미…옵션만기 하루앞둔 부담감"
354,2014-02-12,5,"코스피, 제한적 '옐런효과'…1930선 회복"
355,2014-02-12,6,
356,2014-02-12,7,
357,2014-02-12,8,
358,2014-02-12,9,
359,2014-02-12,10,
360,2014-02-12,11,
361,2014-02-13,2,
362,2014-02-13,3,
363,2014-02-13,4,
364,2014-02-13,5,"현대모비스, 수익성 악화요인 소멸"
365,2014-02-13,5,"코스피, 外人 매도에 7일만에 하락 마감"
366,2014-02-13,5,옵션만기일 맞은 코스피…보합권 내 혼조
367,2014-02-13,5,코스피 톱5 매출채권 회전율은 9.04회
368,2014-02-13,5,"코스피, 外인 매도로 약보합세…1935.25"
369,2014-02-13,5,"코스피, 外人 '팔자'전환에 하락세…1930선 하회"
370,2014-02-13,6,
371,2014-02-13,7,
372,2014-02-13,8,
373,2014-02-13,9,
374,2014-02-13,10,
375,2014-02-13,11,
376,2014-02-14,2,
377,2014-02-14,3,
378,2014-02-14,4,
379,2014-02-14,5,"코스피, 外人·기관 동반 '사자'…1940선 회복"
380,2014-02-14,5,"SRI펀드, 이름값 못하네"
381,2014-02-14,6,
382,2014-02-14,7,
383,2014-02-14,8,
384,2014-02-14,9,
385,2014-02-14,10,
386,2014-02-14,11,
387,2014-02-17,2,
388,2014-02-17,3,
389,2014-02-17,4,
390,2014-02-17,5,"코스피, 2거래일 연속 상승세…1950선 회복"
391,2014-02-17,5,"코스피, 外人·기관 동반 '사자'…1950선 안착시도"
392,2014-02-17,6,
393,2014-02-17,7,
394,2014-02-17,8,
395,2014-02-17,9,
396,2014-02-17,10,
397,2014-02-17,11,
398,2014-02-18,2,
399,2014-02-18,3,
400,2014-02-18,4,
401,2014-02-18,5,
402,2014-02-18,6,
403,2014-02-18,7,
404,2014-02-18,8,
405,2014-02-18,9,
406,2014-02-18,10,
407,2014-02-18,11,
408,2014-02-19,2,
409,2014-02-19,3,
410,2014-02-19,4,
411,2014-02-19,5,
412,2014-02-19,6,
413,2014-02-19,7,
414,2014-02-19,8,
415,2014-02-19,9,
416,2014-02-19,10,
417,2014-02-19,11,
418,2014-02-20,2,
419,2014-02-20,3,
420,2014-02-20,4,
421,2014-02-20,5,
422,2014-02-20,6,
423,2014-02-20,7,
424,2014-02-20,8,
425,2014-02-20,9,
426,2014-02-20,10,
427,2014-02-20,11,
428,2014-02-21,2,
429,2014-02-21,3,
430,2014-02-21,4,
431,2014-02-21,5,"코스피, 올 外人 최대 매수로 ↑…1957.83"
432,2014-02-21,5,"현대모비스, 주당 1950원 현금배당"
433,2014-02-21,5,"코스피, 3거래일 만에 반등 성공…1950선 회복"
434,2014-02-21,5,"코스피, 外人 '사자' 재개… 1950선 안착 시도"
435,2014-02-21,5,"코스피, '사자'로 돌아선 外人…1951.56↑"
436,2014-02-21,6,
437,2014-02-21,7,
438,2014-02-21,8,
