Date,Open,High,Low,Close,Volume,ROE,PER,PBR,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio,label,economics,IT,finance,social,politics
2014-01-02,277500,281000,276000,279500,101630,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,0.0,0.005366726296958855,-0.012522361359570662,0.0,0.0,,0,0,0,0,1
2014-01-02,277500,281000,276000,279500,101630,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,0.0,0.005366726296958855,-0.012522361359570662,0.0,0.0,,1,0,0,0,0
2014-01-02,277500,281000,276000,279500,101630,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,0.0,0.005366726296958855,-0.012522361359570662,0.0,0.0,,0,1,0,0,0
2014-01-02,277500,281000,276000,279500,101630,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,0.0,0.005366726296958855,-0.012522361359570662,0.0,0.0,,0,0,1,0,0
2014-01-02,277500,281000,276000,279500,101630,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,0.0,0.005366726296958855,-0.012522361359570662,0.0,0.0,,0,0,0,1,0
2014-01-03,278000,280000,274500,278500,78910,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,-0.005366726296958855,0.005385996409335727,-0.014362657091561941,-0.003577817531305903,-0.22355603660336515,,0,0,0,0,1
2014-01-03,278000,280000,274500,278500,78910,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,-0.005366726296958855,0.005385996409335727,-0.014362657091561941,-0.003577817531305903,-0.22355603660336515,,1,0,0,0,0
2014-01-03,278000,280000,274500,278500,78910,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,-0.005366726296958855,0.005385996409335727,-0.014362657091561941,-0.003577817531305903,-0.22355603660336515,,0,1,0,0,0
2014-01-03,278000,280000,274500,278500,78910,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,-0.005366726296958855,0.005385996409335727,-0.014362657091561941,-0.003577817531305903,-0.22355603660336515,,0,0,1,0,0
2014-01-03,278000,280000,274500,278500,78910,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,-0.005366726296958855,0.005385996409335727,-0.014362657091561941,-0.003577817531305903,-0.22355603660336515,,0,0,0,1,0
2014-01-06,277000,278000,272500,277000,42426,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,-0.005385996409335727,0.0036101083032490976,-0.016245487364620937,-0.005385996409335727,-0.4623495121023951,,0,0,0,0,1
2014-01-06,277000,278000,272500,277000,42426,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,-0.005385996409335727,0.0036101083032490976,-0.016245487364620937,-0.005385996409335727,-0.4623495121023951,,1,0,0,0,0
2014-01-06,277000,278000,272500,277000,42426,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,-0.005385996409335727,0.0036101083032490976,-0.016245487364620937,-0.005385996409335727,-0.4623495121023951,,0,1,0,0,0
2014-01-06,277000,278000,272500,277000,42426,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,-0.005385996409335727,0.0036101083032490976,-0.016245487364620937,-0.005385996409335727,-0.4623495121023951,,0,0,1,0,0
2014-01-06,277000,278000,272500,277000,42426,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,-0.005385996409335727,0.0036101083032490976,-0.016245487364620937,-0.005385996409335727,-0.4623495121023951,,0,0,0,1,0
2014-01-07,274000,277000,273000,275500,49898,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,-0.010830324909747292,0.0054446460980036296,-0.009074410163339385,-0.005415162454873646,0.1761184179512563,,0,0,0,0,1
2014-01-07,274000,277000,273000,275500,49898,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,-0.010830324909747292,0.0054446460980036296,-0.009074410163339385,-0.005415162454873646,0.1761184179512563,,1,0,0,0,0
2014-01-07,274000,277000,273000,275500,49898,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,-0.010830324909747292,0.0054446460980036296,-0.009074410163339385,-0.005415162454873646,0.1761184179512563,3.0,0,1,0,0,0
2014-01-07,274000,277000,273000,275500,49898,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,-0.010830324909747292,0.0054446460980036296,-0.009074410163339385,-0.005415162454873646,0.1761184179512563,,0,0,1,0,0
2014-01-07,274000,277000,273000,275500,49898,8.6,22.2,1.1,,,,,,,,,,,,,,,,,,,,,-0.010830324909747292,0.0054446460980036296,-0.009074410163339385,-0.005415162454873646,0.1761184179512563,,0,0,0,1,0
2014-01-08,274500,276500,272000,274500,42155,8.6,22.2,1.1,277000.0,63003.8,-0.009025270758122744,-0.33091337347906,,,,,,,,,,,,,,,,,-0.003629764065335753,0.007285974499089253,-0.009107468123861569,-0.003629764065335753,-0.15517656018277284,,0,0,0,0,1
2014-01-08,274500,276500,272000,274500,42155,8.6,22.2,1.1,277000.0,63003.8,-0.009025270758122744,-0.33091337347906,,,,,,,,,,,,,,,,,-0.003629764065335753,0.007285974499089253,-0.009107468123861569,-0.003629764065335753,-0.15517656018277284,,1,0,0,0,0
2014-01-08,274500,276500,272000,274500,42155,8.6,22.2,1.1,277000.0,63003.8,-0.009025270758122744,-0.33091337347906,,,,,,,,,,,,,,,,,-0.003629764065335753,0.007285974499089253,-0.009107468123861569,-0.003629764065335753,-0.15517656018277284,3.0,0,1,0,0,0
2014-01-08,274500,276500,272000,274500,42155,8.6,22.2,1.1,277000.0,63003.8,-0.009025270758122744,-0.33091337347906,,,,,,,,,,,,,,,,,-0.003629764065335753,0.007285974499089253,-0.009107468123861569,-0.003629764065335753,-0.15517656018277284,,0,0,1,0,0
2014-01-08,274500,276500,272000,274500,42155,8.6,22.2,1.1,277000.0,63003.8,-0.009025270758122744,-0.33091337347906,,,,,,,,,,,,,,,,,-0.003629764065335753,0.007285974499089253,-0.009107468123861569,-0.003629764065335753,-0.15517656018277284,,0,0,0,1,0
2014-01-09,275500,280000,272500,273000,75049,8.6,22.2,1.1,275700.0,57687.6,-0.009793253536452664,0.3009554913014236,,,,,,,,,,,,,,,,,0.0036429872495446266,0.02564102564102564,-0.0018315018315018317,-0.00546448087431694,0.7803107579172103,,0,0,0,0,1
2014-01-09,275500,280000,272500,273000,75049,8.6,22.2,1.1,275700.0,57687.6,-0.009793253536452664,0.3009554913014236,,,,,,,,,,,,,,,,,0.0036429872495446266,0.02564102564102564,-0.0018315018315018317,-0.00546448087431694,0.7803107579172103,,1,0,0,0,0
2014-01-09,275500,280000,272500,273000,75049,8.6,22.2,1.1,275700.0,57687.6,-0.009793253536452664,0.3009554913014236,,,,,,,,,,,,,,,,,0.0036429872495446266,0.02564102564102564,-0.0018315018315018317,-0.00546448087431694,0.7803107579172103,6.0,0,1,0,0,0
2014-01-09,275500,280000,272500,273000,75049,8.6,22.2,1.1,275700.0,57687.6,-0.009793253536452664,0.3009554913014236,,,,,,,,,,,,,,,,,0.0036429872495446266,0.02564102564102564,-0.0018315018315018317,-0.00546448087431694,0.7803107579172103,,0,0,1,0,0
2014-01-09,275500,280000,272500,273000,75049,8.6,22.2,1.1,275700.0,57687.6,-0.009793253536452664,0.3009554913014236,,,,,,,,,,,,,,,,,0.0036429872495446266,0.02564102564102564,-0.0018315018315018317,-0.00546448087431694,0.7803107579172103,,0,0,0,1,0
2014-01-10,273000,274500,268000,270000,52240,8.6,22.2,1.1,274000.0,52353.6,-0.0145985401459854,-0.002169860334341832,,,,,,,,,,,,,,,,,0.0,0.016666666666666666,-0.007407407407407408,-0.01098901098901099,-0.303921437993844,,0,0,0,0,1
2014-01-10,273000,274500,268000,270000,52240,8.6,22.2,1.1,274000.0,52353.6,-0.0145985401459854,-0.002169860334341832,,,,,,,,,,,,,,,,,0.0,0.016666666666666666,-0.007407407407407408,-0.01098901098901099,-0.303921437993844,,1,0,0,0,0
2014-01-10,273000,274500,268000,270000,52240,8.6,22.2,1.1,274000.0,52353.6,-0.0145985401459854,-0.002169860334341832,,,,,,,,,,,,,,,,,0.0,0.016666666666666666,-0.007407407407407408,-0.01098901098901099,-0.303921437993844,5.0,0,1,0,0,0
2014-01-10,273000,274500,268000,270000,52240,8.6,22.2,1.1,274000.0,52353.6,-0.0145985401459854,-0.002169860334341832,,,,,,,,,,,,,,,,,0.0,0.016666666666666666,-0.007407407407407408,-0.01098901098901099,-0.303921437993844,,0,0,1,0,0
2014-01-10,273000,274500,268000,270000,52240,8.6,22.2,1.1,274000.0,52353.6,-0.0145985401459854,-0.002169860334341832,,,,,,,,,,,,,,,,,0.0,0.016666666666666666,-0.007407407407407408,-0.01098901098901099,-0.303921437993844,2.0,0,0,0,1,0
2014-01-13,270500,271000,265000,267000,70143,8.6,22.2,1.1,272000.0,57897.0,-0.018382352941176468,0.21151354992486654,,,,,,,,,,,,,,,,,0.001851851851851852,0.0149812734082397,-0.00749063670411985,-0.011111111111111113,0.34270673813169983,,0,0,0,0,1
2014-01-13,270500,271000,265000,267000,70143,8.6,22.2,1.1,272000.0,57897.0,-0.018382352941176468,0.21151354992486654,,,,,,,,,,,,,,,,,0.001851851851851852,0.0149812734082397,-0.00749063670411985,-0.011111111111111113,0.34270673813169983,,1,0,0,0,0
2014-01-13,270500,271000,265000,267000,70143,8.6,22.2,1.1,272000.0,57897.0,-0.018382352941176468,0.21151354992486654,,,,,,,,,,,,,,,,,0.001851851851851852,0.0149812734082397,-0.00749063670411985,-0.011111111111111113,0.34270673813169983,2.0,0,1,0,0,0
2014-01-13,270500,271000,265000,267000,70143,8.6,22.2,1.1,272000.0,57897.0,-0.018382352941176468,0.21151354992486654,,,,,,,,,,,,,,,,,0.001851851851851852,0.0149812734082397,-0.00749063670411985,-0.011111111111111113,0.34270673813169983,,0,0,1,0,0
2014-01-13,270500,271000,265000,267000,70143,8.6,22.2,1.1,272000.0,57897.0,-0.018382352941176468,0.21151354992486654,,,,,,,,,,,,,,,,,0.001851851851851852,0.0149812734082397,-0.00749063670411985,-0.011111111111111113,0.34270673813169983,,0,0,0,1,0
2014-01-14,266500,270000,266000,268000,43990,8.6,22.2,1.1,270500.0,56715.4,-0.009242144177449169,-0.2243729216403305,,,,,,,,,,,,,,,,,-0.0018726591760299626,0.00746268656716418,-0.00746268656716418,0.003745318352059925,-0.37285260111486535,,0,0,0,0,1
2014-01-14,266500,270000,266000,268000,43990,8.6,22.2,1.1,270500.0,56715.4,-0.009242144177449169,-0.2243729216403305,,,,,,,,,,,,,,,,,-0.0018726591760299626,0.00746268656716418,-0.00746268656716418,0.003745318352059925,-0.37285260111486535,,1,0,0,0,0
2014-01-14,266500,270000,266000,268000,43990,8.6,22.2,1.1,270500.0,56715.4,-0.009242144177449169,-0.2243729216403305,,,,,,,,,,,,,,,,,-0.0018726591760299626,0.00746268656716418,-0.00746268656716418,0.003745318352059925,-0.37285260111486535,,0,1,0,0,0
2014-01-14,266500,270000,266000,268000,43990,8.6,22.2,1.1,270500.0,56715.4,-0.009242144177449169,-0.2243729216403305,,,,,,,,,,,,,,,,,-0.0018726591760299626,0.00746268656716418,-0.00746268656716418,0.003745318352059925,-0.37285260111486535,,0,0,1,0,0
2014-01-14,266500,270000,266000,268000,43990,8.6,22.2,1.1,270500.0,56715.4,-0.009242144177449169,-0.2243729216403305,,,,,,,,,,,,,,,,,-0.0018726591760299626,0.00746268656716418,-0.00746268656716418,0.003745318352059925,-0.37285260111486535,,0,0,0,1,0
2014-01-15,268500,270000,263500,265500,49881,8.6,22.2,1.1,268700.0,58260.6,-0.01190919240788984,-0.14382962070421518,272850.0,60632.2,-0.026937877954920284,-0.17731832260745936,,,,,,,,,,,,,0.001865671641791045,0.01694915254237288,-0.007532956685499058,-0.009328358208955223,0.13391679927256195,,0,0,0,0,1
2014-01-15,268500,270000,263500,265500,49881,8.6,22.2,1.1,268700.0,58260.6,-0.01190919240788984,-0.14382962070421518,272850.0,60632.2,-0.026937877954920284,-0.17731832260745936,,,,,,,,,,,,,0.001865671641791045,0.01694915254237288,-0.007532956685499058,-0.009328358208955223,0.13391679927256195,,1,0,0,0,0
