,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
914,2017-09-15,53400,54000,52600,54000,856033,10.18,8.01,0.74
915,2017-09-18,53800,55300,53600,55000,1269190,10.18,8.01,0.74
916,2017-09-19,55000,56000,55000,55600,1208816,10.18,8.01,0.74
917,2017-09-20,55600,56100,55100,55600,1163198,10.18,8.01,0.74
918,2017-09-21,55200,56700,55200,56000,1018383,10.18,8.01,0.74
919,2017-09-22,56100,57500,56100,57100,1070024,10.18,8.01,0.74
920,2017-09-25,57100,57200,55100,55400,687501,10.18,8.01,0.74
921,2017-09-26,54700,54800,52500,54500,1267939,10.18,8.01,0.74
922,2017-09-27,55000,55000,53100,54100,905787,10.18,8.01,0.74
923,2017-09-28,54200,55400,53800,55400,882209,10.18,8.01,0.74
924,2017-09-29,56000,57000,55500,56100,1191108,10.18,8.01,0.74
925,2017-10-10,58900,59000,56900,57900,1812422,10.18,8.01,0.74
926,2017-10-11,57900,58400,57200,57700,1256959,10.18,8.01,0.74
927,2017-10-12,57700,59000,57500,58600,1426185,10.18,8.01,0.74
928,2017-10-13,58300,58800,57700,58000,687120,10.18,8.01,0.74
929,2017-10-16,57900,58500,56900,57100,735202,10.18,8.01,0.74
930,2017-10-17,57400,58100,56800,57300,628513,10.18,8.01,0.74
931,2017-10-18,56800,57300,56300,57000,619231,10.18,8.01,0.74
932,2017-10-19,57500,58300,56400,57300,1092797,10.18,8.01,0.74
933,2017-10-20,57300,57900,56500,57100,574568,10.18,8.01,0.74
934,2017-10-23,56900,57400,56500,57400,1222903,10.18,8.01,0.74
935,2017-10-24,57400,58600,56400,57700,986787,10.18,8.01,0.74
936,2017-10-25,58200,59400,58100,59100,1098729,10.18,8.01,0.74
937,2017-10-26,59500,59700,58400,58800,681306,10.18,8.01,0.74
938,2017-10-27,58700,59200,58000,58900,986077,10.18,8.01,0.74
939,2017-10-30,59200,59400,58800,59200,685318,10.18,8.01,0.74
940,2017-10-31,59200,59200,57800,58400,1028292,10.18,8.01,0.74
941,2017-11-01,57800,59200,57600,59000,1626966,10.18,8.01,0.74
942,2017-11-02,59400,59400,58400,59100,762432,10.18,8.01,0.74
943,2017-11-03,59100,60000,59100,59900,779461,10.18,8.01,0.74
944,2017-11-06,59700,59800,57600,57800,1187089,10.18,8.01,0.74
945,2017-11-07,57800,58500,57300,57900,1050957,10.18,8.01,0.74
946,2017-11-08,57300,57900,57100,57400,962624,10.18,8.01,0.74
947,2017-11-09,57500,57800,56700,57700,985018,10.18,8.01,0.74
948,2017-11-10,57100,57700,56800,57400,538656,10.18,8.01,0.74
949,2017-11-13,56900,57300,56300,56600,621838,10.18,8.01,0.74
950,2017-11-14,56700,57300,56700,56800,631826,10.18,8.01,0.74
951,2017-11-15,56500,57300,56100,57300,741804,10.18,8.01,0.74
952,2017-11-16,57800,58300,57400,58000,909572,10.18,8.01,0.74
953,2017-11-17,58400,58500,56500,56900,1201136,10.18,8.01,0.74
954,2017-11-20,57000,57500,56600,57100,794784,10.18,8.01,0.74
955,2017-11-21,57000,57100,55700,55800,716932,10.18,8.01,0.74
956,2017-11-22,55800,56700,55800,56200,708710,10.18,8.01,0.74
957,2017-11-23,56400,56900,56300,56700,572964,10.18,8.01,0.74
958,2017-11-24,56400,56900,56300,56700,720487,10.18,8.01,0.74
959,2017-11-27,57300,57900,57300,57500,983176,10.18,8.01,0.74
960,2017-11-28,57700,59500,57600,58300,1324758,10.18,8.01,0.74
961,2017-11-29,58800,59400,58400,59200,904484,10.18,8.01,0.74
962,2017-11-30,59900,60200,58800,59900,2284780,10.18,8.01,0.74
963,2017-12-01,59600,59800,58000,58300,926368,10.18,8.01,0.74
964,2017-12-04,59000,60000,58900,60000,927535,10.18,8.01,0.74
965,2017-12-05,60100,60300,59700,59900,888643,10.18,8.01,0.74
966,2017-12-06,60400,60400,59900,60200,835200,10.18,8.01,0.74
967,2017-12-07,60200,60500,59200,59200,1336522,10.18,8.01,0.74
968,2017-12-08,59100,60100,59100,59500,831476,10.18,8.01,0.74
969,2017-12-11,59200,59700,59000,59000,765995,10.18,8.01,0.74
970,2017-12-12,59200,59400,58300,58300,1096411,10.18,8.01,0.74
971,2017-12-13,58000,60900,58000,60800,1319487,10.18,8.01,0.74
