,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
114,2014-06-20,32350,32550,31550,31600,439913,5.4,15.6,0.8
115,2014-06-23,31500,33150,31500,32600,552837,5.4,15.6,0.8
116,2014-06-24,32900,33400,32300,33200,534005,5.4,15.6,0.8
117,2014-06-25,33150,33400,32900,33300,593181,5.4,15.6,0.8
118,2014-06-26,33350,33850,32350,32750,833029,5.4,15.6,0.8
119,2014-06-27,32700,33250,32400,32600,484747,5.4,15.6,0.8
120,2014-06-30,32750,33800,32750,33700,578530,5.4,15.6,0.8
121,2014-07-01,34000,36100,33450,36050,1499553,5.4,15.6,0.8
122,2014-07-02,36450,36500,35750,36150,680004,5.4,15.6,0.8
123,2014-07-03,36150,37050,35850,36200,797919,5.4,15.6,0.8
124,2014-07-04,36650,37500,36550,36850,721212,5.4,15.6,0.8
125,2014-07-07,36850,38150,36600,37950,970121,5.4,15.6,0.8
126,2014-07-08,37950,37950,36200,36800,837741,5.4,15.6,0.8
127,2014-07-09,36800,38350,36150,38000,940488,5.4,15.6,0.8
128,2014-07-10,38400,38800,37100,37100,876384,5.4,15.6,0.8
129,2014-07-11,37000,37400,36600,37000,567807,5.4,15.6,0.8
130,2014-07-14,37000,39000,36850,38600,827863,5.4,15.6,0.8
131,2014-07-15,39050,39450,37950,38400,925527,5.4,15.6,0.8
132,2014-07-16,38650,38650,37150,37350,627976,5.4,15.6,0.8
133,2014-07-17,37500,37650,36800,37500,689418,5.4,15.6,0.8
134,2014-07-18,37100,37250,36000,36250,942061,5.4,15.6,0.8
135,2014-07-21,36600,37000,36250,36650,593569,5.4,15.6,0.8
136,2014-07-22,36900,37900,36850,37800,863985,5.4,15.6,0.8
137,2014-07-23,38000,39550,37850,39150,1669936,5.4,15.6,0.8
138,2014-07-24,39350,40300,38350,38800,1516715,5.4,15.6,0.8
139,2014-07-25,39200,40150,38850,39000,710957,5.4,15.6,0.8
140,2014-07-28,38700,40150,38300,40000,1133877,5.4,15.6,0.8
141,2014-07-29,40500,40750,39250,39800,867371,5.4,15.6,0.8
142,2014-07-30,39800,40150,38550,39050,1160726,5.4,15.6,0.8
143,2014-07-31,39050,39800,38650,39300,608006,5.4,15.6,0.8
144,2014-08-01,38650,39100,38500,38850,698563,5.4,15.6,0.8
145,2014-08-04,38850,39000,38050,39000,502814,5.4,15.6,0.8
146,2014-08-05,39150,39200,37850,38250,427101,5.4,15.6,0.8
147,2014-08-06,38150,38450,37000,37350,731628,5.4,15.6,0.8
148,2014-08-07,37450,38250,37350,37650,541930,5.4,15.6,0.8
149,2014-08-08,37250,37850,36450,36550,595596,5.4,15.6,0.8
150,2014-08-11,36850,37000,36000,36600,407524,5.4,15.6,0.8
151,2014-08-12,36750,37400,36250,36400,363236,5.4,15.6,0.8
152,2014-08-13,36400,37200,36400,37000,442564,5.4,15.6,0.8
153,2014-08-14,37400,37750,36250,36400,633118,5.4,15.6,0.8
154,2014-08-18,36700,37050,36000,36300,469296,5.4,15.6,0.8
155,2014-08-19,36800,37250,36600,37000,507041,5.4,15.6,0.8
156,2014-08-20,37250,37250,36050,36100,444482,5.4,15.6,0.8
157,2014-08-21,35850,36000,34700,35000,798466,5.4,15.6,0.8
158,2014-08-22,34800,35100,34200,34900,417985,5.4,15.6,0.8
159,2014-08-25,34600,35500,34450,35200,358566,5.4,15.6,0.8
160,2014-08-26,35600,36700,35550,36550,542005,5.4,15.6,0.8
161,2014-08-27,36950,36950,36000,36650,362521,5.4,15.6,0.8
162,2014-08-28,36600,36850,36200,36400,231038,5.4,15.6,0.8
163,2014-08-29,36550,37050,36000,36850,382465,5.4,15.6,0.8
164,2014-09-01,37000,37350,36700,37250,446911,5.4,15.6,0.8
165,2014-09-02,37650,37850,37050,37050,497844,5.4,15.6,0.8
166,2014-09-03,37100,37200,36400,36500,309450,5.4,15.6,0.8
167,2014-09-04,36850,37650,36850,36850,403850,5.4,15.6,0.8
168,2014-09-05,36950,37550,36550,37350,280372,5.4,15.6,0.8
169,2014-09-11,37800,38100,37100,37100,497184,5.4,15.6,0.8
170,2014-09-12,37350,37600,36850,37350,259169,5.4,15.6,0.8
171,2014-09-15,37400,37450,35950,36200,563606,5.4,15.6,0.8
172,2014-09-16,36250,36450,36050,36350,199664,5.4,15.6,0.8
173,2014-09-17,36400,36600,36000,36400,276910,5.4,15.6,0.8
