,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
163,2014-08-29,17550,17600,17100,17600,2452112,6.9,8.3,0.56
164,2014-09-01,17500,17650,17300,17300,716639,6.9,8.3,0.56
165,2014-09-02,17200,17600,17050,17600,1004041,6.9,8.3,0.56
166,2014-09-03,17450,18250,17450,18150,1765169,6.9,8.3,0.56
167,2014-09-04,18250,18350,17750,17900,864045,6.9,8.3,0.56
168,2014-09-05,17700,17800,17300,17500,1333610,6.9,8.3,0.56
169,2014-09-11,17350,17600,17150,17350,1489107,6.9,8.3,0.56
170,2014-09-12,17500,17950,17250,17750,1208644,6.9,8.3,0.56
171,2014-09-15,17600,17650,16900,17100,1353908,6.9,8.3,0.56
172,2014-09-16,17100,17300,17000,17250,678144,6.9,8.3,0.56
173,2014-09-17,17250,17350,16750,17250,1201882,6.9,8.3,0.56
174,2014-09-18,17100,17150,16700,16900,1029322,6.9,8.3,0.56
175,2014-09-19,17050,17350,17000,17250,917513,6.9,8.3,0.56
176,2014-09-22,17150,17200,16650,16800,899138,6.9,8.3,0.56
177,2014-09-23,16750,17250,16700,17100,900787,6.9,8.3,0.56
178,2014-09-24,17000,17200,16800,16950,863226,6.9,8.3,0.56
179,2014-09-25,17100,17100,16600,16700,971313,6.9,8.3,0.56
180,2014-09-26,16550,16600,15900,15950,2083262,6.9,8.3,0.56
181,2014-09-29,15950,16250,15900,16150,1229932,6.9,8.3,0.56
182,2014-09-30,16200,16300,15950,15950,1003007,6.9,8.3,0.56
183,2014-10-01,16050,16300,15450,15600,1406207,6.9,8.3,0.56
184,2014-10-02,15500,16000,15500,15950,1278176,6.9,8.3,0.56
185,2014-10-06,16100,16150,15650,15650,843412,6.9,8.3,0.56
186,2014-10-07,15800,16450,15800,16250,1027238,6.9,8.3,0.56
187,2014-10-08,16050,16500,16050,16400,1080384,6.9,8.3,0.56
188,2014-10-10,16200,16250,15850,16250,1295018,6.9,8.3,0.56
189,2014-10-13,16200,16300,16000,16150,952327,6.9,8.3,0.56
190,2014-10-14,16300,16450,15950,16400,981913,6.9,8.3,0.56
191,2014-10-15,16400,16400,15550,15650,1438056,6.9,8.3,0.56
192,2014-10-16,15550,15900,15500,15500,1481390,6.9,8.3,0.56
193,2014-10-17,15650,15750,15400,15550,1511143,6.9,8.3,0.56
194,2014-10-20,15750,16000,15750,15800,781411,6.9,8.3,0.56
195,2014-10-21,15800,15900,15250,15400,1269260,6.9,8.3,0.56
196,2014-10-22,15550,16050,15250,16000,1760463,6.9,8.3,0.56
197,2014-10-23,15800,15900,15200,15400,1405713,6.9,8.3,0.56
198,2014-10-24,15500,15550,14850,15100,1243476,6.9,8.3,0.56
199,2014-10-27,15150,15750,15100,15700,1271352,6.9,8.3,0.56
200,2014-10-28,15550,15700,15350,15350,720110,6.9,8.3,0.56
201,2014-10-29,15600,16250,15400,16050,2444430,6.9,8.3,0.56
202,2014-10-30,16050,16100,15550,15950,1234539,6.9,8.3,0.56
203,2014-10-31,16100,16150,15350,15650,1167348,6.9,8.3,0.56
204,2014-11-03,15600,15700,15250,15350,870392,6.9,8.3,0.56
205,2014-11-04,15350,15600,15150,15400,1218951,6.9,8.3,0.56
206,2014-11-05,16200,17150,15850,16100,5364924,6.9,8.3,0.56
207,2014-11-06,16200,16550,16150,16400,1700511,6.9,8.3,0.56
208,2014-11-07,16350,16500,16150,16400,1259934,6.9,8.3,0.56
209,2014-11-10,16450,16600,16250,16350,997937,6.9,8.3,0.56
210,2014-11-11,16350,16500,16150,16350,889913,6.9,8.3,0.56
211,2014-11-12,16250,16350,15900,15900,1332851,6.9,8.3,0.56
212,2014-11-13,15950,16050,15850,15850,636863,6.9,8.3,0.56
213,2014-11-14,15850,15850,15500,15550,759484,6.9,8.3,0.56
214,2014-11-17,15450,15700,15400,15450,733127,6.9,8.3,0.56
215,2014-11-18,15500,15650,15400,15600,626967,6.9,8.3,0.56
216,2014-11-19,15650,15850,15600,15750,900647,6.9,8.3,0.56
217,2014-11-20,15700,15750,15350,15600,1209752,6.9,8.3,0.56
