,Date,Open,High,Low,Close,Volume,ROE,PBR,PER
66,2014-04-08,37000,37200,36250,36250,554996,19.1,0.9,5
67,2014-04-09,36650,37200,36450,36650,477681,19.1,0.9,5
68,2014-04-10,37150,37500,36750,37350,393265,19.1,0.9,5
69,2014-04-11,36700,36950,36550,36950,362818,19.1,0.9,5
70,2014-04-14,37200,37200,35950,36000,541160,19.1,0.9,5
71,2014-04-15,36200,36350,34750,35000,1082259,19.1,0.9,5
72,2014-04-16,35300,35400,34850,35000,418138,19.1,0.9,5
73,2014-04-17,34800,35100,34000,34150,854925,19.1,0.9,5
74,2014-04-18,34300,34500,33750,34450,504896,19.1,0.9,5
75,2014-04-21,34400,34800,34350,34600,339393,19.1,0.9,5
76,2014-04-22,34750,34750,34050,34200,340268,19.1,0.9,5
77,2014-04-23,34350,34600,34050,34100,309643,19.1,0.9,5
78,2014-04-24,34150,34400,33600,33800,337355,19.1,0.9,5
79,2014-04-25,33800,33800,32650,32700,709459,19.1,0.9,5
80,2014-04-28,32550,33200,32550,32750,254345,19.1,0.9,5
81,2014-04-29,32700,33650,32700,32800,374071,19.1,0.9,5
82,2014-04-30,33150,33450,33000,33300,230745,19.1,0.9,5
83,2014-05-02,33400,33400,32050,32050,395876,19.1,0.9,5
84,2014-05-07,32000,32750,31100,32400,407060,19.1,0.9,5
85,2014-05-08,32500,33350,32500,32850,479368,19.1,0.9,5
86,2014-05-09,33000,33200,32800,33000,203591,19.1,0.9,5
87,2014-05-12,32950,32950,32100,32350,331091,19.1,0.9,5
88,2014-05-13,32350,32800,32300,32750,216675,19.1,0.9,5
89,2014-05-14,32900,33550,32850,33550,356984,19.1,0.9,5
90,2014-05-15,33550,33700,33150,33450,240233,19.1,0.9,5
91,2014-05-16,33500,33500,32900,33400,342111,19.1,0.9,5
92,2014-05-19,33300,33600,33100,33400,316777,19.1,0.9,5
93,2014-05-20,33450,34250,33450,33750,532529,19.1,0.9,5
94,2014-05-21,34050,34200,33550,33950,326176,19.1,0.9,5
95,2014-05-22,34550,34600,34000,34200,319388,19.1,0.9,5
96,2014-05-23,34400,34400,33800,34000,236246,19.1,0.9,5
97,2014-05-26,33950,34200,33750,33800,144971,19.1,0.9,5
98,2014-05-27,33750,33950,33150,33700,318049,19.1,0.9,5
99,2014-05-28,33500,33700,33450,33600,128284,19.1,0.9,5
100,2014-05-29,33600,33600,33200,33300,225549,19.1,0.9,5
101,2014-05-30,33450,33900,33150,33350,322657,19.1,0.9,5
102,2014-06-02,33600,34350,33600,34150,477334,19.1,0.9,5
103,2014-06-03,34150,34450,33700,34050,396262,19.1,0.9,5
104,2014-06-05,33900,34300,33600,34250,374257,19.1,0.9,5
105,2014-06-09,34350,35150,34250,34900,556741,19.1,0.9,5
106,2014-06-10,35050,35350,34750,35000,457972,19.1,0.9,5
107,2014-06-11,33900,35050,33100,34950,1131117,19.1,0.9,5
108,2014-06-12,34850,35300,34300,34750,388706,19.1,0.9,5
109,2014-06-13,34050,35000,33700,34200,546920,19.1,0.9,5
110,2014-06-16,33800,34000,33200,33450,540567,19.1,0.9,5
111,2014-06-17,33650,33650,33000,33550,366896,19.1,0.9,5
112,2014-06-18,33100,33500,32600,32750,314992,19.1,0.9,5
113,2014-06-19,32600,33400,32550,33150,170199,19.1,0.9,5
114,2014-06-20,33150,33600,32700,33300,412308,19.1,0.9,5
115,2014-06-23,33150,33700,33150,33650,175505,19.1,0.9,5
116,2014-06-24,33400,33800,33400,33800,138145,19.1,0.9,5
117,2014-06-25,33650,33900,33300,33350,158845,19.1,0.9,5
118,2014-06-26,33350,33600,32750,32850,253650,19.1,0.9,5
119,2014-06-27,33150,33300,32650,32750,199572,19.1,0.9,5
120,2014-06-30,32600,33400,32600,33400,159789,19.1,0.9,5
121,2014-07-01,33150,33600,33050,33450,133179,19.1,0.9,5
122,2014-07-02,33450,33950,33450,33700,241128,19.1,0.9,5
123,2014-07-03,35100,35500,34600,34600,777260,19.1,0.9,5
124,2014-07-04,34900,35150,34150,34650,433389,19.1,0.9,5
125,2014-07-07,34950,34950,34450,34600,143343,19.1,0.9,5
126,2014-07-08,34500,35050,34050,34250,226586,19.1,0.9,5
127,2014-07-09,34100,34400,33850,34150,137812,19.1,0.9,5
128,2014-07-10,34300,34700,34100,34200,158795,19.1,0.9,5
129,2014-07-11,34000,34100,33100,33250,277444,19.1,0.9,5
130,2014-07-14,33300,33950,32700,33950,217615,19.1,0.9,5
131,2014-07-15,33950,34150,33650,33650,220863,19.1,0.9,5
132,2014-07-16,33500,33800,33050,33100,161514,19.1,0.9,5
133,2014-07-17,33150,34100,33150,34100,332190,19.1,0.9,5
134,2014-07-18,33700,34600,33700,34550,277006,19.1,0.9,5
135,2014-07-21,34600,35100,34300,35000,292969,19.1,0.9,5
136,2014-07-22,35100,35200,34400,34550,229099,19.1,0.9,5
137,2014-07-23,34600,35100,34350,34850,290054,19.1,0.9,5
138,2014-07-24,35200,35200,34850,34850,170429,19.1,0.9,5
139,2014-07-25,34650,35000,34350,34850,179064,19.1,0.9,5
140,2014-07-28,34900,35200,34500,35100,229752,19.1,0.9,5
141,2014-07-29,35400,36100,35300,35950,568111,19.1,0.9,5
142,2014-07-30,36350,36650,35350,35450,574697,19.1,0.9,5
143,2014-07-31,35650,36250,35250,36000,436507,19.1,0.9,5
144,2014-08-01,35300,36100,34550,34650,669147,19.1,0.9,5
145,2014-08-04,34650,34850,33900,34200,466433,19.1,0.9,5
146,2014-08-05,34150,34450,33500,33550,399818,19.1,0.9,5
147,2014-08-06,33550,33700,32350,32800,727482,19.1,0.9,5
148,2014-08-07,33000,33550,32650,33400,309365,19.1,0.9,5
149,2014-08-08,33150,33300,32500,32950,309318,19.1,0.9,5
150,2014-08-11,33000,33550,33000,33150,188164,19.1,0.9,5
151,2014-08-12,33200,33450,32800,33000,238368,19.1,0.9,5
152,2014-08-13,32850,33550,32800,33550,229457,19.1,0.9,5
153,2014-08-14,33550,33600,33300,33500,172188,19.1,0.9,5
154,2014-08-18,33550,34050,33200,33900,250824,19.1,0.9,5
155,2014-08-19,34150,34350,33800,33850,228052,19.1,0.9,5
156,2014-08-20,34150,34150,33250,33600,271926,19.1,0.9,5
157,2014-08-21,33700,33850,33250,33700,235434,19.1,0.9,5
158,2014-08-22,33950,36200,33900,36200,1384797,19.1,0.9,5
159,2014-08-25,36450,36800,36050,36550,856996,19.1,0.9,5
160,2014-08-26,36600,36850,36500,36850,521117,19.1,0.9,5
161,2014-08-27,36750,36950,35900,36150,398117,19.1,0.9,5
162,2014-08-28,36150,36700,36100,36350,481042,19.1,0.9,5
163,2014-08-29,36350,36650,36050,36450,496919,19.1,0.9,5
164,2014-09-01,36550,37050,36300,36950,631783,19.1,0.9,5
165,2014-09-02,37050,37050,36150,36350,381592,19.1,0.9,5
166,2014-09-03,36550,37250,36550,37200,697870,19.1,0.9,5
167,2014-09-04,37100,38000,36800,38000,857451,19.1,0.9,5
168,2014-09-05,37800,38100,37450,37900,339207,19.1,0.9,5
169,2014-09-11,38000,38850,37700,38600,612311,19.1,0.9,5
170,2014-09-12,38850,39200,38400,38600,520206,19.1,0.9,5
171,2014-09-15,38500,38900,37850,38500,326753,19.1,0.9,5
172,2014-09-16,38500,38950,37800,38250,311454,19.1,0.9,5
173,2014-09-17,38500,38950,37800,38950,391612,19.1,0.9,5
174,2014-09-18,38600,38900,38200,38800,332991,19.1,0.9,5
175,2014-09-19,38950,39000,38450,38900,266677,19.1,0.9,5
176,2014-09-22,38850,38900,37400,37800,409438,19.1,0.9,5
177,2014-09-23,37600,38000,36700,37350,420539,19.1,0.9,5
178,2014-09-24,36700,37450,36300,36850,449343,19.1,0.9,5
179,2014-09-25,37000,37200,35900,36300,356407,19.1,0.9,5
180,2014-09-26,36150,36150,33800,34950,1135303,19.1,0.9,5
181,2014-09-29,34900,35950,34300,35650,449168,19.1,0.9,5
182,2014-09-30,35300,36150,35300,36000,261577,19.1,0.9,5
183,2014-10-01,35700,36200,34800,34900,349313,19.1,0.9,5
184,2014-10-02,34450,35300,34200,35150,585594,19.1,0.9,5
185,2014-10-06,35150,35500,34950,35050,291996,19.1,0.9,5
186,2014-10-07,35150,35200,34550,35100,257938,19.1,0.9,5
187,2014-10-08,35000,35200,34300,35200,387367,19.1,0.9,5
188,2014-10-10,35500,35650,35000,35500,294203,19.1,0.9,5
189,2014-10-13,35800,35900,35100,35800,329099,19.1,0.9,5
190,2014-10-14,35450,35850,35250,35400,406073,19.1,0.9,5
191,2014-10-15,35950,37300,35800,37200,749138,19.1,0.9,5
192,2014-10-16,37200,37550,36700,37400,509325,19.1,0.9,5
193,2014-10-17,37500,37500,36600,36600,303629,19.1,0.9,5
194,2014-10-20,37150,37200,36100,36300,372497,19.1,0.9,5
195,2014-10-21,36100,37150,35850,36850,411580,19.1,0.9,5
196,2014-10-22,36900,37250,36500,37000,266444,19.1,0.9,5
197,2014-10-23,37000,37450,36600,37300,338349,19.1,0.9,5
198,2014-10-24,37500,37500,36600,37000,348016,19.1,0.9,5
199,2014-10-27,36900,37650,36800,37500,312258,19.1,0.9,5
200,2014-10-28,37200,37700,37200,37550,264308,19.1,0.9,5
201,2014-10-29,37700,38100,37250,37950,482861,19.1,0.9,5
202,2014-10-30,38000,38050,36450,37500,313066,19.1,0.9,5
203,2014-10-31,37250,37950,36800,37950,385572,19.1,0.9,5
204,2014-11-03,37950,38150,36500,37300,609099,19.1,0.9,5
205,2014-11-04,36950,37700,36000,36100,384104,19.1,0.9,5
206,2014-11-05,36100,37400,36100,37200,299547,19.1,0.9,5
207,2014-11-06,37200,38150,36400,37000,396747,19.1,0.9,5
208,2014-11-07,37000,38400,37000,38400,424583,19.1,0.9,5
209,2014-11-10,38650,38900,38150,38850,358195,19.1,0.9,5
210,2014-11-11,39400,41850,39350,41600,1583314,19.1,0.9,5
211,2014-11-12,41300,41800,40850,41500,622271,19.1,0.9,5
212,2014-11-13,41600,42300,41100,41500,438720,19.1,0.9,5
213,2014-11-14,41600,42550,41250,41400,665705,19.1,0.9,5
214,2014-11-17,41250,42150,40300,40550,515804,19.1,0.9,5
215,2014-11-18,40200,41400,40200,40650,364892,19.1,0.9,5
216,2014-11-19,40800,41100,39500,40000,457808,19.1,0.9,5
217,2014-11-20,40000,40300,39400,40000,455080,19.1,0.9,5
218,2014-11-21,39850,40700,39600,40700,358385,19.1,0.9,5
219,2014-11-24,40700,40700,39200,39500,616020,19.1,0.9,5
220,2014-11-25,39650,41950,39400,41950,701441,19.1,0.9,5
221,2014-11-26,41650,41700,39650,39950,832027,19.1,0.9,5
222,2014-11-27,40500,41300,39750,40100,557952,19.1,0.9,5
223,2014-11-28,41700,42200,41100,42000,1293523,19.1,0.9,5
224,2014-12-01,43700,45300,43600,44500,2078884,19.1,0.9,5
225,2014-12-02,43500,44250,43150,43500,725639,19.1,0.9,5
226,2014-12-03,44800,45400,44350,44900,726967,19.1,0.9,5
227,2014-12-04,44250,45300,44250,44750,567703,19.1,0.9,5
228,2014-12-05,44800,45900,44250,44450,307634,19.1,0.9,5
229,2014-12-08,45250,46300,45200,46200,713023,19.1,0.9,5
230,2014-12-09,47000,48800,46850,48800,1250435,19.1,0.9,5
231,2014-12-10,47900,49650,47500,48800,1423118,19.1,0.9,5
232,2014-12-11,49950,50700,48100,50000,1493423,19.1,0.9,5
233,2014-12-12,49750,49950,48200,48600,823575,19.1,0.9,5
234,2014-12-15,47500,49800,47350,48600,899922,19.1,0.9,5
235,2014-12-16,48900,49300,45700,48450,1140849,19.1,0.9,5
236,2014-12-17,48800,49450,47100,47500,656530,19.1,0.9,5
237,2014-12-18,47000,47850,45900,47600,612117,19.1,0.9,5
238,2014-12-19,48400,49500,48350,48900,623387,19.1,0.9,5
239,2014-12-22,48250,48300,47150,47300,430494,19.1,0.9,5
240,2014-12-23,47800,48300,47200,47450,350125,19.1,0.9,5
241,2014-12-24,47000,47600,46800,47500,176043,19.1,0.9,5
242,2014-12-26,47550,47600,46400,46450,304009,19.1,0.9,5
243,2014-12-29,46650,47750,46600,46800,298118,19.1,0.9,5
244,2014-12-30,47050,48600,46800,47450,626488,19.1,0.9,5
245,2015-01-02,47750,48750,45100,45150,965216,NaN,0.87,-25.23
246,2015-01-05,45500,46600,44250,46200,828646,NaN,0.87,-25.23
247,2015-01-06,46650,47550,45650,45650,861173,NaN,0.87,-25.23
248,2015-01-07,43000,44650,40950,43500,2957691,NaN,0.87,-25.23
249,2015-01-08,43600,44300,42500,43300,498732,NaN,0.87,-25.23
250,2015-01-09,43850,45950,43500,45300,709519,NaN,0.87,-25.23
251,2015-01-12,44900,46100,43900,44900,480402,NaN,0.87,-25.23
252,2015-01-13,45550,46000,45000,45350,539751,NaN,0.87,-25.23
253,2015-01-14,45900,46300,45200,46000,394501,NaN,0.87,-25.23
254,2015-01-15,45850,45850,44350,45150,550593,NaN,0.87,-25.23
255,2015-01-16,45000,45100,44050,44600,317507,NaN,0.87,-25.23
256,2015-01-19,44700,44750,43750,44000,313571,NaN,0.87,-25.23
257,2015-01-20,43900,44750,43800,44750,286380,NaN,0.87,-25.23
258,2015-01-21,45300,45600,44450,45000,322869,NaN,0.87,-25.23
259,2015-01-22,45200,45350,43100,43350,479753,NaN,0.87,-25.23
260,2015-01-23,44000,44400,43500,44000,308761,NaN,0.87,-25.23
261,2015-01-26,44000,44600,43000,43350,453636,NaN,0.87,-25.23
262,2015-01-27,43350,44450,43300,44450,362553,NaN,0.87,-25.23
263,2015-01-28,43900,44600,43800,44350,237003,NaN,0.87,-25.23
264,2015-01-29,44700,48000,44450,46700,1303447,NaN,0.87,-25.23
265,2015-01-30,47300,48000,46850,47500,552428,NaN,0.87,-25.23
266,2015-02-02,46250,47850,45750,46750,581713,NaN,0.87,-25.23
267,2015-02-03,46550,47350,45500,46900,554111,NaN,0.87,-25.23
268,2015-02-04,46900,48550,46150,47950,948474,NaN,0.87,-25.23
269,2015-02-05,47000,47100,45900,46400,407977,NaN,0.87,-25.23
270,2015-02-06,46400,48300,45700,47500,400939,NaN,0.87,-25.23
271,2015-02-09,47500,47800,46650,47500,240159,NaN,0.87,-25.23
272,2015-02-10,47300,47300,45400,46250,355685,NaN,0.87,-25.23
273,2015-02-11,46550,47450,45700,47050,290598,NaN,0.87,-25.23
274,2015-02-12,47150,47250,46150,47000,177090,NaN,0.87,-25.23
275,2015-02-13,46950,48050,46400,46600,258026,NaN,0.87,-25.23
276,2015-02-16,46400,46500,45450,45550,277117,NaN,0.87,-25.23
277,2015-02-17,45750,46400,45550,46000,189737,NaN,0.87,-25.23
278,2015-02-23,46050,47150,45850,45950,340225,NaN,0.87,-25.23
279,2015-02-24,46000,46000,44700,45050,581997,NaN,0.87,-25.23
280,2015-02-25,45200,46850,44900,46300,551444,NaN,0.87,-25.23
281,2015-02-26,46000,48100,45100,48100,789060,NaN,0.87,-25.23
282,2015-02-27,48150,50200,47500,50200,893818,NaN,0.87,-25.23
283,2015-03-02,49800,50400,48800,49400,538319,NaN,0.87,-25.23
284,2015-03-03,49000,49450,47350,47600,623724,NaN,0.87,-25.23
285,2015-03-04,47600,47950,46500,46700,605404,NaN,0.87,-25.23
286,2015-03-05,46950,47550,46450,46500,328394,NaN,0.87,-25.23
287,2015-03-06,46550,46850,45850,46650,460948,NaN,0.87,-25.23
288,2015-03-09,46550,46800,45850,45900,231694,NaN,0.87,-25.23
289,2015-03-10,46000,46400,45050,45100,345670,NaN,0.87,-25.23
290,2015-03-11,44900,45250,43950,43950,513069,NaN,0.87,-25.23
291,2015-03-12,43700,45300,43200,44850,543509,NaN,0.87,-25.23
292,2015-03-13,45500,45850,43400,43850,673128,NaN,0.87,-25.23
293,2015-03-16,44500,47250,44250,46500,905859,NaN,0.87,-25.23
294,2015-03-17,47250,48400,46850,47350,750349,NaN,0.87,-25.23
295,2015-03-18,48000,48200,47100,47400,449255,NaN,0.87,-25.23
296,2015-03-19,47400,48250,46650,48050,440415,NaN,0.87,-25.23
297,2015-03-20,47200,48200,46750,48150,315098,NaN,0.87,-25.23
298,2015-03-23,48450,48500,47150,47200,247904,NaN,0.87,-25.23
299,2015-03-24,46750,48900,46750,48750,427848,NaN,0.87,-25.23
300,2015-03-25,48850,49450,48250,49300,412762,NaN,0.87,-25.23
301,2015-03-26,48900,49000,47700,47700,277537,NaN,0.87,-25.23
302,2015-03-27,47100,48200,46950,47650,241533,NaN,0.87,-25.23
303,2015-03-30,47900,49950,47900,48750,658736,NaN,0.87,-25.23
304,2015-03-31,48800,49300,48350,48550,321400,NaN,0.87,-25.23
305,2015-04-01,48750,50900,48450,50700,1351499,NaN,0.87,-25.23
306,2015-04-02,50200,52400,50100,51300,942805,NaN,0.87,-25.23
307,2015-04-03,52300,53700,51700,52900,804366,NaN,0.87,-25.23
308,2015-04-06,53600,53900,52300,53000,356041,NaN,0.87,-25.23
309,2015-04-07,52300,52700,50800,52600,596041,NaN,0.87,-25.23
310,2015-04-08,52000,52900,51400,52700,395727,NaN,0.87,-25.23
311,2015-04-09,54000,54600,51500,52100,421634,NaN,0.87,-25.23
312,2015-04-10,51500,52900,51500,52300,341113,NaN,0.87,-25.23
313,2015-04-13,52600,53700,52200,53100,328528,NaN,0.87,-25.23
314,2015-04-14,53100,54200,52000,52500,360741,NaN,0.87,-25.23
315,2015-04-15,52100,52800,50400,51000,559293,NaN,0.87,-25.23
316,2015-04-16,50000,50300,49150,49850,627593,NaN,0.87,-25.23
317,2015-04-17,49850,50500,48700,49000,844910,NaN,0.87,-25.23
318,2015-04-20,48400,49600,48400,49600,497065,NaN,0.87,-25.23
319,2015-04-21,49500,49550,48250,48300,594078,NaN,0.87,-25.23
320,2015-04-22,48700,49150,47500,48000,505805,NaN,0.87,-25.23
321,2015-04-23,48350,49600,48050,49400,532783,NaN,0.87,-25.23
322,2015-04-24,48900,49300,47100,47250,755296,NaN,0.87,-25.23
323,2015-04-27,47400,48600,47400,48200,342451,NaN,0.87,-25.23
324,2015-04-28,48550,48700,47500,48000,322668,NaN,0.87,-25.23
325,2015-04-29,48200,48300,46550,47000,397012,NaN,0.87,-25.23
326,2015-04-30,46650,46900,45750,45800,359125,NaN,0.87,-25.23
327,2015-05-04,46300,46450,44950,45600,316207,NaN,0.87,-25.23
328,2015-05-06,44900,45300,42750,42900,617634,NaN,0.87,-25.23
329,2015-05-07,42800,43700,42800,43700,359701,NaN,0.87,-25.23
330,2015-05-08,44450,45250,44300,44400,360513,NaN,0.87,-25.23
331,2015-05-11,44900,45650,44500,45100,353814,NaN,0.87,-25.23
332,2015-05-12,45000,45100,43450,43850,392798,NaN,0.87,-25.23
333,2015-05-13,43300,44500,43300,44050,157002,NaN,0.87,-25.23
334,2015-05-14,43800,44250,43450,43650,196938,NaN,0.87,-25.23
335,2015-05-15,44600,44700,43200,43300,407457,NaN,0.87,-25.23
336,2015-05-18,43000,43200,41500,41600,534271,NaN,0.87,-25.23
337,2015-05-19,41400,42050,40850,41050,460325,NaN,0.87,-25.23
338,2015-05-20,41600,43950,41300,43750,700645,NaN,0.87,-25.23
339,2015-05-21,43750,43850,42600,43600,514789,NaN,0.87,-25.23
340,2015-05-22,43400,43950,42700,43950,389410,NaN,0.87,-25.23
341,2015-05-26,44250,44250,41900,42100,504735,NaN,0.87,-25.23
342,2015-05-27,42200,42900,41200,41250,611219,NaN,0.87,-25.23
343,2015-05-28,41750,41750,40700,41050,456557,NaN,0.87,-25.23
344,2015-05-29,40500,41300,40450,40450,424616,NaN,0.87,-25.23
345,2015-06-01,39500,39500,38500,38850,801472,NaN,0.87,-25.23
346,2015-06-02,38800,39500,38300,38600,568560,NaN,0.87,-25.23
347,2015-06-03,37650,39150,37650,38700,488104,NaN,0.87,-25.23
348,2015-06-04,38800,38850,38250,38600,498187,NaN,0.87,-25.23
349,2015-06-05,38300,39200,38300,39000,342498,NaN,0.87,-25.23
350,2015-06-08,38500,39550,38150,38900,433151,NaN,0.87,-25.23
351,2015-06-09,39400,40450,39350,39750,608035,NaN,0.87,-25.23
352,2015-06-10,39950,40000,37800,38050,1023595,NaN,0.87,-25.23
353,2015-06-11,38000,38750,37450,38100,612837,NaN,0.87,-25.23
354,2015-06-12,38600,39050,37200,37500,546033,NaN,0.87,-25.23
355,2015-06-15,36950,36950,35150,35200,817184,NaN,0.87,-25.23
356,2015-06-16,35200,35850,34800,35750,634799,NaN,0.87,-25.23
357,2015-06-17,35750,35800,34800,35600,535028,NaN,0.87,-25.23
358,2015-06-18,35800,36200,35350,35700,509098,NaN,0.87,-25.23
359,2015-06-19,36000,38150,35800,37850,1011687,NaN,0.87,-25.23
360,2015-06-22,38750,39700,38750,39350,835818,NaN,0.87,-25.23
361,2015-06-23,39350,39750,38650,39700,494949,NaN,0.87,-25.23
362,2015-06-24,39750,40450,39300,39950,418957,NaN,0.87,-25.23
363,2015-06-25,39650,40250,39300,39800,278766,NaN,0.87,-25.23
364,2015-06-26,39800,39800,38800,39100,296970,NaN,0.87,-25.23
365,2015-06-29,38400,38750,37750,37900,380538,NaN,0.87,-25.23
366,2015-06-30,37750,40600,37700,40500,632715,NaN,0.87,-25.23
367,2015-07-01,40600,42300,39650,41850,807066,NaN,0.87,-25.23
368,2015-07-02,42500,43850,41900,42900,1340797,NaN,0.87,-25.23
369,2015-07-03,42950,43450,41450,41500,583160,NaN,0.87,-25.23
370,2015-07-06,40800,42600,40700,41200,587819,NaN,0.87,-25.23
371,2015-07-07,42600,44500,42050,43550,1506544,NaN,0.87,-25.23
372,2015-07-08,43550,43900,41900,42000,601561,NaN,0.87,-25.23
373,2015-07-09,41000,41500,38950,39700,1608675,NaN,0.87,-25.23
374,2015-07-10,40100,40150,39500,39750,512702,NaN,0.87,-25.23
375,2015-07-13,40050,40550,39750,40450,452255,NaN,0.87,-25.23
376,2015-07-14,40700,40800,39400,39450,657775,NaN,0.87,-25.23
377,2015-07-15,40450,40500,39400,39450,886940,NaN,0.87,-25.23
378,2015-07-16,39000,40300,38700,39450,9033490,NaN,0.87,-25.23
379,2015-07-17,39550,40000,38250,39000,1149571,NaN,0.87,-25.23
380,2015-07-20,39050,39400,38100,38450,828962,NaN,0.87,-25.23
381,2015-07-21,38500,38900,37500,37700,1122812,NaN,0.87,-25.23
382,2015-07-22,37900,38200,37250,37500,651850,NaN,0.87,-25.23
383,2015-07-23,38100,39350,37800,39350,1077991,NaN,0.87,-25.23
384,2015-07-24,39300,39750,38600,39650,1072954,NaN,0.87,-25.23
385,2015-07-27,39650,39650,38300,38600,611770,NaN,0.87,-25.23
386,2015-07-28,38150,38400,37300,37450,761278,NaN,0.87,-25.23
387,2015-07-29,37700,38000,37400,37600,395951,NaN,0.87,-25.23
388,2015-07-30,37850,37850,35550,35600,1235398,NaN,0.87,-25.23
389,2015-07-31,34700,36000,34600,35100,1054072,NaN,0.87,-25.23
390,2015-08-03,35200,35600,33850,34150,914851,NaN,0.87,-25.23
391,2015-08-04,34850,38300,34650,38050,2059915,NaN,0.87,-25.23
392,2015-08-05,38250,39150,37350,37450,724906,NaN,0.87,-25.23
393,2015-08-06,37950,38250,37500,37600,382874,NaN,0.87,-25.23
394,2015-08-07,37400,37400,36600,36850,381937,NaN,0.87,-25.23
