,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
92,2014-05-19,225000,226500,223000,224500,266071,12.88,12.01,1.3
93,2014-05-20,222000,230000,222000,228000,199182,12.88,12.01,1.3
94,2014-05-21,228000,229500,225000,228000,76475,12.88,12.01,1.3
95,2014-05-22,231000,231000,226000,227500,119613,12.88,12.01,1.3
96,2014-05-23,229000,229000,225500,228500,63721,12.88,12.01,1.3
97,2014-05-26,229500,230000,226500,229000,120805,12.88,12.01,1.3
98,2014-05-27,229500,229500,223500,227000,83457,12.88,12.01,1.3
99,2014-05-28,223500,226500,222500,223500,155295,12.88,12.01,1.3
100,2014-05-29,223500,225500,216500,217500,165881,12.88,12.01,1.3
101,2014-05-30,218500,223000,216000,219500,167459,12.88,12.01,1.3
102,2014-06-02,222000,225000,219000,222500,115410,12.88,12.01,1.3
103,2014-06-03,223500,224000,218000,222000,90095,12.88,12.01,1.3
104,2014-06-05,220500,220500,216500,218500,145545,12.88,12.01,1.3
105,2014-06-09,216000,219500,216000,219000,166564,12.88,12.01,1.3
106,2014-06-10,219500,220500,217000,219000,99436,12.88,12.01,1.3
107,2014-06-11,220000,224000,219000,221500,148084,12.88,12.01,1.3
108,2014-06-12,223000,228500,221500,225000,208965,12.88,12.01,1.3
109,2014-06-13,224500,230000,224000,225000,149434,12.88,12.01,1.3
110,2014-06-16,224000,229500,224000,227500,146490,12.88,12.01,1.3
111,2014-06-17,230000,234500,228500,232000,212766,12.88,12.01,1.3
112,2014-06-18,232000,236000,232000,234000,246761,12.88,12.01,1.3
113,2014-06-19,238500,247000,236000,243500,358606,12.88,12.01,1.3
114,2014-06-20,244500,250000,238000,239500,227784,12.88,12.01,1.3
115,2014-06-23,239500,239500,233000,235500,233656,12.88,12.01,1.3
116,2014-06-24,235500,239500,232000,236000,229148,12.88,12.01,1.3
117,2014-06-25,239000,243500,237000,240500,165366,12.88,12.01,1.3
118,2014-06-26,248500,248500,239000,241000,247889,12.88,12.01,1.3
119,2014-06-27,240000,241000,234500,235500,136902,12.88,12.01,1.3
120,2014-06-30,235500,237500,233000,236500,94237,12.88,12.01,1.3
121,2014-07-01,235000,244000,234000,243500,137754,12.88,12.01,1.3
122,2014-07-02,243500,247000,242500,245000,102977,12.88,12.01,1.3
123,2014-07-03,245000,248500,242500,246000,87471,12.88,12.01,1.3
124,2014-07-04,246500,249000,243500,249000,80066,12.88,12.01,1.3
125,2014-07-07,250000,251500,246000,248000,103645,12.88,12.01,1.3
126,2014-07-08,247000,247500,240000,242000,154621,12.88,12.01,1.3
127,2014-07-09,239500,243500,238500,242000,141330,12.88,12.01,1.3
