,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
878,2017-07-26,67900,68700,67300,67900,1066820,13.69,11.11,1.44
879,2017-07-27,68200,68300,66300,66500,1371488,13.69,11.11,1.44
880,2017-07-28,66800,67800,66300,66700,1282188,13.69,11.11,1.44
881,2017-07-31,67000,67600,66500,67100,659263,13.69,11.11,1.44
882,2017-08-01,68000,69600,67800,68300,1485811,13.69,11.11,1.44
883,2017-08-02,69200,69500,67300,68400,838130,13.69,11.11,1.44
884,2017-08-03,68900,69200,68100,68400,838838,13.69,11.11,1.44
885,2017-08-04,69000,72100,68800,71800,1976833,13.69,11.11,1.44
886,2017-08-07,72300,72700,71500,71600,947809,13.69,11.11,1.44
887,2017-08-08,72100,72200,70300,71600,713434,13.69,11.11,1.44
888,2017-08-09,70700,71500,70500,71400,690037,13.69,11.11,1.44
889,2017-08-10,71400,74100,71400,73700,1796419,13.69,11.11,1.44
890,2017-08-11,72600,74700,71600,73400,1581856,13.69,11.11,1.44
891,2017-08-14,74200,74700,73000,73700,798565,13.69,11.11,1.44
892,2017-08-16,74000,74500,73100,74000,769023,13.69,11.11,1.44
893,2017-08-17,74000,74200,73000,73600,662603,13.69,11.11,1.44
894,2017-08-18,72600,73300,72000,73000,751321,13.69,11.11,1.44
895,2017-08-21,72800,75900,72800,75800,1159623,13.69,11.11,1.44
896,2017-08-22,76000,76400,75300,75700,697166,13.69,11.11,1.44
897,2017-08-23,76200,78500,76100,77500,1309345,13.69,11.11,1.44
898,2017-08-24,77800,78000,76600,77400,811372,13.69,11.11,1.44
899,2017-08-25,77800,77900,76800,77700,442385,13.69,11.11,1.44
900,2017-08-28,77500,77600,75900,76300,553675,13.69,11.11,1.44
901,2017-08-29,75500,75500,73400,74400,1540731,13.69,11.11,1.44
902,2017-08-30,75500,82400,75200,82300,3932544,13.69,11.11,1.44
903,2017-08-31,82700,82800,80200,81500,1889427,13.69,11.11,1.44
904,2017-09-01,82900,84300,81000,83600,1944745,13.69,11.11,1.44
905,2017-09-04,81700,84100,81600,82700,1508080,13.69,11.11,1.44
