,Date,Open,High,Low,Close,Volume,ROE,PBR ,PER 
702,2016-11-09,361000,370500,355000,362000,251545,17.7,5.72,34.71
703,2016-11-10,368000,380000,367500,380000,202326,17.7,5.72,34.71
704,2016-11-11,372500,378000,363000,366000,175002,17.7,5.72,34.71
705,2016-11-14,362500,364500,356000,356000,191612,17.7,5.72,34.71
706,2016-11-15,356500,358000,350000,353000,158177,17.7,5.72,34.71
707,2016-11-16,353500,355500,353000,353000,86225,17.7,5.72,34.71
708,2016-11-17,350500,353500,349000,352000,63135,17.7,5.72,34.71
709,2016-11-18,351000,351000,343500,346000,229474,17.7,5.72,34.71
710,2016-11-21,343000,343000,332500,333000,301199,17.7,5.72,34.71
711,2016-11-22,330000,335000,327000,334000,360181,17.7,5.72,34.71
712,2016-11-23,327500,333500,327000,328500,218069,17.7,5.72,34.71
713,2016-11-24,327000,329000,316000,321000,204267,17.7,5.72,34.71
714,2016-11-25,319500,335500,319500,324500,130642,17.7,5.72,34.71
715,2016-11-28,326000,327500,322000,323500,90979,17.7,5.72,34.71
716,2016-11-29,319500,341500,319500,341500,196781,17.7,5.72,34.71
717,2016-11-30,340500,341000,323500,328000,280469,17.7,5.72,34.71
718,2016-12-01,328000,328000,318000,319000,171276,17.7,5.72,34.71
719,2016-12-02,321000,323000,307000,307500,201383,17.7,5.72,34.71
720,2016-12-05,309000,314000,309000,313000,125260,17.7,5.72,34.71
721,2016-12-06,315000,317500,302500,312000,184986,17.7,5.72,34.71
722,2016-12-07,315000,319500,309000,313000,128392,17.7,5.72,34.71
723,2016-12-08,313000,317000,309000,317000,143041,17.7,5.72,34.71
724,2016-12-09,313500,326000,313500,318500,147838,17.7,5.72,34.71
725,2016-12-12,326000,328000,320500,324500,114702,17.7,5.72,34.71
726,2016-12-13,328000,330000,320500,321500,62792,17.7,5.72,34.71
727,2016-12-14,324000,327500,323000,325000,86061,17.7,5.72,34.71
728,2016-12-15,325000,327500,324000,325000,60920,17.7,5.72,34.71
729,2016-12-16,327000,328500,324500,325500,77082,17.7,5.72,34.71
730,2016-12-19,325000,325500,322500,325000,70614,17.7,5.72,34.71
731,2016-12-20,326000,326500,320500,321500,75042,17.7,5.72,34.71
732,2016-12-21,321500,323000,316000,318000,121534,17.7,5.72,34.71
733,2016-12-22,317500,320000,315000,317000,101909,17.7,5.72,34.71
734,2016-12-23,318000,326000,315500,322500,78349,17.7,5.72,34.71
735,2016-12-26,321000,325000,321000,322500,27632,17.7,5.72,34.71
736,2016-12-27,323000,325000,319000,323500,59039,17.7,5.72,34.71
737,2016-12-28,318000,322500,316000,316500,87884,17.7,5.72,34.71
738,2016-12-29,317000,325500,315000,321500,92971,17.7,5.72,34.71
739,2017-01-02,315500,315500,305000,305500,94147,9.81,5.06,53.34
740,2017-01-03,308000,314000,305500,312500,81566,9.81,5.06,53.34
741,2017-01-04,312000,312500,307500,311000,114746,9.81,5.06,53.34
742,2017-01-05,312500,314000,309500,310000,81521,9.81,5.06,53.34
743,2017-01-06,311000,311000,304000,305000,132518,9.81,5.06,53.34
744,2017-01-09,303000,304000,293500,298500,136116,9.81,5.06,53.34
745,2017-01-10,295000,298500,292000,293500,117116,9.81,5.06,53.34
746,2017-01-11,291500,301500,291500,300000,110278,9.81,5.06,53.34
747,2017-01-12,300000,303500,299000,302000,101156,9.81,5.06,53.34
748,2017-01-13,304500,317500,303500,314500,192048,9.81,5.06,53.34
749,2017-01-16,317500,322500,313000,321500,157233,9.81,5.06,53.34
750,2017-01-17,321500,321500,314000,320500,109333,9.81,5.06,53.34
751,2017-01-18,320500,321000,312500,316000,114833,9.81,5.06,53.34
752,2017-01-19,313000,317500,311000,311000,111457,9.81,5.06,53.34
753,2017-01-20,310500,319500,310500,319000,77863,9.81,5.06,53.34
754,2017-01-23,321000,322000,314500,315000,51013,9.81,5.06,53.34
755,2017-01-24,318000,327000,317000,325000,203035,9.81,5.06,53.34
756,2017-01-25,329000,333000,320000,325000,117739,9.81,5.06,53.34
757,2017-01-26,326000,326500,317500,318500,69536,9.81,5.06,53.34
758,2017-01-31,319000,328000,317000,317000,136706,9.81,5.06,53.34
759,2017-02-01,318500,319000,310500,315500,187240,9.81,5.06,53.34
760,2017-02-02,316000,321000,295500,301000,488349,9.81,5.06,53.34
761,2017-02-03,299000,307500,291500,301500,499293,9.81,5.06,53.34
762,2017-02-06,305500,305500,292000,292500,231856,9.81,5.06,53.34
763,2017-02-07,292500,296500,291500,293000,176261,9.81,5.06,53.34
764,2017-02-08,293000,294500,278500,281500,432359,9.81,5.06,53.34
765,2017-02-09,281500,283500,278500,281000,183543,9.81,5.06,53.34
766,2017-02-10,281000,283500,277000,277500,191491,9.81,5.06,53.34
767,2017-02-13,277500,284500,277500,284000,120845,9.81,5.06,53.34
768,2017-02-14,285500,291000,281000,287000,132735,9.81,5.06,53.34
769,2017-02-15,287000,293000,287000,290000,104259,9.81,5.06,53.34
770,2017-02-16,292000,292500,286500,288000,73914,9.81,5.06,53.34
771,2017-02-17,288500,292000,286000,288500,99613,9.81,5.06,53.34
772,2017-02-20,290500,292500,289000,291500,81163,9.81,5.06,53.34
773,2017-02-21,291500,293000,290500,292000,64462,9.81,5.06,53.34
