,Date,Open,High,Low,Close,Volume,ROE,PBR,PER
759,2017-02-01,42550,43000,42450,42450,1223714,1.81,0.34,18.86
760,2017-02-02,42500,42600,42000,42050,1501650,1.81,0.34,18.86
761,2017-02-03,42050,42500,41950,41950,1213364,1.81,0.34,18.86
762,2017-02-06,41900,42600,40050,41350,2368848,1.81,0.34,18.86
763,2017-02-07,40550,41900,40550,41300,1561450,1.81,0.34,18.86
764,2017-02-08,41350,41350,40350,40600,1834378,1.81,0.34,18.86
765,2017-02-09,40700,40950,40350,40350,1340311,1.81,0.34,18.86
766,2017-02-10,40650,41600,40400,41300,1357216,1.81,0.34,18.86
767,2017-02-13,41550,41800,41050,41800,925406,1.81,0.34,18.86
768,2017-02-14,41550,41600,41000,41150,1544097,1.81,0.34,18.86
769,2017-02-15,41150,41250,40800,40900,1140620,1.81,0.34,18.86
770,2017-02-16,40900,41000,40350,40450,1429471,1.81,0.34,18.86
771,2017-02-17,40500,40900,40450,40600,1334587,1.81,0.34,18.86
772,2017-02-20,40900,43050,40850,43050,3577876,1.81,0.34,18.86
773,2017-02-21,43350,43400,42600,43000,1931448,1.81,0.34,18.86
774,2017-02-22,43000,43900,43000,43200,1621272,1.81,0.34,18.86
775,2017-02-23,43200,43500,42750,43350,1195574,1.81,0.34,18.86
776,2017-02-24,43350,43800,43050,43550,1601550,1.81,0.34,18.86
777,2017-02-27,43850,44600,43550,44100,1869271,1.81,0.34,18.86
778,2017-02-28,44050,44100,43200,43600,1625744,1.81,0.34,18.86
779,2017-03-02,43500,43850,42800,43150,1853680,1.81,0.34,18.86
780,2017-03-03,42900,43050,42500,42950,1166862,1.81,0.34,18.86
781,2017-03-06,42750,43200,42500,42500,1144649,1.81,0.34,18.86
782,2017-03-07,42400,42500,41800,42050,1141205,1.81,0.34,18.86
783,2017-03-08,42000,42050,41100,41550,1825575,1.81,0.34,18.86
784,2017-03-09,41600,42300,41500,41500,1297051,1.81,0.34,18.86
785,2017-03-10,41700,41750,41050,41600,1146879,1.81,0.34,18.86
786,2017-03-13,42100,43350,41700,42800,2146114,1.81,0.34,18.86
787,2017-03-14,43050,43250,42550,42850,1671363,1.81,0.34,18.86
788,2017-03-15,43050,43500,42950,43200,1716598,1.81,0.34,18.86
789,2017-03-16,43550,43800,43250,43700,1989711,1.81,0.34,18.86
790,2017-03-17,43800,45000,43750,44350,4890656,1.81,0.34,18.86
791,2017-03-20,44900,45950,44650,45600,3603549,1.81,0.34,18.86
792,2017-03-21,45800,46100,44800,45900,2993781,1.81,0.34,18.86
793,2017-03-22,45750,47450,45600,47200,3816522,1.81,0.34,18.86
794,2017-03-23,47600,49000,47500,48750,3832276,1.81,0.34,18.86
795,2017-03-24,48850,48900,47250,47450,3036174,1.81,0.34,18.86
796,2017-03-27,47300,48300,46250,47450,1873175,1.81,0.34,18.86
797,2017-03-28,47650,48300,46600,46700,1790280,1.81,0.34,18.86
798,2017-03-29,46650,47100,45900,46500,1694021,1.81,0.34,18.86
799,2017-03-30,46350,47150,46300,46600,1396017,1.81,0.34,18.86
800,2017-03-31,46650,47100,46100,46450,1399735,1.81,0.34,18.86
801,2017-04-03,46800,47050,46150,46700,926522,1.81,0.34,18.86
802,2017-04-04,46600,46650,45600,45700,1473856,1.81,0.34,18.86
803,2017-04-05,46000,46300,45400,46100,997813,1.81,0.34,18.86
804,2017-04-06,46250,46500,45500,45650,960535,1.81,0.34,18.86
805,2017-04-07,45750,45850,44700,45050,1599830,1.81,0.34,18.86
806,2017-04-10,44700,44750,44350,44550,1383844,1.81,0.34,18.86
807,2017-04-11,44600,44900,44000,44900,1619753,1.81,0.34,18.86
808,2017-04-12,44850,44900,44100,44550,1654192,1.81,0.34,18.86
809,2017-04-13,44550,45450,44300,45400,1845419,1.81,0.34,18.86
810,2017-04-14,45250,45250,44500,44650,629408,1.81,0.34,18.86
811,2017-04-17,44750,44900,44350,44900,723167,1.81,0.34,18.86
812,2017-04-18,45200,45750,45150,45300,1147697,1.81,0.34,18.86
813,2017-04-19,45200,45300,44400,44400,1339248,1.81,0.34,18.86
814,2017-04-20,44450,44550,44000,44250,1115705,1.81,0.34,18.86
815,2017-04-21,44350,44350,44000,44150,1040769,1.81,0.34,18.86
816,2017-04-24,44400,44750,44200,44300,690285,1.81,0.34,18.86
817,2017-04-25,44600,44850,44400,44450,901126,1.81,0.34,18.86
818,2017-04-26,44600,44850,44400,44700,1004697,1.81,0.34,18.86
819,2017-04-27,44850,45900,44750,45650,2116343,1.81,0.34,18.86
820,2017-04-28,45350,45600,44700,45350,1238523,1.81,0.34,18.86
821,2017-05-02,45350,45700,44700,44750,1205667,1.81,0.34,18.86
822,2017-05-04,44500,44700,44300,44450,986527,1.81,0.34,18.86
823,2017-05-08,44650,45850,44600,45800,2214626,1.81,0.34,18.86
824,2017-05-10,45000,45150,42850,43150,5973723,1.81,0.34,18.86
825,2017-05-11,43150,43700,42600,43050,3018545,1.81,0.34,18.86
826,2017-05-12,43300,43750,43250,43250,1367206,1.81,0.34,18.86
827,2017-05-15,43200,43450,43100,43200,1015104,1.81,0.34,18.86
828,2017-05-16,43050,43100,41700,41950,3435578,1.81,0.34,18.86
829,2017-05-17,41500,42750,41100,42750,3557283,1.81,0.34,18.86
830,2017-05-18,42350,42550,42000,42000,1520035,1.81,0.34,18.86
831,2017-05-19,41800,42400,41500,42250,1608316,1.81,0.34,18.86
832,2017-05-22,42100,42300,41800,42000,1673836,1.81,0.34,18.86
833,2017-05-23,41800,42500,41450,42150,1717592,1.81,0.34,18.86
834,2017-05-24,42100,42750,42100,42600,1278584,1.81,0.34,18.86
835,2017-05-25,42650,42900,42350,42600,1599245,1.81,0.34,18.86
836,2017-05-26,42450,42650,42300,42450,1555169,1.81,0.34,18.86
837,2017-05-29,42450,42600,42050,42100,1170701,1.81,0.34,18.86
838,2017-05-30,42200,42250,41850,42250,1050948,1.81,0.34,18.86
839,2017-05-31,42100,42800,42000,42700,2191414,1.81,0.34,18.86
840,2017-06-01,43200,44200,43100,44000,3892744,1.81,0.34,18.86
