,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
711,2016-11-22,37200,37300,36850,36950,726347,20.46,8.19,1.54
712,2016-11-23,36800,37100,36600,36750,949293,20.46,8.19,1.54
713,2016-11-24,36750,37050,36750,36950,577907,20.46,8.19,1.54
714,2016-11-25,37000,37050,36700,36900,515190,20.46,8.19,1.54
715,2016-11-28,36950,37400,36650,37050,540078,20.46,8.19,1.54
716,2016-11-29,37000,37400,36950,37150,462645,20.46,8.19,1.54
717,2016-11-30,37100,37600,37100,37400,1193355,20.46,8.19,1.54
718,2016-12-01,37400,37600,37050,37150,783662,20.46,8.19,1.54
719,2016-12-02,37200,37750,37200,37200,772443,20.46,8.19,1.54
720,2016-12-05,37350,37600,37000,37350,517367,20.46,8.19,1.54
721,2016-12-06,37600,38000,37400,38000,670521,20.46,8.19,1.54
722,2016-12-07,38150,38150,37500,37650,615435,20.46,8.19,1.54
723,2016-12-08,37950,38900,37750,38900,1154923,20.46,8.19,1.54
724,2016-12-09,38900,39150,38550,39050,765539,20.46,8.19,1.54
725,2016-12-12,39200,39350,38650,38850,645844,20.46,8.19,1.54
726,2016-12-13,38950,39600,38850,39600,880200,20.46,8.19,1.54
727,2016-12-14,39650,39800,39350,39600,712341,20.46,8.19,1.54
728,2016-12-15,39100,39350,39000,39200,717484,20.46,8.19,1.54
729,2016-12-16,39200,39350,38900,39250,724189,20.46,8.19,1.54
730,2016-12-19,39050,39450,39050,39250,426739,20.46,8.19,1.54
731,2016-12-20,39300,39550,39300,39350,459405,20.46,8.19,1.54
732,2016-12-21,39500,39650,39200,39250,462500,20.46,8.19,1.54
733,2016-12-22,39050,39150,38600,38800,889916,20.46,8.19,1.54
734,2016-12-23,38700,39350,38650,39100,1070783,20.46,8.19,1.54
735,2016-12-26,39100,39350,38850,39000,465612,20.46,8.19,1.54
736,2016-12-27,39050,39700,39050,39500,879686,20.46,8.19,1.54
737,2016-12-28,38600,39100,38600,38950,662314,20.46,8.19,1.54
738,2016-12-29,38700,39400,38700,39250,586340,20.46,8.19,1.54
739,2017-01-02,39000,39600,38850,39500,436193,18.84,10.94,1.99
740,2017-01-03,39650,40900,39650,40750,1158874,18.84,10.94,1.99
741,2017-01-04,40900,41450,40550,41300,1159086,18.84,10.94,1.99
742,2017-01-05,41300,41350,40750,41100,1116473,18.84,10.94,1.99
743,2017-01-06,40700,40850,40550,40750,888652,18.84,10.94,1.99
744,2017-01-09,40850,40900,40250,40350,697173,18.84,10.94,1.99
745,2017-01-10,40000,40500,39900,40500,588857,18.84,10.94,1.99
746,2017-01-11,40050,40600,39900,40300,974710,18.84,10.94,1.99
747,2017-01-12,40000,40800,39950,40550,889626,18.84,10.94,1.99
748,2017-01-13,40550,40700,40250,40550,517529,18.84,10.94,1.99
749,2017-01-16,40600,40650,40050,40500,529274,18.84,10.94,1.99
750,2017-01-17,40150,40950,40150,40700,656723,18.84,10.94,1.99
751,2017-01-18,40450,41350,40400,41150,898956,18.84,10.94,1.99
752,2017-01-19,41100,41100,40600,40800,857780,18.84,10.94,1.99
753,2017-01-20,40600,40600,39600,39750,1206820,18.84,10.94,1.99
754,2017-01-23,40000,40000,39300,39400,833782,18.84,10.94,1.99
755,2017-01-24,39100,39300,37850,38400,1339846,18.84,10.94,1.99
756,2017-01-25,38100,38350,37500,37500,1157536,18.84,10.94,1.99
757,2017-01-26,37500,38100,37400,37750,1129366,18.84,10.94,1.99
758,2017-01-31,37450,37500,36100,36400,1883405,18.84,10.94,1.99
759,2017-02-01,36550,36700,36300,36500,1081475,18.84,10.94,1.99
760,2017-02-02,36500,36500,35600,35700,1633309,18.84,10.94,1.99
761,2017-02-03,35700,36300,35700,36150,991895,18.84,10.94,1.99
762,2017-02-06,36350,36350,35700,35900,804687,18.84,10.94,1.99
763,2017-02-07,36050,36800,36000,36650,1043697,18.84,10.94,1.99
764,2017-02-08,36750,36850,36500,36800,790912,18.84,10.94,1.99
765,2017-02-09,36850,36850,36300,36500,733510,18.84,10.94,1.99
766,2017-02-10,36700,37100,36500,36800,697370,18.84,10.94,1.99
767,2017-02-13,37000,37050,36550,36900,529438,18.84,10.94,1.99
768,2017-02-14,37100,37300,36800,37000,806443,18.84,10.94,1.99
769,2017-02-15,37250,37650,37050,37350,780660,18.84,10.94,1.99
770,2017-02-16,37600,38250,37600,37600,902586,18.84,10.94,1.99
771,2017-02-17,37600,38100,37400,37950,826736,18.84,10.94,1.99
772,2017-02-20,38050,38150,37550,37800,489318,18.84,10.94,1.99
