,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
132,2014-07-16,54300,54900,54200,54300,123729,5.6,5.1,1.1
133,2014-07-17,54300,54900,53800,54300,175812,5.6,5.1,1.1
134,2014-07-18,54300,54400,53900,54000,132522,5.6,5.1,1.1
135,2014-07-21,54100,54400,53700,53800,152478,5.6,5.1,1.1
136,2014-07-22,53400,54000,53300,53900,172532,5.6,5.1,1.1
137,2014-07-23,53600,53900,53600,53900,163978,5.6,5.1,1.1
138,2014-07-24,53700,55800,53700,55000,655134,5.6,5.1,1.1
139,2014-07-25,55300,55400,54200,54600,265531,5.6,5.1,1.1
140,2014-07-28,54800,54900,54100,54500,184506,5.6,5.1,1.1
141,2014-07-29,54800,55600,54500,55000,271390,5.6,5.1,1.1
142,2014-07-30,55600,56000,54200,54600,304671,5.6,5.1,1.1
143,2014-07-31,54900,55900,54600,55200,308967,5.6,5.1,1.1
144,2014-08-01,54800,55400,54600,55000,287437,5.6,5.1,1.1
145,2014-08-04,55000,55300,54300,54700,209812,5.6,5.1,1.1
146,2014-08-05,54700,54700,53200,54200,326542,5.6,5.1,1.1
147,2014-08-06,54200,54400,53500,53800,164181,5.6,5.1,1.1
148,2014-08-07,53600,53800,53300,53700,143628,5.6,5.1,1.1
149,2014-08-08,53300,54500,53100,53500,275685,5.6,5.1,1.1
150,2014-08-11,53500,53800,53300,53300,158502,5.6,5.1,1.1
151,2014-08-12,53500,53600,52600,53100,257492,5.6,5.1,1.1
152,2014-08-13,52800,53100,52500,52900,198677,5.6,5.1,1.1
153,2014-08-14,52700,53100,52600,53100,185788,5.6,5.1,1.1
154,2014-08-18,53200,53200,52500,52600,138518,5.6,5.1,1.1
155,2014-08-19,52500,52600,50300,51000,709083,5.6,5.1,1.1
156,2014-08-20,50600,50700,47050,47350,1591333,5.6,5.1,1.1
157,2014-08-21,46850,47000,45300,45900,1283229,5.6,5.1,1.1
158,2014-08-22,45800,47300,45750,46650,881268,5.6,5.1,1.1
159,2014-08-25,46450,47550,46450,47000,442875,5.6,5.1,1.1
160,2014-08-26,47000,47500,46850,47000,300463,5.6,5.1,1.1
161,2014-08-27,47100,47500,46250,46600,355702,5.6,5.1,1.1
162,2014-08-28,46700,47050,46200,47050,324433,5.6,5.1,1.1
163,2014-08-29,47100,47550,46700,46850,379827,5.6,5.1,1.1
164,2014-09-01,46900,47150,46050,46100,384348,5.6,5.1,1.1
165,2014-09-02,46200,46600,45400,45600,364061,5.6,5.1,1.1
166,2014-09-03,45350,45700,44100,44350,719825,5.6,5.1,1.1
167,2014-09-04,44350,44350,43450,43500,711434,5.6,5.1,1.1
168,2014-09-05,43450,45900,43350,45650,1248204,5.6,5.1,1.1
169,2014-09-11,45650,45700,44550,45000,696933,5.6,5.1,1.1
170,2014-09-12,44850,45650,44800,45150,306627,5.6,5.1,1.1
171,2014-09-15,45150,46400,45150,46000,520640,5.6,5.1,1.1
172,2014-09-16,46000,46450,45500,45700,296500,5.6,5.1,1.1
173,2014-09-17,46150,46600,46050,46500,372088,5.6,5.1,1.1
174,2014-09-18,46300,46650,45800,46200,264405,5.6,5.1,1.1
175,2014-09-19,46400,46950,46250,46850,381898,5.6,5.1,1.1
176,2014-09-22,46950,46950,45700,46250,385307,5.6,5.1,1.1
177,2014-09-23,46000,46150,45300,45600,334707,5.6,5.1,1.1
178,2014-09-24,45600,45800,45050,45200,268617,5.6,5.1,1.1
179,2014-09-25,45200,45550,44550,45100,263250,5.6,5.1,1.1
180,2014-09-26,44550,44700,43850,44250,215610,5.6,5.1,1.1
181,2014-09-29,44500,44950,43550,43650,243113,5.6,5.1,1.1
182,2014-09-30,43300,43650,42250,42800,486709,5.6,5.1,1.1
183,2014-10-01,42350,42500,41800,41800,323927,5.6,5.1,1.1
184,2014-10-02,41000,41100,39850,40000,537536,5.6,5.1,1.1
185,2014-10-06,40050,41850,40050,41050,429344,5.6,5.1,1.1
186,2014-10-07,41050,42000,39200,39750,538060,5.6,5.1,1.1
187,2014-10-08,39200,41050,39150,40450,447217,5.6,5.1,1.1
188,2014-10-10,40450,40500,39150,39550,269987,5.6,5.1,1.1
189,2014-10-13,39000,39700,39000,39550,320077,5.6,5.1,1.1
190,2014-10-14,40000,41800,39850,40500,693929,5.6,5.1,1.1
191,2014-10-15,40250,40950,39300,39600,335211,5.6,5.1,1.1
192,2014-10-16,39400,39550,38600,39050,514694,5.6,5.1,1.1
193,2014-10-17,39350,40050,39200,39450,368200,5.6,5.1,1.1
194,2014-10-20,40350,40500,39900,40150,241691,5.6,5.1,1.1
195,2014-10-21,39950,40300,39000,39400,302856,5.6,5.1,1.1
196,2014-10-22,39900,40300,39700,39850,266681,5.6,5.1,1.1
197,2014-10-23,39350,39750,39250,39300,167206,5.6,5.1,1.1
198,2014-10-24,39850,39900,39150,39200,177263,5.6,5.1,1.1
199,2014-10-27,39650,42200,39500,42100,670933,5.6,5.1,1.1
200,2014-10-28,41600,41700,40050,40050,495128,5.6,5.1,1.1
201,2014-10-29,40350,42000,40100,41200,643078,5.6,5.1,1.1
202,2014-10-30,41500,41750,40600,40950,236117,5.6,5.1,1.1
203,2014-10-31,41350,41450,40400,40650,215818,5.6,5.1,1.1
204,2014-11-03,40950,41100,40050,40750,184333,5.6,5.1,1.1
205,2014-11-04,40300,40600,38550,38600,508966,5.6,5.1,1.1
206,2014-11-05,38050,38950,37500,38750,463756,5.6,5.1,1.1
207,2014-11-06,39000,40500,38800,40350,409195,5.6,5.1,1.1
208,2014-11-07,39650,40500,39650,39950,172350,5.6,5.1,1.1
209,2014-11-10,40100,40500,39600,40200,252623,5.6,5.1,1.1
210,2014-11-11,40250,40400,39850,39900,225306,5.6,5.1,1.1
211,2014-11-12,39900,41650,39800,41000,531029,5.6,5.1,1.1
212,2014-11-13,40900,41300,40500,41300,287621,5.6,5.1,1.1
213,2014-11-14,40800,40900,39800,40850,312315,5.6,5.1,1.1
214,2014-11-17,41000,42650,40900,42500,575841,5.6,5.1,1.1
215,2014-11-18,42500,42600,41650,42300,280646,5.6,5.1,1.1
216,2014-11-19,42150,42600,41400,41750,235170,5.6,5.1,1.1
217,2014-11-20,41750,42250,41200,41650,275021,5.6,5.1,1.1
218,2014-11-21,41850,42350,41750,42050,218758,5.6,5.1,1.1
219,2014-11-24,42850,48000,42800,47000,2098796,5.6,5.1,1.1
220,2014-11-25,46750,47850,46150,47500,805786,5.6,5.1,1.1
221,2014-11-26,46800,46950,45350,46050,469426,5.6,5.1,1.1
222,2014-11-27,45350,45350,43450,44500,769774,5.6,5.1,1.1
223,2014-11-28,42050,42950,42050,42100,902631,5.6,5.1,1.1
224,2014-12-01,41200,41200,39550,40150,629480,5.6,5.1,1.1
225,2014-12-02,41350,41750,40950,41700,559764,5.6,5.1,1.1
226,2014-12-03,41100,42400,40900,42400,337904,5.6,5.1,1.1
227,2014-12-04,43150,43850,42200,43150,414803,5.6,5.1,1.1
228,2014-12-05,42900,46050,42850,45650,931420,5.6,5.1,1.1
229,2014-12-08,45800,47600,44750,45100,571637,5.6,5.1,1.1
230,2014-12-09,43850,45900,43200,45450,450053,5.6,5.1,1.1
231,2014-12-10,45000,45350,43800,43800,331842,5.6,5.1,1.1
232,2014-12-11,42850,44900,42500,44200,490078,5.6,5.1,1.1
233,2014-12-12,44150,44400,43350,44150,284816,5.6,5.1,1.1
234,2014-12-15,43550,46850,43500,46850,595518,5.6,5.1,1.1
235,2014-12-16,46250,49200,45900,47400,1223585,5.6,5.1,1.1
236,2014-12-17,48500,49500,48150,49200,983274,5.6,5.1,1.1
237,2014-12-18,50300,51000,47650,49800,973435,5.6,5.1,1.1
238,2014-12-19,49800,50700,48550,50500,703562,5.6,5.1,1.1
239,2014-12-22,51500,51800,50000,51000,525579,5.6,5.1,1.1
240,2014-12-23,51100,51500,49400,49400,544202,5.6,5.1,1.1
241,2014-12-24,49700,50900,48200,50800,451882,5.6,5.1,1.1
242,2014-12-26,50600,51500,50500,50700,256562,5.6,5.1,1.1
243,2014-12-29,50100,50600,48600,48650,335456,5.6,5.1,1.1
244,2014-12-30,48950,49800,47850,48400,323466,5.6,5.1,1.1
245,2015-01-02,48000,49150,47200,48600,277660,12.26,14.67,1.72
246,2015-01-05,48000,48700,46750,48250,482876,12.26,14.67,1.72
247,2015-01-06,46950,47750,45050,45100,648975,12.26,14.67,1.72
248,2015-01-07,45100,46750,45000,45300,429378,12.26,14.67,1.72
249,2015-01-08,46250,46600,45600,46500,298402,12.26,14.67,1.72
250,2015-01-09,47050,49000,46100,48600,534327,12.26,14.67,1.72
