,Date,Open,High,Low,Close,Volume,ROE,PBR,PER
290,2015-03-11,66200,67700,64800,64900,1844737,10.48,5.74,62.91
291,2015-03-12,64900,66300,62800,65800,2055098,10.48,5.74,62.91
292,2015-03-13,66800,68400,65900,66700,1867711,10.48,5.74,62.91
293,2015-03-16,67900,69000,66800,68200,1770756,10.48,5.74,62.91
294,2015-03-17,69400,69600,67500,67800,1458790,10.48,5.74,62.91
295,2015-03-18,67900,69400,64000,64800,2453085,10.48,5.74,62.91
296,2015-03-19,65400,68000,63300,68000,2019727,10.48,5.74,62.91
297,2015-03-20,67700,69800,65600,67000,2225580,10.48,5.74,62.91
298,2015-03-23,67400,68200,66000,66400,933401,10.48,5.74,62.91
299,2015-03-24,66500,67600,65700,66200,756752,10.48,5.74,62.91
300,2015-03-25,67000,76100,66600,76100,5853071,10.48,5.74,62.91
301,2015-03-26,75000,76400,69200,70200,6543618,10.48,5.74,62.91
302,2015-03-27,69800,72100,69000,70200,2592620,10.48,5.74,62.91
303,2015-03-30,71300,71500,68500,68500,1502840,10.48,5.74,62.91
304,2015-03-31,69100,72000,68400,69900,2202008,10.48,5.74,62.91
305,2015-04-01,69400,70500,68500,69400,1090848,10.48,5.74,62.91
306,2015-04-02,69900,73100,69100,71000,2467565,10.48,5.74,62.91
307,2015-04-03,70300,71800,69700,71800,1123103,10.48,5.74,62.91
308,2015-04-06,71600,72900,70700,71800,1118575,10.48,5.74,62.91
309,2015-04-07,73500,79400,73300,75500,5224732,10.48,5.74,62.91
310,2015-04-08,74000,76000,72100,74700,2490782,10.48,5.74,62.91
311,2015-04-09,74900,75500,73500,73500,1163262,10.48,5.74,62.91
312,2015-04-10,79400,80900,75500,75600,3169118,10.48,5.74,62.91
313,2015-04-13,78000,86900,77100,86900,7602050,10.48,5.74,62.91
314,2015-04-14,88000,97400,85800,91800,9957287,10.48,5.74,62.91
315,2015-04-15,91800,94100,89700,92300,3140697,10.48,5.74,62.91
316,2015-04-16,92300,93500,86500,87400,4039251,10.48,5.74,62.91
317,2015-04-17,90300,91500,83600,87500,6148215,10.48,5.74,62.91
318,2015-04-20,86900,88200,84700,84900,2431903,10.48,5.74,62.91
319,2015-04-21,85400,88800,85000,85700,2335349,10.48,5.74,62.91
320,2015-04-22,86200,89200,80800,84900,3536057,10.48,5.74,62.91
321,2015-04-23,84800,85600,80500,80800,2444408,10.48,5.74,62.91
322,2015-04-24,80600,83100,78700,81600,2511409,10.48,5.74,62.91
323,2015-04-27,81700,83700,81400,81900,1055067,10.48,5.74,62.91
324,2015-04-28,81800,89600,80500,86500,4140931,10.48,5.74,62.91
325,2015-04-29,86600,87400,84100,85300,1373094,10.48,5.74,62.91
326,2015-04-30,84900,88000,82600,85700,1969962,10.48,5.74,62.91
327,2015-05-04,84700,87400,84500,85100,780216,10.48,5.74,62.91
328,2015-05-06,85100,86600,84600,84600,793009,10.48,5.74,62.91
329,2015-05-07,84300,84800,81600,82700,1105980,10.48,5.74,62.91
330,2015-05-08,85200,85900,83500,83500,1274329,10.48,5.74,62.91
331,2015-05-11,83100,83700,81900,82000,968272,10.48,5.74,62.91
332,2015-05-12,81800,83100,80500,80500,825151,10.48,5.74,62.91
333,2015-05-13,80500,84100,77400,81800,2352935,10.48,5.74,62.91
334,2015-05-14,81300,84700,80200,81800,1595834,10.48,5.74,62.91
335,2015-05-15,83600,85200,82900,83200,1626523,10.48,5.74,62.91
336,2015-05-18,84000,84200,81400,81600,1135333,10.48,5.74,62.91
337,2015-05-19,81700,83300,80200,80900,1352919,10.48,5.74,62.91
338,2015-05-20,80800,81800,77800,79900,2088224,10.48,5.74,62.91
339,2015-05-21,81900,83300,78900,78900,2291467,10.48,5.74,62.91
340,2015-05-22,78700,79900,77200,77500,1265191,10.48,5.74,62.91
341,2015-05-26,76600,77000,71100,71600,2768531,10.48,5.74,62.91
342,2015-05-27,72300,73300,68900,70600,2319191,10.48,5.74,62.91
343,2015-05-28,70900,73700,69800,71500,1969439,10.48,5.74,62.91
344,2015-05-29,71500,72500,69000,69000,1437340,10.48,5.74,62.91
345,2015-06-01,69400,72000,69000,70700,1314063,10.48,5.74,62.91
346,2015-06-02,72300,72300,69100,69600,975497,10.48,5.74,62.91
347,2015-06-03,69100,69900,65300,65300,1645259,10.48,5.74,62.91
348,2015-06-04,65400,68000,65300,68000,1094007,10.48,5.74,62.91
349,2015-06-05,67800,75400,67500,72300,3166406,10.48,5.74,62.91
350,2015-06-08,75100,79700,74000,79500,3383074,10.48,5.74,62.91
351,2015-06-09,80000,81800,77300,77900,1920710,10.48,5.74,62.91
352,2015-06-10,77700,77900,74000,75100,1813266,10.48,5.74,62.91
353,2015-06-11,77000,78000,74300,74300,1466727,10.48,5.74,62.91
354,2015-06-12,74300,76100,73300,74300,1056994,10.48,5.74,62.91
355,2015-06-15,73900,76300,73600,75100,760701,10.48,5.74,62.91
356,2015-06-16,75200,75600,71800,72800,905052,10.48,5.74,62.91
357,2015-06-17,72900,83100,72200,79100,3362585,10.48,5.74,62.91
358,2015-06-18,81000,83900,79500,80100,2315101,10.48,5.74,62.91
359,2015-06-19,81000,81600,78500,80100,1061268,10.48,5.74,62.91
360,2015-06-22,83800,88400,83700,84800,3350992,10.48,5.74,62.91
361,2015-06-23,86500,86800,82300,82800,1821801,10.48,5.74,62.91
362,2015-06-24,82900,83500,81600,83000,1090011,10.48,5.74,62.91
363,2015-06-25,83000,84500,81700,81700,935918,10.48,5.74,62.91
364,2015-06-26,81800,82700,79400,79500,1404287,10.48,5.74,62.91
365,2015-06-29,77600,81200,77100,78600,1199275,10.48,5.74,62.91
366,2015-06-30,78700,79700,76600,78000,966723,10.48,5.74,62.91
367,2015-07-01,78200,82900,77600,82000,1437867,10.48,5.74,62.91
368,2015-07-02,82800,83900,81500,82700,1107266,10.48,5.74,62.91
369,2015-07-03,82500,82500,80000,80300,1021098,10.48,5.74,62.91
370,2015-07-06,79000,82300,78500,78600,1258301,10.48,5.74,62.91
371,2015-07-07,82500,85000,78900,81000,3316410,10.48,5.74,62.91
372,2015-07-08,80400,81300,76700,77300,1448527,10.48,5.74,62.91
373,2015-07-09,76100,77500,73900,77000,1203735,10.48,5.74,62.91
374,2015-07-10,78000,78800,76000,76100,765677,10.48,5.74,62.91
375,2015-07-13,75000,79700,74900,78500,1058842,10.48,5.74,62.91
