,Date,Open,High,Low,Close,Volume,ROE,PBR,PER
842,2017-06-05,117500,118000,115000,115500,121039,6.63,0.6,9.64
843,2017-06-07,114000,119000,114000,118000,128687,6.63,0.6,9.64
844,2017-06-08,118000,118500,116000,117000,115889,6.63,0.6,9.64
845,2017-06-09,117000,118000,116500,117000,83517,6.63,0.6,9.64
846,2017-06-12,116000,117000,113500,114000,87555,6.63,0.6,9.64
847,2017-06-13,113500,116000,113500,115500,66552,6.63,0.6,9.64
848,2017-06-14,115000,115500,112500,113000,135851,6.63,0.6,9.64
849,2017-06-15,113000,116000,112500,115000,112376,6.63,0.6,9.64
850,2017-06-16,115500,115500,112500,112500,79323,6.63,0.6,9.64
851,2017-06-19,111000,114000,111000,112000,62117,6.63,0.6,9.64
852,2017-06-20,113000,113000,110500,111500,65203,6.63,0.6,9.64
853,2017-06-21,111000,112000,110000,112000,103233,6.63,0.6,9.64
854,2017-06-22,111000,112000,108500,110000,132387,6.63,0.6,9.64
855,2017-06-23,110000,112500,110000,111000,89881,6.63,0.6,9.64
856,2017-06-26,110000,110500,107000,108000,121116,6.63,0.6,9.64
857,2017-06-27,108000,110500,107000,110000,136298,6.63,0.6,9.64
858,2017-06-28,110000,111500,108500,111000,108026,6.63,0.6,9.64
859,2017-06-29,111000,111500,109500,111500,46614,6.63,0.6,9.64
860,2017-06-30,111000,111500,109000,110500,66730,6.63,0.6,9.64
861,2017-07-03,111500,113500,110000,113000,73604,6.63,0.6,9.64
862,2017-07-04,113000,113500,111000,112000,67439,6.63,0.6,9.64
863,2017-07-05,111500,112000,110000,111000,52207,6.63,0.6,9.64
864,2017-07-06,110000,112000,109500,111000,70634,6.63,0.6,9.64
865,2017-07-07,109500,111000,109000,109500,52618,6.63,0.6,9.64
866,2017-07-10,109000,110000,109000,109500,30920,6.63,0.6,9.64
867,2017-07-11,109000,109500,106500,107000,114221,6.63,0.6,9.64
868,2017-07-12,107000,109500,107000,108000,67992,6.63,0.6,9.64
869,2017-07-13,108000,108500,107000,107000,56784,6.63,0.6,9.64
870,2017-07-14,107500,108000,106500,107000,54448,6.63,0.6,9.64
871,2017-07-17,106000,108500,106000,108000,63456,6.63,0.6,9.64
872,2017-07-18,108000,109000,107000,108000,76012,6.63,0.6,9.64
873,2017-07-19,108500,109500,108000,109500,73826,6.63,0.6,9.64
874,2017-07-20,109500,110000,107000,107000,111255,6.63,0.6,9.64
875,2017-07-21,107000,108500,106000,107000,91243,6.63,0.6,9.64
876,2017-07-24,107000,108500,106500,108500,46897,6.63,0.6,9.64
877,2017-07-25,108500,109000,107500,108000,55734,6.63,0.6,9.64
878,2017-07-26,108500,110500,108500,110500,74697,6.63,0.6,9.64
879,2017-07-27,110500,112000,109000,112000,84911,6.63,0.6,9.64
880,2017-07-28,112000,113500,111500,113000,108733,6.63,0.6,9.64
881,2017-07-31,112500,113000,109500,111000,119375,6.63,0.6,9.64
882,2017-08-01,111000,112000,110500,111000,60724,6.63,0.6,9.64
883,2017-08-02,111000,114500,109500,110000,73552,6.63,0.6,9.64
884,2017-08-03,109500,110500,107000,107500,99010,6.63,0.6,9.64
885,2017-08-04,107500,108500,107000,107000,55547,6.63,0.6,9.64
886,2017-08-07,107500,108000,106500,106500,64413,6.63,0.6,9.64
887,2017-08-08,107000,107000,104500,105000,107726,6.63,0.6,9.64
888,2017-08-09,104500,107000,104000,106000,113585,6.63,0.6,9.64
889,2017-08-10,105000,105500,100500,101000,232790,6.63,0.6,9.64
890,2017-08-11,100000,101000,97000,98000,192258,6.63,0.6,9.64
891,2017-08-14,98200,99200,96500,97300,124954,6.63,0.6,9.64
892,2017-08-16,97000,97500,95300,96300,163643,6.63,0.6,9.64
893,2017-08-17,96400,96500,94600,95300,129455,6.63,0.6,9.64
894,2017-08-18,95200,95800,95100,95500,73535,6.63,0.6,9.64
895,2017-08-21,95900,96000,94200,95100,101850,6.63,0.6,9.64
896,2017-08-22,95200,95600,94800,95400,47678,6.63,0.6,9.64
897,2017-08-23,95400,95700,94700,95300,62508,6.63,0.6,9.64
898,2017-08-24,95000,95100,94500,94900,81907,6.63,0.6,9.64
899,2017-08-25,95100,95300,94400,95200,34438,6.63,0.6,9.64
900,2017-08-28,95200,96600,94600,96400,73764,6.63,0.6,9.64
901,2017-08-29,96400,96400,94500,95800,98632,6.63,0.6,9.64
902,2017-08-30,95800,96400,95600,96400,60587,6.63,0.6,9.64
903,2017-08-31,96000,96600,95400,96600,86560,6.63,0.6,9.64
904,2017-09-01,96300,96400,94800,95300,85263,6.63,0.6,9.64
905,2017-09-04,94000,94800,93800,94300,43212,6.63,0.6,9.64
906,2017-09-05,94400,94700,92800,93300,78900,6.63,0.6,9.64
907,2017-09-06,93500,93500,91300,91700,178576,6.63,0.6,9.64
908,2017-09-07,92000,92900,91500,92400,121167,6.63,0.6,9.64
909,2017-09-08,92000,92400,90600,91000,145475,6.63,0.6,9.64
910,2017-09-11,90900,92000,90900,91100,71554,6.63,0.6,9.64
911,2017-09-12,91200,91800,90300,90800,92912,6.63,0.6,9.64
912,2017-09-13,90900,91000,89100,89700,137262,6.63,0.6,9.64
913,2017-09-14,89600,90100,88500,88500,143978,6.63,0.6,9.64
914,2017-09-15,88700,90700,88600,90400,280738,6.63,0.6,9.64
915,2017-09-18,90000,91100,90000,90900,91693,6.63,0.6,9.64
916,2017-09-19,91500,91500,90500,90900,83085,6.63,0.6,9.64
917,2017-09-20,90900,91100,88700,88900,125778,6.63,0.6,9.64
918,2017-09-21,88800,88900,88200,88300,65323,6.63,0.6,9.64
919,2017-09-22,88500,88900,87500,88000,133406,6.63,0.6,9.64
920,2017-09-25,88000,88200,85600,86300,126553,6.63,0.6,9.64
921,2017-09-26,86800,87800,86200,87300,94757,6.63,0.6,9.64
922,2017-09-27,87500,88700,87000,87500,56160,6.63,0.6,9.64
923,2017-09-28,86800,88100,86200,87300,89171,6.63,0.6,9.64
924,2017-09-29,88000,88800,87400,88400,76629,6.63,0.6,9.64
925,2017-10-10,89100,89100,86300,86400,154055,6.63,0.6,9.64
926,2017-10-11,86100,86700,85500,86100,112936,6.63,0.6,9.64
927,2017-10-12,86100,86800,85600,85700,126330,6.63,0.6,9.64
928,2017-10-13,85700,86800,85600,86600,96579,6.63,0.6,9.64
929,2017-10-16,86400,88400,86000,88200,119007,6.63,0.6,9.64
930,2017-10-17,88200,88200,86800,87900,72055,6.63,0.6,9.64
931,2017-10-18,87500,89200,86500,86700,123438,6.63,0.6,9.64
932,2017-10-19,86700,88200,86700,87900,90436,6.63,0.6,9.64
933,2017-10-20,87900,88100,87000,88100,103750,6.63,0.6,9.64
934,2017-10-23,88100,88200,87000,87100,59984,6.63,0.6,9.64
935,2017-10-24,87200,88000,87100,87500,42415,6.63,0.6,9.64
936,2017-10-25,87200,87800,87000,87200,88983,6.63,0.6,9.64
937,2017-10-26,87300,91200,87200,90700,248297,6.63,0.6,9.64
938,2017-10-27,91500,92000,89500,90500,155937,6.63,0.6,9.64
939,2017-10-30,91500,92400,90400,90900,158806,6.63,0.6,9.64
940,2017-10-31,90900,93300,90900,91500,211689,6.63,0.6,9.64
941,2017-11-01,91500,92000,89900,90300,143956,6.63,0.6,9.64
942,2017-11-02,90200,90700,89500,90200,69721,6.63,0.6,9.64
943,2017-11-03,90000,91200,90000,90900,68792,6.63,0.6,9.64
944,2017-11-06,91000,93200,91000,92000,112418,6.63,0.6,9.64
945,2017-11-07,92900,95100,92700,93700,236787,6.63,0.6,9.64
946,2017-11-08,93800,93900,91100,92500,170583,6.63,0.6,9.64
947,2017-11-09,93000,93500,92000,92000,106931,6.63,0.6,9.64
948,2017-11-10,90000,90900,88100,88300,333161,6.63,0.6,9.64
949,2017-11-13,89200,89500,88000,88100,113882,6.63,0.6,9.64
950,2017-11-14,88500,88600,86900,87500,150334,6.63,0.6,9.64
951,2017-11-15,87500,88800,87100,87800,114784,6.63,0.6,9.64
952,2017-11-16,87800,88500,86900,87200,111464,6.63,0.6,9.64
953,2017-11-17,87200,88500,87100,88200,110314,6.63,0.6,9.64
954,2017-11-20,88300,91200,88300,91100,175692,6.63,0.6,9.64
955,2017-11-21,91300,94000,91100,92100,265276,6.63,0.6,9.64
956,2017-11-22,92600,92900,90400,91800,109938,6.63,0.6,9.64
957,2017-11-23,91800,92000,90700,91000,76249,6.63,0.6,9.64
958,2017-11-24,91000,93700,90800,93700,178324,6.63,0.6,9.64
959,2017-11-27,94200,97800,92700,97200,450461,6.63,0.6,9.64
960,2017-11-28,97300,97400,95800,96700,171799,6.63,0.6,9.64
961,2017-11-29,96700,97500,96100,97000,132406,6.63,0.6,9.64
962,2017-11-30,98300,101500,97300,97800,424818,6.63,0.6,9.64
963,2017-12-01,99200,102000,98700,101500,348236,6.63,0.6,9.64
964,2017-12-04,102000,106000,101500,105500,282212,6.63,0.6,9.64
965,2017-12-05,105000,106500,103000,105500,123936,6.63,0.6,9.64
966,2017-12-06,105000,105500,103000,103000,163063,6.63,0.6,9.64
967,2017-12-07,104500,105000,102500,103500,148018,6.63,0.6,9.64
968,2017-12-08,103500,105000,100500,101500,120057,6.63,0.6,9.64
969,2017-12-11,101000,102500,99300,102000,134936,6.63,0.6,9.64
970,2017-12-12,101000,102000,99600,101000,80621,6.63,0.6,9.64
971,2017-12-13,101000,104000,101000,103000,94540,6.63,0.6,9.64
972,2017-12-14,101000,104000,100500,101000,225053,6.63,0.6,9.64
973,2017-12-15,102500,106500,101000,106000,220359,6.63,0.6,9.64
974,2017-12-18,107000,108500,105000,106000,154878,6.63,0.6,9.64
975,2017-12-19,105500,106000,102000,104500,81081,6.63,0.6,9.64
976,2017-12-20,104500,106000,103000,105000,68175,6.63,0.6,9.64
977,2017-12-21,104500,105000,102500,103500,67682,6.63,0.6,9.64
978,2017-12-22,103500,104000,100000,101000,88243,6.63,0.6,9.64
979,2017-12-26,101000,103500,101000,101500,79978,6.63,0.6,9.64
980,2017-12-27,101000,103500,99800,103000,78340,6.63,0.6,9.64
981,2017-12-28,103000,105000,101500,104500,65732,6.63,0.6,9.64
982,2018-01-02,104500,105000,102500,103500,79985,5.91,0.49,8.85
983,2018-01-03,102500,105500,102500,105000,105404,5.91,0.49,8.85
984,2018-01-04,105000,107000,103500,104500,94886,5.91,0.49,8.85
985,2018-01-05,104500,106000,104000,104000,63309,5.91,0.49,8.85
986,2018-01-08,105500,110000,105000,109500,215093,5.91,0.49,8.85
987,2018-01-09,109500,110000,107500,109000,88460,5.91,0.49,8.85
988,2018-01-10,109000,112000,107500,108000,103437,5.91,0.49,8.85
989,2018-01-11,109000,109000,105500,106000,123603,5.91,0.49,8.85
990,2018-01-12,106500,109000,105500,108000,74501,5.91,0.49,8.85
991,2018-01-15,107000,109000,106500,108000,83330,5.91,0.49,8.85
992,2018-01-16,107500,109000,107000,107000,63245,5.91,0.49,8.85
993,2018-01-17,106500,111000,106500,109500,161270,5.91,0.49,8.85
994,2018-01-18,109000,111000,108500,110000,82585,5.91,0.49,8.85
995,2018-01-19,111000,111000,108000,110000,102343,5.91,0.49,8.85
996,2018-01-22,110000,111000,109000,110500,77694,5.91,0.49,8.85
997,2018-01-23,110500,111000,106500,108500,112838,5.91,0.49,8.85
998,2018-01-24,107500,108500,104500,105500,162769,5.91,0.49,8.85
999,2018-01-25,104500,106000,103000,104000,141259,5.91,0.49,8.85
1000,2018-01-26,103500,106000,102000,105500,194579,5.91,0.49,8.85
1001,2018-01-29,105500,107000,103500,104000,152701,5.91,0.49,8.85
1002,2018-01-30,104500,106000,103500,103500,90397,5.91,0.49,8.85
1003,2018-01-31,103500,105000,101500,104000,141512,5.91,0.49,8.85
1004,2018-02-01,103500,104500,102500,103500,100414,5.91,0.49,8.85
1005,2018-02-02,103000,104000,100000,101500,107540,5.91,0.49,8.85
1006,2018-02-05,100000,102000,99900,99900,123801,5.91,0.49,8.85
1007,2018-02-06,97000,99400,96100,98900,136083,5.91,0.49,8.85
1008,2018-02-07,100000,102000,98900,99800,129058,5.91,0.49,8.85
1009,2018-02-08,99600,100500,97800,98100,102375,5.91,0.49,8.85
1010,2018-02-09,97000,97000,90600,91500,364482,5.91,0.49,8.85
1011,2018-02-12,92100,92500,89400,91200,192634,5.91,0.49,8.85
1012,2018-02-13,92000,92000,90300,90900,127814,5.91,0.49,8.85
1013,2018-02-14,90100,91900,90100,91600,61088,5.91,0.49,8.85
1014,2018-02-19,92700,92700,90200,90900,95974,5.91,0.49,8.85
1015,2018-02-20,91000,91800,90800,91600,52791,5.91,0.49,8.85
1016,2018-02-21,91800,93100,90700,92700,64697,5.91,0.49,8.85
1017,2018-02-22,91900,93100,91500,91600,49242,5.91,0.49,8.85
1018,2018-02-23,92500,93100,91400,92700,53907,5.91,0.49,8.85
1019,2018-02-26,93100,93200,91800,92400,53237,5.91,0.49,8.85
1020,2018-02-27,92400,92700,91200,91900,68940,5.91,0.49,8.85
1021,2018-02-28,91300,91600,91000,91400,59005,5.91,0.49,8.85
1022,2018-03-02,90800,91700,89300,90700,97089,5.91,0.49,8.85
1023,2018-03-05,90100,90600,89500,90300,74306,5.91,0.49,8.85
1024,2018-03-06,90100,90600,89800,90000,70729,5.91,0.49,8.85
1025,2018-03-07,89700,91200,89400,90000,96148,5.91,0.49,8.85
1026,2018-03-08,90000,91900,90000,91100,156166,5.91,0.49,8.85
1027,2018-03-09,91400,95300,91100,94600,147487,5.91,0.49,8.85
1028,2018-03-12,95600,95700,94200,95700,89940,5.91,0.49,8.85
1029,2018-03-13,94800,95000,93100,93500,68957,5.91,0.49,8.85
1030,2018-03-14,93000,95500,92600,95300,76433,5.91,0.49,8.85
1031,2018-03-15,95400,96200,94100,95900,56231,5.91,0.49,8.85
1032,2018-03-16,95700,97100,94800,95600,61727,5.91,0.49,8.85
1033,2018-03-19,95600,97100,94700,96900,68762,5.91,0.49,8.85
1034,2018-03-20,95700,96900,95100,96700,52375,5.91,0.49,8.85
1035,2018-03-21,95700,97500,95600,96900,62150,5.91,0.49,8.85
1036,2018-03-22,96000,96600,95000,95800,86415,5.91,0.49,8.85
1037,2018-03-23,94200,96100,94000,94900,58147,5.91,0.49,8.85
1038,2018-03-26,93800,94600,92200,92800,84246,5.91,0.49,8.85
1039,2018-03-27,93000,94000,92200,92800,59234,5.91,0.49,8.85
1040,2018-03-28,92400,92900,90400,90600,133057,5.91,0.49,8.85
1041,2018-03-29,90400,91500,90000,90500,74214,5.91,0.49,8.85
1042,2018-03-30,91500,92600,90800,92600,65463,5.91,0.49,8.85
1043,2018-04-02,93300,95700,93000,93300,105069,5.91,0.49,8.85
1044,2018-04-03,92700,94400,92500,93400,58931,5.91,0.49,8.85
1045,2018-04-04,93500,93600,91300,92000,61219,5.91,0.49,8.85
1046,2018-04-05,92000,93300,90700,90900,75753,5.91,0.49,8.85
