,Date,Open,High,Low,Close,Volume,ROE,PBR,PER
504,2016-01-19,241500,247000,237500,245000,128866,11.23,0.88,8.46
505,2016-01-20,243000,245000,236000,239000,127831,11.23,0.88,8.46
506,2016-01-21,240000,246000,239000,240000,147507,11.23,0.88,8.46
507,2016-01-22,242500,250500,240500,247500,159848,11.23,0.88,8.46
508,2016-01-25,251000,251000,245500,247500,96415,11.23,0.88,8.46
509,2016-01-26,243000,244500,239000,243500,122391,11.23,0.88,8.46
510,2016-01-27,246500,255500,244000,255500,249731,11.23,0.88,8.46
511,2016-01-28,254000,272000,252500,271000,421911,11.23,0.88,8.46
512,2016-01-29,265000,269000,256500,258500,415318,11.23,0.88,8.46
513,2016-02-01,254500,258000,249500,251000,297224,11.23,0.88,8.46
514,2016-02-02,249500,252500,241000,242500,373137,11.23,0.88,8.46
515,2016-02-03,240500,242000,235000,240000,280489,11.23,0.88,8.46
516,2016-02-04,243000,249500,242000,248000,217132,11.23,0.88,8.46
517,2016-02-05,247000,249500,241500,246000,126273,11.23,0.88,8.46
518,2016-02-11,240000,244000,239500,240500,156429,11.23,0.88,8.46
519,2016-02-12,237500,253000,237000,252000,277762,11.23,0.88,8.46
520,2016-02-15,257000,257500,243500,248000,194445,11.23,0.88,8.46
521,2016-02-16,248000,253000,243500,250500,85836,11.23,0.88,8.46
522,2016-02-17,248500,262000,248500,262000,239460,11.23,0.88,8.46
523,2016-02-18,262000,263500,257500,259500,175076,11.23,0.88,8.46
524,2016-02-19,259000,263000,257000,259000,148120,11.23,0.88,8.46
525,2016-02-22,260000,262000,256000,259000,93215,11.23,0.88,8.46
526,2016-02-23,259000,260000,255000,258500,93172,11.23,0.88,8.46
527,2016-02-24,259500,266500,258000,266500,166684,11.23,0.88,8.46
528,2016-02-25,266500,266500,257000,260000,152519,11.23,0.88,8.46
529,2016-02-26,258500,260000,256500,257000,155645,11.23,0.88,8.46
530,2016-02-29,254000,258500,248000,249000,257754,11.23,0.88,8.46
531,2016-03-02,256000,256500,249500,251000,168505,11.23,0.88,8.46
532,2016-03-03,253500,255500,250000,254000,175973,11.23,0.88,8.46
533,2016-03-04,254500,255000,251000,251500,140176,11.23,0.88,8.46
534,2016-03-07,252000,255500,249000,254000,144983,11.23,0.88,8.46
535,2016-03-08,254500,258500,249500,250000,141364,11.23,0.88,8.46
536,2016-03-09,249000,255000,249000,252500,122942,11.23,0.88,8.46
537,2016-03-10,251000,256000,249000,253500,189093,11.23,0.88,8.46
538,2016-03-11,254000,257000,251500,253000,157606,11.23,0.88,8.46
539,2016-03-14,254000,254500,247000,249000,137523,11.23,0.88,8.46
540,2016-03-15,250000,250500,244500,247500,183190,11.23,0.88,8.46
541,2016-03-16,247500,251500,245500,247500,102439,11.23,0.88,8.46
542,2016-03-17,249000,251500,245500,247500,152747,11.23,0.88,8.46
543,2016-03-18,247500,249000,245500,248000,199869,11.23,0.88,8.46
544,2016-03-21,249500,253000,247500,251500,156469,11.23,0.88,8.46
545,2016-03-22,252500,260500,250000,260000,247964,11.23,0.88,8.46
546,2016-03-23,258000,259500,252500,255500,194278,11.23,0.88,8.46
547,2016-03-24,253000,254500,250000,250500,128922,11.23,0.88,8.46
548,2016-03-25,250000,252000,248000,249500,45471,11.23,0.88,8.46
549,2016-03-28,249000,250500,246000,248500,85065,11.23,0.88,8.46
550,2016-03-29,246500,250000,246000,250000,115183,11.23,0.88,8.46
551,2016-03-30,250500,251000,247500,250000,117518,11.23,0.88,8.46
552,2016-03-31,251500,253500,246000,249000,184692,11.23,0.88,8.46
553,2016-04-01,252000,252000,238000,239000,302469,11.23,0.88,8.46
554,2016-04-04,239000,239500,229500,231500,257384,11.23,0.88,8.46
555,2016-04-05,232500,235000,230500,231000,145708,11.23,0.88,8.46
556,2016-04-06,231000,235000,230500,234000,124784,11.23,0.88,8.46
557,2016-04-07,236500,236500,232500,236000,126127,11.23,0.88,8.46
558,2016-04-08,234000,238500,231000,236000,172789,11.23,0.88,8.46
559,2016-04-11,236000,236500,232000,236000,69756,11.23,0.88,8.46
560,2016-04-12,236000,238000,233500,236000,104788,11.23,0.88,8.46
561,2016-04-14,236000,241000,236000,240000,260223,11.23,0.88,8.46
562,2016-04-15,240000,242000,239000,241000,177263,11.23,0.88,8.46
563,2016-04-18,236500,244000,236500,242500,173303,11.23,0.88,8.46
564,2016-04-19,242000,250000,241500,246500,245165,11.23,0.88,8.46
565,2016-04-20,247500,251000,246500,247500,218547,11.23,0.88,8.46
566,2016-04-21,246500,251500,246000,250000,159671,11.23,0.88,8.46
567,2016-04-22,251500,252500,248500,251000,114673,11.23,0.88,8.46
568,2016-04-25,247500,251500,247000,250000,75116,11.23,0.88,8.46
569,2016-04-26,247000,258000,247000,256000,128765,11.23,0.88,8.46
